physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
56	55	P056-L021	293	what	1	D	site-code-D	target	1	attested	ɛndra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L021	293	what	1	E	site-code-E	target	1	attested	ɛndra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L022	293	what	2	0	Bangla	control	1	attested	ki			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L024	294	how many	0	A	site-code-A	target	1	blank			Printed “no entry”.	c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L025	294	how many	1	B	site-code-B	target	1	attested	ɛta			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L025	294	how many	1	C	site-code-C	target	1	attested	ɛta			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L025	294	how many	1	D	site-code-D	target	1	attested	ɛta			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L026	294	how many	2	E	site-code-E	target	1	attested	kai̯tari			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L027	294	how many	3	0	Bangla	control	1	attested	kɔi̯ta			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L028	295	this thing	1	A	site-code-A	target	1	attested	id			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L028	295	this thing	1	B	site-code-B	target	1	attested	id			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L028	295	this thing	1	C	site-code-C	target	1	attested	id			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L028	295	this thing	1	D	site-code-D	target	1	attested	id			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L028	295	this thing	1	E	site-code-E	target	1	attested	id			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L029	295	this thing	2	0	Bangla	control	1	attested	ɛta			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L030	296	that thing	1	A	site-code-A	target	1	attested	ad			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L030	296	that thing	1	B	site-code-B	target	1	attested	ad			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L030	296	that thing	1	C	site-code-C	target	1	attested	ad			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L030	296	that thing	1	D	site-code-D	target	1	attested	ad			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L030	296	that thing	1	E	site-code-E	target	1	attested	ad			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L031	296	that thing	2	0	Bangla	control	1	attested	oʈa			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L036	297	these things	3	A	site-code-A	target	1	attested	ondrɛ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L032	297	these things	1	B	site-code-B	target	1	attested	ibra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L032	297	these things	1	C	site-code-C	target	1	attested	ibra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L033	297	these things	1	D	site-code-D	target	1	attested	ibrɛ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L034	297	these things	1	E	site-code-E	target	1	attested	ibrɛ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L035	297	these things	2	0	Bangla	control	1	attested	ɛgulo			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L039	298	those things	3	A	site-code-A	target	1	attested	udɛndrɛ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L037	298	those things	1	B	site-code-B	target	1	attested	abra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L037	298	those things	1	C	site-code-C	target	1	attested	abra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L037	298	those things	1	D	site-code-D	target	1	attested	abra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L037	298	those things	1	E	site-code-E	target	1	attested	abra			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L038	298	those things	2	0	Bangla	control	1	attested	ogulo			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L040	299	1s	1	A	site-code-A	target	1	attested	ɛn			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L040	299	1s	1	B	site-code-B	target	1	attested	ɛn			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L040	299	1s	1	C	site-code-C	target	1	attested	ɛn			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L040	299	1s	1	D	site-code-D	target	1	attested	ɛn			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L040	299	1s	1	E	site-code-E	target	1	attested	ɛn			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L041	299	1s	2	0	Bangla	control	1	attested	ami			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L042	300	2s (familiar)	1	A	site-code-A	target	1	attested	nin			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L042	300	2s (familiar)	1	B	site-code-B	target	1	attested	nin			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L042	300	2s (familiar)	1	C	site-code-C	target	1	attested	nin			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L042	300	2s (familiar)	1	D	site-code-D	target	1	attested	nin			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L042	300	2s (familiar)	1	E	site-code-E	target	1	attested	nin			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L043	300	2s (familiar)	2	0	Bangla	control	1	attested	tumi			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
