physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
41	40	P041-L003	33	paddy rice	1	E	site-code-E	target	1	attested	xɛʃɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L005	33	paddy rice	2	0	Bangla	control	1	attested	dʰan			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L006	34	uncooked rice	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L008	34	uncooked rice	1	B	site-code-B	target	1	attested	tixil			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L008	34	uncooked rice	1	C	site-code-C	target	1	attested	tixil			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L008	34	uncooked rice	1	D	site-code-D	target	1	attested	tixil			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L007	34	uncooked rice	1	E	site-code-E	target	1	attested	tihil			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L009	34	uncooked rice	2	0	Bangla	control	1	attested	t͜ʃal			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L013	35	cooked rice	3	A	site-code-A	target	1	attested	tɛkʰil			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L011	35	cooked rice	1	B	site-code-B	target	1	attested	mandi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L010	35	cooked rice	1	C	site-code-C	target	1	attested	mɛndi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L011	35	cooked rice	1	D	site-code-D	target	1	attested	mandi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L011	35	cooked rice	1	E	site-code-E	target	1	attested	mandi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L012	35	cooked rice	2	0	Bangla	control	1	attested	bʰat			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L014	36	wheat	1	A	site-code-A	target	1	attested	gohɛm			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L015	36	wheat	1	B	site-code-B	target	1	attested	gohom			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L015	36	wheat	1	C	site-code-C	target	1	attested	gohom			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L015	36	wheat	1	D	site-code-D	target	1	attested	gohom			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L015	36	wheat	1	E	site-code-E	target	1	attested	gohom			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L016	36	wheat	2	0	Bangla	control	1	attested	gom			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L017	37	corn	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L019	37	corn	1	B	site-code-B	target	1	attested	d͜ʒinxor			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L019	37	corn	1	C	site-code-C	target	1	attested	d͜ʒinxor			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L018	37	corn	1	D	site-code-D	target	1	attested	d͜ʒinhor			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L018	37	corn	1	E	site-code-E	target	1	attested	d͜ʒinhor			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L020	37	corn	2	0	Bangla	control	1	attested	bʰuʈʈa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L021	38	potato	1	A	site-code-A	target	1	attested	ɛlu			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L023	38	potato	1	B	site-code-B	target	1	attested	aluə̯			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L022	38	potato	1	C	site-code-C	target	1	attested	alu			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L022	38	potato	1	D	site-code-D	target	1	attested	alu			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L023	38	potato	1	E	site-code-E	target	1	attested	aluə̯			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L022	38	potato	1	0	Bangla	control	1	attested	alu			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L025	39	cauliflower	1	A	site-code-A	target	1	attested	pʼulkopi		A clearly printed post-p apostrophe-like modifier is preserved as U+02BC without phonological interpretation.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L024	39	cauliflower	1	B	site-code-B	target	1	attested	fulkopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L024	39	cauliflower	1	C	site-code-C	target	1	attested	fulkopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L024	39	cauliflower	1	D	site-code-D	target	1	attested	fulkopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L024	39	cauliflower	1	E	site-code-E	target	1	attested	fulkopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L024	39	cauliflower	1	0	Bangla	control	1	attested	fulkopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L027	40	cabbage	1	A	site-code-A	target	1	attested	bɛndɛkobi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L026	40	cabbage	1	B	site-code-B	target	1	attested	badʰakopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L026	40	cabbage	1	C	site-code-C	target	1	attested	badʰakopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L026	40	cabbage	1	D	site-code-D	target	1	attested	badʰakopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L026	40	cabbage	1	E	site-code-E	target	1	attested	badʰakopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L026	40	cabbage	1	0	Bangla	control	1	attested	badʰakopi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
