physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
50	49	P050-L007	185	to cry	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L009	185	to cry	1	B	site-code-B	target	1	attested	tʃixo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L008	185	to cry	1	C	site-code-C	target	1	attested	tʃiho			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L008	185	to cry	1	D	site-code-D	target	1	attested	tʃiho			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L009	185	to cry	1	E	site-code-E	target	1	attested	tʃixo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L010	185	to cry	2	0	Bangla	control	1	attested	kãda			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L011	186	to cook	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L012	186	to cook	1	B	site-code-B	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L012	186	to cook	1	C	site-code-C	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L012	186	to cook	1	D	site-code-D	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L012	186	to cook	1	E	site-code-E	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L013	186	to cook	2	0	Bangla	control	1	attested	ranna kɔra			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L014	187	to boil (water)	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L014	187	to boil (water)	0	B	site-code-B	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L015	187	to boil (water)	1	C	site-code-C	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L015	187	to boil (water)	1	D	site-code-D	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L015	187	to boil (water)	1	E	site-code-E	target	1	attested	bit			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L016	187	to boil (water)	2	0	Bangla	control	1	attested	ʃiddʰo kɔra			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L017	188	to eat	1	A	site-code-A	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L017	188	to eat	1	B	site-code-B	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L017	188	to eat	1	C	site-code-C	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L017	188	to eat	1	D	site-code-D	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L017	188	to eat	1	E	site-code-E	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L018	188	to eat	2	0	Bangla	control	1	attested	kʰawa			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L019	189	to drink	1	A	site-code-A	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L019	189	to drink	1	B	site-code-B	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L019	189	to drink	1	C	site-code-C	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L019	189	to drink	1	D	site-code-D	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L019	189	to drink	1	E	site-code-E	target	1	attested	on			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L020	189	to drink	2	0	Bangla	control	1	attested	pani kʰawa			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L023	190	to sing	3	A	site-code-A	target	1	attested	pɛd			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L021	190	to sing	1	B	site-code-B	target	1	attested	dandi par			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L021	190	to sing	1	C	site-code-C	target	1	attested	dandi par			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L021	190	to sing	1	D	site-code-D	target	1	attested	dandi par			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L021	190	to sing	1	E	site-code-E	target	1	attested	dandi par			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L022	190	to sing	2	0	Bangla	control	1	attested	gan gawa			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
