physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
46	45	P046-L005	116	knee	1	B	site-code-B	target	1	attested	muka			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L005	116	knee	1	C	site-code-C	target	1	attested	muka			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L005	116	knee	1	D	site-code-D	target	1	attested	muka			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L006	116	knee	1	E	site-code-E	target	1	attested	mukɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L007	116	knee	2	0	Bangla	control	1	attested	hatu			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L008	117	foot	0	A	site-code-A	target	1	blank			Printed “no entry”.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L009	117	foot	1	B	site-code-B	target	1	attested	gurxi			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L010	117	foot	2	C	site-code-C	target	1	attested	xɛtdɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L010	117	foot	2	D	site-code-D	target	1	attested	xɛtdɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L010	117	foot	2	E	site-code-E	target	1	attested	xɛtdɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L011	117	foot	3	0	Bangla	control	1	attested	pɔd			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L013	118	bone	2	A	site-code-A	target	1	attested	kotʃʰol			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L012	118	bone	1	B	site-code-B	target	1	attested	togra		Site D has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L014	118	bone	2	C	site-code-C	target	1	attested	xotʃol		Site D has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L012	118	bone	1	D	site-code-D	target	1	attested	togra		Site D has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L014	118	bone	2	D	site-code-D	target	2	attested	xotʃol		Site D has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L014	118	bone	2	E	site-code-E	target	1	attested	xotʃol		Site D has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L015	118	bone	3	0	Bangla	control	1	attested	haɽ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L017	119	fat	1	A	site-code-A	target	1	attested	tʃɛrbi			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L016	119	fat	1	B	site-code-B	target	1	attested	tʃarbi		Site B has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L019	119	fat	2	B	site-code-B	target	2	attested	nɛta		Site B has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L016	119	fat	1	C	site-code-C	target	1	attested	tʃarbi		Site B has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L016	119	fat	1	D	site-code-D	target	1	attested	tʃarbi		Site B has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L019	119	fat	2	E	site-code-E	target	1	attested	nɛta		Site B has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L018	119	fat	1	0	Bangla	control	1	attested	tʃorbi			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L023	120	skin	2	A	site-code-A	target	1	attested	tʃʰɛmri			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L020	120	skin	1	B	site-code-B	target	1	attested	tʃapta			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L020	120	skin	1	C	site-code-C	target	1	attested	tʃapta			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L020	120	skin	1	D	site-code-D	target	1	attested	tʃapta			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L020	120	skin	1	E	site-code-E	target	1	attested	tʃapta			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L021	120	skin	1	0	Bangla	control	1	attested	tʃamra		Site 0 has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L022	120	skin	2	0	Bangla	control	2	attested	tʃamra		Site 0 has two separately printed responses; this line is retained separately as printed.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
