physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
42	41	P042-L033	57	betelnut	1	E	site-code-E	target	1	attested	guɛ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L034	57	betelnut	2	0	Bangla	control	1	attested	ʃupari			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L035	58	lime for betelnut	0	A	site-code-A	target	1	blank			Printed “no entry”.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L037	58	lime for betelnut	1	B	site-code-B	target	1	attested	t͜ʃunːa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L037	58	lime for betelnut	1	C	site-code-C	target	1	attested	t͜ʃunːa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L037	58	lime for betelnut	1	D	site-code-D	target	1	attested	t͜ʃunːa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L038	58	lime for betelnut	1	E	site-code-E	target	1	attested	t͜ʃunːɛ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L036	58	lime for betelnut	1	0	Bangla	control	1	attested	t͜ʃun			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L039	59	liquor	0	A	site-code-A	target	1	blank			Printed “no entry”.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L039	59	liquor	0	B	site-code-B	target	1	blank			Printed “no entry”.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L040	59	liquor	1	C	site-code-C	target	1	attested	arkʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L041	59	liquor	2	D	site-code-D	target	1	attested	borɔɛ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L040	59	liquor	1	E	site-code-E	target	1	attested	arkʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L042	59	liquor	3	0	Bangla	control	1	attested	mɔd			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L043	60	milk	1	A	site-code-A	target	1	attested	dudʰ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L044	60	milk	1	B	site-code-B	target	1	attested	dudʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L044	60	milk	1	C	site-code-C	target	1	attested	dudʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L044	60	milk	1	D	site-code-D	target	1	attested	dudʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L044	60	milk	1	E	site-code-E	target	1	attested	dudʰi			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L043	60	milk	1	0	Bangla	control	1	attested	dudʰ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
