physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
47	46	P047-L046	144	door	1	E	site-code-E	target	1	attested	bɛli			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L049	144	door	2	0	Bangla	control	1	attested	dɔrdʒa			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L050	145	window	0	A	site-code-A	target	1	blank			Printed “no entry”.	826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L051	145	window	1	B	site-code-B	target	1	attested	dʒanla			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L051	145	window	1	C	site-code-C	target	1	attested	dʒanla			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L051	145	window	1	D	site-code-D	target	1	attested	dʒanla			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L051	145	window	1	E	site-code-E	target	1	attested	dʒanla			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L052	145	window	1	0	Bangla	control	1	attested	dʒanala			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L056	146	roof	4	A	site-code-A	target	1	attested	tʃʰɛⁱn			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L053	146	roof	1	B	site-code-B	target	1	attested	tʰat			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L054	146	roof	2	C	site-code-C	target	1	attested	tʃal			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L054	146	roof	2	D	site-code-D	target	1	attested	tʃal			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L054	146	roof	2	E	site-code-E	target	1	attested	tʃal			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
47	46	P047-L055	146	roof	3	0	Bangla	control	1	attested	tʃʰad			826017bd8f270c01f07130290e70b400796d90d7c4b4a857935eda230de6238a
48	47	P048-L001	147	wall of house	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L003	147	wall of house	2	B	site-code-B	target	1	attested	dɛal		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L003	147	wall of house	2	C	site-code-C	target	1	attested	dɛal		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L002	147	wall of house	1	D	site-code-D	target	1	attested	pɛtʃi		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L002	147	wall of house	1	E	site-code-E	target	1	attested	pɛtʃi		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L003	147	wall of house	2	E	site-code-E	target	2	attested	dɛal		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L003	147	wall of house	2	0	Bangla	control	1	attested	dɛal		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L004	148	pillow	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L005	148	pillow	1	B	site-code-B	target	1	attested	baliʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L005	148	pillow	1	C	site-code-C	target	1	attested	baliʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L005	148	pillow	1	D	site-code-D	target	1	attested	baliʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L005	148	pillow	1	E	site-code-E	target	1	attested	baliʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L005	148	pillow	1	0	Bangla	control	1	attested	baliʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L006	149	blanket	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L009	149	blanket	3	B	site-code-B	target	1	attested	kɔmbol		Site C has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L007	149	blanket	1	C	site-code-C	target	1	attested	duʃa		Site C has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L009	149	blanket	3	C	site-code-C	target	2	attested	kɔmbol		Site C has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L008	149	blanket	2	D	site-code-D	target	1	attested	kamɽa			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L009	149	blanket	3	E	site-code-E	target	1	attested	kɔmbol		Site C has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L009	149	blanket	3	0	Bangla	control	1	attested	kɔmbol		Site C has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L013	150	ring (on finger)	2	A	site-code-A	target	1	attested	əŋti			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L010	150	ring (on finger)	1	B	site-code-B	target	1	attested	mukti			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L011	150	ring (on finger)	1	C	site-code-C	target	1	attested	mutdi		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L011	150	ring (on finger)	1	D	site-code-D	target	1	attested	mutdi		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L011	150	ring (on finger)	1	E	site-code-E	target	1	attested	mutdi		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L012	150	ring (on finger)	2	E	site-code-E	target	2	attested	aŋti		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L012	150	ring (on finger)	2	0	Bangla	control	1	attested	aŋti		Site E has two separately printed responses; this line is retained separately as printed.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
