physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
49	48	P049-L029	174	to stand	0	A	site-code-A	target	1	blank			Printed “no entry”.	3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L030	174	to stand	1	B	site-code-B	target	1	attested	idʒu			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L030	174	to stand	1	C	site-code-C	target	1	attested	idʒu			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L030	174	to stand	1	D	site-code-D	target	1	attested	idʒu			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L030	174	to stand	1	E	site-code-E	target	1	attested	idʒu			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L031	174	to stand	2	0	Bangla	control	1	attested	darano			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L032	175	to sit	1	A	site-code-A	target	1	attested	ok			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L032	175	to sit	1	B	site-code-B	target	1	attested	ok			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L032	175	to sit	1	C	site-code-C	target	1	attested	ok			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L032	175	to sit	1	D	site-code-D	target	1	attested	ok			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L032	175	to sit	1	E	site-code-E	target	1	attested	ok			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L033	175	to sit	2	0	Bangla	control	1	attested	bɔʃa			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L036	176	to lie down	3	A	site-code-A	target	1	attested	tʃut			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L034	176	to lie down	1	B	site-code-B	target	1	attested	bɛdɽo			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L034	176	to lie down	1	C	site-code-C	target	1	attested	bɛdɽo			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L034	176	to lie down	1	D	site-code-D	target	1	attested	bɛdɽo			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L034	176	to lie down	1	E	site-code-E	target	1	attested	bɛdɽo			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L035	176	to lie down	2	0	Bangla	control	1	attested	ʃoa			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L037	177	to walk	1	A	site-code-A	target	1	attested	ɛk			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L037	177	to walk	1	B	site-code-B	target	1	attested	ɛk			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L037	177	to walk	1	C	site-code-C	target	1	attested	ɛk			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L037	177	to walk	1	D	site-code-D	target	1	attested	ɛk			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L037	177	to walk	1	E	site-code-E	target	1	attested	ɛk			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L038	177	to walk	2	0	Bangla	control	1	attested	hãʈa			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L041	178	to fly	3	A	site-code-A	target	1	attested	orakɛrɛ			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L039	178	to fly	1	B	site-code-B	target	1	attested	uriar			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L039	178	to fly	1	C	site-code-C	target	1	attested	uriar			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L039	178	to fly	1	D	site-code-D	target	1	attested	uriar			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L039	178	to fly	1	E	site-code-E	target	1	attested	uriar			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L040	178	to fly	2	0	Bangla	control	1	attested	ora			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L042	179	to enter	0	A	site-code-A	target	1	blank			Printed “no entry”.	3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L043	179	to enter	1	B	site-code-B	target	1	attested	kor			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L043	179	to enter	1	C	site-code-C	target	1	attested	kor			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L043	179	to enter	1	D	site-code-D	target	1	attested	kor			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L043	179	to enter	1	E	site-code-E	target	1	attested	kor			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L044	179	to enter	2	0	Bangla	control	1	attested	dʰoka			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L045	180	to kick	0	A	site-code-A	target	1	blank			Printed “no entry”.	3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L046	180	to kick	1	B	site-code-B	target	1	attested	latʰ			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L046	180	to kick	1	C	site-code-C	target	1	attested	latʰ			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L047	180	to kick	1	D	site-code-D	target	1	attested	lɔtʰ			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L048	180	to kick	1	E	site-code-E	target	1	attested	lɔtʰi			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
49	48	P049-L049	180	to kick	2	0	Bangla	control	1	attested	latʰi mara			3961f6abf6887b0b57f57651e7c9f795f057cc2140fd6a1fcad0ba556096698c
