physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
39	38	P039-L055	15	soil/ground	1	D	site-code-D	target	1	attested	xatd͜ʒɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L055	15	soil/ground	1	E	site-code-E	target	1	attested	xatd͜ʒɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L056	15	soil/ground	2	0	Bangla	control	1	attested	maʈi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
40	39	P040-L003	16	mud	1	A	site-code-A	target	1	attested	kʰəd			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L002	16	mud	1	B	site-code-B	target	1	attested	kado			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L002	16	mud	1	C	site-code-C	target	1	attested	kado			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L002	16	mud	1	D	site-code-D	target	1	attested	kado			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L002	16	mud	1	E	site-code-E	target	1	attested	kado			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L001	16	mud	1	0	Bangla	control	1	attested	kada			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L006	17	dust	1	A	site-code-A	target	1	attested	dʰur			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L005	17	dust	1	B	site-code-B	target	1	attested	dʰuli			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L005	17	dust	1	C	site-code-C	target	1	attested	dʰuli			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L005	17	dust	1	D	site-code-D	target	1	attested	dʰuli			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L005	17	dust	1	E	site-code-E	target	1	attested	dʰuli			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L004	17	dust	1	0	Bangla	control	1	attested	dʰula			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L010	18	stone	3	A	site-code-A	target	1	attested	dʰoŋgɛ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L007	18	stone	1	B	site-code-B	target	1	attested	pakʰɛna			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L008	18	stone	1	C	site-code-C	target	1	attested	pakʰna			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L008	18	stone	1	D	site-code-D	target	1	attested	pakʰna			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L008	18	stone	1	E	site-code-E	target	1	attested	pakʰna			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L009	18	stone	2	0	Bangla	control	1	attested	patʰor			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L014	19	sand	2	A	site-code-A	target	1	attested	t͜ʃʰɛlkul			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L012	19	sand	1	B	site-code-B	target	1	attested	balu			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L013	19	sand	2	C	site-code-C	target	1	attested	t͜ʃalkul			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L013	19	sand	2	D	site-code-D	target	1	attested	t͜ʃalkul			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L012	19	sand	1	E	site-code-E	target	1	attested	balu			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L011	19	sand	1	0	Bangla	control	1	attested	bali			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L016	20	gold	2	A	site-code-A	target	1	attested	t͜ʃʰutɛ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L015	20	gold	1	B	site-code-B	target	1	attested	ʃona			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L015	20	gold	1	C	site-code-C	target	1	attested	ʃona			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L015	20	gold	1	D	site-code-D	target	1	attested	ʃona			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L015	20	gold	1	E	site-code-E	target	1	attested	ʃona			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L015	20	gold	1	0	Bangla	control	1	attested	ʃona			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
