physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
50	49	P050-L031	193	to speak	1	B	site-code-B	target	1	attested	bo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L031	193	to speak	1	C	site-code-C	target	1	attested	bo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L031	193	to speak	1	D	site-code-D	target	1	attested	bo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L031	193	to speak	1	E	site-code-E	target	1	attested	bo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L032	193	to speak	2	0	Bangla	control	1	attested	bɔla			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	A	site-code-A	target	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	B	site-code-B	target	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	C	site-code-C	target	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	D	site-code-D	target	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	E	site-code-E	target	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L034	194	to tell	0	0	Bangla	control	1	not_used			Printed “[not used]” for the entire item.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L035	195	to know	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L036	195	to know	1	B	site-code-B	target	1	attested	ax			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L036	195	to know	1	C	site-code-C	target	1	attested	ax			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L036	195	to know	1	D	site-code-D	target	1	attested	ax			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L036	195	to know	1	E	site-code-E	target	1	attested	ax			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L037	195	to know	2	0	Bangla	control	1	attested	dʒana			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L038	196	to forget	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L039	196	to forget	1	B	site-code-B	target	1	attested	modɽo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L039	196	to forget	1	C	site-code-C	target	1	attested	modɽo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L039	196	to forget	1	D	site-code-D	target	1	attested	modɽo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L039	196	to forget	1	E	site-code-E	target	1	attested	modɽo			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L040	196	to forget	2	0	Bangla	control	1	attested	bʰulɛ dʒawa			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L041	197	to sleep	1	A	site-code-A	target	1	attested	kɛndrɛ			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L042	197	to sleep	1	B	site-code-B	target	1	attested	xandro			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L042	197	to sleep	1	C	site-code-C	target	1	attested	xandro			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L042	197	to sleep	1	D	site-code-D	target	1	attested	xandro			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L042	197	to sleep	1	E	site-code-E	target	1	attested	xandro			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L043	197	to sleep	2	0	Bangla	control	1	attested	gʰumano			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L044	198	to dream	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L045	198	to dream	1	B	site-code-B	target	1	attested	ʃapnar			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L045	198	to dream	1	C	site-code-C	target	1	attested	ʃapnar			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L045	198	to dream	1	D	site-code-D	target	1	attested	ʃapnar			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L045	198	to dream	1	E	site-code-E	target	1	attested	ʃapnar			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L046	198	to dream	2	0	Bangla	control	1	attested	ʃopno dɛkʰa			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L047	199	to do/make	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L048	199	to do/make	1	B	site-code-B	target	1	attested	kam			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L048	199	to do/make	1	C	site-code-C	target	1	attested	kam			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L048	199	to do/make	1	D	site-code-D	target	1	attested	kam			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L048	199	to do/make	1	E	site-code-E	target	1	attested	kam			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L049	199	to do/make	2	0	Bangla	control	1	attested	kɔra			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L050	200	to work	0	A	site-code-A	target	1	blank			Printed “no entry”.	27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L051	200	to work	1	B	site-code-B	target	1	attested	kamnan			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L052	200	to work	2	C	site-code-C	target	1	attested	nalaknan			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L052	200	to work	2	D	site-code-D	target	1	attested	nalaknan			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L052	200	to work	2	E	site-code-E	target	1	attested	nalaknan			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
50	49	P050-L053	200	to work	3	0	Bangla	control	1	attested	kadʒ kɔra			27e740e67e861b0f7a1fd1c98e255b9d88ea4c910e577b677d5cf73718dce601
