physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
42	41	P042-L055	63	salt	2	0	Bangla	control	1	attested	lɔbon / nun		Printed slash-separated alternatives are retained together exactly as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L057	64	onion	1	A	site-code-A	target	1	attested	pĩjɛd͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L056	64	onion	1	B	site-code-B	target	1	attested	pɛad͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L056	64	onion	1	C	site-code-C	target	1	attested	pɛad͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L056	64	onion	1	D	site-code-D	target	1	attested	pɛad͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L056	64	onion	1	E	site-code-E	target	1	attested	pɛad͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L056	64	onion	1	0	Bangla	control	1	attested	pɛad͜ʒ			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
43	42	P043-L001	65	garlic	1	A	site-code-A	target	1	attested	rɛsɛri			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L002	65	garlic	1	B	site-code-B	target	1	attested	rasri			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L003	65	garlic	1	C	site-code-C	target	1	attested	rasri			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L003	65	garlic	1	D	site-code-D	target	1	attested	rasri			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L003	65	garlic	1	E	site-code-E	target	1	attested	rasri			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L004	65	garlic	2	0	Bangla	control	1	attested	rɔʃun			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L008	66	pepper	1	A	site-code-A	target	1	attested	mɛrt͜ʃɛⁱ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L006	66	pepper	1	B	site-code-B	target	1	attested	marit͜ʃa		Site B has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L009	66	pepper	2	B	site-code-B	target	2	attested	marit͜ʃa		Site B has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L005	66	pepper	1	C	site-code-C	target	1	attested	mɛrt͜ʃa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L005	66	pepper	1	D	site-code-D	target	1	attested	mɛrt͜ʃa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L007	66	pepper	1	E	site-code-E	target	1	attested	mart͜ʃɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L010	66	pepper	2	0	Bangla	control	1	attested	morit͜ʃ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L011	67	elephant	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L012	67	elephant	1	B	site-code-B	target	1	attested	hati			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L012	67	elephant	1	C	site-code-C	target	1	attested	hati			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L012	67	elephant	1	D	site-code-D	target	1	attested	hati			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L012	67	elephant	1	E	site-code-E	target	1	attested	hati			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L012	67	elephant	1	0	Bangla	control	1	attested	hati			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L013	68	tiger	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L014	68	tiger	1	B	site-code-B	target	1	attested	lakra			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L014	68	tiger	1	C	site-code-C	target	1	attested	lakra			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L014	68	tiger	1	D	site-code-D	target	1	attested	lakra			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L014	68	tiger	1	E	site-code-E	target	1	attested	lakra			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L015	68	tiger	2	0	Bangla	control	1	attested	bagʰ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L016	69	bear	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L018	69	bear	1	B	site-code-B	target	1	attested	bʰaluk			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L017	69	bear	1	C	site-code-C	target	1	attested	bʰalu			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L017	69	bear	1	D	site-code-D	target	1	attested	bʰalu			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L018	69	bear	1	E	site-code-E	target	1	attested	bʰaluk			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L018	69	bear	1	0	Bangla	control	1	attested	bʰaluk			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L019	70	deer	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L022	70	deer	1	B	site-code-B	target	1	attested	horin			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L020	70	deer	1	C	site-code-C	target	1	attested	hɛrin			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L021	70	deer	1	D	site-code-D	target	1	attested	harin			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L022	70	deer	1	E	site-code-E	target	1	attested	horin			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L022	70	deer	1	0	Bangla	control	1	attested	horin			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
