physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
44	43	P044-L011	85	pig	2	0	Bangla	control	1	attested	ʃukor			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L012	86	rat	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L014	86	rat	1	B	site-code-B	target	1	attested	osga			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L013	86	rat	1	C	site-code-C	target	1	attested	oʃga			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L013	86	rat	1	D	site-code-D	target	1	attested	oʃga			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L013	86	rat	1	E	site-code-E	target	1	attested	oʃga			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L015	86	rat	2	0	Bangla	control	1	attested	idur			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L016	87	chicken (adult female)	1	A	site-code-A	target	1	attested	kʰɛr			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L017	87	chicken (adult female)	1	B	site-code-B	target	1	attested	xɛr			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L017	87	chicken (adult female)	1	C	site-code-C	target	1	attested	xɛr			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L017	87	chicken (adult female)	1	D	site-code-D	target	1	attested	xɛr			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L017	87	chicken (adult female)	1	E	site-code-E	target	1	attested	xɛr			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L018	87	chicken (adult female)	2	0	Bangla	control	1	attested	murgi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L019	88	egg	1	A	site-code-A	target	1	attested	bi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L019	88	egg	1	B	site-code-B	target	1	attested	bi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L019	88	egg	1	C	site-code-C	target	1	attested	bi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L019	88	egg	1	D	site-code-D	target	1	attested	bi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L019	88	egg	1	E	site-code-E	target	1	attested	bi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L020	88	egg	2	0	Bangla	control	1	attested	ɖim			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L021	89	fish	1	A	site-code-A	target	1	attested	indʒo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L022	89	fish	1	B	site-code-B	target	1	attested	indʒo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L022	89	fish	1	C	site-code-C	target	1	attested	indʒo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L022	89	fish	1	D	site-code-D	target	1	attested	indʒo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L022	89	fish	1	E	site-code-E	target	1	attested	indʒo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L023	89	fish	2	0	Bangla	control	1	attested	matʃʰ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L024	90	duck	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L025	90	duck	1	B	site-code-B	target	1	attested	gɛrɛ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L025	90	duck	1	C	site-code-C	target	1	attested	gɛrɛ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L025	90	duck	1	D	site-code-D	target	1	attested	gɛrɛ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L025	90	duck	1	E	site-code-E	target	1	attested	gɛrɛ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L026	90	duck	2	0	Bangla	control	1	attested	haʃ			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
