physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
43	42	P043-L028	72	rabbit	1	E	site-code-E	target	1	attested	kʰɛrha			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L030	72	rabbit	2	0	Bangla	control	1	attested	kʰɔrgoʃ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L031	73	snake	1	A	site-code-A	target	1	attested	nɛr			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L032	73	snake	1	B	site-code-B	target	1	attested	nɛrɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L032	73	snake	1	C	site-code-C	target	1	attested	nɛrɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L032	73	snake	1	D	site-code-D	target	1	attested	nɛrɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L032	73	snake	1	E	site-code-E	target	1	attested	nɛrɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L033	73	snake	2	0	Bangla	control	1	attested	ʃap			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	A	site-code-A	target	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	B	site-code-B	target	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	C	site-code-C	target	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	D	site-code-D	target	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	E	site-code-E	target	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L034	74	crocodile	0	0	Bangla	control	1	not_used			Printed “[not used]” for the entire item.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L035	75	house lizard	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L036	75	house lizard	1	B	site-code-B	target	1	attested	tɛtiŋga			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L037	75	house lizard	2	C	site-code-C	target	1	attested	tiktikki			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L036	75	house lizard	1	D	site-code-D	target	1	attested	tɛtiŋga			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L037	75	house lizard	2	E	site-code-E	target	1	attested	tiktikki			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L037	75	house lizard	2	0	Bangla	control	1	attested	tiktikki			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L038	76	turtle	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L039	76	turtle	1	B	site-code-B	target	1	attested	katʃʰu̯a		Site D has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L041	76	turtle	2	C	site-code-C	target	1	attested	ɛkːa		Site D has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L039	76	turtle	1	D	site-code-D	target	1	attested	katʃʰu̯a		Site D has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L041	76	turtle	2	D	site-code-D	target	2	attested	ɛkːa		Site D has two separately printed responses; this line is retained separately as printed.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L040	76	turtle	1	E	site-code-E	target	1	attested	katʃʰu̯ɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L042	76	turtle	3	0	Bangla	control	1	attested	kɔttʃʰop			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L043	77	frog	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L045	77	frog	2	B	site-code-B	target	1	attested	bæŋ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L044	77	frog	1	C	site-code-C	target	1	attested	muxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L044	77	frog	1	D	site-code-D	target	1	attested	muxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L045	77	frog	2	E	site-code-E	target	1	attested	bæŋ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L045	77	frog	2	0	Bangla	control	1	attested	bæŋ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L046	78	dog	1	A	site-code-A	target	1	attested	ɛlːɛ			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L047	78	dog	1	B	site-code-B	target	1	attested	alːa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L047	78	dog	1	C	site-code-C	target	1	attested	alːa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L047	78	dog	1	D	site-code-D	target	1	attested	alːa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L047	78	dog	1	E	site-code-E	target	1	attested	alːa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L048	78	dog	2	0	Bangla	control	1	attested	kukur			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L049	79	cat	0	A	site-code-A	target	1	blank			Printed “no entry”.	5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L050	79	cat	1	B	site-code-B	target	1	attested	bɛrxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L050	79	cat	1	C	site-code-C	target	1	attested	bɛrxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L050	79	cat	1	D	site-code-D	target	1	attested	bɛrxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L050	79	cat	1	E	site-code-E	target	1	attested	bɛrxa			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L051	79	cat	2	0	Bangla	control	1	attested	biral			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L052	80	cow	1	A	site-code-A	target	1	attested	ɛdo			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L053	80	cow	1	B	site-code-B	target	1	attested	aɖːo			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L053	80	cow	1	C	site-code-C	target	1	attested	aɖːo			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L053	80	cow	1	D	site-code-D	target	1	attested	aɖːo			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L053	80	cow	1	E	site-code-E	target	1	attested	aɖːo			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
43	42	P043-L054	80	cow	2	0	Bangla	control	1	attested	goru			5e24b3f741d34b4cf197ca849cd221ca25f22bf1948f020cd630cc23a7a684df
