ID,Entry_ID,Compared_Entry_ID,Relation,Direction,Confidence,Source,Evidence
burushaski:ia-10493-51b20e55bcde:cdial:10493:a78b8840ff,f_gg6otsetgnkck,10493,related,undetermined,medium,CDIAL[entry 10493],CDIAL entry 10493 includes the Burushaski comparandum yom ‘pair’ under yugmá.
burushaski:ia-10545-2918f1d3bb04:cdial:10545:ca463c9e69,f_fozbsb2vny6be,10545,related,undetermined,medium,berger-auto[p. 185 (printed p. 362)],"sh. raáç, pl. raçí ""Schützer""; T 10545"
burushaski:ia-10648-cca13b4e0623:cdial:10648:2c1bfa31df,f_tmonomnctzrqy,10648,related,undetermined,medium,berger-auto[p. 186 (printed p. 364)],sh. ras; T 10648
burushaski:ia-10650-0fac708e9ef3:cdial:10650:0a5e13a6d9,f_misthkcuvl4a2,10650,related,undetermined,low,berger-auto[p. 69 (printed p. 131)],gaṅ? + T 10650
burushaski:ia-10685-f052c2dafdd5:cdial:10685:ca463c9e69,f_ir7wu45uz6jcg,10685,related,undetermined,medium,berger-auto[p. 185 (printed p. 362)],"sh. rabóṅ, T 10685, vgl. moṅ"
burushaski:ia-10711-a22bf56f0970:cdial:10711:7427f71610,f_2pnn5o45uqqmo,10711,related,undetermined,medium,berger-auto[p. 185 (printed p. 363)],"sh. rameéś, sh. ram- ""(Vögel) halten""; T 10711"
burushaski:ia-10752-f92fe9337cab:cdial:10752:2c1bfa31df,f_zgyinvkunavd6,10752,related,undetermined,medium,berger-auto[p. 186 (printed p. 364)],"sh. rit, T 10752.3"
burushaski:ia-10770-1d48012c8861:cdial:10770:8476d90da8,f_ie3vdssfbl5nm,10770,related,undetermined,medium,berger-auto[p. 187 (printed p. 366)],"sh. runiíi, T 10770.5"
burushaski:ia-10830-78c9fbfff34f:cdial:10830:4a9d1bda52,f_mmhdvhaishs3s,10830,related,undetermined,medium,berger-auto[p. 186 (printed p. 365)],"sh. róok, T 10830"
burushaski:ia-10856-c224ab468cc8:cdial:10856:3d4ca0444a,f_5qmx5k5brnddi,10856,related,undetermined,medium,berger-auto[p. 187 (printed p. 367)],"u. rūs, im Ng. beeinflußt von sh. róoś, T 10856"
burushaski:ia-10860-f7fa57e8d93c:cdial:10860:8476d90da8,f_lbnpwlprh7gdi,10860,related,undetermined,medium,berger-auto[p. 187 (printed p. 366)],T 10860
burushaski:ia-10866-d6acf3569055:cdial:10866:4a9d1bda52,f_kdmcoqbtuialm,10866,related,undetermined,low,berger-auto[p. 186 (printed p. 365)],"dissim. < *ri-mizir, T 10866 + 10082?"
burushaski:ia-10928-f43a9af45549:cdial:10928:c25b84b006,f_hsatcnh25r33m,10928,related,undetermined,medium,berger-auto[p. 134 (printed p. 260)],"sh. /áa, T 10928"
burushaski:ia-10939-e61dc8e97f6d:cdial:10939:4528dcd38c,f_dl6obalqulrj6,10939,related,undetermined,medium,berger-auto[p. 135 (printed p. 262)],"sh. Jap, T 10939 - 40"
burushaski:ia-10988-c1090041fe15:cdial:10988:10ae5169e0,f_c6yorcswc3z2u,10988,related,undetermined,medium,berger-auto[p. 136 (printed p. 265)],sh. leéc; T 10988
burushaski:ia-11054-7631792d6651:cdial:11054:10ae5169e0,f_aue2m5ztitwg4,11054,related,undetermined,medium,berger-auto[p. 136 (printed p. 265)],"ys. lódo, L ledo, sh. léro, T 11054.7"
burushaski:ia-11072-550a4d6e9818:cdial:11072:239e81f180,f_uheore45nfzmg,11072,related,undetermined,medium,berger-auto[p. 139 (printed p. 270)],T 11072
burushaski:ia-11072-fb34fd17e5d4:cdial:11072:d2a237f1ae,f_f75dxmbxfxklw,11072,related,undetermined,medium,berger-auto[p. 138 (printed p. 268)],"ys. loq, kho. lug L; T 11072"
burushaski:ia-11077-3363e4c8edb9:cdial:11077:d2a237f1ae,f_bqzy27c5r3eha,11077,related,undetermined,medium,berger-auto[p. 138 (printed p. 268)],"ys. lóṭi ""Ball zum Spielen"", sh. ľóoṭo, T 11077; vgi. auch of"
burushaski:ia-11078-c685efb10d01:cdial:11078:d2a237f1ae,f_ce6sro2d2xlxc,11078,related,undetermined,low,berger-auto[p. 138 (printed p. 268)],"sh. lot ""Falte"", loóṭ- ""einhüllen"", T 11078 - 79?"
burushaski:ia-11142-68af576e9090:cdial:11142:2bba341903,f_jks7se7aioraa,11142,related,undetermined,medium,berger-auto[p. 137 (printed p. 267)],sh. li T 11142
burushaski:ia-11158-429c0308e9e0:cdial:11158:2bba341903,f_ydv5stebptwfu,11158,related,undetermined,low,berger-auto[p. 137 (printed p. 267)],"rote Haut"", T 11158 + baf?"
burushaski:ia-11158-d35b720293f2:cdial:11158:239e81f180,f_rdgqhfonvkg2o,11158,related,undetermined,medium,berger-auto[p. 139 (printed p. 270)],"ys., kho. lúśçum, sh. lújum; T 11158 + skt. vidruma"
burushaski:ia-11225-7d557078be94:cdial:11225:c52e1ca66c,f_4w27fvbrnuq7g,11225,related,undetermined,medium,berger[p. 31],sh. bariaár zu T 11225
burushaski:ia-11235-c2323373ad62:cdial:11235:5d0d2e884a,f_5icvxxrathzgy,11235,related,undetermined,medium,berger-auto[p. 21 (printed p. 36)],"ys. banú ""Essensschüssel an hohe Perso- nen verschickt"", sh. banoó ""Essensvertei- lung der Frauen bei Hochzeitsfesten "", T 11235"
burushaski:ia-11241-5c95bfcd482f:cdial:11241:a55cd8af67,f_ds5sw5ngl656a,11241,related,undetermined,medium,berger-auto[p. 17 (printed p. 28)],"sh. baċhará, B baċharó von baċčhár ""Kalb"", T 11241; kho. baćén"
burushaski:ia-11307-1a8a603932ea:cdial:11307:8f15b7b3cd,f_b6eakwxijaqhk,11307,related,undetermined,medium,berger-auto[p. 36 (printed p. 66)],"sh. buyéēço, T 11307"
burushaski:ia-11348-6ebf9133c3ff:cdial:11348:089f320c73,f_mhcufyqpuu242,11348,related,undetermined,medium,berger-auto[p. 24 (printed p. 43)],"ys. bat;sh. bat, T 11348"
burushaski:ia-11359-5374ac7a6fc4:cdial:11359:e45b8b4423,f_fioiyds3bxihk,11359,related,undetermined,medium,berger-auto[p. 25 (printed p. 44)],"sh. batí ""zarter Bast""; T 11359"
burushaski:ia-11365-9ecfdb148c8f:cdial:11365:8e72c03ef8,f_2zcippkrlti24,11365,related,undetermined,medium,CDIAL[entry 11365],CDIAL entry 11365 includes the Burushaski comparandum rolī under vartula.
burushaski:ia-11365-bb47c4cf771d:cdial:11365:8e72c03ef8,f_whgrchajetusk,11365,related,undetermined,medium,CDIAL[entry 11365],CDIAL entry 11365 includes the Burushaski comparandum bʌḍ under vartula.
burushaski:ia-11385-85a4fad16586:cdial:11385:5b19817f64,f_tjgitf465bocq,11385,related,undetermined,low,"backstrom1992[Burushaski wordlist, hammer]",Legacy Jambu data linked the Backstrom Burushaski attestation pɸʌˈtiil ‘hammer’ to CDIAL 11385 *vardʰira. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-11406-96c47e62b456:cdial:11406:7ed8edba75,f_uxlf3wweutb6c,11406,related,undetermined,low,berger[p. 33],"ys. phalán-, sh. balán, phalán; zu T 11406?"
burushaski:ia-1142-8b2a9bf9deb8:cdial:1142:d2c4d8fca6,f_wxvgfyl3iuonw,1142,related,undetermined,medium,berger-auto[p. 13 (printed p. 20)],sh. ar; T 1142
burushaski:ia-11433-37133bdc4bb5:cdial:11433:ececdaf157,f_mhr4bbi6ljquo,11433,related,undetermined,low,berger[p. 11],"sh. abáś, vgl. T 11433?"
burushaski:ia-11480-b6c9d2c7e2db:cdial:11480:c52e1ca66c,f_yjdrqditpt33s,11480,related,undetermined,medium,berger[p. 31],"sh. báakur, zu báa ""Hürde, T 11480"
burushaski:ia-11503-01fa161c6a17:cdial:11503:0874de5862,f_kjhephn3rg64m,11503,related,undetermined,low,"backstrom1992[Burushaski wordlist, eggplant]",Legacy Jambu data linked the Backstrom Burushaski attestation pʌṭigɑn ‘eggplant’ to CDIAL 11503 vātiŋgaṇa. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-11503-58188f3599a4:cdial:11503:0874de5862,f_bqxygni5zgelc,11503,related,undetermined,low,"backstrom1992[Burushaski wordlist, eggplant]",Legacy Jambu data linked the Backstrom Burushaski attestation beŋˈgʌn ‘eggplant’ to CDIAL 11503 vātiŋgaṇa. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-11503-d2d98f5a3016:cdial:11503:13c593ec7a,f_r3uidts2lpazc,11503,related,undetermined,medium,berger-auto[p. 20 (printed p. 35)],"ys. balúgun, sh. balúgan, balugún, B balúgan, T 11503.3"
burushaski:ia-11503-f504c0a60975:cdial:11503:bd3cf9f745,f_7agqe2lrw7ppe,11503,related,undetermined,low,"backstrom1992[Burushaski wordlist, tomato]",Legacy Jambu data linked the Backstrom Burushaski attestation bɑˈlogʌn ‘tomato’; bɑˈlugun ‘tomato’ to CDIAL 11503 vātiŋgaṇa. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-11507-023b46c63adb:cdial:11507:551b6acf01,f_zpuny5rifs6aa,11507,related,undetermined,medium,berger-auto[p. 87 (printed p. 166)],"ys. galawár, sh. galuwár, kho. galāwār, < gäl ""Polo"" + T 11507"
burushaski:ia-1154-73f80ede9351:cdial:1154:2cad7d9420,f_sjz23rodz6ovo,1154,related,undetermined,medium,berger[p. 12],"sh. adit, T 1154"
burushaski:ia-11556-239aaa79d0a1:cdial:11556:fef7712085,f_gud4zjqnjm4fq,11556,related,undetermined,medium,berger-auto[p. 166 (printed p. 324)],"ys. phári, sh. bár dum. bəra L; T 11556"
burushaski:ia-11584-c083643dbc7b:cdial:11584:8c60ba6f63,f_qq5g2bajwmicg,11584,related,undetermined,medium,berger-auto[p. 17 (printed p. 29)],T 11584.27
burushaski:ia-11591-f3e3303f462d:cdial:11591:7c5ca4dac3,f_52yatrsau6ra4,11591,related,undetermined,medium,berger-auto[p. 24 (printed p. 42)],"sh., kho. baás, T 11591; vgl. A. dazu"
burushaski:ia-11647-b9c2f40492ea:cdial:11647:089f320c73,f_4rxp7qag3ffw6,11647,related,undetermined,medium,berger-auto[p. 24 (printed p. 43)],"ys. baçár, kho. baçhár, T 11647"
burushaski:ia-11706-04e83acfe844:cdial:11706:8f15b7b3cd,f_hgc5wjobmqwca,11706,related,undetermined,low,berger-auto[p. 36 (printed p. 66)],"ys. buinát; sh. buyát; kho. būinát, wa. bunyåt ""Bestechungsgabe""?, T 11706"
burushaski:ia-118-d502bdda90f1:cdial:118:10007a9995,f_o2gkz2wxruhue,118,related,undetermined,medium,berger[p. 13],T 118
burushaski:ia-11847-c68272741186:cdial:11847:abf08df73d,f_5dui7wlwkn25i,11847,related,undetermined,medium,berger-auto[p. 30 (printed p. 54)],"sh. biroól, T 11847"
burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7717be0c95,f_k6ehnglpk7k5q,11879,related,undetermined,medium,berger-auto[p. 19 (printed p. 33)],"ys. baláħ, sh. balóṅń, T 11879"
burushaski:ia-11879-9cf0b9e2b87b:cdial:11879:7ed8edba75,f_k6ehnglpk7k5q,11879,related,undetermined,medium,berger[p. 33],"ys. baláħ, sh. balóṅń, T 11879 | ys. balbán"
burushaski:ia-11892-a7496441b9ef:cdial:11892:f48533c426,f_sdoabqhavavc2,11892,related,undetermined,medium,berger-auto[p. 147 (printed p. 287)],"ys. milí, DC melé; sh. biléen; T 11892"
burushaski:ia-11956-efbad9752e7e:cdial:11956:3276ef983f,f_ykvxpnydw6ite,11956,related,undetermined,medium,berger-auto[p. 35 (printed p. 65)],"sh. biśyoóm, T 11956"
burushaski:ia-1197-6fb6eb44502d:cdial:1197:53661a32f2,f_nxaaicm7dtxng,1197,related,undetermined,medium,berger[p. 24],"sh. awaájei 3.sg.fut. von awaáj- ""nötig sein"", T 1197 oder 1221"
burushaski:ia-12052-2d48c224e007:cdial:12052:d1f32d7bb2,f_ku6oienj5xhjw,12052,related,undetermined,low,"backstrom1992[Burushaski wordlist, rainbow]",Legacy Jambu data linked the Backstrom Burushaski attestation biǰ̣oˈon ‘rainbow’ to CDIAL 12052 *vīdʰradʰanus. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-12056-e6f720cf2129:cdial:12056:e583a859ba,f_cbxxkkojclsqk,12056,related,undetermined,medium,berger-auto[p. 29 (printed p. 52)],"sh. bíiro, T 12056"
burushaski:ia-12064-aa601df07949:cdial:12064:949f7fe971,f_hy3aok4ygpduk,12064,related,undetermined,medium,berger-auto[p. 122 (printed p. 236)],"sh. juk, kho. bruk L; T 12064"
burushaski:ia-12067-4ca24d823fa2:cdial:12067:8d5ec6dd53,f_nq3c76ncrghay,12067,related,undetermined,medium,berger-auto[p. 33 (printed p. 60)],"ys. buçá, muçáå, sh. baçhaåo, biçhaáo; T 12067"
burushaski:ia-12070-36b01f9b9690:cdial:12070:10007a9995,f_z33swbio7jdnu,12070,related,undetermined,low,berger[p. 13],biṭi zu T 12070?
burushaski:ia-12115-16a83b47b1a5:cdial:12115:f0b173dcb4,f_e4wlzsen4szza,12115,related,undetermined,medium,berger-auto[p. 242 (printed p. 477)],"ys. wel, L wōl, < *i-bél von °bel, zum Lautlichen vgl. bél-/-yoól-; T 12115"
burushaski:ia-12115-b2611a2445c4:cdial:12115:0372bdec57,f_zq6qitenfjfb2,12115,related,undetermined,medium,berger-auto[p. 26 (printed p. 47)],"sh. bel, T 12115; vgl. yoóľ"
burushaski:ia-12193-f0ff7a4140b4:cdial:12193:bb35214aea,f_v4tvxvakbnjns,12193,related,undetermined,low,berger[p. 25],"ys. ?ba, bah, sh. ba, pa, kho. bah"
burushaski:ia-12196-8fdaa7a664cf:cdial:12196:da17c22a64,f_5tyg3fuzd2tx2,12196,related,undetermined,medium,berger-auto[p. 16 (printed p. 27)],"sh. báato, T 12196"
burushaski:ia-1221-c6b5d3b24235:cdial:1221:53661a32f2,f_kfpdpeskhpwqa,1221,related,undetermined,medium,berger[p. 24],u. äwāz2
burushaski:ia-12233-63614c8134b4:cdial:12233:931970511f,f_rjpfmdtyfxtzi,12233,related,undetermined,low,"backstrom1992[Burushaski wordlist, rice]",Legacy Jambu data linked the Backstrom Burushaski attestation brʌs ‘rice’ to CDIAL 12233 vrīhí. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-12233-b3fe43252268:cdial:12233:8d5ec6dd53,f_bhzmhqqfaey4a,12233,related,undetermined,medium,berger-auto[p. 33 (printed p. 60)],"sh. briu, bryú, T 12233"
burushaski:ia-12233-b3fe43252268:cdial:12233:931970511f,f_bhzmhqqfaey4a,12233,related,undetermined,low,"backstrom1992[Burushaski wordlist, rice]",Legacy Jambu data linked the Backstrom Burushaski attestation briu ‘rice’; brɪu ‘rice’ to CDIAL 12233 vrīhí. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-12250-6d367b84763a:cdial:12250:95f5940f94,f_srzxabd3el6qw,12250,related,undetermined,medium,berger-auto[p. 200 (printed p. 392)],"ys., sh. śat; T 12250"
burushaski:ia-12258-ed97703c6bfd:cdial:12258:ce7b6bbd8d,f_htxarajaot73q,12258,related,undetermined,medium,berger-auto[p. 199 (printed p. 390)],"ys. aṅ, sh. Soṅ, T 12258"
burushaski:ia-12322-55681555cf5e:cdial:12322:363fff04e3,f_nhpra24x74jui,12322,related,undetermined,medium,CDIAL[entry 12322],CDIAL entry 12322 includes the Burushaski comparandum šʌmέ·y under *śamyēṣā.
burushaski:ia-12322-c82b3ae67095:cdial:12322:ce7b6bbd8d,f_honwiizjbslxm,12322,related,undetermined,medium,berger-auto[p. 199 (printed p. 390)],"ys. Samé, sh. śameé, pl. je, T 12322"
burushaski:ia-12323-d20f2ae1f117:cdial:12323:ce7b6bbd8d,f_4h3slbhwhgo5e,12323,related,undetermined,medium,berger-auto[p. 199 (printed p. 390)],"ys. śaní, sh. senii T 12323"
burushaski:ia-12323-e7358f2151a1:cdial:12323:fd4a366c45,f_y62gqk57fiw2q,12323,related,undetermined,medium,berger-auto[p. 201 (printed p. 394)],T 12323
burushaski:ia-12393-5e0625fdce71:cdial:12393:5f9c905274,f_jd5z77yzeka6y,12393,related,undetermined,low,berger-auto[p. 197 (printed p. 387)],"sh. śaáp; T 12393, oder 12294?"
burushaski:ia-12415-a1b26303eda1:cdial:12415:5f9c905274,f_cjree2enhdnsg,12415,related,undetermined,medium,berger-auto[p. 197 (printed p. 387)],T 12415
burushaski:ia-12504-2cfb0277b92b:cdial:12504:4d3d0128f2,f_2kvxckemcq4iu,12504,related,undetermined,medium,berger-auto[p. 204 (printed p. 400)],"ys. śut ""sauer""; sh., kho. śut; T 12504"
burushaski:ia-12511-7898139f545e:cdial:12511:f3b63f7c45,f_tn33am3jqnki6,12511,related,undetermined,medium,berger-auto[p. 203 (printed p. 398)],"sh. śúćo, T 12511"
burushaski:ia-12532-9d4ff99e649f:cdial:12532:f14731f69e,f_e3ocytugu36sq,12532,related,undetermined,low,berger-auto[p. 202 (printed p. 397)],"ys. śuá, sh. śŚćo ""gut"", śuá ""gut?""; T 12532"
burushaski:ia-12575-155e5046c5fd:cdial:12575:d9f81521ac,f_wcsxldrjcgkwq,12575,related,undetermined,medium,berger-auto[p. 203 (printed p. 399)],"T 12575 in der Bed. ""Spieß"", vgl. 'śu/"
burushaski:ia-12579-43ee32621d03:cdial:12579:d21c5a2ade,f_tbo3zcg2l6nhs,12579,related,undetermined,medium,berger-auto[p. 210 (printed p. 412)],"ys. śuṅ, sh. sã, śåã, T 12579; vgl. ś4ã, s"
burushaski:ia-12580-a232126acd37:cdial:12580:ce7b6bbd8d,f_mj3cpakjckzzw,12580,related,undetermined,medium,berger-auto[p. 199 (printed p. 390)],"sh. śaṅaáli, T 12580"
burushaski:ia-12583-70694bb2abb9:cdial:12583:658f811e15,f_xgpvwsmgnqxxy,12583,related,undetermined,medium,berger-auto[p. 208 (printed p. 408)],"ys. siṅ; sh. siṅ ""Horn"", T 12583"
burushaski:ia-12588-a6924be33b1c:cdial:12588:7c1f5c6e40,f_kfqbox73vfv3m,12588,related,undetermined,medium,berger-auto[p. 201 (printed p. 395)],"sh. siṅór, T 12588"
burushaski:ia-126-2ad588a207cd:cdial:126:0bb476c8c0,f_dkl7iyvwrbybo,126,related,undetermined,medium,berger[p. 19],"ys. aṅãro L, sh. aṅgáaro, T 126"
burushaski:ia-126-2ad588a207cd:cdial:126:3e05f60178,f_dkl7iyvwrbybo,126,related,undetermined,medium,berger-auto[p. 12 (printed p. 19)],"ys. aṅãro L, sh. aṅgáaro, T 126"
burushaski:ia-1268-6e35b4a7af10:cdial:1268:33474a4227,f_spvzydi3dqqlc,1268,related,undetermined,low,"backstrom1992[Burushaski wordlist, mango]",Legacy Jambu data linked the Backstrom Burushaski attestation ɑˑm ‘mango’ to CDIAL 1268 āmrá. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-12704-f1f58fa38e43:cdial:12704:3e699ac3b8,f_pfdblu6ksnvmg,12704,related,undetermined,medium,berger-auto[p. 54 (printed p. 100)],T 12704
burushaski:ia-12708-ca6d13d445c9:cdial:12708:7c1f5c6e40,f_urcxmv3h4r6ri,12708,related,undetermined,medium,berger-auto[p. 201 (printed p. 395)],"ys. śiríduṅ; skt. śri, T 12708 + ḍáko bzw. ys. duṅ ""Pfosten"", ti. gduṅ-ma"
burushaski:ia-13260-a7c34fcd89b9:cdial:13260:c4832001c4,f_6onwpryszymg4,13260,related,undetermined,low,berger-auto[p. 191 (printed p. 375)],ys. ?sar -ió; T 13260
burushaski:ia-13266-7fd41a17f98d:cdial:13266:89e2df27bc,f_o6nw4ml4vglzo,13266,related,undetermined,medium,berger-auto[p. 195 (printed p. 382)],T 13266
burushaski:ia-13307-75abcae21f8d:cdial:13307:09c26d0115,f_ut2kga4xnbqke,13307,related,undetermined,medium,berger-auto[p. 189 (printed p. 370)],"sh. sãás, T 13307"
burushaski:ia-13321-221e12abf8e2:cdial:13321:fddf9f9b65,f_4bb7gfvxi6xbk,13321,related,undetermined,medium,berger-auto[p. 189 (printed p. 371)],"sh. saçå, T 13321 - 22"
burushaski:ia-13331-16a9e1c01b0f:cdial:13331:cc981b2f91,f_6f4u37mqp7jv2,13331,related,undetermined,medium,berger-auto[p. 191 (printed p. 374)],"ys., sh. sandá; T 13331"
burushaski:ia-13355-15bf872d6bfc:cdial:13355:09c26d0115,f_u46j26jrczsl2,13355,related,undetermined,medium,berger-auto[p. 189 (printed p. 370)],"sh. sáãro, T 13355"
burushaski:ia-13358-b6b654041da4:cdial:13358:103b8997c0,f_jopia56g2apae,13358,related,undetermined,medium,berger-auto[p. 192 (printed p. 376)],"ys. sarú-, sh. baár sar- ""ĻLast tragen""; vgl. sará; T 13358"
burushaski:ia-13381-03b68e450d52:cdial:13381:0f31374a34,f_zuxzn64kslasw,13381,related,undetermined,low,berger-auto[p. 188 (printed p. 369)],"sh. såãjo, T 13381 oder 13318?"
burushaski:ia-13415-0e65153096c6:cdial:13415:f1273bc87e,f_qutwqxue7rsuy,13415,related,undetermined,low,"backstrom1992[Burushaski wordlist, river]",Legacy Jambu data linked the Backstrom Burushaski attestation ˈsɪndʌ ‘river’ to CDIAL 13415 síndʰu. Backstrom supplies the lexical attestation; the historical relation and its direction are not asserted here.
burushaski:ia-13415-f37b213efe07:cdial:13415:d53ff3c6f1,f_c3fephnfb7u4q,13415,related,undetermined,low,berger-auto[p. 193 (printed p. 379)],"ys. sénde, sh. sin; T 13415; von sínda?, vgl. pháriś von phári"
burushaski:ia-13450-a09b3a7c29b2:cdial:13450:ece734ce2d,f_v3ayphg3aslhy,13450,related,undetermined,medium,berger-auto[p. 195 (printed p. 383)],"sh. suçéemo T 13450, vgl. açhéemo"
burushaski:ia-13479-e1928bed5771:cdial:13479:dd4caa908b,f_ijhqski6o4lxm,13479,related,undetermined,medium,berger-auto[p. 128 (printed p. 248)],T 13479
burushaski:ia-13506-b408401d6e42:cdial:13506:5adc236e4c,f_6it3bja5w76dq,13506,related,undetermined,medium,berger-auto[p. 197 (printed p. 386)],T 13506
