Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
139	left	NTE	Nahali-Tembhi	63	57	left	ɖʌkuci	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
139	left	TKO	Tukaithad-Korku	63	57	left	dʌkori	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
139	left	NJA	Nihali-Jamod	63	57	left	dʌkʌrija	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NCH	Noiri-Chillare	63	57	left	ahʌne | ari	1 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NPN	Noiri-Pannali	63	57	left	ari	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NAS	Noiri-Astambha	63	57	left	aʔhʌɳo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NGO	Noiri-Gomon	63	57	left	ahʌno	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	BMU	Barutiya-Mutalwad	63	57	left	aʔhʌɳe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	DBM	Dungra Bhili-Mathwad	63	57	left	ahʌɳo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	DBA	Dungra Bhili-Ambadungar	63	57	left	ahnɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NTO	Nahali-Toranmal	63	57	left	ahɳe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	KNA	Kotli-Narayanpur	63	57	left	nʌdʒuk	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	KTA	Kotli-Taradi	63	57	left	dʒagʌdʒ	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	GTA	Gujari-Taradi	63	57	left	dʒuɖe	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	GUJ	Gujarati	63	57	left	nədʒik | pasei	2 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	MAR	Marati	63	57	left	dzʌwʌɭ	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	HIN	Hindi	63	57	left	nʌdʒɖik | pas	2 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NTE	Nahali-Tembhi	63	57	left	merʌka	8	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	TKO	Tukaithad-Korku	63	57	left	meran	8	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
140	near	NJA	Nihali-Jamod	63	57	left	mera	8	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NCH	Noiri-Chillare	63	57	right	seʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NPN	Noiri-Pannali	63	57	right	seʈɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NAS	Noiri-Astambha	63	57	right	seʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NGO	Noiri-Gomon	63	57	right	seʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	BMU	Barutiya-Mutalwad	63	57	right	ʂeʈe	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	DBM	Dungra Bhili-Mathwad	63	57	right	seʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	DBA	Dungra Bhili-Ambadungar	63	57	right	seʈɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NTO	Nahali-Toranmal	63	57	right	tʃeʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	KNA	Kotli-Narayanpur	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	KTA	Kotli-Taradi	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	GTA	Gujari-Taradi	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	GUJ	Gujarati	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	MAR	Marati	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	HIN	Hindi	63	57	right	ɖur	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NTE	Nahali-Tembhi	63	57	right	kalʌŋgʌn	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	TKO	Tukaithad-Korku	63	57	right	lʌŋga	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
141	far	NJA	Nihali-Jamod	63	57	right	dhaua	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NCH	Noiri-Chillare	63	57	right	ɔɖɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NPN	Noiri-Pannali	63	57	right	wɔɖɔ | wɔɖɔ	1 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NAS	Noiri-Astambha	63	57	right	waɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NGO	Noiri-Gomon	63	57	right	voɖo | voɖo	1 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	BMU	Barutiya-Mutalwad	63	57	right	woʈu	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	DBM	Dungra Bhili-Mathwad	63	57	right	orɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	DBA	Dungra Bhili-Ambadungar	63	57	right	vɔʔrɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NTO	Nahali-Toranmal	63	57	right	moʈo | moʈo	1 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	KNA	Kotli-Narayanpur	63	57	right	moʈa | moʈa	1 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	KTA	Kotli-Taradi	63	57	right	moʈo | moʈo	1 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	GTA	Gujari-Taradi	63	57	right	moʈu	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	GUJ	Gujarati	63	57	right	moʈũ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	MAR	Marati	63	57	right	moʈha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	HIN	Hindi	63	57	right	bəɖa	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NTE	Nahali-Tembhi	63	57	right	kʌʈ	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	TKO	Tukaithad-Korku	63	57	right	kʌʈ	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
142	big	NJA	Nihali-Jamod	63	57	right	bhaga	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NCH	Noiri-Chillare	63	57	right	ʌiʈɔ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NPN	Noiri-Pannali	63	57	right	aiʈo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NAS	Noiri-Astambha	63	57	right	nano | nano	5 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NGO	Noiri-Gomon	63	57	right	aiʈo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	BMU	Barutiya-Mutalwad	63	57	right	hanu | hanu	5 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	DBM	Dungra Bhili-Mathwad	63	57	right	ʌiʈo	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	DBA	Dungra Bhili-Ambadungar	63	57	right	ajiʈɔ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NTO	Nahali-Toranmal	63	57	right	aʈʌlu	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	KNA	Kotli-Narayanpur	64	58	left	nʌhʌna	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	KTA	Kotli-Taradi	64	58	left	nano | nano	5 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	GTA	Gujari-Taradi	64	58	left	nanɖʌɖu	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	GUJ	Gujarati	64	58	left	nanũ | nanũ	5 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	MAR	Marati	64	58	left	lʌhan | tʃhoʈam	1 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	HIN	Hindi	64	58	left	tʃhoʈa	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NTE	Nahali-Tembhi	64	58	left	sʌni	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	TKO	Tukaithad-Korku	64	58	left	sʌni	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
143	small	NJA	Nihali-Jamod	64	58	left	bʌtʃka	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	NCH	Noiri-Chillare	64	58	left	paʔjɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	NPN	Noiri-Pannali	64	58	left	pajõ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	NAS	Noiri-Astambha	64	58	left	hʌʂi	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	NGO	Noiri-Gomon	64	58	left	paʔio	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	BMU	Barutiya-Mutalwad	64	58	left	paʔajo | hʌdzo	1 | 6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	DBM	Dungra Bhili-Mathwad	64	58	left	paʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	DBA	Dungra Bhili-Ambadungar	64	58	left	paʔɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	NTO	Nahali-Toranmal	64	58	left	baro	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	KNA	Kotli-Narayanpur	64	58	left	owʌɭ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	KTA	Kotli-Taradi	64	58	left	vʌdʒa	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	GTA	Gujari-Taradi	64	58	left	bhʌri	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
144	heavy	GUJ	Gujarati	64	58	left	bhərei	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
