physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
59	58	260	sweet	1	c	Kholchanda	target	attested	ʃumni			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	260	sweet	1 | 2	q	Uttor Nokshi	target	attested	ʃuma			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	260	sweet	1	r	Chandabhoi	target	attested	ʃumni			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	260	sweet	2	l	Bharatpur	control	attested	sɨma			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	260	sweet	2	m	Nalchapra	control	attested	sɨma			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	260	sweet	3	0	Bangla	control	attested	miʃti			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	1	b	Nokshi	target	attested	hui̯ni			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	1	c	Kholchanda	target	attested	kʰui̯ni			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	1	q	Uttor Nokshi	target	attested	hini			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	1	r	Chandabhoi	target	attested	kʰui̯ni			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	2	l	Bharatpur	control	attested	kʰɨja			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	2	m	Nalchapra	control	attested	kʰɨja			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	261	sour	3	0	Bangla	control	attested	ʈok			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
