physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
47	46	69	bear	2	0	Bangla	control	attested	bʰaluk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	1	b	Nokshi	target	attested	matʃao̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	1	c	Kholchanda	target	attested	matʃao̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	4	q	Uttor Nokshi	target	attested	hogra			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	1	r	Chandabhoi	target	attested	matʃao̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	2	l	Bharatpur	control	ambiguous		mattʃok	A small upper-right corner-like modifier is printed between visible `t` and `tʃ`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	2	m	Nalchapra	control	ambiguous		mattʃok	A small upper-right corner-like modifier is printed between visible `t` and `tʃ`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	70	deer	3	0	Bangla	control	attested	horin			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	2	b	Nokshi	target	attested	kao̯ i		The source prints an internal space after the nonsyllabic-marked vowel.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	2	c	Kholchanda	target	attested	kao̯ i		The source prints an internal space after the nonsyllabic-marked vowel.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	3	q	Uttor Nokshi	target	attested	bandor			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	2	r	Chandabhoi	target	attested	kawai̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	1	l	Bharatpur	control	ambiguous		hamak	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	1	m	Nalchapra	control	ambiguous		hamak	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	71	monkey	3	0	Bangla	control	attested	banor			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
