physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
52	51	145	window	4	0	Bangla	control	attested	dʒanala			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	1	b	Nokshi	target	attested	nukʰaraŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	1 | 3	c	Kholchanda	target	attested	nukʰuraŋ		Site `c` has a second separately printed attestation at group 3. Site `c` also has the separately printed group-1 response `nukʰuraŋ`.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	2	q	Uttor Nokshi	target	attested	tʃal			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	1 | 3	r	Chandabhoi	target	attested	nukʰraŋ		Repeated source response at groups 1 and 3. Repeated source response at groups 1 and 3.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	3	l	Bharatpur	control	attested	nukʰuŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	3	m	Nalchapra	control	attested	nukʰuŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	146	roof	2	0	Bangla	control	attested	tʃʰad / tʃal		Source prints both alternatives on one response line separated by a slash.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	1	b	Nokshi	target	attested	bɛra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	1	c	Kholchanda	target	attested	bɛra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	2	q	Uttor Nokshi	target	attested	dolan			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	4	r	Chandabhoi	target	attested	kʰadʒa			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	1	l	Bharatpur	control	attested	bɛra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	3	m	Nalchapra	control	attested	dɛal			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	147	wall (of house)	3	0	Bangla	control	attested	dɛal			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	b	Nokshi	target	attested	balus			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	c	Kholchanda	target	attested	baluʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	q	Uttor Nokshi	target	attested	baliʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	r	Chandabhoi	target	attested	baliʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	l	Bharatpur	control	attested	baliʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	m	Nalchapra	control	attested	baliʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	148	pillow	1	0	Bangla	control	attested	baliʃ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	b	Nokshi	target	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	c	Kholchanda	target	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	q	Uttor Nokshi	target	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	r	Chandabhoi	target	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	l	Bharatpur	control	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	m	Nalchapra	control	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	149	blanket	1	0	Bangla	control	attested	kɔmbol			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
