physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
59	58	250	fat	1	r	Chandabhoi	target	attested	tʃadra			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	250	fat	2	l	Bharatpur	control	attested	tʃuŋa			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	250	fat	3	m	Nalchapra	control	attested	lɛma			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	250	fat	4	0	Bangla	control	attested	moʈa			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	1	b	Nokshi	target	attested	ʃiran			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	1	c	Kholchanda	target	attested	ʃiran			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	3	q	Uttor Nokshi	target	attested	tʃikon			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	1	r	Chandabhoi	target	attested	ʃiran			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	2	l	Bharatpur	control	attested	mɨl			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	0	m	Nalchapra	control	blank			Source explicitly prints `no entry` for this site.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	251	thin	3	0	Bangla	control	attested	tʃikon			df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	252	wide, broad	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
59	58	253	narrow	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	df1cf41fd91981070c9ee6d21135a0093c4f5ff8337c4e45e4ff3ee72ea39c82
