physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
61	60	286	white	1	m	Nalchapra	control	ambiguous		boka/gippok	Small upper-right corner-like modifiers are printed after visible `p` and final `k`; their values are not inferred.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	286	white	3	0	Bangla	control	attested	ʃada			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	1	b	Nokshi	target	attested	ʃakraŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	1	c	Kholchanda	target	attested	ʃakraŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	4	q	Uttor Nokshi	target	attested	raŋa			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	1	r	Chandabhoi	target	attested	ʃakraŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	2	l	Bharatpur	control	attested	saka			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	2	m	Nalchapra	control	attested	saka			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	287	red	3	0	Bangla	control	attested	lal			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	288	green	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	289	yellow	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	1	b	Nokshi	target	attested	bibala			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	1	c	Kholchanda	target	attested	bibala			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	3	q	Uttor Nokshi	target	attested	biʃumai̯			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	1	r	Chandabhoi	target	attested	bibala			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	1	l	Bharatpur	control	attested	biba			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	1	m	Nalchapra	control	attested	biba			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	290	when (near future)	2	0	Bangla	control	attested	kɔkʰon			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	b	Nokshi	target	attested	bɛʃoŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	c	Kholchanda	target	attested	bɛʃoŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	q	Uttor Nokshi	target	attested	biaŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	r	Chandabhoi	target	attested	biʃoŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	l	Bharatpur	control	attested	biʃaŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	1	m	Nalchapra	control	attested	biʃaŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	291	where	2	0	Bangla	control	attested	kotʰai̯			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
