physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
54	53	179	to enter	1	r	Chandabhoi	target	attested	daŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	179	to enter	1	l	Bharatpur	control	attested	daŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	179	to enter	1	m	Nalchapra	control	attested	daŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	179	to enter	2	0	Bangla	control	attested	dʰoka			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	1	b	Nokshi	target	attested	tʃasum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	1	c	Kholchanda	target	attested	tʃasum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	4	q	Uttor Nokshi	target	attested	gurei̯ aʃik			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	1	r	Chandabhoi	target	attested	taʃum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	0	l	Bharatpur	control	blank			Source explicitly prints `no entry` for this site.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	2	m	Nalchapra	control	attested	gatʰilni			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	180	to kick	3	0	Bangla	control	attested	latʰi mara			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	1	b	Nokshi	target	attested	huŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	1	c	Kholchanda	target	attested	huŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	3	q	Uttor Nokshi	target	attested	hatrei̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	1	r	Chandabhoi	target	attested	huŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	1	l	Bharatpur	control	attested	huŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	1	m	Nalchapra	control	attested	huŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	181	to swim	2	0	Bangla	control	attested	ʃatar kata			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	b	Nokshi	target	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	c	Kholchanda	target	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	q	Uttor Nokshi	target	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	r	Chandabhoi	target	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	l	Bharatpur	control	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	1	m	Nalchapra	control	attested	tʃai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	182	to see	2	0	Bangla	control	attested	dɛkʰa			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	1	b	Nokshi	target	attested	natʰum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	1	c	Kholchanda	target	attested	natʰum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	4	q	Uttor Nokshi	target	attested	natʰim			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	1	r	Chandabhoi	target	attested	natʰum			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	3	l	Bharatpur	control	attested	nana			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	3	m	Nalchapra	control	attested	naniʔ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	183	to hear	2	0	Bangla	control	attested	ʃona			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
