physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
57	56	226	two	3	r	Chandabhoi	target	attested	dui̯			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	226	two	2	l	Bharatpur	control	attested	(miŋ)nii̯ ʃa			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	226	two	1	m	Nalchapra	control	attested	(go)ni			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	226	two	3	0	Bangla	control	attested	dui̯			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	2	b	Nokshi	target	attested	tin			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	2	c	Kholchanda	target	attested	tin			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	2	q	Uttor Nokshi	target	attested	tin			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	2	r	Chandabhoi	target	attested	tin			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	1	l	Bharatpur	control	attested	(miŋ)tʰam			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	1	m	Nalchapra	control	attested	(go)tʰam			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	227	three	2	0	Bangla	control	attested	tin			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	2	b	Nokshi	target	attested	tʃar			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	2	c	Kholchanda	target	attested	tʃar			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	2	q	Uttor Nokshi	target	attested	tʃar			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	2	r	Chandabhoi	target	attested	tʃar			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	1	l	Bharatpur	control	attested	(miŋ)bri			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	1	m	Nalchapra	control	attested	(go)bri			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
57	56	228	four	2	0	Bangla	control	attested	tʃar			3d6d46e7392c8b0c2a87871aa3b2aa0e6f548813aa4cad0ff7831d1baa3071e0
