physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
53	52	152	cloth	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	152	cloth	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	2	b	Nokshi	target	ambiguous		pantʃak	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	2	c	Kholchanda	target	ambiguous		pantʃak	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	4	q	Uttor Nokshi	target	attested	paŋkur			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	2	r	Chandabhoi	target	ambiguous		pantʃak	A small upper-right corner-like modifier is printed after final visible `pantʃak`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	1	l	Bharatpur	control	attested	sam			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	1	m	Nalchapra	control	attested	sam			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	153	medicine	3	0	Bangla	control	attested	oʃud			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	1	b	Nokshi	target	ambiguous		lɛkkʰa	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	1	c	Kholchanda	target	ambiguous		lɛkkʰa	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	2	q	Uttor Nokshi	target	attested	kagodʒ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	1	r	Chandabhoi	target	ambiguous		lɛkkʰa	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	1	l	Bharatpur	control	ambiguous		lɛkkʰa	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	1	m	Nalchapra	control	ambiguous		lɛkkʰa	A small upper-right corner-like modifier is printed after visible `lɛk` before `kʰa`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	154	paper	2	0	Bangla	control	attested	kagodʒ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	1	b	Nokshi	target	attested	suʃi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	1	c	Kholchanda	target	attested	suʃi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	4	q	Uttor Nokshi	target	attested	bindi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	3	r	Chandabhoi	target	attested	ʃuʃi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	2	l	Bharatpur	control	attested	sɨlʃimi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	2	m	Nalchapra	control	attested	sɨlʃimi			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	155	needle	3	0	Bangla	control	attested	ʃutʃ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	1	b	Nokshi	target	attested	kʰuntiŋ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	1	c	Kholchanda	target	attested	kʰuntiŋ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	1 | 2	q	Uttor Nokshi	target	attested	kintiŋ		Repeated source response at groups 1 and 2. Repeated source response at groups 1 and 2.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	1	r	Chandabhoi	target	attested	kʰuntiŋ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	2	l	Bharatpur	control	attested	pitiŋ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	2	m	Nalchapra	control	attested	pitiŋ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	156	thread	3	0	Bangla	control	attested	ʃuta			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	1	b	Nokshi	target	ambiguous		nohɛk	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	1	c	Kholchanda	target	ambiguous		nohɛk	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	3	q	Uttor Nokshi	target	attested	tʃatabari			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	1	r	Chandabhoi	target	ambiguous		nohɛk	A small upper-right corner-like modifier is printed after final visible `nohɛk`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	1	l	Bharatpur	control	ambiguous		nogɛk	A small upper-right corner-like modifier is printed after final visible `nogɛk`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	1	m	Nalchapra	control	ambiguous		nogɛk	A small upper-right corner-like modifier is printed after final visible `nogɛk`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	157	broom	2	0	Bangla	control	attested	dʒʰaru			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
