physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
58	57	241	some	4	0	Bangla	control	attested	kitʃʰu			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	2	b	Nokshi	target	attested	tamti			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	1	c	Kholchanda	target	attested	paŋa			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	4	q	Uttor Nokshi	target	attested	ɔnɛk			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	1	r	Chandabhoi	target	attested	paŋa			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	4	r	Chandabhoi	target	attested	ɔnɛk			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	3	l	Bharatpur	control	attested	panʃembia̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	3	m	Nalchapra	control	attested	panʃembia̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	242	many	4	0	Bangla	control	attested	ɔnɛk			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	0	b	Nokshi	target	blank			Source explicitly prints `no entry` for this site.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	1	c	Kholchanda	target	ambiguous		bɛbak	A small upper-right corner-like modifier is printed after final visible `bɛbak`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	1	q	Uttor Nokshi	target	ambiguous		bɛbak	A small upper-right corner-like modifier is printed after final visible `bɛbak`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	3	r	Chandabhoi	target	attested	ʃob			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	2	l	Bharatpur	control	attested	dʒamai̯n			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	2	m	Nalchapra	control	attested	dʒamai̯n			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	243	all	3	0	Bangla	control	attested	ʃob			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	1	b	Nokshi	target	attested	mata			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	1	c	Kholchanda	target	ambiguous		matta	A small upper-right corner-like modifier is printed after the first visible `mat` before final `ta`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	1	q	Uttor Nokshi	target	attested	mata			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	1	r	Chandabhoi	target	attested	mata			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	2	l	Bharatpur	control	ambiguous		tʃuŋ(bijok)	A small upper-right corner-like modifier is printed after visible `k` inside the parenthesized suffix; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	2	m	Nalchapra	control	attested	tʃuŋa			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	244	big	3	0	Bangla	control	attested	bɔro			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	1	b	Nokshi	target	attested	tuti			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	1	c	Kholchanda	target	attested	tuti			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	4	q	Uttor Nokshi	target	attested	tamui̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	1	r	Chandabhoi	target	attested	tukti			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	2	l	Bharatpur	control	attested	milla			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	2	m	Nalchapra	control	attested	milla			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	245	small	3	0	Bangla	control	attested	tʃʰoto			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	2	b	Nokshi	target	attested	pilao			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	2	c	Kholchanda	target	attested	pilao			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	3	q	Uttor Nokshi	target	attested	lɔmba			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	2	r	Chandabhoi	target	attested	pilao			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	1	l	Bharatpur	control	ambiguous		rao̯twa	A small upper-right corner-like modifier is printed after visible `t` before final `wa`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	1	m	Nalchapra	control	ambiguous		rao̯twa	A small upper-right corner-like modifier is printed after visible `t` before final `wa`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	246	long	3	0	Bangla	control	attested	lɔmba			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
