physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
60	59	265	rotten (fruit)	2	q	Uttor Nokshi	target	attested	piʃa utrʌ			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	3	r	Chandabhoi	target	attested	sau̯ni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	1	l	Bharatpur	control	ambiguous		sawok	A small upper-right corner-like modifier is printed after visible final `k`; its value is not inferred.	c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	1	m	Nalchapra	control	attested	sawa			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	4	0	Bangla	control	attested	poʈʃa			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	1	b	Nokshi	target	attested	dɛtʃiŋni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	1	c	Kholchanda	target	attested	dɛtʃiŋni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	3	q	Uttor Nokshi	target	attested	taɽataɽi			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	1	r	Chandabhoi	target	attested	dɛtʃiŋni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	2	l	Bharatpur	control	attested	mana			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	2	m	Nalchapra	control	attested	mana			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	266	fast	3	0	Bangla	control	attested	taɽataɽi			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	2	b	Nokshi	target	ambiguous		tɛp	A small upper-right corner-like modifier is printed after visible final `p`; its value is not inferred.	c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	2	c	Kholchanda	target	ambiguous		tɛp	A small upper-right corner-like modifier is printed after visible final `p`; its value is not inferred.	c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	3	q	Uttor Nokshi	target	attested	dʰirɛ dʰirɛ			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	3	r	Chandabhoi	target	attested	dʰirɛ dʰirɛ			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	1	l	Bharatpur	control	attested	kʰaʃin			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	1	m	Nalchapra	control	attested	kʰaʃini			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	267	slow	3	0	Bangla	control	attested	dʰirɛ dʰirɛ			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	1	b	Nokshi	target	attested	gunsɛn			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	1	c	Kholchanda	target	attested	gonʃɛn			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	4	q	Uttor Nokshi	target	attested	ɛk			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	1	r	Chandabhoi	target	attested	gotsɛn			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	5	l	Bharatpur	control	attested	apsan			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	2	m	Nalchapra	control	attested	damʃan			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	268	same	3	0	Bangla	control	attested	ɛki			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
