physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
55	54	197	to sleep	1	c	Kholchanda	target	attested	dʒu			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	197	to sleep	1	q	Uttor Nokshi	target	attested	dʒu			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	197	to sleep	1	r	Chandabhoi	target	attested	dʒu			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	197	to sleep	1	l	Bharatpur	control	attested	dʒɨu̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	197	to sleep	1	m	Nalchapra	control	attested	dʒɨu̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	197	to sleep	2	0	Bangla	control	attested	gʰumano			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	1	b	Nokshi	target	ambiguous		dʒamuk nuk	Small upper-right corner-like modifiers are printed after visible `dʒamuk` and final `nuk`; their value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	1	c	Kholchanda	target	ambiguous		dʒamuk nuk	Small upper-right corner-like modifiers are printed after visible `dʒamuk` and final `nuk`; their value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	3	q	Uttor Nokshi	target	attested	hopon nukra			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	1	r	Chandabhoi	target	ambiguous		dʒamuk nuk	Small upper-right corner-like modifiers are printed after visible `dʒamuk` and final `nuk`; their value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	1	l	Bharatpur	control	ambiguous		dʒumaŋ nuk	A small upper-right corner-like modifier is printed after final visible `nuk`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	1	m	Nalchapra	control	ambiguous		dʒumaŋ nuk	A small upper-right corner-like modifier is printed after final visible `nuk`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	198	to dream	2	0	Bangla	control	attested	ʃopno dɛkʰa			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	1	b	Nokshi	target	attested	banai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	1	c	Kholchanda	target	attested	banai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	4	q	Uttor Nokshi	target	attested	tuɛr nak			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	1	r	Chandabhoi	target	attested	banai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	1	l	Bharatpur	control	attested	banai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	2	m	Nalchapra	control	attested	tʰari			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	199	to make	3	0	Bangla	control	attested	kɔra			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
