physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
56	55	210	to sew	2	c	Kholchanda	target	attested	pʰuŋ			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	4	q	Uttor Nokshi	target	attested	ʃilai̯ nɛk			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	2	r	Chandabhoi	target	attested	pʰuŋ			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	1	l	Bharatpur	control	ambiguous		ʃuk	A small upper-right corner-like modifier is printed after final visible `ʃuk`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	1	m	Nalchapra	control	ambiguous		ʃuk	A small upper-right corner-like modifier is printed after final visible `ʃuk`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	3	0	Bangla	control	attested	ʃɛlai̯ kɔra			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	1	b	Nokshi	target	attested	gin			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	1	c	Kholchanda	target	attested	gin			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	1	q	Uttor Nokshi	target	attested	gin			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	1	r	Chandabhoi	target	attested	gin			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	2	l	Bharatpur	control	ambiguous		ʃuʃuk	A small upper-right corner-like modifier is printed after final visible `ʃuʃuk`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	2	m	Nalchapra	control	ambiguous		ʃuʃut	A small upper-right corner-like modifier is printed after final visible `ʃuʃut`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	211	to wash (face/hand)	3	0	Bangla	control	attested	dʰoa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	1 | 3	b	Nokshi	target	attested	tilu		Repeated source response for the same sites in a second printed group; preserved as separate occurrences.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	1 | 3	c	Kholchanda	target	attested	tilu		Repeated source response for the same sites in a second printed group; preserved as separate occurrences.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	3	q	Uttor Nokshi	target	attested	tuluk			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	1 | 3	r	Chandabhoi	target	attested	tilu		Repeated source response for the same sites in a second printed group; preserved as separate occurrences.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	1	l	Bharatpur	control	attested	tei̯ru			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	1	m	Nalchapra	control	attested	tei̯ru			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	212	to take bath	2	0	Bangla	control	attested	gosol kɔra			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	1	b	Nokshi	target	attested	kʰan			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	1	c	Kholchanda	target	attested	kʰan			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	3	q	Uttor Nokshi	target	attested	handok			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	1	r	Chandabhoi	target	attested	kʰan			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	1	l	Bharatpur	control	attested	kʰan			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	1	m	Nalchapra	control	attested	kʰan			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	213	to cut something	2	0	Bangla	control	attested	kaʈa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
