physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
52	51	137	elder sister	4	0	Bangla	control	attested	bɔro bon / didi		Source prints both alternatives on one response line separated by a slash.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	1	b	Nokshi	target	attested	dʒoŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	1	c	Kholchanda	target	attested	dʒoŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	5	q	Uttor Nokshi	target	attested	tamur bʰai̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	1	r	Chandabhoi	target	attested	dʒoŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	2	l	Bharatpur	control	attested	dʒoŋ goa̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	3	m	Nalchapra	control	attested	dʒoŋ mɨlguwa			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	138	younger brother	4	0	Bangla	control	attested	tʃʰoto bʰai̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	2	b	Nokshi	target	attested	nau̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	2	c	Kholchanda	target	attested	nau̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	5	q	Uttor Nokshi	target	attested	tamui̯ dʒanao̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	2	r	Chandabhoi	target	attested	nau̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	1	l	Bharatpur	control	attested	nono			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	3	m	Nalchapra	control	attested	nao̯ mɨlguwa			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	139	younger sister	4	0	Bangla	control	attested	tʃʰoto bon			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	2	b	Nokshi	target	attested	ʃaŋgra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	2	c	Kholchanda	target	attested	saŋgra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	3	q	Uttor Nokshi	target	attested	bondʰu			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	2	r	Chandabhoi	target	attested	ʃaŋgra			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	1	l	Bharatpur	control	attested	badʒu			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	1	m	Nalchapra	control	attested	badʒu			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	140	friend	3	0	Bangla	control	attested	bondʰu			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	2	b	Nokshi	target	attested	muŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	2	c	Kholchanda	target	attested	muŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	3	q	Uttor Nokshi	target	attested	nam			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	2	r	Chandabhoi	target	attested	muŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	1	l	Bharatpur	control	attested	bimuŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	2	m	Nalchapra	control	attested	muŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	141	name	3	0	Bangla	control	attested	nam			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	2	b	Nokshi	target	attested	goŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	2	c	Kholchanda	target	attested	goŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	3	q	Uttor Nokshi	target	attested	gram			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	2	r	Chandabhoi	target	attested	goŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	1	l	Bharatpur	control	attested	ʃoŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	1	m	Nalchapra	control	attested	ʃoŋ			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	142	village	3	0	Bangla	control	attested	gram			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
