physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
54	53	170	road	1	l	Bharatpur	control	attested	ram			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	170	road	1	m	Nalchapra	control	attested	ram			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	170	road	2	0	Bangla	control	attested	rasta / ʃorok		Source prints both alternatives on one response line separated by a slash.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	171	path	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	1	b	Nokshi	target	attested	lai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	1	c	Kholchanda	target	attested	lai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	1	q	Uttor Nokshi	target	attested	lai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	1	r	Chandabhoi	target	attested	lai̯			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	2	l	Bharatpur	control	attested	rɛʔɛŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	2	m	Nalchapra	control	attested	rɛʔɛŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	172	to go	3	0	Bangla	control	attested	dʒawa			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	1	b	Nokshi	target	attested	pʰai̯na			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	1	c	Kholchanda	target	attested	pʰai̯na			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	1	q	Uttor Nokshi	target	attested	pʰai̯na			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	1	r	Chandabhoi	target	attested	pʰai̯na			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	1	l	Bharatpur	control	attested	pʰina			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	2	m	Nalchapra	control	attested	hi			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	173	to come	3	0	Bangla	control	attested	aʃa			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	b	Nokshi	target	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	c	Kholchanda	target	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	q	Uttor Nokshi	target	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	r	Chandabhoi	target	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	l	Bharatpur	control	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	1	m	Nalchapra	control	ambiguous		tʃap	A small upper-right corner-like modifier is printed after final visible `tʃap`; its value is not inferred.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	174	to stand	2	0	Bangla	control	attested	darano			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	2	b	Nokshi	target	attested	nu			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	2	c	Kholchanda	target	attested	nu			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	1	q	Uttor Nokshi	target	attested	moʃoŋ			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	2	r	Chandabhoi	target	attested	nu			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	2	l	Bharatpur	control	attested	nu			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	3	m	Nalchapra	control	attested	mu			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	175	to sit	4	0	Bangla	control	attested	bɔʃa			5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
54	53	176	to lie down	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	5e58e7f5bc68907c50104c862dfbd3ed7c1b31b367b37af1558ee7296d06c30a
