physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
44	43	17	dust	1	r	Chandabhoi	target	ambiguous		haput	A small upper-right corner-like modifier follows final t; its value is not inferred.	9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	17	dust	3	l	Bharatpur	control	attested	habukʰu			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	17	dust	2	m	Nalchapra	control	attested	hadula			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	17	dust	4	0	Bangla	control	attested	dʰula			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	b	Nokshi	target	attested	loŋtʰai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	c	Kholchanda	target	attested	loŋtʰai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	q	Uttor Nokshi	target	attested	loŋtʰɛŋ			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	r	Chandabhoi	target	attested	loŋtʰai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	l	Bharatpur	control	attested	roŋtʰai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	1	m	Nalchapra	control	attested	roŋtʰai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	18	stone	2	0	Bangla	control	attested	patʰor			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
