physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
51	50	124	heart (organ)	1	l	Bharatpur	control	attested	pikʰa		Site `l` has a second separately printed attestation at group 3.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	124	heart (organ)	3	l	Bharatpur	control	attested	dʒaŋgi		Site `l` also has the separately printed group-1 response `pikʰa`.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	124	heart (organ)	3	m	Nalchapra	control	attested	dʒaŋgi		Site `l` also has the separately printed group-1 response `pikʰa`.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	124	heart (organ)	4	0	Bangla	control	attested	ridoi̯			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	1	b	Nokshi	target	attested	kundu			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	1	c	Kholchanda	target	attested	kundu			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	4	q	Uttor Nokshi	target	attested	huŋdʒuŋ			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	1	r	Chandabhoi	target	attested	kundu			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	2	l	Bharatpur	control	attested	kin			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	2	m	Nalchapra	control	attested	kin			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	125	back	3	0	Bangla	control	attested	pitʰ			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	1	b	Nokshi	target	attested	kan			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	1	c	Kholchanda	target	attested	kan			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	1	q	Uttor Nokshi	target	attested	kan			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	1	r	Chandabhoi	target	attested	kan			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	2	l	Bharatpur	control	attested	randai̯			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	2	m	Nalchapra	control	attested	randai̯			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	126	body	3	0	Bangla	control	attested	ga			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	2	b	Nokshi	target	ambiguous		morot	A small upper-right corner-like modifier is printed after final visible `morot`; its value is not inferred.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	2	c	Kholchanda	target	ambiguous		morot	A small upper-right corner-like modifier is printed after final visible `morot`; its value is not inferred.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	2	q	Uttor Nokshi	target	ambiguous		morot	A small upper-right corner-like modifier is printed after final visible `morot`; its value is not inferred.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	2	r	Chandabhoi	target	ambiguous		morot	A small upper-right corner-like modifier is printed after final visible `morot`; its value is not inferred.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	2	l	Bharatpur	control	ambiguous		morot	A small upper-right corner-like modifier is printed after final visible `morot`; its value is not inferred.	0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	1	m	Nalchapra	control	attested	mandi			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	127	person	3	0	Bangla	control	attested	lok			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	1	b	Nokshi	target	attested	puʃi			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	1	c	Kholchanda	target	attested	purʃi			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	4	q	Uttor Nokshi	target	attested	maʔwa			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	1	r	Chandabhoi	target	attested	purʃi			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	2	l	Bharatpur	control	attested	bipʰa			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	2	m	Nalchapra	control	attested	bipʰa			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
51	50	128	man	3	0	Bangla	control	attested	puruʃ			0b546e625b0be38dd67c7f3130c3fde62ab1b7e5d269fac8af6f83c3e7faa5a1
