physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
53	52	161	axe	3	m	Nalchapra	control	attested	kutʰar			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	161	axe	3	0	Bangla	control	attested	kutʰar			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	b	Nokshi	target	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	c	Kholchanda	target	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	q	Uttor Nokshi	target	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	r	Chandabhoi	target	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	l	Bharatpur	control	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	m	Nalchapra	control	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	162	bow	1	0	Bangla	control	attested	dʰonuk			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	b	Nokshi	target	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	c	Kholchanda	target	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	q	Uttor Nokshi	target	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	r	Chandabhoi	target	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	l	Bharatpur	control	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	m	Nalchapra	control	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	163	arrow	1	0	Bangla	control	attested	tir			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	1	b	Nokshi	target	attested	tʃɛwal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	1	c	Kholchanda	target	attested	tʃɛwal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	1	q	Uttor Nokshi	target	attested	tʃɛwal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	1	r	Chandabhoi	target	attested	tʃɛwal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	2	l	Bharatpur	control	attested	gutʰini			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	2	m	Nalchapra	control	attested	gutʰini			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	164	spear	3	0	Bangla	control	attested	bɔrʃa			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	b	Nokshi	target	attested	war			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	c	Kholchanda	target	attested	war			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	q	Uttor Nokshi	target	attested	war			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	r	Chandabhoi	target	attested	war			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	l	Bharatpur	control	attested	wal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	1	m	Nalchapra	control	attested	wal			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	165	fire	2	0	Bangla	control	attested	agun			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	1	b	Nokshi	target	ambiguous		tʰappala	A small upper-right corner-like modifier is printed after visible `tʰap` before `pala`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	1	c	Kholchanda	target	ambiguous		tʰappala	A small upper-right corner-like modifier is printed after visible `tʰap` before `pala`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	1	q	Uttor Nokshi	target	ambiguous		tʰappala	A small upper-right corner-like modifier is printed after visible `tʰap` before `pala`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	1	r	Chandabhoi	target	ambiguous		tʰappala	A small upper-right corner-like modifier is printed after visible `tʰap` before `pala`; its value is not inferred.	25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	2	l	Bharatpur	control	attested	tʰapra			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	2	m	Nalchapra	control	attested	tʰapʰra			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	166	ashes	3	0	Bangla	control	attested	tʃʰai̯			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	1	b	Nokshi	target	attested	warkʰu			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	1	c	Kholchanda	target	attested	warkʰu			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	3	q	Uttor Nokshi	target	attested	dʰumʌ			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	1	r	Chandabhoi	target	attested	warkʰu			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	1	l	Bharatpur	control	attested	walkʰu			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	1	m	Nalchapra	control	attested	walkʰu			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
53	52	167	smoke	2	0	Bangla	control	attested	dʰõa̯			25a89f34b1370fa0719c3c9424fe027c411feaff99a71be96519d31479ac2f72
