physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
46	45	59	liquor	3	0	Bangla	control	attested	mɔd			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	b	Nokshi	target	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	c	Kholchanda	target	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	q	Uttor Nokshi	target	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	r	Chandabhoi	target	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	l	Bharatpur	control	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	m	Nalchapra	control	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	60	milk	1	0	Bangla	control	attested	dudʰ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	b	Nokshi	target	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	c	Kholchanda	target	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	q	Uttor Nokshi	target	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	r	Chandabhoi	target	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	l	Bharatpur	control	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	m	Nalchapra	control	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	61	oil	1	0	Bangla	control	attested	tɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
