@@	/tmp/kullu-extract/pages/pdf033.png
0.650000	0.316860	0.143478	0.033430	"dzonga
0.382609	0.313953	0.143478	0.029070	dzongh
0.017391	0.263081	0.028261	0.013081	12.
0.393478	0.260174	0.060870	0.018895	PE:S
0.676644	0.260876	0.086328	0.023444	p'c:=
0.691304	0.213663	0.076087	0.020349	khal
0.400000	0.210756	0.063043	0.015988	khal
0.019565	0.206395	0.028261	0.014535	13.
0.686505	0.157422	0.120468	0.026727	Arke
0.389130	0.154070	0.121739	0.021802	'hasöks
0.023913	0.154070	0.019565	0.010174	14.
0.017391	0.100291	0.019565	0.013081	15
0.397826	0.100291	0.060870	0.020349	k'un
0.709285	0.086770	0.146880	0.049605	un/lou
0.019565	0.037791	0.026087	0.017442	16.
0.397826	0.034884	0.121739	0.026163	ban'ge.
0.684783	0.033430	0.100000	0.031977	b.rggn
@@	/tmp/kullu-extract/pages/pdf035.png
0.157981	0.965506	0.130747	0.023151	1....".•y
0.786492	0.973837	0.150327	0.011628	T Lanar Seraji
0.459695	0.967797	0.078431	0.010401	2 1лnel
0.483533	0.947314	0.220299	0.035605	(ular (Chinncna( Vil)
0.156863	0.947458	0.115468	0.013559	dalons l M
0.816924	0.948957	0.095999	0.017783	shunyarh
0.485839	0.934463	0.122004	0.013211	is npur tihi
0.819082	0.938584	0.117827	0.013821	20 Auril 1985
0.178649	0.924419	0.058824	0.017442	S.Ke:
0.819172	0.928779	0.050109	0.010204	J Kew
0.814361	0.914044	0.146804	0.015258	Belli Rum and others
0.161220	0.903955	0.111111	0.019209	Caji Nan
0.492375	0.909884	0.074074	0.013081	Lubei
0.165577	0.867733	0.193900	0.024709	ie:/puridqi
0.505087	0.871355	0.105294	0.024731	JareI
0.834423	0.880814	0.050109	0.014535	dE:
0.166096	0.808920	0.241012	0.036031	pikula /munta
0.518519	0.818314	0.098039	0.021802	mant
0.810755	0.821151	0.098992	0.022704	'mund
0.505447	0.768895	0.061002	0.013081	mu:
0.825708	0.771802	0.054466	0.008721	mu:
0.167232	0.698466	0.094731	0.034753	stfi:
0.509804	0.709302	0.084967	0.017442	1k/10
0.832244	0.709302	0.069717	0.018895	stfi:
0.518519	0.655523	0.087146	0.023256	nak
0.832244	0.655523	0.065359	0.020349	nak
0.178649	0.652616	0.089325	0.015988	na:k
0.161220	0.591570	0.119826	0.024709	l'othes
0.522876	0.597384	0.117647	0.020349	khakh
0.827731	0.601383	0.089637	0.018165	khakh
0.525054	0.536337	0.104575	0.027616	bndzu
0.830065	0.546512	0.037037	0.015988	on
0.171560	0.479026	0.188334	0.028952	(lnnali (pe)
0.522876	0.481105	0.139434	0.027616	t'ana: l°
0.811397	0.480631	0.111308	0.025653	tana(
0.172113	0.420058	0.150327	0.031977	inguthi:
0.523104	0.420081	0.162607	0.036628	onguli:.
0.814815	0.425872	0.093682	0.026163	gathi
0.004357	0.367733	0.052288	0.026163	Lida
0.187084	0.363883	0.224961	0.032408	dhañ?/peith
0.516340	0.366279	0.084967	0.031977	qaño
0.810458	0.372093	0.108932	0.029070	'dhana
0.169935	0.308140	0.132898	0.029070	(l)zany"
0.522720	0.309316	0.115781	0.029624	tongn
0.814815	0.309593	0.161220	0.030523	lath/t30ng
0.171841	0.257907	0.161765	0.026338	'Esskhasn
0.533769	0.255814	0.089325	0.024709	іfа:
0.825708	0.252907	0.111111	0.030523	d3ong
0.541986	0.200858	0.157858	0.032877	tfamboi
0.832244	0.209302	0.071895	0.015988	ka:l
0.180735	0.195995	0.165764	0.030975	kbipli:
0.184716	0.142444	0.153444	0.026158	hla:l"kha
0.549020	0.148256	0.119826	0.023256	ng:i::
0.829729	0.151676	0.113963	0.020776	hask^
0.180828	0.093023	0.063181	0.020349	"Io"
0.562092	0.094477	0.080610	0.023256	kun
0.836601	0.097384	0.052288	0.017442	lo"
0.180397	0.028997	0.197096	0.029403	banjija/band/
0.562092	0.030523	0.115468	0.027616	baggr
0.832244	0.031977	0.095861	0.029070	bungs
0.211329	0.004360	0.235294	0.026163	bicdT/Kry'ğu:
@@	/tmp/kullu-extract/pages/pdf036.png
0.126087	0.979651	0.086957	0.017524	+ Kullui
0.430435	0.981105	0.073913	0.017442	g Rupi
0.734783	0.984012	0.065217	0.015988	" Кирі
0.147826	0.963663	0.065217	0.014535	Manali
0.452174	0.966570	0.082609	0.013091	Raila Vill.
0.756522	0.969477	0.130435	0.015988	Maraur Village
0.147826	0.950581	0.115217	0.016085	l0 April 1985
0.452174	0.957627	0.104348	0.010396	25 April 1KS
0.756354	0.954408	0.111205	0.017056	3 May 1485
0.145112	0.939955	0.163990	0.016845	F.Blair / Prakash G.
0.456522	0.941860	0.067391	0.008721	J.Kewo
0.763043	0.941860	0.058696	0.013081	J.Kew
0.149761	0.923433	0.126564	0.016506	Tara Almed
0.443170	0.921423	0.228877	0.024887	TapeRan Kardar and others
0.760517	0.921372	0.176792	0.022081	Sese ham aud otlers
0.126087	0.882267	0.130435	0.029070	'azisam
0.447826	0.882267	0.078261	0.027616	kajn
0.754150	0.884653	0.152569	0.027206	Jaseis/ de
0.054348	0.835756	0.028261	0.011628	2.
0.141304	0.834302	0.054348	0.013081	SLS
0.445652	0.828488	0.108696	0.026163	mund®
0.756522	0.828488	0.147826	0.023256	ти:/mond"
0.132609	0.777616	0.054348	0.017442	'mũ
0.438907	0.772774	0.111316	0.024220	matha
0.763043	0.779070	0.052174	0.010174	mu:
0.121692	0.720815	0.119659	0.022032	(n)otshi
0.065217	0.718023	0.026087	0.017442	4.
0.430603	0.715018	0.096842	0.028356	'atfi
0.750000	0.718023	0.063043	0.023256	^tfi
0.060870	0.665698	0.028261	0.013081	5.
0.123913	0.664244	0.082609	0.018895	'na:k
0.439130	0.664244	0.084783	0.017442	na:k
0.750000	0.665698	0.063043	0.015988	nak
0.060870	0.609012	0.041304	0.014535	6.
0.119565	0.609012	0.065217	0.017442	'mũ
0.441153	0.607198	0.091608	0.018162	khakh
0.752084	0.608781	0.100179	0.017904	khakh
0.058696	0.555233	0.021739	0.014535	7.
0.088863	0.551254	0.129092	0.020440	ho th
0.441304	0.552326	0.052174	0.017442	ba:
0.752174	0.553779	0.039130	0.015988	ba
0.058696	0.495640	0.026087	0.017442	8.
0.115217	0.491279	0.108696	0.024709	ho:th
0.432609	0.492733	0.115217	0.024709	tana:l'
0.747698	0.496800	0.095909	0.019481	tana:!
0.117391	0.431638	0.117391	0.026210	gu: thi
0.436957	0.430233	0.097826	0.027616	gathi
0.739130	0.433140	0.100000	0.024709	guthi
0.056522	0.383721	0.032609	0.014535	10.
0.127484	0.376916	0.128850	0.029210	pe th?
0.439130	0.376453	0.091304	0.029070	dain°
0.741304	0.380814	0.078261	0.023256	daň?
0.054348	0.328488	0.028261	0.013081	11.
0.126087	0.319767	0.108696	0.029070	: dx ong
0.439130	0.318314	0.126087	0.030523	dzong
0.734783	0.319767	0.182609	0.027616	tha:s/dango
0.052174	0.274709	0.028261	0.013081	12.
0.123913	0.260174	0.126087	0.034884	te'dzong
0.447826	0.264535	0.115217	0.027616	dzoyg
0.726087	0.267442	0.119565	0.029070	dz1n9
0.456326	0.207366	0.215609	0.040210	kha:l/klp)
0.741304	0.218023	0.069565	0.021802	khal
0.056522	0.215116	0.028261	0.015988	13.
0.130435	0.206395	0.130435	0.031977	"tsombdi
0.054348	0.162791	0.028261	0.013081	14.
0.134378	0.160740	0.081243	0.025903	'had:i
0.449590	0.153017	0.137777	0.026816	• harka
0.684783	0.154070	0.167391	0.027851	. (n)ıpks
0.130435	0.103198	0.091304	0.029070	'lo"hu
0.058696	0.106105	0.034783	0.013081	15.
0.469565	0.104651	0.056522	0.017442	lou
0.752174	0.103198	0.052174	0.021802	1o"
0.056522	0.046512	0.039130	0.015988	16.
0.126087	0.040698	0.102174	0.030523	"brnga
0.743478	0.036337	0.106522	0.033430	bangn
0.465839	0.029167	0.124224	0.037500	bryg^
@@	/tmp/kullu-extract/pages/pdf037.png
0.650000	0.994186	0.017391	0.005814	71
0.093478	0.963663	0.136957	0.036337	Sisua (lamjm)
0.404348	0.973837	0.050000	0.020349	libhi
0.671739	0.965116	0.089130	0.021802	Tsthag
0.095652	0.953488	0.052174	0.013178	5 Mas
0.156522	0.959302	0.043478	0.008721	1983
0.406522	0.960756	0.117391	0.014535	4 Hoy r/n)
0.710870	0.962147	0.084783	0.014689	Mey rots
0.686957	0.950581	0.128261	0.014535	F.Plurp'y
0.106522	0.943314	0.063043	0.011628	F. Btair
0.415217	0.944633	0.065217	0.016384	J Kew
0.682542	0.934347	0.119698	0.015028	Vikku f...
0.089130	0.921512	0.108696	0.014535	Suntaram
0.402174	0.921469	0.136957	0.023299	Rinjit Singh
0.108696	0.886628	0.041304	0.020349	de
0.415217	0.885174	0.117391	0.026163	dzsom
0.706251	0.890233	0.141846	0.024767	dzuşam:
0.719565	0.840116	0.139130	0.020349	mund..
0.093089	0.830367	0.115995	0.022406	munda
0.421739	0.834302	0.113043	0.021802	mond
0.728261	0.786337	0.047826	0.017442	тй
0.110870	0.777616	0.054348	0.017442	mü
0.432609	0.780523	0.065217	0.011628	mo:
0.723913	0.731105	0.069565	0.015988	stsh
0.102174	0.719477	0.067391	0.020349	aki
0.441304	0.719209	0.067391	0.024977	a: t)
0.723913	0.674419	0.084783	0.015988	nakh
0.089130	0.662791	0.097826	0.021802	nakh
0.441304	0.667151	0.082609	0.018895	nakh
0.095514	0.608683	0.115493	0.022460	khakh
0.441247	0.611792	0.100115	0.020602	khakh
0.736308	0.618007	0.105815	0.016794	khakh
0.743478	0.563953	0.065217	0.015988	bfic
0.106522	0.553779	0.073913	0.023256	bha
0.447826	0.556686	0.065217	0.015988	ba:
0.750000	0.505814	0.132609	0.017442	nathali
0.099854	0.498015	0.150293	0.019958	thanal!
0.445652	0.492733	0.121739	0.026163	nothali
0.750000	0.441860	0.143478	0.027616	ghunthi
0.113043	0.433140	0.150000	0.030523	ghunti.
0.434783	0.429167	0.118012	0.037500	guthi
0.447826	0.380814	0.160870	0.030523	pe:t/dân
0.755364	0.386753	0.101816	0.021527	pheth
0.113043	0.375000	0.095652	0.030523	phet
0.443478	0.324128	0.130435	0.029070	dzayg
0.756522	0.329942	0.115217	0.023256	dzong
0.106522	0.318314	0.143478	0.030523	dzanga
0.760870	0.271802	0.121739	0.034884	pojil.
0.439130	0.268895	0.128261	0.027616	dzang°
0.112842	0.259701	0.147220	0.033720	azange
0.110870	0.207849	0.158696	0.029070	tambagi
0.443478	0.212209	0.115217	0.029070	kluplo
0.756522	0.207849	0.176087	0.036337	tsambecli
0.443478	0.161337	0.102174	0.023256	Ack^
0.106522	0.152542	0.169565	0.029379	(h) adike:
0.763043	0.154070	0.141304	0.033430	hadika
0.141304	0.101744	0.047826	0.021802	10
0.441304	0.106105	0.082609	0.020349	10:4
0.776087	0.111919	0.034783	0.015988	10
0.121739	0.043605	0.104348	0.030523	tsuti
0.445652	0.042151	0.104348	0.027616	baygr
0.771739	0.046512	0.113043	0.024709	banga
@@	/tmp/kullu-extract/pages/pdf038.png
0.386957	0.991279	0.086957	0.008721	m kallu.
0.063043	0.981105	0.086957	0.016070	1 Kullui
0.741304	0.984012	0.184783	0.015988	Bhulti (LangViMay)
0.419565	0.975291	0.045652	0.010174	Kudu
0.086957	0.963663	0.071739	0.015988	Garsuh
0.741304	0.966570	0.150000	0.018895	1 Jue 1985
0.408696	0.956395	0.104348	0.017616	iir M.,. 313
0.089130	0.949128	0.093478	0.013081	22 May 1983
0.745652	0.951977	0.069565	0.013139	J. Kew
0.410870	0.947674	0.047826	0.010174	Tkea
0.093478	0.938953	0.041304	0.010199	5 Kei
0.745074	0.934407	0.104879	0.017233	Hoto Ram
0.415020	0.920892	0.139526	0.021588	Vjegvj"y
0.086832	0.915400	0.100250	0.019491	Dek Singh
0.736555	0.888758	0.111672	0.027716	dzisom
0.080435	0.877907	0.108696	0.027616	dzis'm
0.412804	0.829158	0.187435	0.027730	Ji= mint'
0.732609	0.825581	0.065217	0.036337	JAsE
0.019565	0.825424	0.160870	0.020507	"2. mondi
0.741060	0.779600	0.202663	0.026555	mũ: /tfEsn
0.089130	0.777616	0.060870	0.008721	тu:
0.426087	0.779070	0.060870	0.010174	Mu:
0.736568	0.725482	0.161647	0.025780	ü.kh / stji
0.428261	0.722384	0.069565	0.013081	oklu
0.017391	0.713663	0.050000	0.017442	14.
0.080435	0.710756	0.073913	0.024709	etfi
0.734783	0.672965	0.097826	0.017442	na:kh
0.030435	0.661337	0.023913	0.015988	5.
0.084783	0.662791	0.082609	0.015988	nakh
0.436957	0.665698	0.089130	0.017442	nakh
0.721463	0.613689	0.191857	0.024076	mũ/ khakh
0.086904	0.604540	0.095758	0.020571	khakh
0.434678	0.604330	0.178470	0.026805	mu/khaklı
0.730435	0.562500	0.071739	0.018895	bã :
0.445652	0.553779	0.108696	0.023256	ba(n)T
0.025341	0.541197	0.197429	0.030334	%. aith/ba:
0.723913	0.498547	0.095652	0.026163	tha"l
0.452174	0.494186	0.084783	0.024709	hath
0.023913	0.491279	0.028261	0.016066	+ 8.
0.075925	0.490798	0.132933	0.021311	tona:l
0.723913	0.438953	0.106522	0.029070	guthi
0.021739	0.436047	0.060870	0.017442	19.
0.082609	0.430233	0.104348	0.026163	guthi
0.447826	0.431686	0.097826	0.029070	guthi
0.728261	0.385174	0.102174	0.031977	pe: t
0.458696	0.379360	0.091304	0.024709	peth
0.026087	0.375000	0.163043	0.023305	i0. dand
0.447467	0.322921	0.200718	0.030031	rnz låzong
0.714713	0.323191	0.124923	0.032396	tã: y()
0.043478	0.312429	0.169565	0.030594	". dzong
0.730435	0.270349	0.076087	0.021802	PE:F
0.026087	0.257062	0.180435	0.030729	'12. dzong"
0.460870	0.263081	0.084783	0.026163	per
0.739130	0.220904	0.236957	0.020375	mas (°flesh?)
0.456522	0.209302	0.132609	0.029070	Yrmbili
0.028261	0.206215	0.160870	0.023436	1 13. khal
0.747826	0.161337	0.102174	0.026163	had:i
0.027801	0.152530	0.077842	0.022117	1i4.
0.101692	0.155394	0.129225	0.022061	hasks
0.471739	0.156977	0.082609	0.024709	hödi
0.754348	0.109012	0.113043	0.023256	1o(h)u
0.480435	0.106105	0.102174	0.017624	1o (h)u
0.050000	0.098837	0.039130	0.014535	15.
0.117391	0.097384	0.100000	0.018895	1o(h)u
0.767391	0.046512	0.123913	0.030523	brygn
0.056522	0.036158	0.169565	0.029379	i6. banga
0.476087	0.042151	0.113043	0.026163	bnggn
@@	/tmp/kullu-extract/pages/pdf039.png
0.130719	0.975291	0.113290	0.011628	Min.harn
0.453159	0.967797	0.128540	0.023729	Ar June vixs
0.128540	0.956395	0.122004	0.017616	21 May 1485
0.126244	0.942995	0.087381	0.015174	F.Blair
0.455194	0.947224	0.089612	0.013983	F. Blair
0.124183	0.922965	0.139434	0.016018	Hamer Chan
0.455338	0.927119	0.119826	0.014742	Mr. Barnabas
0.121802	0.880434	0.115873	0.028377	dzisam
0.455093	0.882966	0.157351	0.024765	dzusam /de
0.125222	0.823386	0.117115	0.027674	mundi
0.453002	0.833840	0.093995	0.015459	munda
0.125478	0.767421	0.106343	0.032018	mund"
0.459695	0.777616	0.047930	0.017442	mũ
0.128540	0.718023	0.065359	0.021802	oti
0.455338	0.722384	0.047930	0.014535	oki
0.128434	0.662597	0.083002	0.020737	nakh
0.455338	0.665698	0.063181	0.015988	nak
0.128540	0.607558	0.108932	0.017442	khakh
0.466231	0.603198	0.071895	0.024709	d3>t
0.470588	0.553779	0.041394	0.015988	ba
0.117647	0.489826	0.093682	0.023256	tanal
0.466231	0.497093	0.080610	0.015988	natoi
0.117647	0.430233	0.102397	0.031977	ghuti
0.453150	0.434753	0.094030	0.022462	gunti
0.121840	0.379016	0.115796	0.025398	dund
0.450574	0.377675	0.077524	0.024686	pet
0.122004	0.319767	0.135076	0.027616	azanga
0.163399	0.276163	0.032680	0.010174	-
0.453159	0.267442	0.078431	0.023256	dzay
0.453159	0.250000	0.034858	0.021802	dg
0.128540	0.210756	0.108932	0.024709	halra
0.459075	0.211019	0.103636	0.027090	kalaço
0.132898	0.158430	0.113290	0.020349	asaka
0.457516	0.156977	0.093682	0.023256	adiko
0.468410	0.106105	0.056645	0.017442	lo"
0.143791	0.037791	0.102397	0.029070	bonga
0.468270	0.040481	0.080890	0.023690	bana
@@	/tmp/kullu-extract/pages/pdf040.png
0.239130	0.883721	0.030435	0.010174	17.
0.302174	0.885174	0.084783	0.014535	anklet
0.238021	0.816044	0.276641	0.035765	18. ring (gold band)
0.232414	0.766549	0.261258	0.027949	19. foctwear/choe
0.293478	0.717833	0.160870	0.014725	man's dress
0.228261	0.712209	0.034783	0.014535	20.
0.292764	0.657709	0.201296	0.021173	Woman's dress
0.220051	0.649764	0.056986	0.022872	21 .
0.230435	0.600291	0.039130	0.013081	22.
0.302174	0.603198	0.073913	0.014535	town
0.197043	0.543263	0.077777	0.016945	w• 23.
0.317391	0.543605	0.097826	0.021802	village
0.241304	0.491279	0.036957	0.011628	24.
0.330435	0.492733	0.080435	0.013081	house
0.247826	0.434593	0.036957	0.013081	25.
0.326087	0.427326	0.076087	0.026163	roof
0.250000	0.375000	0.043478	0.014535	26.
0.326087	0.377907	0.067391	0.015988	door
0.254348	0.321221	0.039130	0.013081	27.
0.326087	0.321221	0.104348	0.015988	window
0.256522	0.263081	0.039130	0.014535	2.8.
0.334783	0.265988	0.093478	0.014535	broom
0.315217	0.210756	0.119565	0.014535	basket
0.254348	0.203488	0.063043	0.018895	29.
0.254348	0.152616	0.056522	0.014535	30.
0.331354	0.145651	0.133667	0.027295	con dung
0.262719	0.090343	0.187606	0.025709	31. firewodd
0.267391	0.039244	0.032609	0.018895	32.
0.347780	0.034722	0.191397	0.025033	machete/sickle
@@	/tmp/kullu-extract/pages/pdf041.png
0.406522	0.978198	0.058696	0.021802	kullui
0.656522	0.984012	0.104348	0.015988	kulluı
0.702174	0.967797	0.219565	0.014762	Leren v.u./ s. Klle Valley
0.413043	0.962147	0.169565	0.014689	Tui lae Vill. /Larg Vialle
0.410870	0.954802	0.113043	0.011864	° Aprl 1985
0.697826	0.949128	0.160870	0.018895	10-11 April 1985
0.402025	0.936883	0.156820	0.018676	J.Kew/C.Rensch
0.715217	0.940407	0.063043	0.008721	J.Kew
0.406522	0.920058	0.117391	0.015988	Triloknath
0.708571	0.922529	0.111119	0.015408	Doodi devi
0.039130	0.885174	0.034783	0.014535	17.
0.401023	0.866279	0.176381	0.044499	•dz^ndzara
0.697644	0.878768	0.187321	0.027348	dzrndzEIn
0.036957	0.828488	0.030435	0.015988	18.
0.401956	0.825082	0.133044	0.027162	'mandali
0.693478	0.825581	0.158696	0.031977	'mand'li
0.032609	0.773256	0.034783	0.014535	19.
0.410870	0.764535	0.115217	0.029070	dzo're
0.706296	0.758117	0.233061	0.040453	dzuțe/pol'se
0.034783	0.716570	0.032609	0.015988	20.
0.415217	0.713663	0.095652	0.023256	tol:s
0.702174	0.713663	0.100000	0.027616	'tolE
0.032609	0.662791	0.034783	0.015988	21.
0.412794	0.646160	0.224411	0.040528	betoli/dzukal
0.693478	0.646802	0.271739	0.043605	prtu/dzuklz/dolu
0.034783	0.606105	0.028261	0.014535	22.
0.421739	0.598837	0.084783	0.029070	JE:f
0.695652	0.601695	0.097826	0.027684	{E: 5°
0.032609	0.550872	0.034783	0.015988	23.
0.434783	0.540698	0.065217	0.030523	grã
0.704348	0.545058	0.106522	0.029070	grã(n)
0.030435	0.494186	0.039130	0.014535	24.
0.441304	0.486919	0.082609	0.020349	gDf
0.710870	0.489826	0.065217	0.021802	gaf
0.034783	0.436047	0.047826	0.017442	25.
0.443478	0.431686	0.117391	0.026163	t(sp°f°
0.719565	0.431686	0.123913	0.029070	tsAp°s
0.036957	0.380814	0.036957	0.014535	26.
0.445282	0.368399	0.157262	0.035005	dorwadzn
0.706119	0.373844	0.181241	0.031382	aocwadza
0.039130	0.322674	0.050000	0.015988	27.
0.430435	0.319767	0.113043	0.030523	"tnk:i
0.693478	0.321221	0.108696	0.030523	'tnki
0.039130	0.268895	0.034783	0.014535	28.
0.449927	0.263570	0.140340	0.030670	bhuthla:s
0.708792	0.254077	0.124809	0.036482	bwa:fs
0.041304	0.209302	0.043478	0.018895	29.
0.436957	0.207849	0.197826	0.027616	'kulta/tokri
0.688849	0.198305	0.224477	0.036530	kuldr/tshabro
0.043478	0.154070	0.039130	0.017442	30.
0.454348	0.155523	0.073913	0.017442	mD:l
0.710870	0.158430	0.078261	0.017442	mo.l
0.039130	0.097384	0.032609	0.015988	31.
0.463043	0.095930	0.093478	0.027616	t/hũ:
0.715217	0.094477	0.082609	0.027616	tf+li
0.043478	0.043605	0.032609	0.015988	32.
0.454348	0.037791	0.106522	0.029070	'dntfi
0.701768	0.020912	0.239009	0.054630	Istfi Ikicali
@@	/tmp/kullu-extract/pages/pdf042.png
0.068822	0.980305	0.151290	0.017662	e Irvier Seraj'
0.413043	0.982486	0.165217	0.017514	ªInner Seraji
0.734783	0.986919	0.184783	0.013081	anner lery"
0.444751	0.966543	0.238531	0.022681	Chinnanal Kiu. /Shalwar
0.789130	0.968023	0.097826	0.018895	Shangarh
0.097826	0.946221	0.167391	0.034884	saapri/178
0.452174	0.950581	0.143478	0.018910	18 April 1985
0.776087	0.954802	0.130435	0.017581	20 April 1985
0.471739	0.938953	0.063043	0.013081	J.Kew
0.786957	0.940407	0.056522	0.010174	3.Ken
0.106522	0.933140	0.071739	0.011628	J. Kew
0.793478	0.928779	0.193478	0.015988	Balli Rums and oter
0.195652	0.918605	0.069565	0.014535	Ra.
0.478261	0.917151	0.084783	0.020349	Lubdu
0.100000	0.908430	0.091304	0.021802	Gudjju
0.764944	0.885934	0.146198	0.027550	badze:bn
0.480435	0.879360	0.143478	0.030523	langasi
0.095010	0.869715	0.279716	0.034257	laygici/perzelsn
0.482609	0.828488	0.152174	0.029070	mondli
0.759976	0.825976	0.147480	0.039680	mandali
0.097493	0.818924	0.161537	0.030757	mondali
0.497655	0.775745	0.093821	0.018278	buth
0.762819	0.772594	0.198276	0.031847	pula/pularn
0.119565	0.763081	0.097826	0.031977	pu:ln
0.765217	0.718023	0.197826	0.031977	dzık'le/ kot
0.106325	0.707135	0.219959	0.029044	kotldhabla
0.499435	0.703231	0.164721	0.037306	ecothons
0.762311	0.662914	0.205486	0.030649	dzukl/palu
0.091304	0.648256	0.254348	0.029070	palu:/tsad"su:
0.479694	0.649058	0.172002	0.033853	sathinn
0.776087	0.597384	0.091304	0.036337	sa:s
0.112913	0.585345	0.265478	0.038613	Si: =/b1(d)zaiE
0.784783	0.552326	0.063043	0.024709	gsã
0.486957	0.545058	0.086957	0.026163	дай
0.128261	0.536337	0.082609	0.030523	g=ã:
0.497826	0.486919	0.121739	0.034884	ghar*
0.789130	0.494186	0.078261	0.026163	ghas
0.134783	0.478198	0.091304	0.031977	ghas
0.786418	0.441630	0.100844	0.027754	tfrp's
0.497826	0.433140	0.128261	0.031977	ts1ta
0.128261	0.425872	0.110870	0.030523	1S^p'=
0.778223	0.389439	0.089207	0.016179	awa:[
0.139130	0.377907	0.106522	0.018895	dua:=
0.482609	0.376453	0.136957	0.027616	qu'aca
0.763043	0.322674	0.104348	0.030523	'trki:
0.117391	0.316860	0.267391	0.026163	keraki /t'retfi:
0.482609	0.319767	0.119565	0.026163	tak'i
0.782609	0.279070	0.084783	0.018895	bua:s
0.486957	0.271802	0.115217	0.021802	buasa
0.136957	0.261628	0.258696	0.024709	bua:s/tsalussa
0.497746	0.214889	0.147986	0.023711	tok°si:
0.776087	0.215116	0.102174	0.026163	tok°si
0.145652	0.200581	0.108696	0.029070	tok°fu
0.152174	0.155523	0.091304	0.020349	mo:1°
0.502373	0.158550	0.108361	0.023914	mo: |a
0.784783	0.167151	0.076087	0.014535	mo:l
0.767084	0.100843	0.196266	0.032325	tf+li /dzuk's
0.143478	0.090116	0.084783	0.031977	If+Li
0.502174	0.097384	0.093478	0.026163	tf+{i
0.789130	0.050872	0.091304	0.024709	drtfi:
0.504348	0.040698	0.143478	0.029070	danthi
0.154296	0.030444	0.110972	0.032136	datfi:
@@	/tmp/kullu-extract/pages/pdf043.png
0.100218	0.988372	0.054466	0.011628	киин
0.446623	0.984012	0.047930	0.015988	кирі
0.091503	0.970930	0.080610	0.017442	Manali
0.441927	0.969787	0.124861	0.019729	Raila Village
0.734205	0.973837	0.130719	0.017688	Maraur Village
0.095861	0.954802	0.135076	0.016384	10 April 1995
0.437322	0.953265	0.138768	0.019467	25 April 1985
0.733933	0.957157	0.105120	0.020280	1 May 1985
0.098039	0.941808	0.196078	0.016041	F.Rlair /Prakash G.
0.450980	0.944767	0.061002	0.013081	J.Kao
0.747277	0.944767	0.058824	0.013081	J.Kew
0.097805	0.923602	0.131188	0.019075	Tana Ahmed
0.433551	0.921469	0.254902	0.020392	Tape Ram Kandar and others
0.736383	0.927119	0.169935	0.014742	Sese ham and other
