Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,32,legacy:20220913-kholosi:row:32,Khol,6190,darpen,to scare,,darpen,?,kholosi
ingested,,33,legacy:20220913-kholosi:row:33,Khol,6227,dazerā,ten,,dazerɔ,,kholosi
ingested,,34,legacy:20220913-kholosi:row:34,Khol,6261,dāzo,elder brother,,dɔzo,,kholosi
ingested,,35,legacy:20220913-kholosi:row:35,Khol,6333,deh,sun,,deh,"unlikely, s > h is not active in Kholosi",kholosi
ingested,,36,legacy:20220913-kholosi:row:36,Khol,6327,deđā,elder sister,,deðɔ,,kholosi
ingested,,37,legacy:20220913-kholosi:row:37,Khol,6140,dīyen,to give,,dijen,,kholosi
ingested,,38,legacy:20220913-kholosi:row:38,Khol,6333,dīzīn,day,,dizin,,kholosi
ingested,,39,legacy:20220913-kholosi:row:39,Khol,6605,doter,grandchild,,doter,,kholosi
ingested,,40,legacy:20220913-kholosi:row:40,Khol,6495,dūr,far,,dur,or from Persian,kholosi
ingested,,41,legacy:20220913-kholosi:row:41,Khol,4118,gahro,red,,gahro,,kholosi
ingested,,42,legacy:20220913-kholosi:row:42,Khol,4209,gavoro,heavy,,gavoro,,kholosi
ingested,,43,legacy:20220913-kholosi:row:43,Khol,4147,gāv,cow,,gɔʋ,or from Persian,kholosi
ingested,,44,legacy:20220913-kholosi:row:44,Khol,4135,gāy,song,,gɔj,,kholosi
ingested,,45,legacy:20220913-kholosi:row:45,Khol,4135,gāyen,to sing,,gɔjen,,kholosi
ingested,,46,legacy:20220913-kholosi:row:46,Khol,4251,geh,room; house,,geh,,kholosi
ingested,,47,legacy:20220913-kholosi:row:47,Khol,4236,genen,to take,,genen,,kholosi
ingested,,48,legacy:20220913-kholosi:row:48,Khol,4154,gecī,neck,,get͡ʃi,,kholosi
ingested,,49,legacy:20220913-kholosi:row:49,Khol,4516,gohro,horse,,gohro,,kholosi
ingested,,50,legacy:20220913-kholosi:row:50,Khol,4321,golāndo,round,,golɔndo,,kholosi
ingested,,51,legacy:20220913-kholosi:row:51,Khol,14024,hat,hand,,hat,,kholosi
ingested,,52,legacy:20220913-kholosi:row:52,Khol,10896,havolo,slow,,haʋolo,,kholosi
ingested,,53,legacy:20220913-kholosi:row:53,Khol,14152,hīyo,heart,,hijo,,kholosi
ingested,,54,legacy:20220913-kholosi:row:54,Khol,2462,hoko,one,,hoko,,kholosi
ingested,,55,legacy:20220913-kholosi:row:55,Khol,10391,jo,"who, which; correlative pronoun",,d͡ʒo,,kholosi
ingested,,56,legacy:20220913-kholosi:row:56,Khol,5213,jolo,spider,,d͡ʒolo,?,kholosi
ingested,,57,legacy:20220913-kholosi:row:57,Khol,2615,kacera,rubbish (piece),,kat͡ʃera,,kholosi
ingested,,58,legacy:20220913-kholosi:row:58,Khol,2660,kadden,to pull,,kadden,,kholosi
ingested,,59,legacy:20220913-kholosi:row:59,Khol,2830,kan,ear,,kan,,kholosi
ingested,,60,legacy:20220913-kholosi:row:60,Khol,2814,karen,to do,,karen,,kholosi
ingested,,61,legacy:20220913-kholosi:row:61,Khol,3104,kāl,yesterday,,kɔl,,kholosi
ingested,,62,legacy:20220913-kholosi:row:62,Khol,3083,kāro,black,,kɔro,,kholosi
ingested,,63,legacy:20220913-kholosi:row:63,Khol,3069,kātī,large knife,,kɔti,,kholosi
ingested,,64,legacy:20220913-kholosi:row:64,Khol,2184,ke,accusative-dative,,ke,,kholosi
ingested,,65,legacy:20220913-kholosi:row:65,Khol,2575,ken,who,,ken,,kholosi
ingested,,66,legacy:20220913-kholosi:row:66,Khol,3934,kolen,to dig,,kolen,also in Balochi koḍen,kholosi
ingested,,67,legacy:20220913-kholosi:row:67,Khol,3002,konjen,to want,,kond͡ʒen,seems to be quite a conservatism,kholosi
ingested,,68,legacy:20220913-kholosi:row:68,Khol,3552,koso,warm,,koso,,kholosi
ingested,,69,legacy:20220913-kholosi:row:69,Khol,3275,kotoro,dog,,kotoro,,kholosi
ingested,,70,legacy:20220913-kholosi:row:70,Khol,10948,len,to take,,len,citation form uncertain,kholosi
ingested,,71,legacy:20220913-kholosi:row:71,Khol,10978,lon,salt,,lon,,kholosi
ingested,,72,legacy:20220913-kholosi:row:72,Khol,11154,loy,hair,,loj,,kholosi
ingested,,73,legacy:20220913-kholosi:row:73,Khol,10640,lāren,to throw,,lɔren,?,kholosi
ingested,,74,legacy:20220913-kholosi:row:74,Khol,9706,mangal,fire,,maŋgal,,kholosi
ingested,,75,legacy:20220913-kholosi:row:75,Khol,9871,maren,to die,,maren,,kholosi
ingested,,76,legacy:20220913-kholosi:row:76,Khol,9926,mate,"on top of, above, on",,mate,,kholosi
ingested,,77,legacy:20220913-kholosi:row:77,Khol,9926,mato,head,,mato,,kholosi
ingested,,78,legacy:20220913-kholosi:row:78,Khol,10286,matti,dirt,,matti,,kholosi
ingested,,79,legacy:20220913-kholosi:row:79,Khol,9696,maxi,fly,,maxi,,kholosi
ingested,,80,legacy:20220913-kholosi:row:80,Khol,9758,macʰi,fish,,mat͡ʃʰi,,kholosi
ingested,,81,legacy:20220913-kholosi:row:81,Khol,9804,mā,"at, in (locative)",,mɔ,,kholosi
ingested,,82,legacy:20220913-kholosi:row:82,Khol,10066,māren,to kill,,mɔren,,kholosi
ingested,,83,legacy:20220913-kholosi:row:83,Khol,9827,mārez,human being; humanity,,mɔrez,?,kholosi
ingested,,84,legacy:20220913-kholosi:row:84,Khol,10016,māv,mother,,mɔʋ,,kholosi
ingested,,85,legacy:20220913-kholosi:row:85,Khol,9691,māy,I,,mɔj,,kholosi
ingested,,86,legacy:20220913-kholosi:row:86,Khol,9982,māz,meat,,mɔz,,kholosi
ingested,,87,legacy:20220913-kholosi:row:87,Khol,10302,meh,rain,,meh,,kholosi
ingested,,88,legacy:20220913-kholosi:row:88,Khol,10323,meo,fat,,meo,,kholosi
ingested,,89,legacy:20220913-kholosi:row:89,Khol,9828,mers,husband,,mers,,kholosi
ingested,,90,legacy:20220913-kholosi:row:90,Khol,10234,meter,urine,,meter,,kholosi
ingested,,91,legacy:20220913-kholosi:row:91,Khol,9962,mīrī,wife,,miri,,kholosi
ingested,,92,legacy:20220913-kholosi:row:92,Khol,9375,monī,bread,,moni,,kholosi
ingested,,93,legacy:20220913-kholosi:row:93,Khol,10001,mosī,mother's sister,,mosi,,kholosi
ingested,,94,legacy:20220913-kholosi:row:94,Khol,10158,mov,face,,moʋ,,kholosi
ingested,,95,legacy:20220913-kholosi:row:95,Khol,10055,momo,mother's brother,,momo,,kholosi
ingested,,96,legacy:20220913-kholosi:row:96,Khol,9883,moxoro,ant,,moxoro,,kholosi
ingested,,97,legacy:20220913-kholosi:row:97,Khol,6906,na,not,,na,,kholosi
ingested,,98,legacy:20220913-kholosi:row:98,Khol,6983,nao,new; moon,,nao,,kholosi
ingested,,99,legacy:20220913-kholosi:row:99,Khol,7047,narī,throat,,nari,,kholosi
ingested,,100,legacy:20220913-kholosi:row:100,Khol,7081,nav,lake,,naʋ,?,kholosi
ingested,,101,legacy:20220913-kholosi:row:101,Khol,6984,naverā,nine,,naʋerɔ,,kholosi
ingested,,102,legacy:20220913-kholosi:row:102,Khol,7059,nāno,grandfather,,nɔno,,kholosi
ingested,,103,legacy:20220913-kholosi:row:103,Khol,7067,nāy,name,,nɔj,,kholosi
ingested,,104,legacy:20220913-kholosi:row:104,Khol,7067,nāyo,name,,nɔjo,,kholosi
ingested,,105,legacy:20220913-kholosi:row:105,Khol,7062,neī,navel,,nei,,kholosi
ingested,,106,legacy:20220913-kholosi:row:106,Khol,7150,noko,"small, short",,noko,,kholosi
ingested,,107,legacy:20220913-kholosi:row:107,Khol,7059,nonī,grandmother,,noni,,kholosi
ingested,,108,legacy:20220913-kholosi:row:108,Khol,1388,olū,potato,,olu,,kholosi
ingested,,109,legacy:20220913-kholosi:row:109,Khol,8716,pacen,to come,,pat͡ʃen,,kholosi
ingested,,110,legacy:20220913-kholosi:row:110,Khol,7655,panjerā,five,,pand͡ʒerɔ,,kholosi
ingested,,111,legacy:20220913-kholosi:row:111,Khol,7712,paren,"to read, study; to sing",,paren,,kholosi
ingested,,112,legacy:20220913-kholosi:row:112,Khol,8283,parono,old,,parono,,kholosi
ingested,,113,legacy:20220913-kholosi:row:113,Khol,8012,pasen,to see,,pasen,,kholosi
ingested,,114,legacy:20220913-kholosi:row:114,Khol,5983,pān,reflexive pron.,,pɔn,,kholosi
ingested,,115,legacy:20220913-kholosi:row:115,Khol,7747,pay,foot,,paj,,kholosi
ingested,,116,legacy:20220913-kholosi:row:116,Khol,7747,pāyo,leg,,pɔjo,,kholosi
ingested,,117,legacy:20220913-kholosi:row:117,Khol,8283,perāno,old,,perɔno,,kholosi
ingested,,118,legacy:20220913-kholosi:row:118,Khol,8055,pātīl,pot,,pɔtil,,kholosi
ingested,,119,legacy:20220913-kholosi:row:119,Khol,7761,peso,money,,peso,,kholosi
ingested,,120,legacy:20220913-kholosi:row:120,Khol,8376,pet,"belly, abdomen",,pet,,kholosi
ingested,,121,legacy:20220913-kholosi:row:121,Khol,7733,petak,leaf,,petak,?,kholosi
ingested,,122,legacy:20220913-kholosi:row:122,Khol,8265,peter,boy,,peter,,kholosi
ingested,,123,legacy:20220913-kholosi:row:123,Khol,8209,pīyen,to drink,,pijen,,kholosi
ingested,,124,legacy:20220913-kholosi:row:124,Khol,8082,ponī,water,,poni,,kholosi
ingested,,125,legacy:20220913-kholosi:row:125,Khol,8399,pov,younger brother,,poʋ,,kholosi
ingested,,126,legacy:20220913-kholosi:row:126,Khol,8179,pū,father,,pu,,kholosi
ingested,,127,legacy:20220913-kholosi:row:127,Khol,8326,pūnī,cotton (piece?),,puni,"attested in <puni jelji> ""cotton""",kholosi
ingested,,128,legacy:20220913-kholosi:row:128,Khol,8151,pʰec,tail,,pʰet͡ʃ,,kholosi
ingested,,129,legacy:20220913-kholosi:row:129,Khol,9349,pʰen,younger sister,,pʰen,,kholosi
ingested,,130,legacy:20220913-kholosi:row:130,Khol,9089,pʰepī,father's sister,,pʰepi,,kholosi
ingested,,131,legacy:20220913-kholosi:row:131,Khol,9557,pʰī,earth,,pʰi,,kholosi
ingested,,132,legacy:20220913-kholosi:row:132,Khol,2426,pʰīyen,to stand,,pʰijen,,kholosi
ingested,,133,legacy:20220913-kholosi:row:133,Khol,8179,pʰu,father,,pʰu,,kholosi
ingested,,134,legacy:20220913-kholosi:row:134,Khol,10539,rat,blood,,rat,,kholosi
ingested,,135,legacy:20220913-kholosi:row:135,Khol,10702,rāt,night,,rɔt,,kholosi
ingested,,136,legacy:20220913-kholosi:row:136,Khol,10628,rayen,to play,,rajen,,kholosi
ingested,,137,legacy:20220913-kholosi:row:137,Khol,10840,royen,to cry,,rojen,,kholosi
ingested,,138,legacy:20220913-kholosi:row:138,Khol,12270,sanā,tired,,sanɔ,?,kholosi
ingested,,139,legacy:20220913-kholosi:row:139,Khol,12732,sanā,tired,,sanɔ,?,kholosi
ingested,,140,legacy:20220913-kholosi:row:140,Khol,13080,sagen,to be able to,,sagen,+subjunctive,kholosi
ingested,,141,legacy:20220913-kholosi:row:141,Khol,12359,saodo,rabbit,,saodo,?,kholosi
ingested,,142,legacy:20220913-kholosi:row:142,Khol,13271,sap,snake,,sap,,kholosi
ingested,,143,legacy:20220913-kholosi:row:143,Khol,13139,saterā,seven,,saterɔ,,kholosi
ingested,,144,legacy:20220913-kholosi:row:144,Khol,12278,saū,hundred,,sau,,kholosi
ingested,,145,legacy:20220913-kholosi:row:145,Khol,13276,sāf,all,,sɔf,,kholosi
ingested,,146,legacy:20220913-kholosi:row:146,Khol,12548,sākko,dry,,sɔkko,,kholosi
ingested,,147,legacy:20220913-kholosi:row:147,Khol,4749,sāl,rice,,sɔl,?,kholosi
ingested,,148,legacy:20220913-kholosi:row:148,Khol,13127,sāndo,with (comitative),,sɔnda,,kholosi
ingested,,149,legacy:20220913-kholosi:row:149,Khol,12672,sāo,green,,sɔo,,kholosi
ingested,,150,legacy:20220913-kholosi:row:150,Khol,13905,semen,to sleep,,semen,,kholosi
ingested,,151,legacy:20220913-kholosi:row:151,Khol,12598,senen,to hear,,senen,,kholosi
ingested,,152,legacy:20220913-kholosi:row:152,Khol,13444,sīben,to sew,,siben,,kholosi
ingested,,153,legacy:20220913-kholosi:row:153,Khol,13401,sīđa,straight,,siða,,kholosi
ingested,,154,legacy:20220913-kholosi:row:154,Khol,12732,sīno,thin,,sino,,kholosi
ingested,,155,legacy:20220913-kholosi:row:155,Khol,12506,sokolo,white,,sokolo,,kholosi
ingested,,156,legacy:20220913-kholosi:row:156,Khol,12672,sovoyī,grass,,soʋoji,,kholosi
ingested,,157,legacy:20220913-kholosi:row:157,Khol,12525,śājjo,clean,,ʃɔd͡ʒd͡ʒo,Romani loan? sibilant harmony?,kholosi
ingested,,158,legacy:20220913-kholosi:row:158,Khol,12632,śājjo,clean,,ʃɔd͡ʒd͡ʒo,Romani loan? sibilant harmony?,kholosi
ingested,,159,legacy:20220913-kholosi:row:159,Khol,3674,śār,ash,,ʃɔr,,kholosi
ingested,,160,legacy:20220913-kholosi:row:160,Khol,5032,śekken,to sneeze,,ʃekken,,kholosi
ingested,,161,legacy:20220913-kholosi:row:161,Khol,12803,śerā,six,,ʃerɔ,,kholosi
ingested,,162,legacy:20220913-kholosi:row:162,Khol,5070,śorko,son,,ʃorko,,kholosi
ingested,,163,legacy:20220913-kholosi:row:163,Khol,5070,śūrkī,daughter,,ʃurki,,kholosi
ingested,,164,legacy:20220913-kholosi:row:164,Khol,13551,śūś,sewing needle,,ʃuʃ,perhaps sibilant harmony?,kholosi
ingested,,165,legacy:20220913-kholosi:row:165,Khol,5731,tale,"beneath, below, under",,tale,,kholosi
ingested,,166,legacy:20220913-kholosi:row:166,Khol,5798,tāro,star,,tɔro,,kholosi
ingested,,167,legacy:20220913-kholosi:row:167,Khol,5994,tereṛā,three,,tereɽɔ,,kholosi
ingested,,168,legacy:20220913-kholosi:row:168,Khol,13676,tʰāđo,cold,,tʰɔðo,,kholosi
ingested,,169,legacy:20220913-kholosi:row:169,Khol,13774,tʰal,mountain,,tʰal,,kholosi
ingested,,170,legacy:20220913-kholosi:row:170,Khol,13776,tʰāllo,fat (adj.),,tʰɔllo,,kholosi
ingested,,171,legacy:20220913-kholosi:row:171,Khol,6368,tʰāṛgo,"tall, long",,tʰɔɽgo,,kholosi
ingested,,172,legacy:20220913-kholosi:row:172,Khol,6481,tʰīv,girl,,tʰiʋ,,kholosi
ingested,,173,legacy:20220913-kholosi:row:173,Khol,13752,tʰīyen,to become,,tʰijen,,kholosi
ingested,,174,legacy:20220913-kholosi:row:174,Khol,6886,tʰoyen,to wash,,tʰojen,,kholosi
ingested,,175,legacy:20220913-kholosi:row:175,Khol,11381,vadden,to cut,,ʋadden,,kholosi
ingested,,176,legacy:20220913-kholosi:row:176,Khol,12223,vanen,to go,,ʋanen,,kholosi
ingested,,177,legacy:20220913-kholosi:row:177,Khol,11308,var,"greater, more",,ʋar,,kholosi
ingested,,178,legacy:20220913-kholosi:row:178,Khol,11309,varet,"groom, son-in-law",,ʋaret,,kholosi
ingested,,179,legacy:20220913-kholosi:row:179,Khol,12196,vāt,mouth,,ʋɔt,,kholosi
ingested,,180,legacy:20220913-kholosi:row:180,Khol,11366,vāt,path,,ʋɔt,,kholosi
ingested,,181,legacy:20220913-kholosi:row:181,Khol,11544,vāv,wind,,ʋɔʋ,,kholosi
ingested,,182,legacy:20220913-kholosi:row:182,Khol,11250,vaz,bride,,ʋaz,,kholosi
ingested,,183,legacy:20220913-kholosi:row:183,Khol,11225,vazo,big,,ʋazo,,kholosi
ingested,,184,legacy:20220913-kholosi:row:184,Khol,11225,vazoro,"elder, chief (noun)",,ʋazoro,,kholosi
ingested,,185,legacy:20220913-kholosi:row:185,Khol,2245,vezen,to sit,,ʋezen,,kholosi
ingested,,186,legacy:20220913-kholosi:row:186,Khol,11564,veten,to say,,ʋeten,?,kholosi
ingested,,187,legacy:20220913-kholosi:row:187,Khol,11920,vīyāv,child,,ʋijɔʋ,?,kholosi
ingested,,188,legacy:20220913-kholosi:row:188,Khol,11925,vīyāv,child,,ʋijɔʋ,?,kholosi
ingested,,189,legacy:20220913-kholosi:row:189,Khol,11616,vīzerā,twenty,,ʋizerɔ,,kholosi
ingested,,190,legacy:20220913-kholosi:row:190,Khol,3848,xal,"skin, bark (of a tree)",,xal,,kholosi
ingested,,191,legacy:20220913-kholosi:row:191,Khol,3828,xarū,date,,xaru,? probably Persian,kholosi
ingested,,192,legacy:20220913-kholosi:row:192,Khol,3120,xātī,"stick, wood",,xɔti,?,kholosi
ingested,,193,legacy:20220913-kholosi:row:193,Khol,3865,xāyen,to eat,,xɔjen,,kholosi
ingested,,194,legacy:20220913-kholosi:row:194,Khol,3865,xāzen,to cough,,xɔzen,,kholosi
ingested,,195,legacy:20220913-kholosi:row:195,Khol,4471,xāz,grass,,xɔz,,kholosi
ingested,,196,legacy:20220913-kholosi:row:196,Khol,3882,xelen,to laugh,,xelen,,kholosi
ingested,,197,legacy:20220913-kholosi:row:197,Khol,3663,xeren,to fall,,xeren,?,kholosi
ingested,,198,legacy:20220913-kholosi:row:198,Khol,3665,xomen,to burn,,xomen,,kholosi
