Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,33,legacy:20220913-patyal:row:33,mand,6835,go-dhṛī,twilight (time); lit. time when dust comes out of the hooves of cows (i.e. (time) when cows start coming back home from the pasture),,,,patyal4
ingested,,34,legacy:20220913-patyal:row:34,dog,4093,go-dhṛī,,,,,patyal4
ingested,,35,legacy:20220913-patyal:row:35,dog,6835,go-dhṛī,,,,,patyal4
ingested,,36,legacy:20220913-patyal:row:36,kgr,4093,go-dhṛī,,,,,patyal4
ingested,,37,legacy:20220913-patyal:row:37,kgr,6835,go-dhṛī,,,,,patyal4
ingested,,38,legacy:20220913-patyal:row:38,mand,4627,cuā̀ṇ,heifer (which is old enough to be bulled),,,,patyal4
ingested,,39,legacy:20220913-patyal:row:39,mand,12655,coā,dripping or pouring of water with vessels on transplanted plants,,,,patyal4
ingested,,40,legacy:20220913-patyal:row:40,dog,12655,coā,,,,,patyal4
ingested,,41,legacy:20220913-patyal:row:41,kgr,12655,coā,,,,,patyal4
ingested,,42,legacy:20220913-patyal:row:42,mand,12972,chāṅgā,having six fingers or toes on each hand or foot,,,,patyal4
ingested,,43,legacy:20220913-patyal:row:43,kgr,12972,chāṅgā,,,,,patyal4
ingested,,44,legacy:20220913-patyal:row:44,dog,12972,śyāṅṅā,,,,,patyal4
ingested,,45,legacy:20220913-patyal:row:45,mand,5239,jiu,"body, soul, life; mind, heart",,,,patyal4
ingested,,46,legacy:20220913-patyal:row:46,dog,5239,jīb,,,,,patyal4
ingested,,47,legacy:20220913-patyal:row:47,mand,5243,jīṇ,"living, livelihood, life",,,,patyal4
ingested,,48,legacy:20220913-patyal:row:48,kgr,5243,jīṇ,,,,,patyal4
ingested,,49,legacy:20220913-patyal:row:49,dog,5243,jīn,,,,,patyal4
ingested,,50,legacy:20220913-patyal:row:50,mand,5300,jot,"light, eye-light; flame (sacred)",,,,patyal4
ingested,,51,legacy:20220913-patyal:row:51,dog,5300,jot,,,,,patyal4
ingested,,52,legacy:20220913-patyal:row:52,kgr,5300,jot,,,,,patyal4
ingested,,53,legacy:20220913-patyal:row:53,mand,6611,jot,snow-covered high mountain,,,,patyal4
ingested,,54,legacy:20220913-patyal:row:54,kgr,6611,jot,,,,,patyal4
ingested,,55,legacy:20220913-patyal:row:55,kul,6611,jot,,,,,patyal4
ingested,,56,legacy:20220913-patyal:row:56,cam,6611,jot,,,,,patyal4
ingested,,57,legacy:20220913-patyal:row:57,mand,5244,jyūdā,"live, active or energetic; well-to-do",,,,patyal4
ingested,,58,legacy:20220913-patyal:row:58,Ku,5244,jyū̃dā,,,,,patyal4
ingested,,59,legacy:20220913-patyal:row:59,mand,5673,taūd,summer (season),,,,patyal4
ingested,,60,legacy:20220913-patyal:row:60,kgr,5673,taũdī̆,,,,,patyal4
ingested,,61,legacy:20220913-patyal:row:61,mand,6011,trāṇ,"strength, energy",,,,patyal4
ingested,,62,legacy:20220913-patyal:row:62,dog,6011,trāṇ,,,,,patyal4
ingested,,63,legacy:20220913-patyal:row:63,dog,6011,tāṇ,,,,,patyal4
ingested,,64,legacy:20220913-patyal:row:64,mand,6074,trekhṛā,"group of three, triad",,,,patyal4
ingested,,65,legacy:20220913-patyal:row:65,dog,6074,trekhṛā,,,,,patyal4
ingested,,66,legacy:20220913-patyal:row:66,mand,1154,tvār,Sunday,,,,patyal4
ingested,,67,legacy:20220913-patyal:row:67,kgr,1154,tvār,,,,,patyal4
ingested,,68,legacy:20220913-patyal:row:68,kul,1154,tvār,,,,,patyal4
ingested,,69,legacy:20220913-patyal:row:69,cam,1154,tvār,,,,,patyal4
ingested,,70,legacy:20220913-patyal:row:70,bil,1154,tvār,,,,,patyal4
ingested,,71,legacy:20220913-patyal:row:71,dog,1154,tār,,,,,patyal4
ingested,,72,legacy:20220913-patyal:row:72,mand,6576,dójī,milk-seller,,,,patyal4
ingested,,73,legacy:20220913-patyal:row:73,dog,6576,dódī,,,,,patyal4
ingested,,74,legacy:20220913-patyal:row:74,mand,671,dhratā,midnight (time),,,,patyal4
ingested,,75,legacy:20220913-patyal:row:75,mand,671,dhrattā,midnight (time),,,,patyal4
ingested,,76,legacy:20220913-patyal:row:76,dog,671,drā̀ttā,,,,,patyal4
ingested,,77,legacy:20220913-patyal:row:77,kgr,671,drā̀ttā,,,,,patyal4
ingested,,78,legacy:20220913-patyal:row:78,bil,671,drā̀ttā,,,,,patyal4
ingested,,79,legacy:20220913-patyal:row:79,mand,7606,nabed,offering of specially prepared food-stuff and fruits etc. made to an idol (especially in the Satyanarayana Kathā),,,,patyal4
ingested,,80,legacy:20220913-patyal:row:80,dog,7606,nabed,,,,,patyal4
ingested,,81,legacy:20220913-patyal:row:81,mand,7366,nimbaḷ,clear or spotless (day or sky),,,,patyal4
ingested,,82,legacy:20220913-patyal:row:82,kgr,7366,nimbaḷ,,,,,patyal4
ingested,,83,legacy:20220913-patyal:row:83,kgr,7366,nimmaḷ,,,,,patyal4
ingested,,84,legacy:20220913-patyal:row:84,mand,7366,nimbaḷā,"clear, bright",,,,patyal4
ingested,,85,legacy:20220913-patyal:row:85,dog,7366,nimblā,,,,,patyal4
ingested,,86,legacy:20220913-patyal:row:86,mand,342,nuā̀r,"resemblance, appearance",,,,patyal4
ingested,,87,legacy:20220913-patyal:row:87,dog,342,nuā̀r,,,,,patyal4
ingested,,88,legacy:20220913-patyal:row:88,mand,13783a,nauṇ,(big) reservoir of water (usually with steps),,,,patyal4
ingested,,89,legacy:20220913-patyal:row:89,dog,13783a,nauṇ,,,,,patyal4
ingested,,90,legacy:20220913-patyal:row:90,kgr,13783a,nauṇ,,,,,patyal4
ingested,,91,legacy:20220913-patyal:row:91,bil,13783a,nauṇ,,,,,patyal4
ingested,,92,legacy:20220913-patyal:row:92,roh,13783a,naun,,,,,patyal4
ingested,,93,legacy:20220913-patyal:row:93,mand,7746,pacchā-prā́uṇā,guests,,,,patyal4
ingested,,94,legacy:20220913-patyal:row:94,kgr,7746,prā́uṇā-pacchā,,,,,patyal4
ingested,,95,legacy:20220913-patyal:row:95,mand,2180,padrab,"violence, bad or nasty deed",,,,patyal4
ingested,,96,legacy:20220913-patyal:row:96,mand,2180,padrabī,,,,,patyal4
ingested,,97,legacy:20220913-patyal:row:97,dog,2180,padrab,,,,,patyal4
ingested,,98,legacy:20220913-patyal:row:98,kgr,2180,padrab,,,,,patyal4
ingested,,99,legacy:20220913-patyal:row:99,mand,7907,parū,last year,,,,patyal4
ingested,,100,legacy:20220913-patyal:row:100,mand,7907,parkā,related to last year,,,,patyal4
ingested,,101,legacy:20220913-patyal:row:101,mand,7907,parkṇā,related to last year,,,,patyal4
ingested,,102,legacy:20220913-patyal:row:102,mand,7907,parkaṇā,related to last year,,,,patyal4
ingested,,103,legacy:20220913-patyal:row:103,mand,8076,polṛā,shoe,,,,patyal4
ingested,,104,legacy:20220913-patyal:row:104,mand,8076,polṛu,shoe (diminutive),,,,patyal4
ingested,,105,legacy:20220913-patyal:row:105,mand,8076,polṛī,female shoe,,,,patyal4
ingested,,106,legacy:20220913-patyal:row:106,kgr,8076,paurṛā,,,,,patyal4
ingested,,107,legacy:20220913-patyal:row:107,kgr,8076,paurṛī,dim.,,,,patyal4
ingested,,108,legacy:20220913-patyal:row:108,mand,8076,paullā,shoe (used in the abusive sense),,,,patyal4
ingested,,109,legacy:20220913-patyal:row:109,dog,8076,paullā,,,,,patyal4
ingested,,110,legacy:20220913-patyal:row:110,kgr,8076,paullā,,,,,patyal4
ingested,,111,legacy:20220913-patyal:row:111,Ku,8076,paulā,,,,,patyal4
ingested,,112,legacy:20220913-patyal:row:112,mand,7753,paĩḍā,"path, track",,,,patyal4
ingested,,113,legacy:20220913-patyal:row:113,mand,7799t,prār,"the year before last, two years ago",,,,patyal4
ingested,,114,legacy:20220913-patyal:row:114,mand,7799t,parār,"the year before last, two years ago",,,,patyal4
ingested,,115,legacy:20220913-patyal:row:115,mand,7799t,p(a)rārkā,,,,,patyal4
ingested,,116,legacy:20220913-patyal:row:116,mand,7799t,p(a)rārkṇā,,,,,patyal4
ingested,,117,legacy:20220913-patyal:row:117,dog,7799t,p(a)rār,,,,,patyal4
ingested,,118,legacy:20220913-patyal:row:118,kgr,7799t,p(a)rār,,,,,patyal4
ingested,,119,legacy:20220913-patyal:row:119,mand,7843,priuṇ,sieve,,,,patyal4
ingested,,120,legacy:20220913-patyal:row:120,mand,7843,priuṇi,small sieve,,,,patyal4
ingested,,121,legacy:20220913-patyal:row:121,dog,7843,prūṇ,,,,,patyal4
ingested,,122,legacy:20220913-patyal:row:122,mand,2301,pvādhā,"surname among the Brâhmanas, lit. a preceptor",,,,patyal4
ingested,,123,legacy:20220913-patyal:row:123,dog,2301,pā́dā,,,,,patyal4
ingested,,124,legacy:20220913-patyal:row:124,kgr,2301,pā́dā,,,,,patyal4
ingested,,125,legacy:20220913-patyal:row:125,bil,2301,pā́dā,,,,,patyal4
ingested,,126,legacy:20220913-patyal:row:126,mand,2301,padhyāṇī,wife of a pvādhā,,,,patyal4
ingested,,127,legacy:20220913-patyal:row:127,mand,9047,phaṇḍar,"barren, not bearing (opposite of pregnant) (said only of animals)",,,,patyal4
ingested,,128,legacy:20220913-patyal:row:128,mand,9047,phaṇḍryās,,,,,patyal4
ingested,,129,legacy:20220913-patyal:row:129,dog,9047,pháṇḍar,,,,,patyal4
ingested,,130,legacy:20220913-patyal:row:130,mand,11529,bā̃y,small reservoir of water with steps to fetch water,,,,patyal4
ingested,,131,legacy:20220913-patyal:row:131,mand,11529,bā̃vṛī,,,,,patyal4
ingested,,132,legacy:20220913-patyal:row:132,mand,11529,bā̃yṭḷu,,,,,patyal4
ingested,,133,legacy:20220913-patyal:row:133,dog,11529,bā̃,,,,,patyal4
ingested,,134,legacy:20220913-patyal:row:134,kgr,11529,bā̃,,,,,patyal4
ingested,,135,legacy:20220913-patyal:row:135,bil,11529,bā̃,,,,,patyal4
ingested,,136,legacy:20220913-patyal:row:136,mand,11466,but,"mostly used as a helping word in a sentence, sometimes it does not convey any sense, but might also mean 'but, and' etc",,,Perhaps < vā uta,patyal4
ingested,,137,legacy:20220913-patyal:row:137,mand,11175,baĩ́j,bamboo,,,,patyal4
ingested,,138,legacy:20220913-patyal:row:138,kgr,11175,baĩ́j,,,,,patyal4
ingested,,139,legacy:20220913-patyal:row:139,dog,11175,bã́j,,,,,patyal4
ingested,,140,legacy:20220913-patyal:row:140,mand,9660,bhrāuji,brother's wife,,,,patyal4
ingested,,141,legacy:20220913-patyal:row:141,mand,9660,bhrāujī,brother's wife,,,,patyal4
ingested,,142,legacy:20220913-patyal:row:142,dog,9660,pàrjāī,,,,,patyal4
ingested,,143,legacy:20220913-patyal:row:143,kgr,9660,prā̀ujī̆,,,,,patyal4
ingested,,144,legacy:20220913-patyal:row:144,P,9660,pàrjāī,,,,,patyal4
ingested,,145,legacy:20220913-patyal:row:145,mand,10126,matrap,"friendship, good relation",,,,patyal4
ingested,,146,legacy:20220913-patyal:row:146,mand,10126,mitrap,"friendship, good relation",,,,patyal4
ingested,,147,legacy:20220913-patyal:row:147,kgr,10126,mitreccā,,,,,patyal4
ingested,,148,legacy:20220913-patyal:row:148,mand,157,yāṇā,young (adj.),,,,patyal4
ingested,,149,legacy:20220913-patyal:row:149,kgr,157,yāṇā,,,,,patyal4
ingested,,150,legacy:20220913-patyal:row:150,kul,157,yāṇā,,,,,patyal4
ingested,,151,legacy:20220913-patyal:row:151,mand,10551,racchyā,protection (especially from divine beings),,,,patyal4
ingested,,152,legacy:20220913-patyal:row:152,kgr,10551,rachyā,,,,,patyal4
ingested,,153,legacy:20220913-patyal:row:153,kgr,10551,racchyā,,,,,patyal4
ingested,,154,legacy:20220913-patyal:row:154,dog,10551,rakkhyā,,,,,patyal4
ingested,,155,legacy:20220913-patyal:row:155,mand,13919,sāk,relationship (by marriage),,,,patyal4
ingested,,156,legacy:20220913-patyal:row:156,mand,13919,sāklā,,,,,patyal4
ingested,,157,legacy:20220913-patyal:row:157,dog,13919,sāk,,,,,patyal4
ingested,,158,legacy:20220913-patyal:row:158,mand,12774,setā,white,,,,patyal4
ingested,,159,legacy:20220913-patyal:row:159,mand,13088,syāṇā,"old; sensible, clever, wise",,,,patyal4
ingested,,160,legacy:20220913-patyal:row:160,dog,13088,syāṇā,,,,,patyal4
ingested,,161,legacy:20220913-patyal:row:161,kgr,13088,syāṇā,,,,,patyal4
ingested,,162,legacy:20220913-patyal:row:162,mand,13088,syaṇ,(master) cook (of a Brahmana caste),,,,patyal4
ingested,,163,legacy:20220913-patyal:row:163,mand,13873,slī́ṇ,wife's brother's wife,,,,patyal4
ingested,,164,legacy:20220913-patyal:row:164,S,13873,salejī,,,,,patyal4
ingested,,165,legacy:20220913-patyal:row:165,mand,13610,svār,Monday,,,,patyal4
ingested,,166,legacy:20220913-patyal:row:166,dog,13610,svār,,,,,patyal4
ingested,,167,legacy:20220913-patyal:row:167,kgr,13610,svā̃r,,,,,patyal4
ingested,,168,legacy:20220913-patyal:row:168,dog,13610,svār,,,,,patyal4
ingested,,169,legacy:20220913-patyal:row:169,kgr,13610,svā̃r,,,,,patyal4
ingested,,170,legacy:20220913-patyal:row:170,mand,e1,svāṛ,(enclosed) piece of land near the house (where normally vegetables etc. are grown),,,,patyal4
ingested,,171,legacy:20220913-patyal:row:171,mand,e1,svāṛu,,,,,patyal4
ingested,,172,legacy:20220913-patyal:row:172,kgr,e1,svāṛu,,,,,patyal4
ingested,,173,legacy:20220913-patyal:row:173,mand,12393,srāp,curse,,,,patyal4
ingested,,174,legacy:20220913-patyal:row:174,dog,12393,srāp,,,,,patyal4
ingested,,175,legacy:20220913-patyal:row:175,kgr,12393,srāf,,,,,patyal4
ingested,,176,legacy:20220913-patyal:row:176,mand,14105,hyā́ṇ,"mass of snow, avalanche (of snow only)",,,,patyal4
ingested,,177,legacy:20220913-patyal:row:177,dog,565,ā̃s,day of the new moon,,,,patyal3
ingested,,178,legacy:20220913-patyal:row:178,mand,565,vā̃s,,,,,patyal3
ingested,,179,legacy:20220913-patyal:row:179,kgr,565,vā̃s,,,,,patyal3
ingested,,180,legacy:20220913-patyal:row:180,bhal,565,avā̃s,,,,,patyal3
ingested,,181,legacy:20220913-patyal:row:181,dog,9663,prā̀ppā,"brotherhood, fraternity",,,,patyal3
ingested,,182,legacy:20220913-patyal:row:182,dog,9181,bākhṛī,"cow with a young calf, cow which yields milk for a short time",,,,patyal3
ingested,,183,legacy:20220913-patyal:row:183,dog,13133,sakutar,co-wife's son,,,,patyal3
ingested,,184,legacy:20220913-patyal:row:184,mand,13133,sakṇutru,co-wife's son (either from same or prev. husband),,,,patyal3
ingested,,185,legacy:20220913-patyal:row:185,mand,13133,sakṇutrī,co-wife's daughter,,,,patyal3
ingested,,186,legacy:20220913-patyal:row:186,dog,13130,sākaṇ,,,,,patyal3
ingested,,187,legacy:20220913-patyal:row:187,mand,13130,saukaṇ,,,,,patyal3
ingested,,188,legacy:20220913-patyal:row:188,kgr,13130,saukaṇ,,,,,patyal3
ingested,,189,legacy:20220913-patyal:row:189,kgr,13873,sḷyā́,,,,,patyal3
ingested,,190,legacy:20220913-patyal:row:190,dog,13873,salǽr,wife's brother's wife,,,,patyal3
ingested,,191,legacy:20220913-patyal:row:191,dog,12642,sóā,summer (season),,,,patyal3
ingested,,192,legacy:20220913-patyal:row:192,dog,12652,sokh,effect of immense summer season,,,,patyal3
ingested,,193,legacy:20220913-patyal:row:193,kgr,12652,sokh,effect of immense summer season,,,,patyal3
ingested,,194,legacy:20220913-patyal:row:194,mand,12652,sokh,thirst,,,,patyal3
ingested,,195,legacy:20220913-patyal:row:195,mand,e2,ndhār,semi-liquid diet of moong or sagoo which is given to a patient,,,,patyal2
ingested,,196,legacy:20220913-patyal:row:196,mand,e2,andhār,semi-liquid diet of moong or sagoo which is given to a patient,,,,patyal2
ingested,,197,legacy:20220913-patyal:row:197,mand,1351,ijj,mother,,,,patyal2
ingested,,198,legacy:20220913-patyal:row:198,mand,e3,kabarnā,"ugly, dirty, useless, ignoble (said of human beings)",,,,patyal2
ingested,,199,legacy:20220913-patyal:row:199,mand,4125,gātrā,(woolen) girdle worn around the waist,,,,patyal2
ingested,,200,legacy:20220913-patyal:row:200,mand,4125,gātrī,(woolen) girdle worn around the waist,,,,patyal2
ingested,,201,legacy:20220913-patyal:row:201,mand,4141,gābh,calf (extended sense 'the state of being pregnant (used with reference to cattle)'),,,,patyal2
ingested,,202,legacy:20220913-patyal:row:202,mand,e4,gāyab,"cow's product (viz., ghee, milk, curd, etc.)",,,,patyal2
ingested,,203,legacy:20220913-patyal:row:203,mand,4336,goṭ,temporary pen for the herd of sheep and goats,,,,patyal2
ingested,,204,legacy:20220913-patyal:row:204,mand,8152,ciphlā,"greasy, slippery",,,,patyal2
ingested,,205,legacy:20220913-patyal:row:205,mand,5119,jaṇvās,wife (generally used in a contemptuous or abusive manner),,,,patyal2
ingested,,206,legacy:20220913-patyal:row:206,kgr,5119,juṇās,,,,,patyal2
ingested,,207,legacy:20220913-patyal:row:207,mand,13740,ṭhā̃vī̆,a person belonging to a particular caste who is a carpenter as well as a mason,,,,patyal2
ingested,,208,legacy:20220913-patyal:row:208,mand,13740,ṭhā̃vaṇ,wife of ṭhā̃vī̆,,,,patyal2
ingested,,209,legacy:20220913-patyal:row:209,mand,13697,thúā,tuft of wool or cotton,,,,patyal2
ingested,,210,legacy:20220913-patyal:row:210,mand,6152,dā̃d,tooth,,,,patyal2
ingested,,211,legacy:20220913-patyal:row:211,mand,e5,dãdvāḷ,"denture, teeth collectively",,,,patyal2
ingested,,212,legacy:20220913-patyal:row:212,mand,6545,deī,term of address used by the wife for her husband's (elder) sister (real or cousin),,,,patyal2
ingested,,213,legacy:20220913-patyal:row:213,kgr,6545,deī,term used by low-caste women for high-caste women,,,,patyal2
ingested,,214,legacy:20220913-patyal:row:214,bil,6545,devā,term of address used by the wife for her husband's (elder) sister (real or cousin),,,,patyal2
ingested,,215,legacy:20220913-patyal:row:215,mand,6877,dhiṇcā,milk and milk products,,,,patyal2
ingested,,216,legacy:20220913-patyal:row:216,mand,125,ngār,"glowing charcoal, or (simply) charcoal",,,,patyal2
ingested,,217,legacy:20220913-patyal:row:217,mand,125,ngārī,"glowing charcoal, or (simply) charcoal",,,,patyal2
ingested,,218,legacy:20220913-patyal:row:218,mand,65,giṭṭhā,"fire-pan, hearth (permanent at one place)",,,,patyal2;patyal5
ingested,,219,legacy:20220913-patyal:row:219,mand,48,khoḍ,walnut,,,,patyal2;patyal5
ingested,,220,legacy:20220913-patyal:row:220,kgr,125,gār,,,,,patyal2
ingested,,221,legacy:20220913-patyal:row:221,kgr,125,gāru,,,,,patyal2
ingested,,222,legacy:20220913-patyal:row:222,mand,8437,prayāsā,"light, brightness",,,,patyal2
ingested,,223,legacy:20220913-patyal:row:223,mand,8928,prāṇ,,,,,patyal2
ingested,,224,legacy:20220913-patyal:row:224,mand,8973,prā́uṇā,,,,,patyal2
ingested,,225,legacy:20220913-patyal:row:225,mand,4368,grã̄o,,,,,patyal2
ingested,,226,legacy:20220913-patyal:row:226,mand,10010,malaúrā,"wife's husband's mother's brother, maternal uncle of wife or husband",,,,patyal2
ingested,,227,legacy:20220913-patyal:row:227,kgr,10010,malaúrā,,,,,patyal2
ingested,,228,legacy:20220913-patyal:row:228,bil,10010,malaúrā,,,,,patyal2
ingested,,229,legacy:20220913-patyal:row:229,cam,10010,malaúrā,,,,,patyal2
ingested,,230,legacy:20220913-patyal:row:230,mand,6263,dadaúrā,wife's or husband's paternal grandfather,,,,patyal2
ingested,,231,legacy:20220913-patyal:row:231,mand,10279,maṛā,"corpse, dead man",,,,patyal2
ingested,,232,legacy:20220913-patyal:row:232,mand,10278,muā,,,,,patyal2
ingested,,233,legacy:20220913-patyal:row:233,mand,10264,mirg,leopard,,,,patyal2
ingested,,234,legacy:20220913-patyal:row:234,kgr,10264,mirg,leopard,,,,patyal2
ingested,,235,legacy:20220913-patyal:row:235,mand,10288,mritu,,,,,patyal2
ingested,,236,legacy:20220913-patyal:row:236,mand,14152,hirdā,a proper name,,,,patyal2
ingested,,237,legacy:20220913-patyal:row:237,mand,10746,rīs,envy,,,,patyal2
ingested,,238,legacy:20220913-patyal:row:238,mand,10746,rislā,envious,,,,patyal2
ingested,,239,legacy:20220913-patyal:row:239,mand,11968,bis,poison,,,,patyal2
ingested,,240,legacy:20220913-patyal:row:240,mand,11968,bislā,poisonous,,,,patyal2
ingested,,241,legacy:20220913-patyal:row:241,mand,9504,bhitar,inside,,,,patyal2
ingested,,242,legacy:20220913-patyal:row:242,mand,9504,bhitarlā,insider,,,,patyal2
ingested,,243,legacy:20220913-patyal:row:243,mand,1615,hirkh,jealousy,,,,patyal2
ingested,,244,legacy:20220913-patyal:row:244,kgr,1615,hirkh,jealousy,,,,patyal2
ingested,,245,legacy:20220913-patyal:row:245,mand,1615,hirkhlā,jealous,,,,patyal2
ingested,,246,legacy:20220913-patyal:row:246,mand,11129,loy,light,,,,patyal2
ingested,,247,legacy:20220913-patyal:row:247,mand,11129,loi,light,,,,patyal2
ingested,,248,legacy:20220913-patyal:row:248,mand,11045,lī̀kh,(little) louse,,,,patyal2
ingested,,249,legacy:20220913-patyal:row:249,mand,e6,satnājā,"(group of) seven kinds of grains, which is given to a Brähmana on the performance of some rite (like birthday, etc.)",,,,patyal2
ingested,,250,legacy:20220913-patyal:row:250,kgr,e6,satnājā,"(group of) seven kinds of grains, which is given to a Brähmana on the performance of some rite (like birthday, etc.)",,,,patyal2
ingested,,251,legacy:20220913-patyal:row:251,mand,13291,sabel,good time,,,,patyal2
ingested,,252,legacy:20220913-patyal:row:252,mand,12369,saiṇī,a vegetable grower,,,,patyal2
ingested,,253,legacy:20220913-patyal:row:253,mand,12369,sanyāṇī,wife of a saiṇī,,,,patyal2
ingested,,254,legacy:20220913-patyal:row:254,mand,12369,saiṇ,,,,,patyal2
ingested,,255,legacy:20220913-patyal:row:255,mand,12369,sāyaṇ,,,,,patyal2
ingested,,256,legacy:20220913-patyal:row:256,P,12369,saiṇī,,,,,patyal2
ingested,,257,legacy:20220913-patyal:row:257,dog,12369,saiṇī,,,,,patyal2
ingested,,258,legacy:20220913-patyal:row:258,kgr,12369,saiṇī,,,,,patyal2
ingested,,259,legacy:20220913-patyal:row:259,bang,12369,saiṇī,,,,,patyal2
ingested,,260,legacy:20220913-patyal:row:260,H,12369,sainī,,,,,patyal2
ingested,,261,legacy:20220913-patyal:row:261,mand,629,āgaḷ,wooden bars (for carrying the idols of the gods and goddesses on shoulders),,,,patyal5
ingested,,262,legacy:20220913-patyal:row:262,mand,450,obrā,room,,,,patyal5
ingested,,263,legacy:20220913-patyal:row:263,mand,450,obru,small room,,,,patyal5
ingested,,264,legacy:20220913-patyal:row:264,kgr,450,obrī,inner room for storing valuables,,,,patyal5
ingested,,265,legacy:20220913-patyal:row:265,bhat,450,obrī,inner room for keeping goods,,,,patyal5
ingested,,266,legacy:20220913-patyal:row:266,bil,450,obrā,inner room for keeping food grains etc.,,,,patyal5
ingested,,267,legacy:20220913-patyal:row:267,sirm,450,obrā,cow shed,,,,patyal5
ingested,,268,legacy:20220913-patyal:row:268,mand,896,oṛ,sheep pen,,,,patyal5
ingested,,269,legacy:20220913-patyal:row:269,kgr,896,oṛi,,,,,patyal5
ingested,,270,legacy:20220913-patyal:row:270,mand,414,aukhā,"difficult, distressed",,,,patyal5
ingested,,271,legacy:20220913-patyal:row:271,mand,414,aukhi,"difficulty, distress",,,,patyal5
ingested,,272,legacy:20220913-patyal:row:272,kgr,414,aukhā,"difficult, distressed",,,,patyal5
ingested,,273,legacy:20220913-patyal:row:273,kgr,414,aukhi,"difficulty, distress",,,,patyal5
ingested,,274,legacy:20220913-patyal:row:274,mand,3128,kaṭhyāī̆,small (wooden or bamboo) bowl,,,,patyal5
ingested,,275,legacy:20220913-patyal:row:275,mand,3550,kaṭhyār,"storehouse for keeping grains, granary",,,,patyal5
ingested,,276,legacy:20220913-patyal:row:276,mand,3547,kaṭhyāḷā,keeper of granary,,,,patyal5
