Item	Gloss	Site_Code	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
145	light	HNI	120	111	right	3 labar	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	BBG	120	111	right	3 rʌbal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	BMA	120	111	right	3 lʌbar, rʌbal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	BOP	120	111	right	3 rʌbal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	BRA	120	111	right	3 rʌbal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	BGH	120	111	right	3 rʌbal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	MU1	120	111	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	MU2	120	111	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	SA1	120	111	right	3 rawal, 4 marsal	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	SBA	120	111	right	3 rʌwal	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	OCU	120	111	right	2 haluka	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HO1	120	111	left	1 tʃeṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HTH	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HKA	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HKE	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HCH	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HCU	120	111	left	1 tʃiṯʌn	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HSU	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HSA	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HJO	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HDH	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HBG	120	111	left	1 tʃiṯʌn	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HO2	120	111	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HRA	120	111	left	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HO3	120	111	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HOP	120	111	right	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HBA	120	111	right	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	HNI	120	111	right	1 tʃeṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BBG	120	111	right	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BMA	120	111	right	1 tʃiṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BOP	120	111	right	1 tʃeṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BRA	120	111	right	1 tʃilʌn	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	BGH	120	111	right	1 tʃigʌn	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	MU1	120	111	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	MU2	120	111	right	1 tʃeṯan	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	SA1	120	111	right	1 tʃeṯan, 3 tʃot	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	SBA	120	111	right	1 tʃiṯan, 3 tʃʌt	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
146	above	OCU	120	111	right	2 uporo	attested	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HO1	120	111	left	1 laṯar, 3 suba	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HTH	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HKA	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HKE	120	111	left	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HCH	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HCU	120	111	left	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HSU	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HSA	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HJO	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HDH	120	111	left	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HBG	120	111	left	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HO2	120	111	left	1 laṯare, 3 subare	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HRA	120	111	left	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HO3	120	111	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HOP	120	111	right	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HBA	120	111	right	1 lʌṯʌr	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	HNI	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BBG	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BMA	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BOP	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BRA	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	BGH	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	MU1	120	111	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	MU2	120	111	right	1 laṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	SA1	120	111	right	1 laṯar, 4 pʰed	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	SBA	120	111	right	1 lʌṯar	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
147	below	OCU	120	111	right	2 ṯolo	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HO1	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HTH	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HKA	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HKE	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HCH	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HCU	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HSU	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HSA	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HJO	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HDH	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HBG	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HO2	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HRA	121	112	left	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HO3	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HOP	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HBA	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	HNI	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BBG	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BMA	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BOP	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BRA	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	BGH	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	MU1	121	112	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	MU2	121	112	right	1 puṇɖi	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	SA1	121	112	right	1 poṇɖ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	SBA	121	112	right	1 pu·ṇɖ	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
148	white	OCU	121	112	right	2 ɖʰola	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HO1	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HTH	121	112	left	1 hʌṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HKA	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HKE	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HCH	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HCU	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HSU	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HSA	121	112	left	1 hʌɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HJO	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HDH	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HBG	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HO2	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HRA	121	112	left	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HO3	121	112	left		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HOP	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HBA	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	HNI	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BBG	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BMA	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BOP	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BRA	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	BGH	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	MU1	121	112	right		blank	high		manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
149	black	MU2	121	112	right	1 heṇɖe	attested	medium	diplomatic Unicode rendering of legacy survey glyphs	manual-source-image; rendered-400dpi; OCR-not-accepted	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
