kvar,2978,kaṭʰɔ,hard,,kaʈʰɔ,,jouanne
kvar,9926,mutkʰẽ,head,,mutkʰẽ,?,jouanne
kvar,5239,ʣiu,heart,,ʣiuʷ,,jouanne
kvar,8124,pʰenɔṛɔ,heel,,pʰfenɔɻɔ,?,jouanne
kvar,3208,kukṛi,hen,,kukɻi,,jouanne
kvar,9784,mɔ̄̃,honey,,mɔ͂:,,jouanne
kvar,3906,kʰur,hoof,,kʰur,,jouanne
kvar,12583,śiŋg,horn,,ʃiˑŋg,,jouanne
kvar,4516,goṛɔ,horse,,goɻɔ,,jouanne
kvar,4428,gɔr,house,,gɔr,,jouanne
kvar,3167,kītti,how much/many,,kit:i,,jouanne
kvar,992,haũ,I,,haũ,,jouanne
kvar,9504,bitarɛ,inside,,bitərɛ,,jouanne
kvar,4973,ʦētuṛɔ,kid,,ʦe:tuɻɔ,?,jouanne
kvar,5670,toi,kind of frying pan used to make roṭi bread,,toiʲ,,jouanne
kvar,10656,rosuigɔr,kitchen,,rosuigɔr,,jouanne
kvar,4272,gulɔ,knee,,gulɔ,,jouanne
kvar,2633,karci,ladle,,karʧi,,jouanne
kvar,5573,ḍɔkēṇ,ladle,,ɖɔke:ɳ,?,jouanne
kvar,5573,ḍaɔ̃kʰi,ladle,,ɖaɔ͂kʰi,?,jouanne
kvar,4057,gābuṛɔ,lamb,,ga:buɻɔ,,jouanne
kvar,7733,pāc,leaf,,pa:ʧ,,jouanne
kvar,10896,ɔḷkɔ,light,,ᴐɭkᴐ,,jouanne
kvar,4889,cunɔ,lime,,ʧunɔ,,jouanne
kvar,5749,ṭāḷɔ,lock,,ʈa:ɭɔ,,jouanne
kvar,5590,dilɔ,loose,,dilɔ,,jouanne
kvar,9268,buṭɔ,male genital organ,,buʈɔ,,jouanne
kvar,1268,ām,mango,,a:m,,jouanne
kvar,4199,gɔdilɔ,mat,,gɔdilɔ,,jouanne
kvar,4734,cācu,maternal uncle,,ʧa:ʧu,,jouanne
kvar,9691,mũ,me,,mũ,,jouanne
kvar,6391,dūd,milk,,du:d,,jouanne
kvar,1143,āśi,mirror,,a:ʃi,,jouanne
kvar,5137,ʣɔbṛɔ,molar,,ʣɔbɻɔ,,jouanne
kvar,6908,neoḷ,mongoose,,neoˑɭ,,jouanne
kvar,11515,bāndēr,monkey,,ba:nde:r,,jouanne
kvar,1314,rāti,morning,,ra:ti,,jouanne
kvar,9757,maʦɔ,mosquito,,maʦɔ,,jouanne
kvar,10180,mūʦɛ,moustache,,mu:ʦʰɛ,,jouanne
kvar,10158,mū̃,mouth,,mũ:,,jouanne
kvar,14118,iluṛɔ,mud,,iluɻɔ,?,jouanne
kvar,7067,náɔ̃,name,,náɔ̃,,jouanne
kvar,12582,śiŋgaṇɔ,nasal mucus,,ʃiŋgaɳɔ,,jouanne
kvar,7062,naɔ̃,navel,,naɔ̃,,jouanne
kvar,13443,sivēṇ,needle,,siwe:ɳ,,jouanne
kvar,3340,koḷɔ,nest,,koɭɔ,,jouanne
kvar,10702,rāt,night,,ra:t,,jouanne
kvar,6984,nɔ̄,nine,,nɔ:,,jouanne
kvar,6391,dūdi,nipple,,du:di,,jouanne
kvar,7035,naĩ,no,,nai͂,,jouanne
kvar,6909,nāk,nose,,na:k,,jouanne
kvar,7031,nāt,nosering in septum,,na:t,,jouanne
kvar,6906,na,not,,na,,jouanne
kvar,2462,ēk,one,,e:k,,jouanne
kvar,4364,gɔ̄ṇɛ,ornaments,,gɔ:ɳɛ,,jouanne
kvar,6778,dān,paddy,,da:n,,jouanne
kvar,6375,dukʰaṛɔ,painful,,dukʰaɻᴐ,,jouanne
kvar,14029,ātʰēli,palm of hand,,a:tʰe:li,,jouanne
kvar,5809,titar,partridge,,titar,,jouanne
kvar,10223,musul,pestle,,musul,,jouanne
kvar,10208,munāḷ,pheasant,,muna:ɭ,,jouanne
kvar,13544,suŋguṭɔ,pig,,suŋguˀʈɔ,,jouanne
kvar,8807,pɔdɔ,plant,,pɔdɔ,,jouanne
kvar,8377a,pēṛ,plant,,pe:ɻ,,jouanne
kvar,13451,sukhi,pleasant,,sukʰi,,jouanne
kvar,1388,āḷu,potato,,a:ɭu,,jouanne
kvar,10258,muśɔ,rat,,muʂɔ,,jouanne
kvar,4523a,goṛēḍ,ravine deer,,goɻe:ɖ̥,,jouanne
kvar,3998,gɔnnɔ,reed,,gɔn:ɔ,,jouanne
kvar,7948,śāpṛi,rib,,ʃa:pɻi,,jouanne
kvar,4749,ʦāual,rice,,ʦa:ual,,jouanne
kvar,9331,bāt,rice,,ba:t,,jouanne
kvar,7958,pɔraḷ,rice straw,,pɔraɭ,,jouanne
kvar,5503,ṭʰīk,"right, correct",,ʈʰi:k,,jouanne
kvar,2597,kāg̃aṇi,ring,,kã:gəɳi,,jouanne
kvar,11366,bāṭ,road,,ba:ʈ,,jouanne
kvar,3208,kukṛɔ,rooster,,kukɻɔ,,jouanne
kvar,5086,ʣɔ́ṛɛ,roots,,ʣɔ́ɻɛ,,jouanne
kvar,11027,lāḷɛ,saliva,,la:ɭɛ,,jouanne
kvar,10978,luṇṭɔ,salt,,luɳʈɔ,,jouanne
kvar,4696,ʦappal,sandal,,ʦap:al,,jouanne
kvar,10650,ras,sap,,rəs,,jouanne
kvar,12081,biʦu,scorpion,,biʦʰu,,jouanne
kvar,9250,bija,seed,,biʒa,,jouanne
kvar,1135,āpu,self,,a:pu,,jouanne
kvar,13139,sāt,seven,,sa:t,,jouanne
kvar,12815,sɛ,she,,sɛ,,jouanne
kvar,9606,bīṛ,sheep,,bi:ɻ,,jouanne
kvar,13839,pʰɔnnɔ,shoulder,,pʰɔn:ɔ,,jouanne
kvar,11435,bośo,sit!,,boʃo,,jouanne
kvar,12803,ʦɔ,six,,ʦʰᴐ,,jouanne
kvar,3848,kʰāl,"skin, bark",,kʰa:l,,jouanne
kvar,13271,sāp,snake,,sa:p,,jouanne
kvar,3523,kɔ̄ḷ̃ɔ,soft,,kɔ̃:ɭᴐ,,jouanne
kvar,5738,tɔluaĩ,sole,,tɔluaĩ,,jouanne
kvar,12370,śag,soup,,ʃaˑg,,jouanne
kvar,3777,kʰaṭɔ,sour,,kʰaʈᴐ,,jouanne
kvar,6097,tʰūk,sputum,,tʰu:k,,jouanne
kvar,6138,ḍɛṇṭʰɛḷ,stalk,,ɖɛɳʈʰɛɭ,?,jouanne
kvar,4516,gɔṛi,steed,,goɻi,,jouanne
kvar,5517,ḍaŋk,sting,,ɖaŋk,,jouanne
kvar,8376,pēṭ,stomach,,pe:ʈ,,jouanne
kvar,12769,sā̄̆s,sweat,,să:s,,jouanne
kvar,10299,miṭʰɔ,sweet,,miʈʰɔ,,jouanne
kvar,8249,punʣuṭɔ,tail,,pundzuˀʈɔ,,jouanne
kvar,919,āśu,tear,,a:ʃu,,jouanne
kvar,6229,daś,ten,,dəʃ,,jouanne
kvar,5760,teśi,that,,teʃi,,jouanne
kvar,4424,gɔṇɔ,thick,,gᴐɳᴐ,,jouanne
kvar,5082,ʣāg̃,thigh,,ʣã:g̥,,jouanne
kvar,7736,patlɔ,thin,,patlɔ,,jouanne
kvar,2514,eśi,this,,eʃi,,jouanne
kvar,2668,kāṇḍɔ,thorn,,ka:ɳɖɔ,,jouanne
kvar,12815,sɛ,"those, they",,sԑ,,jouanne
kvar,6770,dāgɔ,thread,,da:gɔ,,jouanne
kvar,5994,tīn,three,,ti:n,,jouanne
kvar,4070,gɔḷɔ,throat,,gɔɭɔ,,jouanne
kvar,12193,bāg,tiger,,ba:g,,jouanne
kvar,4118,gāṭɔ,tight,,ga:ʈᴐ,,jouanne
kvar,13364,sāti,together,,sa:ti,,jouanne
kvar,5228,ʣīb,tongue,,ʣi:b̥,,jouanne
kvar,6152,dā̃d,tooth,,dã:d,,jouanne
kvar,8377a,pēṛa,tree,,pe:ɻa,,jouanne
kvar,13112,sɔʦɔ,"true, not false",,sᴐʦᴐ,,jouanne
kvar,7644,pāgṛɔ,turban,,pa:gɻɔ,,jouanne
kvar,11616,bīś,twenty,,bi:ʃ,,jouanne
kvar,6648,dui,two,,duiʲ,,jouanne
kvar,4972,ʦɔtri,umbrella,,ʦɔtri,,jouanne
kvar,2426,ubi,up,,ubi,,jouanne
kvar,10234,mūc,urine,,mu:ʧ,,jouanne
kvar,2368,ūḷṭi,vomit,,u:ɭʈi,,jouanne
kvar,8082,pāṇi,water,,pa:ɳi,,jouanne
kvar,986,amɛ,we,,amɛ,,jouanne
kvar,5213,ʣāḷ,web,,ʣa:ɭ,,jouanne
kvar,5812,tīndɔ,wet,,ti:ndᴐ,,jouanne
kvar,3164,kā,what,,ka:,,jouanne
kvar,4287,geũ,wheat,,geu͂,,jouanne
kvar,12774,kaʣɔ,which,,kaʣɔ,,jouanne
kvar,2575,kū̃ṇ,who,,kũ:ɳ,,jouanne
kvar,10875,lākṛɔ,wood,,la:kɻɔ,,jouanne
kvar,5889,tumɛ,you,,tumɛ,,jouanne
kvar,5889,tū,"you, thou",,tu:,,jouanne
