BoriKarko,,d̪oŋi,sun,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 2, list SM]",,,padung-sako2015adi:item:002:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,d̪õɲi,sun,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 2, list BK]",,,padung-sako2015adi:item:002:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list MN]",,,padung-sako2015adi:item:003:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list BR]",,,padung-sako2015adi:item:003:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,põlo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list RM]",,,padung-sako2015adi:item:003:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,polu,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list ML]",,,padung-sako2015adi:item:003:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list PL]",,,padung-sako2015adi:item:003:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list AS]",,,padung-sako2015adi:item:003:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list PD]",,,padung-sako2015adi:item:003:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,polo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list SM]",,,padung-sako2015adi:item:003:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,põlo,moon,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 3, list BK]",,,padung-sako2015adi:item:003:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,t̪akaɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list MN]",,,padung-sako2015adi:item:004:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,t̪akəɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list BR]",,,padung-sako2015adi:item:004:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,t̪akʌɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list RM]",,,padung-sako2015adi:item:004:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,t̪akaɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list ML]",,,padung-sako2015adi:item:004:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,t̪akəɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list PL]",,,padung-sako2015adi:item:004:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,t̪akəɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list AS]",,,padung-sako2015adi:item:004:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,t̪akaɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list PD]",,,padung-sako2015adi:item:004:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,t̪akaɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list SM]",,,padung-sako2015adi:item:004:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,t̪akaɾ,star,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 4, list BK]",,,padung-sako2015adi:item:004:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list MN]",,,padung-sako2015adi:item:005:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,hapon,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list BR]",,,padung-sako2015adi:item:005:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list RM]",,,padung-sako2015adi:item:005:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,amuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list ML]",,,padung-sako2015adi:item:005:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list PL]",,,padung-sako2015adi:item:005:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list AS]",,,padung-sako2015adi:item:005:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list PD]",,,padung-sako2015adi:item:005:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,d̪omuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list SM]",,,padung-sako2015adi:item:005:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,d̪õmuk,cloud,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 5, list BK]",,,padung-sako2015adi:item:005:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,pəd̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list MN]",,,padung-sako2015adi:item:006:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,pəd̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list BR]",,,padung-sako2015adi:item:006:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,med̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list RM]",,,padung-sako2015adi:item:006:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,badʒo,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list ML]",,,padung-sako2015adi:item:006:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,ɲid̪o,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list PL]",,,padung-sako2015adi:item:006:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,pəd̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list AS]",,,padung-sako2015adi:item:006:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,pəd̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list PD]",,,padung-sako2015adi:item:006:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,pəd̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list SM]",,,padung-sako2015adi:item:006:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,med̪oŋ,rain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 6, list BK]",,,padung-sako2015adi:item:006:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,muɾeŋ,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list MN]",,,padung-sako2015adi:item:007:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,muɾe,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list BR]",,,padung-sako2015adi:item:007:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,uɾe,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list RM]",,,padung-sako2015adi:item:007:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,bəkəbəle,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list ML]",,,padung-sako2015adi:item:007:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,uɾe,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list PL]",,,padung-sako2015adi:item:007:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,mɯɾeŋ,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list AS]",,,padung-sako2015adi:item:007:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,muɾe,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list PD]",,,padung-sako2015adi:item:007:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,muɾeŋ,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list SM]",,,padung-sako2015adi:item:007:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,uɾe,rainbow,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 7, list BK]",,,padung-sako2015adi:item:007:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,d̪oji,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list MN]",,,padung-sako2015adi:item:008:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,d̪oji,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list BR]",,,padung-sako2015adi:item:008:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,ɲilu,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list RM]",,,padung-sako2015adi:item:008:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
BokarRamo,,ɲilu,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list RM]",,,padung-sako2015adi:item:008:site:RM:response:2,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,ləluŋ,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list ML]",,,padung-sako2015adi:item:008:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,ilu,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list PL]",,,padung-sako2015adi:item:008:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,d̪oji,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list AS]",,,padung-sako2015adi:item:008:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,d̪oji,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list PD]",,,padung-sako2015adi:item:008:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
MisingPadamMiriMinyong,,aʃaɾ,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list PD]",,,padung-sako2015adi:item:008:site:PD:response:2,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,d̪oji,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list SM]",,,padung-sako2015adi:item:008:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,ɲuluŋ,wind,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 8, list BK]",,,padung-sako2015adi:item:008:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,jaɾi,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list MN]",,,padung-sako2015adi:item:009:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,joɾi,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list BR]",,,padung-sako2015adi:item:009:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,d̪ojak,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list RM]",,,padung-sako2015adi:item:009:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,maɾlɯŋkapən,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list ML]",,,padung-sako2015adi:item:009:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,d̪ojak,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list PL]",,,padung-sako2015adi:item:009:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,jaɾi,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list AS]",,,padung-sako2015adi:item:009:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,jaɾi,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list PD]",,,padung-sako2015adi:item:009:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,jaːɾi,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list SM]",,,padung-sako2015adi:item:009:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,d̪ojap,lightning,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 9, list BK]",,,padung-sako2015adi:item:009:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,d̪omɯɾ,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list MN]",,,padung-sako2015adi:item:010:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,d̪omɯɾ,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list BR]",,,padung-sako2015adi:item:010:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,d̪oŋgum,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list RM]",,,padung-sako2015adi:item:010:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,dʒomaɾ,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list ML]",,,padung-sako2015adi:item:010:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,d̪obum,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list PL]",,,padung-sako2015adi:item:010:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,d̪omɯɾjaɾi,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list AS]",,,padung-sako2015adi:item:010:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,d̪omɯɾ,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list PD]",,,padung-sako2015adi:item:010:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,d̪oːmɯɾ,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list SM]",,,padung-sako2015adi:item:010:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,d̪oŋgum,thunder,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 10, list BK]",,,padung-sako2015adi:item:010:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
BokarRamo,,t̪əbənaiʃ,sea,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 11, list RM]",,,padung-sako2015adi:item:011:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
MisingPadamMiriMinyong,,ʃɯjəŋ,sea,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 11, list PD]",,,padung-sako2015adi:item:011:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
MisingPadamMiriMinyong,,dit̪ə,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list MN]",,,padung-sako2015adi:item:012:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,ad̪i,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list BR]",,,padung-sako2015adi:item:012:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,d̪it̪uŋ,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list RM]",,,padung-sako2015adi:item:012:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
Milang,,ade,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list ML]",,,padung-sako2015adi:item:012:site:ML:response:1,,,,dialect:Milang:sil-adi-2015-milang-village:Milang%20village%20%28Milang%29
BokarRamo,,ad̪i,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list PL]",,,padung-sako2015adi:item:012:site:PL:response:1,,,,dialect:BokarRamo:sil-adi-2015-pailibo-irgo:Irgo%20%28Pailibo%29
BokarRamo,,ad̪i,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list AS]",,,padung-sako2015adi:item:012:site:AS:response:1,,,,dialect:BokarRamo:sil-adi-2015-ashing-ningging:Ningging%20%28Ashing%2FBogum%20Bokang%29
MisingPadamMiriMinyong,,d̪ɯt̪ə,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list PD]",,,padung-sako2015adi:item:012:site:PD:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-padam-siluk:Siluk%20%28Padam%29
BoriKarko,,d̪it̪ə,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list SM]",,,padung-sako2015adi:item:012:site:SM:response:1,,,,dialect:BoriKarko:sil-adi-2015-shimong-mobuk:Mobuk%20%28Shimong%29
BokarRamo,,d̪it̪uŋ,mountain,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 12, list BK]",,,padung-sako2015adi:item:012:site:BK:response:1,,,,dialect:BokarRamo:sil-adi-2015-bokar-manigong:Manigong%20%28Bokar%29
MisingPadamMiriMinyong,,aʃɯ,water,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 13, list MN]",,,padung-sako2015adi:item:013:site:MN:response:1,,,,dialect:MisingPadamMiriMinyong:sil-adi-2015-minyong-rayang:Rayang%20%28Minyong%29
BoriKarko,,aʃi,water,,,,"padung-sako2015adi[Appendix B, printed p. 13, item 13, list BR]",,,padung-sako2015adi:item:013:site:BR:response:1,,,,dialect:BoriKarko:sil-adi-2015-bori-bogu-payum:Bogu%2FPayum%20Circle%20%28Bori%29
BokarRamo,,iʃ,water,,,,"padung-sako2015adi[Appendix B, printed p. 14, item 13, list RM]",,,padung-sako2015adi:item:013:site:RM:response:1,,,,dialect:BokarRamo:sil-adi-2015-ramo-ngorlung:Ngorlung%20%28Ramo%29
