Epoch 0

		saŋkʰā	(4.659306526184082)
		sakʰī	(4.736517906188965)
		sā̃kʰa	(4.737292289733887)
		sõk	(4.79698371887207)
pōkka[H]	põkā	polā	(3.4652557373046875)
		po	(2.837479591369629)
		poī	(3.1956088542938232)
		por	(3.3953540325164795)
		pok	(3.4392271041870117)
		polā	(3.4652557373046875)
		polī	(3.5166869163513184)
		pol	(3.608933210372925)
		poṛā	(3.7640559673309326)
		poṛī	(3.8210043907165527)
		poo	(3.8437466621398926)
Epoch 1

kāsamarda[H]	kasãũdī	kasarā	(4.386923313140869)
		kasãũd	(3.573148488998413)
		kāsā	(3.662670612335205)
		kāsãũd	(4.040775299072266)
		kāsar	(4.171538829803467)
		kaser	(4.2860565185546875)
		kāsa	(4.301007270812988)
		kasãũdā	(4.383551120758057)
		kasarā	(4.386923313140869)
		kasãũj	(4.631011962890625)
		kasār	(4.692598819732666)
paścapaṭa[H]	picʰauṛā	pacʰaṛ	(3.33263897895813)
		pacʰaṛ	(3.33263897895813)
		pacpaṛ	(3.4911551475524902)
		pācʰaṛ	(4.185157775878906)
		pacʰaṭ	(4.2048869132995605)
		paccʰaṛ	(4.227511405944824)
		pacpaṭ	(4.228170394897461)
		pacʰaṛā	(4.378836154937744)
		pacpā	(4.5613579750061035)
		paccaṭ	(4.729793548583984)
		pacʰeṛā	(4.74819803237915)
ḍʰappa[H]	ḍʰibkā	ḍʰappa	(4.437960624694824)
		ḍʰap	(2.522529363632202)
		ḍʰapā	(3.29367995262146)
		ḍʰappā	(3.348095417022705)
		ḍʰop	(3.469090461730957)
		ḍʰep	(3.545820713043213)
		ḍʰāp	(3.9344351291656494)
		ḍʰappī	(4.272750377655029)
		ḍʰapnā	(4.300646781921387)
		ḍʰappa	(4.437960624694824)
		ḍʰīp	(4.5994553565979)
gʰuṭasnasā[H]	gʰurnas	gʰansas	(4.49171257019043)
		gʰansas	(4.49171257019043)
		gʰusas	(4.784595966339111)
		gʰunsas	(5.067677974700928)
		gʰanṭʰas	(5.467953205108643)
		gʰanṭas	(5.618183612823486)
		gʰansasā	(5.833601474761963)
		gʰanasas	(5.961024761199951)
		gʰasas	(6.028773307800293)
		gʰaṇṭʰas	(6.181611061096191)
		gʰasasas	(6.233626365661621)
bʰiṭ[H]	bʰeṛū	bʰīṭ	(1.9564294815063477)
		bʰīṭ	(1.9564294815063477)
		bʰīṭnā	(2.5725009441375732)
		bʰẽṭ	(3.2951321601867676)
		bʰīṛ	(3.4255595207214355)
		bʰeṭ	(3.84187912940979)
		bʰiṛnā	(3.883542060852051)
		bʰeṭnā	(3.926417112350464)
		bʰīṛnā	(4.0174031257629395)
		bʰīṭī	(4.022479057312012)
		bʰiṭnā	(4.034941673278809)
mālin[H]	mālī	mālī	(2.3541085720062256)
		mālī	(2.3541085720062256)
		mārī	(2.915485143661499)
		māl	(3.0353925228118896)
		mār	(3.152315139770508)
		marī	(3.2301762104034424)
		malī	(3.5433194637298584)
		marīlī	(4.569900989532471)
		mālan	(4.619154930114746)
		marīl	(4.666937351226807)
		māla	(4.841792106628418)
strī́[H]	tiyā	tʰī	(1.753814935684204)
		tʰī	(1.753814935684204)
		ṭʰī	(2.6897101402282715)
		tʰīt	(3.2661149501800537)
		ṭʰīt	(3.376910448074341)
		tʰītī	(3.730445623397827)
		ṭʰītī	(3.9175450801849365)
		tʰīl	(4.235874652862549)
		ṭʰilī	(4.424233913421631)
		tʰil	(4.559789657592773)
		tʰilī	(4.6589508056640625)
nigalati[H]	nigalnā	nīgalnā	(3.085390090942383)
		nīgalnā	(3.085390090942383)
		nīgar	(3.227079391479492)
		nīgal	(3.392007827758789)
		nigalnā	(3.476073980331421)
		nīgarnā	(3.5617382526397705)
		nigarnā	(4.121391773223877)
		nīgnā	(4.280235290527344)
		nigar	(4.549259185791016)
		nī	(4.7047014236450195)
		nigal	(4.909336090087891)
gaḍulá[H]	gaṛur	gaṛul	(2.5494391918182373)
		gaṛul	(2.5494391918182373)
		gaṛur	(3.442803382873535)
		gaṛulā	(3.4569716453552246)
		gaṛol	(3.759695529937744)
		gaṛūl	(4.127143859863281)
		gāṛ	(4.34473991394043)
		gaṛor	(4.3688459396362305)
		garul	(4.389316082000732)
		gaṛolā	(4.404479503631592)
		gaṛar	(4.404594421386719)
paŋktí[H]	pæti	patī	(2.8734679222106934)
		patī	(2.8734679222106934)
		pat	(3.103260040283203)
		pā̃tī	(3.357663631439209)
		pā̃kī	(3.4701080322265625)
		pattī	(3.55450177192688)
		pā̃k	(3.657595157623291)
		pā̃ṭī	(3.662177562713623)
		paktī	(3.8223299980163574)
		paŋkī	(3.972846508026123)
		pak	(4.019763469696045)
cāritrā[H]	calītā	carī	(2.812032699584961)
		cārī	(2.352829694747925)
		carī	(2.812032699584961)
		cār	(2.941352367401123)
		cʰarī	(3.1722588539123535)
		cartī	(3.5494186878204346)
		cʰer	(3.9003067016601562)
		carer	(3.9500932693481445)
		cʰārī	(4.248319149017334)
		cʰīr	(4.367064476013184)
		carīt	(4.469006061553955)
aṭṭa[H]	aṭṭī	aṭṭā	(1.9163579940795898)
		aṭṭā	(1.9163579940795898)
		aṭṭ	(2.221172332763672)
		aṭ	(3.1826610565185547)
		aṭā	(3.5300660133361816)
		āṭ	(3.5877602100372314)
		aṛṭā	(3.599071741104126)
		aṭṭī	(3.7046759128570557)
		āṭṭā	(3.9853241443634033)
		aṭt	(3.9889137744903564)
		aṭṭa	(4.000329971313477)
ḍagga[H]	dʰagṛā	ḍagā	(2.451392650604248)
		ḍagā	(2.451392650604248)
		ḍāgā	(2.904968738555908)
		ḍāg	(2.931570529937744)
		ḍag	(3.1649577617645264)
		ḍãgā	(3.270775318145752)
		ḍagṛā	(3.780240297317505)
		ḍãg	(3.839949131011963)
		ḍʰẽg	(3.9883460998535156)
		ḍʰẽgā	(4.486105442047119)
		ḍõg	(4.644808769226074)
úddʰarati[H]	udʰaṛnā	udʰarnā	(2.9834134578704834)
		udʰarnā	(2.9834134578704834)
		udʰar	(4.067910671234131)
		ujʰarnā	(4.393272399902344)
		udʰahnā	(4.454024791717529)
		udʰer	(4.569647312164307)
		ūdʰar	(4.630666255950928)
		uṛʰarnā	(4.647817611694336)
		ūdʰarnā	(4.728243350982666)
		ujʰar	(5.236822128295898)
		uṛʰar	(5.520614147186279)
samakṣá[H]	sãvakʰihā	samʰak	(4.94851541519165)
		sā̃cʰ	(3.969956398010254)
		samʰā	(4.071712970733643)
		sā̃kʰ	(4.199721813201904)
		samā	(4.364941596984863)
		samkʰā	(4.503301620483398)
		samak	(4.554154396057129)
		samakʰ	(4.592438697814941)
		same	(4.646604061126709)
		samʰe	(4.811483860015869)
		samʰak	(4.94851541519165)
pōkka[H]	põkā	pok	(0.9717831611633301)
		pok	(0.9717831611633301)
		pokā	(2.0009515285491943)
		poknā	(2.913831949234009)
		pokī	(3.282475709915161)
		pokʰ	(3.539703369140625)
		pokʰā	(4.177023410797119)
		pokak	(4.239233016967773)
		pokʰī	(4.265911102294922)
		poka	(4.336916446685791)
		pokkā	(4.818058013916016)
Epoch 2

kāsamarda[H]	kasãũdī	kasamdad	(6.695940971374512)
		kasãũd	(3.1883435249328613)
		kasãũdā	(3.402181625366211)
		kāsãũd	(4.431187629699707)
		kasãũda	(4.900108337402344)
		kasãũdʰ	(5.075857162475586)
		kāsãũdā	(5.138770580291748)
		kasãũdī	(5.161716461181641)
		kasãũdar	(5.582387924194336)
		kāsãũda	(5.711085796356201)
		kasãũdʰā	(5.88027286529541)
paścapaṭa[H]	picʰauṛā	pacʰaṛ	(3.6369454860687256)
		pacpaṛ	(3.2831673622131348)
		pacʰoṭ	(3.5508391857147217)
		pacʰaṛ	(3.6369454860687256)
		pacpaṭ	(4.010532379150391)
		pacʰoṛ	(4.271048545837402)
		pacʰar	(4.43827486038208)
		pacoṭ	(4.534968852996826)
		pacpar	(4.586156845092773)
		pacpaṛā	(4.916841983795166)
		pacʰor	(4.925355434417725)
ḍʰappa[H]	ḍʰibkā	ḍʰap	(2.687270402908325)
		ḍʰap	(2.687270402908325)
		ḍʰīp	(3.048565149307251)
		ḍʰāp	(3.089573860168457)
		ḍʰip	(3.1975393295288086)
		ḍʰep	(3.780977725982666)
		ḍʰāb	(4.5512166023254395)
		ḍʰāpnā	(4.686761379241943)
		ḍʰipā	(4.703451156616211)
		ḍʰapṛā	(4.7958879470825195)
		ḍʰab	(4.840790748596191)
gʰuṭasnasā[H]	gʰurnas	gʰuṭan	(3.2764878273010254)
		gʰuṭʰan	(3.0251011848449707)
		gʰuṭan	(3.2764878273010254)
		gʰuṭʰanā	(4.114808559417725)
		gʰoṭʰan	(4.151113986968994)
		gʰūṭʰan	(4.313875198364258)
		gʰuṭnā	(4.3248395919799805)
		gʰuṭanā	(4.341402053833008)
		gʰuṛan	(4.486578941345215)
		gʰuṭansan	(4.821966171264648)
		gʰuṭʰnā	(4.886959552764893)
bʰiṭ[H]	bʰeṛū	bʰīṛnā	(2.1237359046936035)
		bʰīṛnā	(2.1237359046936035)
		bʰiṛnā	(2.541447162628174)
		bʰīṛ	(2.8170785903930664)
		bʰīṭnā	(2.8312463760375977)
		bʰī	(3.513947010040283)
		bʰīṭ	(3.603105306625366)
		bʰẽṛnā	(3.6436843872070312)
		bʰiṛī	(3.783973217010498)
		bʰīṛī	(4.015334129333496)
		bʰiṛ	(4.02415657043457)
mālin[H]	mālī	māl	(1.2804187536239624)
		māl	(1.2804187536239624)
		mālī	(2.0232956409454346)
		mālā	(3.235948085784912)
		malī	(3.313068389892578)
		mal	(3.5088555812835693)
		mār	(3.595669746398926)
		bāl	(3.9798367023468018)
		mālan	(4.217019557952881)
		marī	(4.499454498291016)
		mālnā	(4.517144680023193)
strī́[H]	tiyā	tʰī	(1.9670381546020508)
		tʰī	(1.9670381546020508)
		tʰīl	(2.5661087036132812)
		tʰīt	(2.645172595977783)
		tʰitī	(3.091531276702881)
		tʰītī	(3.5170083045959473)
		tʰīlā	(3.7796125411987305)
		ṭʰī	(3.9039478302001953)
		tʰīlī	(3.9516193866729736)
		tʰil	(4.020963191986084)
		tʰit	(4.0318522453308105)
nigalati[H]	nigalnā	nigalnā	(2.094766855239868)
		nigalnā	(2.094766855239868)
		nīgalnā	(3.218127965927124)
		nigarnā	(3.6660428047180176)
		niyalnā	(4.151286602020264)
		nignā	(4.3177876472473145)
		nigālnā	(4.379965782165527)
		nīgannā	(4.466322422027588)
		nīgan	(4.475554466247559)
		nigannā	(4.710958957672119)
		nigal	(5.132245063781738)
gaḍulá[H]	gaṛur	gaṛul	(3.1165618896484375)
		gaṛul	(3.1165618896484375)
		gaṛol	(3.244321823120117)
		gaṛū	(3.3376991748809814)
		gāṛū	(3.5126419067382812)
		gaṛūl	(3.8945207595825195)
		gaṛ	(4.287918567657471)
		gāṛul	(4.3254594802856445)
		garol	(4.3288044929504395)
		gāṛ	(4.48909854888916)
		gaṛulā	(4.512244701385498)
paŋktí[H]	pæti	pā̃k	(2.272143602371216)
		pā̃k	(2.272143602371216)
		paŋtī	(2.752060651779175)
		pā̃knā	(3.3251993656158447)
		pā̃kī	(3.6272494792938232)
		pā̃t	(3.7370047569274902)
		paŋkī	(3.8527846336364746)
		pā̃ṭ	(4.011312484741211)
		paŋt	(4.1190290451049805)
		pā̃tī	(4.293519973754883)
		paŋknā	(4.306802749633789)
cāritrā[H]	calītā	cārī	(2.984889268875122)
		cārī	(2.984889268875122)
		cʰārī	(4.1447296142578125)
		cārā	(4.182036876678467)
		cār	(4.416078567504883)
		cʰarī	(4.436326503753662)
		cartī	(4.531003952026367)
		carī	(4.6176300048828125)
		cʰārā	(4.7597551345825195)
		carīt	(4.989145755767822)
		cārīt	(5.037172794342041)
aṭṭa[H]	aṭṭī	aṭṭā	(2.016308069229126)
		aṭṭā	(2.016308069229126)
		aṭṭ	(2.258690595626831)
		aṭ	(2.2858662605285645)
		āṭṭ	(2.710941791534424)
		aṭṭī	(2.7372148036956787)
		aṭā	(3.6763594150543213)
		aṭʰ	(3.6985580921173096)
		āṭṭā	(3.7253661155700684)
		aṭṭa	(4.050107955932617)
		aṭṭʰ	(4.116641044616699)
ḍagga[H]	dʰagṛā	ḍagṛā	(3.2053382396698)
		ḍāg	(2.7397584915161133)
		ḍagṛā	(3.2053382396698)
		ḍagā	(3.523308753967285)
		ḍag	(3.5329020023345947)
		ḍāgā	(3.554063320159912)
		ḍagḍā	(3.787348985671997)
		ṛāg	(4.108203887939453)
		ḍagṛī	(4.295618534088135)
		ḍaŋgā	(4.346584320068359)
		ḍagrā	(4.527583122253418)
úddʰarati[H]	udʰaṛnā	udʰarnā	(1.7621448040008545)
		udʰarnā	(1.7621448040008545)
		ūdʰnā	(4.110789775848389)
		ujʰarnā	(4.371944427490234)
		upʰarnā	(4.396490573883057)
		uharnā	(4.411489963531494)
		udʰar	(4.418814659118652)
		udʰararnā	(4.64487361907959)
		uṛʰarnā	(4.726766109466553)
		udʰarānā	(4.849639415740967)
		udʰanā	(4.94260311126709)
samakṣá[H]	sãvakʰihā	samakʰ	(4.127012252807617)
		sãũkā	(3.135105609893799)
		sãũk	(3.6241297721862793)
		samakʰ	(4.127012252807617)
		samkʰā	(4.275937080383301)
		sãũkʰā	(4.30936336517334)
		samak	(4.354687690734863)
		sãũkʰ	(4.628788948059082)
		samā	(4.777945041656494)
		samakʰā	(4.980401992797852)
		sā̃kʰ	(5.033166885375977)
pōkka[H]	põkā	pok	(0.8650978803634644)
		pok	(0.8650978803634644)
		pokā	(2.019733428955078)
		poknā	(3.096217632293701)
		pokī	(3.2501394748687744)
		pʰok	(3.680828809738159)
		pot	(4.263610363006592)
		pokʰ	(4.641164779663086)
		poka	(4.849006652832031)
		po	(4.892233848571777)
		põk	(4.962649822235107)
Epoch 3

kāsamarda[H]	kasãũdī	kasãũj	(2.844536781311035)
		kasãũj	(2.844536781311035)
		kasãũjā	(3.360427141189575)
		kasãũd	(3.3784241676330566)
		kasãũdā	(3.7090253829956055)
		kasãũjī	(3.870762586593628)
		kāsãũd	(3.87192440032959)
		kasõd	(4.389647483825684)
		kāsãũj	(4.479963302612305)
		kāsaṇṭ	(4.482769012451172)
		kāsau	(4.525094032287598)
paścapaṭa[H]	picʰauṛā	pacpau	(3.5902175903320312)
		pacpū	(3.5718588829040527)
		pacpau	(3.5902175903320312)
		pacpuṛ	(3.8309388160705566)
		pacpaṛ	(4.402569770812988)
		pacpuṛā	(4.626370906829834)
		pacpā	(4.651187896728516)
		pacau	(4.711498260498047)
		pacpaṭ	(4.716132164001465)
		pacpuvā	(4.75105619430542)
		pacpar	(4.945265293121338)
ḍʰappa[H]	ḍʰibkā	ḍʰap	(1.8525195121765137)
		ḍʰap	(1.8525195121765137)
		ḍʰop	(2.5710394382476807)
		ḍʰāp	(2.9634861946105957)
		ḍʰapā	(3.934203863143921)
		ḍʰīp	(4.056822299957275)
		ḍʰep	(4.110454559326172)
		ḍʰup	(4.268070697784424)
		ḍʰapar	(4.442730903625488)
		ḍʰau	(4.447152614593506)
		ḍʰāpa	(4.765092372894287)
gʰuṭasnasā[H]	gʰurnas	gʰutasas	(6.179248332977295)
		gʰusan	(4.442520618438721)
		gʰusas	(4.462934494018555)
		gʰunsan	(4.767091751098633)
		gʰunsas	(4.86625337600708)
		gʰutsas	(4.935947895050049)
		gʰuntas	(5.018472194671631)
		gʰuttas	(5.064314842224121)
		gʰutas	(5.171933650970459)
		gʰunas	(5.176666736602783)
		gʰunsa	(5.371526718139648)
bʰiṭ[H]	bʰeṛū	bʰīṭnā	(1.741052269935608)
		bʰīṭnā	(1.741052269935608)
		bʰīṛnā	(2.160557985305786)
		bʰī	(2.827441453933716)
		bʰīṭ	(2.9985415935516357)
		bʰīṛ	(3.342317819595337)
		bʰiṛnā	(3.6803433895111084)
		bʰīṭnī	(3.6803908348083496)
		bʰẽṛnā	(3.7291457653045654)
		bʰẽṭnā	(3.8658790588378906)
		bʰīṭī	(3.9115164279937744)
mālin[H]	mālī	malī	(3.4697535037994385)
		māl	(1.6781857013702393)
		mālī	(2.2940878868103027)
		mallī	(3.0120439529418945)
		malī	(3.4697535037994385)
		mal	(3.752042293548584)
		māllī	(4.083082675933838)
		marīl	(4.186107158660889)
		malīl	(4.272642612457275)
		malīlī	(4.3708391189575195)
		marīlī	(4.656811714172363)
strī́[H]	tiyā	tʰīt	(2.289992094039917)
		tʰīt	(2.289992094039917)
		tʰīr	(2.726137399673462)
		tʰīl	(3.0725791454315186)
		tʰītī	(3.280207872390747)
		tʰer	(3.72332501411438)
		tʰī	(3.8795928955078125)
		tʰarī	(3.9593775272369385)
		tʰār	(4.043032646179199)
		tʰir	(4.086277961730957)
		tʰerī	(4.087345123291016)
nigalati[H]	nigalnā	nigannā	(2.836425304412842)
		nigannā	(2.836425304412842)
		nignā	(3.0244991779327393)
		nigalnā	(3.079960823059082)
		nīgannā	(3.2680845260620117)
		niganā	(3.4076998233795166)
		nīgnā	(3.5912373065948486)
		nīgan	(3.925288200378418)
		nigan	(3.9385290145874023)
		nīgalnā	(4.264108180999756)
		nignānā	(4.3551249504089355)
gaḍulá[H]	gaṛur	gaṛul	(2.226346015930176)
		gaṛul	(2.226346015930176)
		garul	(3.0821447372436523)
		garūl	(3.3798930644989014)
		gaṛūl	(3.5199875831604004)
		gaṛulā	(3.67624831199646)
		gaṛol	(3.833684206008911)
		garol	(3.8832340240478516)
		gaṛū	(4.134299278259277)
		gaṛval	(4.328164100646973)
		gaul	(4.496638774871826)
paŋktí[H]	pæti	pā̃t	(1.3307963609695435)
		pā̃t	(1.3307963609695435)
		pā̃tī	(2.5878164768218994)
		pantī	(2.8466286659240723)
		paŋtī	(3.3847286701202393)
		pant	(3.802478790283203)
		paŋkī	(3.8040881156921387)
		pā̃tā	(3.8050172328948975)
		pattī	(3.967578649520874)
		paŋt	(4.0453362464904785)
		pā̃ṭ	(4.362194538116455)
cāritrā[H]	calītā	cartī	(2.935368537902832)
		cār	(2.15139102935791)
		cartī	(2.935368537902832)
		cartā	(3.0901286602020264)
		cārī	(3.1831605434417725)
		cārnā	(3.291714906692505)
		cāl	(3.6742238998413086)
		carāt	(4.205145835876465)
		cārtī	(4.2986063957214355)
		caret	(4.419470310211182)
		carīt	(4.4247612953186035)
aṭṭa[H]	aṭṭī	aṭṭā	(1.5909827947616577)
		aṭṭā	(1.5909827947616577)
		aṭṭī	(1.849403738975525)
		aṭ	(2.479921340942383)
		āṭ	(2.5846707820892334)
		aṭṭ	(2.762312412261963)
		aṭṭaṭ	(4.231560230255127)
		ṭṭṭā	(4.313859462738037)
		aṭṭa	(4.354433059692383)
		aṭī	(4.414183616638184)
		āṭṭ	(4.857047080993652)
ḍagga[H]	dʰagṛā	ḍʰagā	(4.06765604019165)
		ḍagā	(2.631312608718872)
		ḍāgā	(2.841919422149658)
		ḍag	(3.3235106468200684)
		ḍāg	(3.393446922302246)
		ḍʰegā	(3.5958547592163086)
		ḍagag	(3.6406025886535645)
		ḍʰeg	(3.8494675159454346)
		ḍʰẽgā	(3.9062647819519043)
		ḍʰag	(4.040010929107666)
		ḍʰagā	(4.06765604019165)
úddʰarati[H]	udʰaṛnā	udʰarnā	(1.7123825550079346)
		udʰarnā	(1.7123825550079346)
		udʰar	(2.924943447113037)
		udʰarā	(3.139835834503174)
		udʰararnā	(3.4780874252319336)
		udʰarar	(3.6306238174438477)
		udʰarrā	(3.7937138080596924)
		udʰārnā	(3.8215925693511963)
		udʰarlā	(3.9549615383148193)
		udʰarānā	(4.249775409698486)
		udʰār	(4.481301307678223)
samakṣá[H]	sãvakʰihā	samãũk	(4.04929256439209)
		samãũk	(4.04929256439209)
		samãũkā	(4.115228652954102)
		sãũkʰ	(4.263924598693848)
		samā̃kʰ	(4.3770904541015625)
		sãũkʰa	(4.894745826721191)
		samok	(4.960583209991455)
		sãũkʰā	(4.9963836669921875)
		samãũkʰ	(5.114373207092285)
		saukā	(5.116010665893555)
		samokʰ	(5.156018257141113)
pōkka[H]	põkā	pok	(1.1610417366027832)
		pok	(1.1610417366027832)
		põk	(2.6319785118103027)
		pokā	(3.1478593349456787)
		poknā	(3.3653976917266846)
		pou	(3.693866014480591)
		põkā	(4.115921974182129)
		põk	(4.190607070922852)
		poā	(4.191521167755127)
		põknā	(4.283146858215332)
		pokī	(4.317842483520508)
Epoch 4

kāsamarda[H]	kasãũdī	kasãũdā	(2.1890809535980225)
		kasãũdā	(2.1890809535980225)
		kasãũjā	(2.8366434574127197)
		kasãũd	(2.855848789215088)
		kasãũj	(2.9814281463623047)
		kasãũdī	(4.097268104553223)
		kasõdā	(4.157750129699707)
		kāsãũd	(4.322763919830322)
		kasãũjī	(4.389137268066406)
		kasõd	(4.439992904663086)
		kasãũdū	(4.702574253082275)
paścapaṭa[H]	picʰauṛā	pacpaṛ	(4.04086971282959)
		pacpaṛ	(4.04086971282959)
		pacpaṭ	(4.687445163726807)
		pacʰo	(4.7252583503723145)
		pacpā	(4.798708438873291)
		pacaṛ	(4.950521945953369)
		pacʰoā	(5.005650997161865)
		pacpāṛ	(5.059257984161377)
		paso	(5.079257965087891)
		pasãũj	(5.116426944732666)
		pasvā	(5.302679538726807)
ḍʰappa[H]	ḍʰibkā	ḍʰop	(2.0737903118133545)
		ḍʰop	(2.0737903118133545)
		ḍʰopṛā	(3.051281213760376)
		ḍʰopā	(3.4246671199798584)
		ḍʰopṛī	(3.9343018531799316)
		ḍʰāp	(4.100281715393066)
		ḍʰāb	(4.118886947631836)
		ḍʰoplā	(4.249270439147949)
		dʰop	(4.434840202331543)
		ḍʰoprā	(4.551076889038086)
		ḍʰob	(4.602202892303467)
gʰuṭasnasā[H]	gʰurnas	gʰunas	(2.8947994709014893)
		gʰusas	(2.810795783996582)
