
sū́ra[mult]	sejj	(22.407958984375)	sūr	(1.9281830787658691)
rakka[OAw]	rāṁga	(9.791152954101562)	raka	(1.4044053554534912)
nirguṇa[G]	naguṇũ	(7.991086483001709)	nigaṇ	(3.5289876461029053)
añcala[Bi]	ãcrī	(12.250707626342773)	añjal	(3.2717576026916504)
puṣyà[Bi]	pūs	(3.146416425704956)	pus	(2.3719100952148438)
upā́labʰatē[H]	olahnā	(6.176963806152344)	ulābʰnā	(4.7814483642578125)
aŋkurá[Garh]	ā̃gru	(6.67713737487793)	aŋgur	(3.3393235206604004)
vismarati[NiDoc]	vibʰarai	(9.502618789672852)	visarati	(4.644107818603516)
parśu[Si]	pihiya	(12.119865417480469)	parusa	(3.943686008453369)
jvālá[Ko]	ʣāḷa	(3.8749566078186035)	jāḷ	(2.414623260498047)
vāra[OSi]	varæ	(6.9649658203125)	vara	(1.8705676794052124)
carpa[P]	capṭā	(4.717283725738525)	cappā	(1.722568154335022)
sahásra[As]	sahasra	(6.2816901206970215)	sahasa	(1.4354991912841797)
jáni[Phal]	jʰæṇī	(21.016090393066406)	zín	(4.816609859466553)
kaṇiśa[Pk]	kaṇisa	(1.8139134645462036)	kaṇisa	(1.8139134645462036)
kā́satē[Md]	kessanī	(12.180251121520996)	kasanī	(5.07794189453125)
kʰēḍ[Si]	kelinavā	(10.288649559020996)	keḷaḷa	(6.076662063598633)
mádʰu[jaun]	mauh	(7.607052326202393)	maho	(4.6682868003845215)
kūṭa[Pk]	kūḍa	(2.6253864765167236)	kuḍa	(2.5737955570220947)
citraka[Ko]	ciṭṭo	(8.65571403503418)	citta	(2.5618324279785156)
būsta[ar]	bústəṛ	(15.36465072631836)	butto	(5.749375820159912)
satkʰarjūra[Si]	sakaduru	(7.448770046234131)	sadudura	(7.083523750305176)
hastapāśa[Bi]	hatʰvā̃sā	(12.292136192321777)	hatʰāvās	(5.98499059677124)
mūṣā[Si]	musā	(4.996420860290527)	musa	(2.3666834831237793)
dʰagg[G]	dʰakdʰakvũ	(20.531234741210938)	dʰag	(2.4047634601593018)
mātŕ̩[B]	mā	(3.198619842529297)	māt	(2.3162784576416016)
ḍuṇṭa[S]	ᶑuṇḍī	(6.820173740386963)	ḍuṇḍo	(2.599585771560669)
utpʰalati[M]	upʰaḷṇẽ	(1.9621483087539673)	upʰaḷṇẽ	(1.9621483087539673)
jʰakk[A]	zãkzãk	(33.8214111328125)	jʰākab	(4.760433197021484)
pʰēṭṭa[H]	pʰẽṭ	(4.9572672843933105)	pʰeṭā	(1.7766209840774536)
adyá[A]	āzi	(6.468705654144287)	adā	(3.7929582595825195)
vāra[P]	bār	(1.0869548320770264)	bār	(1.0869548320770264)
pratikr̩ti[Pk]	paigii	(11.197476387023926)	paikkai	(5.250467300415039)
párivēṣati[G]	parasvũ	(5.850981712341309)	paresvũ	(4.864790916442871)
kukkuṭá[G]	kukṛā̃	(10.47476863861084)	kukuṛɔ	(4.219264984130859)
stʰitá[kc]	tʰo	(3.769652843475342)	tʰi	(2.675346851348877)
kuśī́[H]	kus	(3.8575451374053955)	kusī	(1.4209895133972168)
añcala[OMarw]	aṁcaḷa	(7.136225700378418)	añjala	(2.837498426437378)
dʰapp[Ku]	dʰāp	(4.423402786254883)	dʰappaṇo	(4.324618816375732)

jʰāta[Pk]	jʰāya	(1.9150525331497192)	jʰāa	(1.879023790359497)
hŕ̩daya[OA]	hiu	(5.642716884613037)	haya	(4.502856254577637)
bʰūtá[Pk]	huva	(7.6081671714782715)	bʰua	(2.665894031524658)
pāḍḍa[Pk]	paḍḍiyā	(6.984828948974609)	pāḍa	(1.5326839685440063)
bʰikṣú[WPah]	bʰucʰ	(7.6118059158325195)	bʰikkʰ	(3.7045581340789795)
utkṣēpa[Bi]	ukʰevā	(2.1828014850616455)	ukʰevā	(2.1828014850616455)
ḍēra[H]	ḍerā	(1.5478895902633667)	ḍer	(1.1642444133758545)
viṭapa[Pk]	viḍava	(4.288898944854736)	viṭṭa	(2.0166261196136475)
tárdati[Pk]	taḍḍai	(1.6560651063919067)	taḍḍai	(1.6560651063919067)
piccʰa[B]	pẽcā	(6.920233249664307)	picʰā	(1.3640881776809692)
halla[N]	hallakʰalla	(17.047714233398438)	hallo	(2.4108986854553223)
jadas[Pr]	zúlu	(11.597529411315918)	zu	(3.706451416015625)
gʰáṭaṭē[Pk]	gʰaḍēi	(5.95618200302124)	gʰaḍaḍi	(3.451167345046997)
mukna[M]	mokḷā	(8.406135559082031)	mukṇẽ	(2.446185827255249)
gʰuŋgʰura[A]	gʰuŋgarā	(5.920836925506592)	gʰuŋgur	(3.1867940425872803)
garala[M]	garaḷ	(1.705040454864502)	garaḷ	(1.705040454864502)
dī́dʰēti[gul]	dī	(2.8695921897888184)	diy	(4.430459022521973)
syūtá[Si]	hū	(7.5302839279174805)	suva	(2.6974408626556396)
ārdrá[G]	ālālīlũ	(20.573577880859375)	ādrũ	(2.4362952709198)
śītakāla[P]	siāl	(2.945107936859131)	siālī	(2.5601589679718018)
bʰādrapada[Or]	bʰoduā	(11.396181106567383)	bʰāda	(2.89384126663208)
ṭʰagg[L]	ṭʰaɠ	(6.039449214935303)	ṭʰaggaṇ	(3.056692123413086)
jʰaŋkʰ[OMarw]	jʰākai	(9.301177024841309)	jʰā̃kʰa	(3.1335461139678955)
hakkārayati[H]	hãkārnā	(4.6013970375061035)	hakārnā	(1.2383863925933838)
pōta[Pk]	puttī	(8.004777908325195)	pōta	(1.209191083908081)
kr̩ntáti[Ko]	kāntūka	(18.842113494873047)	kinta	(3.843682289123535)
ślā́gʰatē[WPah]	sərā́ṇõ	(9.838906288146973)	śáhṇõ	(7.623089790344238)
rahaṇa[Or]	rahaṇa	(1.6766196489334106)	rahaṇa	(1.6766196489334106)
r̩dʰáti[OMarw]	rījʰai	(9.074275016784668)	rihai	(3.308401346206665)
aṣṭātriṁśat[Pk]	aṭṭʰattīsatīsa	(17.919979095458984)	aṭṭʰattilsa	(4.888413906097412)
śákr̩t[WPah]	kaośakrɔṛo	(42.12813186645508)	śakka	(6.35929012298584)
ṣaṭṣaṣṭi[S]	cʰāhaṭʰi	(7.119837284088135)	cʰaṭʰaṭʰi	(4.256595134735107)
tinta[Mth]	tital	(5.904473781585693)	tintā	(3.531792640686035)
lukka[M]	lũgṇẽ	(7.189715385437012)	lukkā	(3.886068344116211)
śváśura[gil]	śaiʊr	(12.848531723022461)	śʌro	(5.0839314460754395)
cahakk[N]	cahak	(4.0661797523498535)	cahakkukunu	(8.393730163574219)
ṭiṭṭibʰa[Or]	tiṭʰāi	(12.586031913757324)	ṭiṭi	(2.5053958892822266)
lāŋgūlá[H]	lagūr	(6.725147724151611)	lā̃gul	(2.848130226135254)
ḍʰiḍḍʰa[gil]	ḍēr	(7.887675762176514)	ḍʰiṛo	(4.868704795837402)
pīḍáyati[Pa]	pīḷēti	(2.1353917121887207)	pīḷēti	(2.1353917121887207)
saṁvārayati[K]	savārun	(4.372199058532715)	samvārun	(4.247073173522949)
śuktá[Kt]	stə	(11.795079231262207)	śut	(2.671473979949951)
ścōta[dog]	coā	(7.587480545043945)	cʰotā	(2.707176923751831)
kālakr̩ttika[WPah]	kaḷōttī	(13.241497039794922)	kaḷit	(5.126051425933838)
antarāla[bhal]	antrā́l	(9.13072395324707)	andrāḷ	(3.8556058406829834)
dʰēnú[Bi]	dʰen	(1.1306664943695068)	dʰen	(1.1306664943695068)
śalā́kā[N]	salāi	(4.483230113983154)	salā	(2.535217761993408)
ātí[Wg]	āṛī́	(10.254733085632324)	ai	(3.6569809913635254)
kʰāḍa[G]	kʰāṛɔ	(2.847421169281006)	kʰāṛī	(1.9512012004852295)
várga[Pk]	vagga	(0.5315616726875305)	vagga	(0.5315616726875305)
vyáñjana[Pk]	vaṁjaṇa	(2.221569538116455)	vaṁjaṇa	(2.221569538116455)
kṣīrá[Wg]	ʦ̣ʰīr	(3.610568046569824)	ʦ̣ʰīr	(3.610568046569824)
gañjā[Or]	gañjāī	(7.053784370422363)	gañjā	(2.3491251468658447)
jʰulyati[ktg]	ʣəlʰarno	(17.986299514770508)	jʰuḷuṇõ	(5.147410869598389)
sā́rtʰa[Aw]	sātʰ	(1.4041345119476318)	sātʰ	(1.4041345119476318)
lavítra[Gaw]	lēɬ	(6.717625617980957)	lēti	(4.381727695465088)
dádāti[Pas]	day	(3.852551221847534)	dō	(2.2371912002563477)
śōdʰana[kvar]	śuīṇ	(11.72313404083252)	śoṇɔ	(5.0854268074035645)
dēvarajāni[H]	dirānī	(6.485082626342773)	derānī	(3.0195372104644775)
hiṭṭ[Ku]	hiṭnu	(7.738035678863525)	hiṭṇo	(2.3768231868743896)
tumba[H]	tõbī	(7.354586124420166)	tumbā	(2.285372495651245)
sū́ra[mult]	sejj	(21.728504180908203)	sūr	(1.059220314025879)
rakka[OAw]	rāṁga	(8.260700225830078)	raka	(2.213474750518799)
nirguṇa[G]	naguṇũ	(6.111883640289307)	niguṇ	(2.8793466091156006)
añcala[Bi]	ãcrī	(9.7893705368042)	añcal	(3.5482795238494873)
puṣyà[Bi]	pūs	(3.3706369400024414)	pus	(1.680784821510315)
upā́labʰatē[H]	olahnā	(5.305025100708008)	ulahnā	(3.4855782985687256)
aŋkurá[Garh]	ā̃gru	(7.12893009185791)	aŋkur	(2.9203245639801025)
vismarati[NiDoc]	vibʰarai	(9.663132667541504)	vimarati	(4.9667534828186035)
parśu[Si]	pihiya	(10.243557929992676)	pasu	(2.605041980743408)
jvālá[Ko]	ʣāḷa	(3.131373643875122)	jāḷu	(2.2867071628570557)
vāra[OSi]	varæ	(5.750771522521973)	vara	(1.1366913318634033)
carpa[P]	capṭā	(4.816214084625244)	cappā	(1.6156330108642578)
sahásra[As]	sahasra	(4.145656585693359)	sahasa	(1.2265857458114624)
jáni[Phal]	jʰæṇī	(18.67592430114746)	ǰhín	(5.744567394256592)
kaṇiśa[Pk]	kaṇisa	(1.097782015800476)	kaṇisa	(1.097782015800476)
kā́satē[Md]	kessanī	(8.844032287597656)	kasanī	(4.057246208190918)
kʰēḍ[Si]	kelinavā	(7.252815246582031)	keḷa	(3.211073637008667)
mádʰu[jaun]	mauh	(5.917448043823242)	mahū	(3.690138816833496)
kūṭa[Pk]	kūḍa	(1.9614715576171875)	kūḍa	(1.9614715576171875)
citraka[Ko]	ciṭṭo	(8.493057250976562)	citta	(2.2105000019073486)
būsta[ar]	bústəṛ	(15.683342933654785)	but	(4.000438690185547)
satkʰarjūra[Si]	sakaduru	(5.66993522644043)	sadudura	(4.785085201263428)
hastapāśa[Bi]	hatʰvā̃sā	(9.4715576171875)	hatʰāvā	(5.074627876281738)
mūṣā[Si]	musā	(5.547575950622559)	muha	(2.1314280033111572)
dʰagg[G]	dʰakdʰakvũ	(18.4556827545166)	dʰag	(1.9366748332977295)
mātŕ̩[B]	mā	(3.0715391635894775)	māi	(1.0372439622879028)
ḍuṇṭa[S]	ᶑuṇḍī	(5.794702529907227)	ḍuṇḍo	(2.529613494873047)
utpʰalati[M]	upʰaḷṇẽ	(0.9073320627212524)	upʰaḷṇẽ	(0.9073320627212524)
jʰakk[A]	zãkzãk	(29.006216049194336)	zāk	(2.020143508911133)
pʰēṭṭa[H]	pʰẽṭ	(3.1267075538635254)	pʰeṭ	(1.125800609588623)
adyá[A]	āzi	(3.98478627204895)	azā	(2.8485608100891113)
vāra[P]	bār	(1.4508723020553589)	bārā	(1.429527759552002)
pratikr̩ti[Pk]	paigii	(9.731335639953613)	paiyai	(4.836749076843262)
párivēṣati[G]	parasvũ	(5.542844295501709)	parevũ	(3.2648658752441406)
kukkuṭá[G]	kukṛā̃	(9.529095649719238)	kukṛũ	(3.277383804321289)
stʰitá[kc]	tʰo	(2.811312198638916)	tʰi	(2.079953193664551)
kuśī́[H]	kus	(2.9205875396728516)	kusī	(1.2213258743286133)
añcala[OMarw]	aṁcaḷa	(5.308071136474609)	aṁcala	(3.386234998703003)
dʰapp[Ku]	dʰāp	(2.3911256790161133)	dʰāpṇo	(2.251641273498535)

jʰāta[Pk]	jʰāya	(1.677962303161621)	jʰāya	(1.677962303161621)
hŕ̩daya[OA]	hiu	(5.61972188949585)	hiyā	(3.160629987716675)
bʰūtá[Pk]	huva	(8.802971839904785)	bʰūa	(1.4814863204956055)
pāḍḍa[Pk]	paḍḍiyā	(5.74683952331543)	pāḍa	(1.509481430053711)
bʰikṣú[WPah]	bʰucʰ	(9.051005363464355)	bʰikkʰu	(4.379251480102539)
utkṣēpa[Bi]	ukʰevā	(2.0672526359558105)	ukʰevā	(2.0672526359558105)
ḍēra[H]	ḍerā	(1.3793020248413086)	ḍerā	(1.3793020248413086)
viṭapa[Pk]	viḍava	(3.715660572052002)	viṭṭa	(1.734328031539917)
tárdati[Pk]	taḍḍai	(1.7077964544296265)	taḍḍai	(1.7077964544296265)
piccʰa[B]	pẽcā	(7.4291605949401855)	picʰ	(1.4036073684692383)
halla[N]	hallakʰalla	(17.79436683654785)	hāl	(1.4532703161239624)
jadas[Pr]	zúlu	(9.82892894744873)	zu	(3.5987606048583984)
gʰáṭaṭē[Pk]	gʰaḍēi	(2.6272950172424316)	gʰaḍai	(2.2357425689697266)
mukna[M]	mokḷā	(7.871758460998535)	mukṇẽ	(1.9789961576461792)
gʰuŋgʰura[A]	gʰuŋgarā	(6.031764984130859)	gʰuŋgʰur	(4.1676859855651855)
garala[M]	garaḷ	(1.840363621711731)	garḷī	(2.329773426055908)
dī́dʰēti[gul]	dī	(2.8774173259735107)	dī́	(3.578364849090576)
syūtá[Si]	hū	(6.677847385406494)	suva	(2.367689609527588)
ārdrá[G]	ālālīlũ	(21.7050724029541)	ādrī	(2.4860198497772217)
śītakāla[P]	siāl	(4.00949764251709)	siyālī	(2.7178196907043457)
bʰādrapada[Or]	bʰoduā	(10.26800537109375)	bʰāda	(1.8718867301940918)
ṭʰagg[L]	ṭʰaɠ	(4.684235095977783)	ṭʰaggaṇ	(2.2693068981170654)
jʰaŋkʰ[OMarw]	jʰākai	(10.322341918945312)	jʰaŋgʰa	(3.001572608947754)
hakkārayati[H]	hãkārnā	(4.01154899597168)	hakārnā	(0.9678550958633423)
pōta[Pk]	puttī	(8.894426345825195)	potta	(1.1911147832870483)
kr̩ntáti[Ko]	kāntūka	(18.63346290588379)	kā̃ttā	(3.5488781929016113)
ślā́gʰatē[WPah]	sərā́ṇõ	(9.819843292236328)	śəṇhàuṇõ	(6.7306036949157715)
rahaṇa[Or]	rahaṇa	(1.7658580541610718)	rahaṇa	(1.7658580541610718)
r̩dʰáti[OMarw]	rījʰai	(7.285492897033691)	rihai	(2.6405556201934814)
aṣṭātriṁśat[Pk]	aṭṭʰattīsatīsa	(15.245896339416504)	aṭṭʰattisa	(2.5635550022125244)
śákr̩t[WPah]	kaośakrɔṛo	(41.31412124633789)	śɛkku	(5.794437408447266)
ṣaṭṣaṣṭi[S]	cʰāhaṭʰi	(6.410513877868652)	cʰasaṭʰi	(2.957099199295044)
tinta[Mth]	tital	(4.694761753082275)	titā	(3.096917152404785)
lukka[M]	lũgṇẽ	(5.603123664855957)	lukkā	(4.608554840087891)
śváśura[gil]	śaiʊr	(14.724825859069824)	śʌru	(5.21280574798584)
cahakk[N]	cahak	(3.738149881362915)	cahaknu	(3.7163894176483154)
ṭiṭṭibʰa[Or]	tiṭʰāi	(11.241742134094238)	ṭiṭi	(1.779442548751831)
lāŋgūlá[H]	lagūr	(6.3689141273498535)	lā̃gūl	(3.451566219329834)
ḍʰiḍḍʰa[gil]	ḍēr	(6.116879463195801)	ḍiṛo	(4.985847473144531)
pīḍáyati[Pa]	pīḷēti	(2.304166555404663)	pīḷati	(2.6284070014953613)
saṁvārayati[K]	savārun	(4.802890777587891)	samunun	(5.644881725311279)
śuktá[Kt]	stə	(11.45097541809082)	śut	(2.6334192752838135)
ścōta[dog]	coā	(6.301331520080566)	cʰotā	(2.9134161472320557)
kālakr̩ttika[WPah]	kaḷōttī	(15.50352668762207)	kaḷṭī	(4.686703205108643)
antarāla[bhal]	antrā́l	(8.230820655822754)	andrāl	(4.203145980834961)
dʰēnú[Bi]	dʰen	(1.3520077466964722)	dʰen	(1.3520077466964722)
śalā́kā[N]	salāi	(4.434209823608398)	salā	(2.3596606254577637)
ātí[Wg]	āṛī́	(8.691256523132324)	ai	(3.701798915863037)
kʰāḍa[G]	kʰāṛɔ	(3.1628546714782715)	kʰāṛũ	(2.125981330871582)
várga[Pk]	vagga	(0.38726943731307983)	vagga	(0.38726943731307983)
vyáñjana[Pk]	vaṁjaṇa	(1.1351133584976196)	vaṁjaṇa	(1.1351133584976196)
kṣīrá[Wg]	ʦ̣ʰīr	(3.754258155822754)	ʦ̣ʰīr	(3.754258155822754)
gañjā[Or]	gañjāī	(7.347580909729004)	gañjā	(1.8807324171066284)
jʰulyati[ktg]	ʣəlʰarno	(17.56574249267578)	ʣʰuḷṇõ	(4.623468399047852)
sā́rtʰa[Aw]	sātʰ	(1.0415639877319336)	sātʰ	(1.0415639877319336)
lavítra[Gaw]	lēɬ	(4.844397068023682)	lōtr	(4.920145034790039)
dádāti[Pas]	day	(3.9762864112854004)	dō	(2.0636754035949707)
śōdʰana[kvar]	śuīṇ	(12.277921676635742)	śonɔ	(4.678408622741699)
dēvarajāni[H]	dirānī	(7.688607215881348)	deranī	(4.1293044090271)
hiṭṭ[Ku]	hiṭnu	(7.5059123039245605)	hiṭṇo	(2.322021722793579)
tumba[H]	tõbī	(8.632823944091797)	tumbā	(2.87740159034729)
sū́ra[mult]	sejj	(22.397687911987305)	sūr	(0.8139239549636841)
rakka[OAw]	rāṁga	(6.544741630554199)	raka	(1.8570061922073364)
nirguṇa[G]	naguṇũ	(6.204397201538086)	nigaṇ	(2.545785665512085)
añcala[Bi]	ãcrī	(8.948142051696777)	acal	(4.122375011444092)
puṣyà[Bi]	pūs	(2.8513896465301514)	pussā	(3.170173406600952)
upā́labʰatē[H]	olahnā	(4.856424808502197)	ulahnā	(2.97446608543396)
aŋkurá[Garh]	ā̃gru	(5.676802158355713)	ā̃kur	(2.7302494049072266)
vismarati[NiDoc]	vibʰarai	(9.44852352142334)	vimarati	(3.835148811340332)
parśu[Si]	pihiya	(9.388938903808594)	pasu	(2.503711700439453)
jvālá[Ko]	ʣāḷa	(3.460533380508423)	jāḷu	(1.7098891735076904)
vāra[OSi]	varæ	(6.144378662109375)	vara	(1.1184110641479492)
carpa[P]	capṭā	(4.627207279205322)	cappā	(1.6334097385406494)
sahásra[As]	sahasra	(3.3336362838745117)	sahasa	(1.0400686264038086)
jáni[Phal]	jʰæṇī	(18.9578857421875)	ǰhín	(5.010264873504639)
kaṇiśa[Pk]	kaṇisa	(0.7499151825904846)	kaṇisa	(0.7499151825904846)
kā́satē[Md]	kessanī	(8.216808319091797)	kahanī	(3.369034767150879)
kʰēḍ[Si]	kelinavā	(6.875941753387451)	keḷanavā	(3.826869010925293)
mádʰu[jaun]	mauh	(5.49774694442749)	mahū	(3.2361533641815186)
kūṭa[Pk]	kūḍa	(1.5105068683624268)	kūḍa	(1.5105068683624268)
citraka[Ko]	ciṭṭo	(9.948102951049805)	citto	(2.2721025943756104)
būsta[ar]	bústəṛ	(13.434728622436523)	butʰ	(5.268999099731445)
satkʰarjūra[Si]	sakaduru	(10.644291877746582)	saduru	(3.924499988555908)
hastapāśa[Bi]	hatʰvā̃sā	(7.189498424530029)	hatʰavās	(4.424923419952393)
mūṣā[Si]	musā	(4.435113906860352)	mus	(1.7349152565002441)
dʰagg[G]	dʰakdʰakvũ	(17.55612564086914)	dʰag	(1.7015717029571533)
mātŕ̩[B]	mā	(2.3552303314208984)	māi	(1.283390998840332)
ḍuṇṭa[S]	ᶑuṇḍī	(5.098461151123047)	ḍuṇḍo	(2.0085198879241943)
utpʰalati[M]	upʰaḷṇẽ	(0.6960768103599548)	upʰaḷṇẽ	(0.6960768103599548)
jʰakk[A]	zãkzãk	(25.84798812866211)	zāk	(1.9827358722686768)
pʰēṭṭa[H]	pʰẽṭ	(2.6652750968933105)	pʰeṭ	(1.5485937595367432)
adyá[A]	āzi	(3.8042469024658203)	āz	(1.6665229797363281)
vāra[P]	bār	(1.4074655771255493)	bār	(1.4074655771255493)
pratikr̩ti[Pk]	paigii	(9.538230895996094)	paḍikai	(3.442458391189575)
párivēṣati[G]	parasvũ	(2.8760745525360107)	parasvũ	(2.8760745525360107)
kukkuṭá[G]	kukṛā̃	(10.91722297668457)	kũkaṛ	(4.019847869873047)
stʰitá[kc]	tʰo	(2.0741279125213623)	tʰe	(2.0783908367156982)
kuśī́[H]	kus	(2.708383560180664)	kusī	(1.8874802589416504)
añcala[OMarw]	aṁcaḷa	(5.081353187561035)	ā̃cala	(2.035644769668579)
dʰapp[Ku]	dʰāp	(3.000904083251953)	dʰapṇo	(2.416231632232666)

jʰāta[Pk]	jʰāya	(1.997368335723877)	jʰāa	(2.137098789215088)
hŕ̩daya[OA]	hiu	(5.872457981109619)	hiyā	(2.7894718647003174)
bʰūtá[Pk]	huva	(9.180619239807129)	bʰua	(2.2214293479919434)
pāḍḍa[Pk]	paḍḍiyā	(4.602808952331543)	paḍḍa	(1.2112033367156982)
bʰikṣú[WPah]	bʰucʰ	(9.177776336669922)	bʰikkʰ	(3.1518490314483643)
utkṣēpa[Bi]	ukʰevā	(2.8982746601104736)	ukʰevā	(2.8982746601104736)
ḍēra[H]	ḍerā	(1.7001662254333496)	ḍer	(1.2722930908203125)
viṭapa[Pk]	viḍava	(3.906275987625122)	viṭava	(2.422588348388672)
tárdati[Pk]	taḍḍai	(1.7047449350357056)	taḍḍai	(1.7047449350357056)
piccʰa[B]	pẽcā	(8.147722244262695)	picʰ	(1.2572896480560303)
halla[N]	hallakʰalla	(18.782609939575195)	hallo	(2.2679214477539062)
jadas[Pr]	zúlu	(11.46304702758789)	zu	(2.8535799980163574)
gʰáṭaṭē[Pk]	gʰaḍēi	(3.6025705337524414)	gʰaḍa	(2.3591630458831787)
mukna[M]	mokḷā	(8.880921363830566)	mukṇẽ	(1.0731680393218994)
gʰuŋgʰura[A]	gʰuŋgarā	(5.796514987945557)	gʰuŋgʰar	(5.055886745452881)
garala[M]	garaḷ	(1.4617116451263428)	garaḷ	(1.4617116451263428)
dī́dʰēti[gul]	dī	(2.1355981826782227)	dī	(2.1355981826782227)
