Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
1	body	ODI	Cuttack Oriya	15	10	11	soɾiɾo	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	POD	Podeiguda U. Bonda	15	10	1	bob	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	BON	Bondapada U. Bonda	15	10	2	bo:b'	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	DUM	Dumripada U. Bonda	15	10	3	bo:b'	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	KAD	Kadamguda L. Bonda	15	10	4	bo:b	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	KEN	Kendhuguda L. Bonda	15	10	5	bo:	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	RAS	Rasabeda L. Bonda	15	10	6	bo:b	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	GUT	Tikrapada Gadaba	15	10	7	bob	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	BIA	Biapada U. Didayi	15	10	8	bhaha	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	PAR	Kinumun Parenga Parja	15	10	9	bɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	RON	Malenga Rona Desiya	15	10	10	muɳɖ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	ODI	Cuttack Oriya	15	10	11	mũnɖɔ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	POD	Podeiguda U. Bonda	15	10	1	ʊgʔbob' | ɭuibo	5|6	second response is printed with qualifier '(body hair)'	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	BON	Bondapada U. Bonda	15	10	2	ʊgʔbob' | ɭuibo	5|6	second response is printed with qualifier '(body hair)'	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	DUM	Dumripada U. Bonda	15	10	3	ʊgʔbob' | ɭuibo	5|6	second response is printed with qualifier '(body hair)'	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	KAD	Kadamguda L. Bonda	15	10	4	ʊgʔbo | ʊgʔbo	2|5	source prints the same response twice with different similarity groups	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	KEN	Kendhuguda L. Bonda	15	10	5	ʊkʔbo | ʊkʔbo	2|5	source prints the same response twice with different similarity groups	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	RAS	Rasabeda L. Bonda	15	10	6	ʊkʔbo | ʊkʔbo	2|5	source prints the same response twice with different similarity groups	attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	GUT	Tikrapada Gadaba	15	10	7	seɳɖi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	BIA	Biapada U. Didayi	15	10	8	ʊbɔ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	PAR	Kinumun Parenga Parja	15	10	9	t̪ɪkuɪ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	RON	Malenga Rona Desiya	15	10	10	tʃeɳɖɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
3	hair	ODI	Cuttack Oriya	15	10	11	balə	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	POD	Podeiguda U. Bonda	15	10	1	sʌɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	BON	Bondapada U. Bonda	15	10	2	saɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	DUM	Dumripada U. Bonda	15	10	3	sʌɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	KAD	Kadamguda L. Bonda	15	10	4	sʌɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	KEN	Kendhuguda L. Bonda	15	10	5	sʌɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	RAS	Rasabeda L. Bonda	15	10	6	sʌɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	GUT	Tikrapada Gadaba	15	10	7	səɾmo	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	BIA	Biapada U. Didayi	15	10	8	saɾmua	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	PAR	Kinumun Parenga Parja	15	10	9	mokʌm	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	RON	Malenga Rona Desiya	15	10	10	mʊ̃	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
4	face	ODI	Cuttack Oriya	15	10	11	mũhə	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	POD	Podeiguda U. Bonda	15	10	1	mo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	BON	Bondapada U. Bonda	15	10	2	mo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	DUM	Dumripada U. Bonda	15	10	3	mo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	KAD	Kadamguda L. Bonda	15	10	4	mo:	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	KEN	Kendhuguda L. Bonda	15	10	5	mʊo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	RAS	Rasabeda L. Bonda	15	10	6	mo:	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	GUT	Tikrapada Gadaba	15	10	7	mo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	BIA	Biapada U. Didayi	15	10	8	mʊa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	PAR	Kinumun Parenga Parja	15	10	9	mɐn	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	RON	Malenga Rona Desiya	15	10	10	ɐ̃kɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
5	eye	ODI	Cuttack Oriya	15	10	11	ɑkhi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
