Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
78	onion	GUT	Tikrapada Gadaba	26	21	7	pijɛdʒ | ʊl:i	2|3	two responses printed on separate group-2 and group-3 lines for GUT	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
78	onion	BIA	Biapada U. Didayi	26	21	8	tʃisulei	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
78	onion	PAR	Kinumun Parenga Parja	26	21	9	piɛdʒ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
78	onion	RON	Malenga Rona Desiya	26	21	10	uli	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
78	onion	ODI	Cuttack Oriya	26	21	11	piadʒo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	POD	Podeiguda U. Bonda	26	21	1	pʊlkobi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	BON	Bondapada U. Bonda	26	21	2	pʊlkobi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	DUM	Dumripada U. Bonda	26	21	3	kubi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	KAD	Kadamguda L. Bonda	26	21	4	kubi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	KEN	Kendhuguda L. Bonda	26	21	5	kubi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	RAS	Rasabeda L. Bonda	26	21	6	kubi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	GUT	Tikrapada Gadaba	26	21	7	phulkobi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	BIA	Biapada U. Didayi	26	21	8	sarikobi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	PAR	Kinumun Parenga Parja	26	21	9	pulkobi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	RON	Malenga Rona Desiya	26	21	10	phulkɔbi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
79	cauliflower	ODI	Cuttack Oriya	26	21	11	phulkobi	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	POD	Podeiguda U. Bonda	26	21	1	bedʒa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	BON	Bondapada U. Bonda	26	21	2	bedʒa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	DUM	Dumripada U. Bonda	26	21	3	bedʒa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	KAD	Kadamguda L. Bonda	26	21	4	bedʒɪrɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	KEN	Kendhuguda L. Bonda	26	21	5	bedʒɪrɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	RAS	Rasabeda L. Bonda	26	21	6	bedʒɪrɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	GUT	Tikrapada Gadaba	26	21	7	bedʒɪri	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	BIA	Biapada U. Didayi	26	21	8	bedʒa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	PAR	Kinumun Parenga Parja	26	21	9	bedʒrɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	RON	Malenga Rona Desiya	26	21	10	bedʒrɪ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
80	tomato	ODI	Cuttack Oriya	26	21	11	bilaʈi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
