Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
42	moon	BON	Bondapada U. Bonda	21	16	2	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	DUM	Dumripada U. Bonda	21	16	3	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	KAD	Kadamguda L. Bonda	21	16	4	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	KEN	Kendhuguda L. Bonda	21	16	5	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	RAS	Rasabeda L. Bonda	21	16	6	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	GUT	Tikrapada Gadaba	21	16	7	eɾkɛ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	BIA	Biapada U. Didayi	21	16	8	ʌɾke	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	PAR	Kinumun Parenga Parja	21	16	9	ʌŋʌɪt̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	RON	Malenga Rona Desiya	21	16	10	dʒɔn	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
42	moon	ODI	Cuttack Oriya	21	16	11	dʒanha	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	POD	Podeiguda U. Bonda	21	16	1	ket̪ʊŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	BON	Bondapada U. Bonda	21	16	2	ket̪ʊŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	DUM	Dumripada U. Bonda	21	16	3	kɪt̪ʊŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	KAD	Kadamguda L. Bonda	21	16	4	akas | bed̪ol	3|5	two responses printed on separate lines for KAD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	KEN	Kendhuguda L. Bonda	21	16	5	bed̪ol	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	RAS	Rasabeda L. Bonda	21	16	6	akas | bed̪ol	3|5	two responses printed on separate lines for RAS	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	GUT	Tikrapada Gadaba	21	16	7	t̪ɪɾip	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	BIA	Biapada U. Didayi	21	16	8	kɪt̪əŋeni	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	PAR	Kinumun Parenga Parja	21	16	9	t̪eɾu	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	RON	Malenga Rona Desiya	21	16	10	bed̪əl	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
43	sky	ODI	Cuttack Oriya	21	16	11	akasu	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	POD	Podeiguda U. Bonda	21	16	1	mʊmoɾt̪oŋ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	BON	Bondapada U. Bonda	21	16	2	mʊmoɾt̪oŋ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	DUM	Dumripada U. Bonda	21	16	3	mʊmoɾt̪oŋ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	KAD	Kadamguda L. Bonda	21	16	4	momoɾt̪ɔ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	KEN	Kendhuguda L. Bonda	21	16	5	momoɾt̪ɔ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	RAS	Rasabeda L. Bonda	21	16	6	momoɾt̪ɔ | kimit̪o	5|6	two responses printed on separate lines for RAS	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	GUT	Tikrapada Gadaba	21	16	7	poʔt̪iŋ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	BIA	Biapada U. Didayi	21	16	8	tʃaŋkua	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	PAR	Kinumun Parenga Parja	21	16	9	t̪ɛɾɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	RON	Malenga Rona Desiya	21	16	10	t̪ɛɾɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
44	star	ODI	Cuttack Oriya	21	16	11	nakʃat̪ɾa | t̪aɾa	3|4	two responses printed on separate lines for ODI	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	POD	Podeiguda U. Bonda	21	16	1	d̪a	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	BON	Bondapada U. Bonda	21	16	2	d̪aʔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	DUM	Dumripada U. Bonda	21	16	3	d̪aʔ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	KAD	Kadamguda L. Bonda	21	16	4	d̪ɛguɾoni	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	KEN	Kendhuguda L. Bonda	21	16	5	d̪ɛguɾoni	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	RAS	Rasabeda L. Bonda	21	16	6	d̪ɛguɾoni	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	GUT	Tikrapada Gadaba	21	16	7	boɾsɛ | d̪ɛ	2|3	two responses printed on separate lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	BIA	Biapada U. Didayi	21	16	8	leŋd̪ia	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	PAR	Kinumun Parenga Parja	21	16	9	d̪ɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	RON	Malenga Rona Desiya	21	16	10	pɛnɪ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	ODI	Cuttack Oriya	21	16	11	borosa	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
