Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
182	eat!, he ate	GUT	Tikrapada Gadaba	42	37	7	mɛisomo | som	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
182	eat!, he ate	BIA	Biapada U. Didayi	42	37	8	tʃoŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
182	eat!, he ate	PAR	Kinumun Parenga Parja	42	37	9	gɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
182	eat!, he ate	RON	Malenga Rona Desiya	42	37	10	sekɛjlɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
182	eat!, he ate	ODI	Cuttack Oriya	42	37	11	kaibə	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	POD	Podeiguda U. Bonda	42	37	1	o:b	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	BON	Bondapada U. Bonda	42	37	2	o:b	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	DUM	Dumripada U. Bonda	42	37	3	oʔp	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	KAD	Kadamguda L. Bonda	42	37	4	ɔʔɔp	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	KEN	Kendhuguda L. Bonda	42	37	5	ɔʔɔb	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	RAS	Rasabeda L. Bonda	42	37	6	ɔʔɔp	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	GUT	Tikrapada Gadaba	42	37	7	ob	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	BIA	Biapada U. Didayi	42	37	8	ha	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	PAR	Kinumun Parenga Parja	42	37	9	lom	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	RON	Malenga Rona Desiya	43	38	10	setʃɛblɛ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
183	bite!, he bit	ODI	Cuttack Oriya	43	38	11	tsubaila	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	POD	Podeiguda U. Bonda	43	38	1	kʊd̪ʊgʊt̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	BON	Bondapada U. Bonda	43	38	2	kʊd̪ʊgʊt̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	DUM	Dumripada U. Bonda	43	38	3	kʊd̪ʊgʊt̪a	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	KAD	Kadamguda L. Bonda	43	38	4	kud̪ugaʔani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	KEN	Kendhuguda L. Bonda	43	38	5	kud̪uga	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	RAS	Rasabeda L. Bonda	43	38	6	kud̪ugaʔani	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	GUT	Tikrapada Gadaba	43	38	7	kʊd̪ʊgʊni | kʊd̪ʊgud̪ʊg:u	2|2	two group-2 responses printed on consecutive lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	BIA	Biapada U. Didayi	43	38	8	kɪd̪esod̪ɪn̪t̪e	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	PAR	Kinumun Parenga Parja	43	38	9	but̪	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	RON	Malenga Rona Desiya	43	38	10	t̪eke buk kɔrt̪e rɔjlɛ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
184	he is, he was hungry	ODI	Cuttack Oriya	43	38	11	bɦoko helɑʔ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	POD	Podeiguda U. Bonda	43	38	1	uʔ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	BON	Bondapada U. Bonda	43	38	2	uʔ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	DUM	Dumripada U. Bonda	43	38	3	i	7		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	KAD	Kadamguda L. Bonda	43	38	4	uː	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	KEN	Kendhuguda L. Bonda	43	38	5	uː	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	RAS	Rasabeda L. Bonda	43	38	6	ʊd̪o	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	GUT	Tikrapada Gadaba	43	38	7	mɛid̪o | it̪unɪŋ	2|3	two responses printed on separate group-2 and group-3 lines for the same two-line GUT label	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	BIA	Biapada U. Didayi	43	38	8	uk̚ | me uke	1|1	two comma-separated group-1 responses for the paired source prompt	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	PAR	Kinumun Parenga Parja	43	38	9	gɪd̪e	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	RON	Malenga Rona Desiya	43	38	10	se kɛjlɛ	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
185	drink!, he drank	ODI	Cuttack Oriya	43	38	11	piːbɑ	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
