Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
137	cold	GUT	Tikrapada Gadaba	35	30	7	ruøo	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
137	cold	BIA	Biapada U. Didayi	35	30	8	tʃʊi	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
137	cold	PAR	Kinumun Parenga Parja	35	30	9	kʌkor	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
137	cold	RON	Malenga Rona Desiya	35	30	10	kɛkɔr	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
137	cold	ODI	Cuttack Oriya	35	30	11	t̪hanɖa	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	POD	Podeiguda U. Bonda	36	31	1	sʊsʊmt̪i	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	BON	Bondapada U. Bonda	36	31	2	sʊsʊmt̪i	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	DUM	Dumripada U. Bonda	36	31	3	sʊsʊm	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	KAD	Kadamguda L. Bonda	36	31	4	sʊsʊm	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	KEN	Kendhuguda L. Bonda	36	31	5	sʊsʊm	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	RAS	Rasabeda L. Bonda	36	31	6	sʊsʊm	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	GUT	Tikrapada Gadaba	36	31	7	et̪om	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	BIA	Biapada U. Didayi	36	31	8	iŋtʃɔŋt̪i	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	PAR	Kinumun Parenga Parja	36	31	9	udʒɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	RON	Malenga Rona Desiya	36	31	10	udʒɛ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
138	right	ODI	Cuttack Oriya	36	31	11	ɖahano	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	POD	Podeiguda U. Bonda	36	31	1	bʌsapt̪i	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	BON	Bondapada U. Bonda	36	31	2	basak	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	DUM	Dumripada U. Bonda	36	31	3	basak	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	KAD	Kadamguda L. Bonda	36	31	4	basɛ | basɛ	2|6	same response printed on separate group-2 and group-6 lines for KAD	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	KEN	Kendhuguda L. Bonda	36	31	5	basɛ | basɛ	2|6	same response printed on separate group-2 and group-6 lines for KEN	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	RAS	Rasabeda L. Bonda	36	31	6	basɛ | basɛ	2|6	same response printed on separate group-2 and group-6 lines for RAS	attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	GUT	Tikrapada Gadaba	36	31	7	esɛ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	BIA	Biapada U. Didayi	36	31	8	beçija	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	PAR	Kinumun Parenga Parja	36	31	9	sinersi	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	RON	Malenga Rona Desiya	36	31	10	ɖebrɪ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
139	left	ODI	Cuttack Oriya	36	31	11	bɑ:mo	5		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	POD	Podeiguda U. Bonda	36	31	1	un̪t̪u	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	BON	Bondapada U. Bonda	36	31	2	n̪t̪u	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	DUM	Dumripada U. Bonda	36	31	3	n̪t̪u	6		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	KAD	Kadamguda L. Bonda	36	31	4	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	KEN	Kendhuguda L. Bonda	36	31	5	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	RAS	Rasabeda L. Bonda	36	31	6	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	GUT	Tikrapada Gadaba	36	31	7	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	BIA	Biapada U. Didayi	36	31	8	gʊdʒɔ	4		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	PAR	Kinumun Parenga Parja	36	31	9	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	RON	Malenga Rona Desiya	36	31	10	loge	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
140	near	ODI	Cuttack Oriya	36	31	11	pak:o	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
