Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Similarity_Groups	Source_Qualification	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
69	wheat	KAD	Kadamguda L. Bonda	25	20	4	gom	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	KEN	Kendhuguda L. Bonda	25	20	5	gom	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	RAS	Rasabeda L. Bonda	25	20	6	gɔŋ	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	GUT	Tikrapada Gadaba	25	20	7	kɛroŋ	2		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	BIA	Biapada U. Didayi	25	20	8	gɔm	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	PAR	Kinumun Parenga Parja	25	20	9		0	printed ‘no entry’	source_blank_no_entry	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	RON	Malenga Rona Desiya	25	20	10	gɔm	1		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
69	wheat	ODI	Cuttack Oriya	25	20	11	gohomõ	3		attested	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	POD	Podeiguda U. Bonda	25	20	1			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	BON	Bondapada U. Bonda	25	20	2			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	DUM	Dumripada U. Bonda	25	20	3			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	KAD	Kadamguda L. Bonda	25	20	4			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	KEN	Kendhuguda L. Bonda	25	20	5			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	RAS	Rasabeda L. Bonda	25	20	6			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	GUT	Tikrapada Gadaba	25	20	7			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	BIA	Biapada U. Didayi	25	20	8			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	PAR	Kinumun Parenga Parja	25	20	9			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	RON	Malenga Rona Desiya	25	20	10			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
70	millet	ODI	Cuttack Oriya	25	20	11			prompt printed DISQUALIFIED	excluded_disqualified	high		manual visual inspection at 600 dpi; every cell rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
