t2:s:initial|table2|17|suːri|sun|
t2:s:medial|table2|17|asi|1pl.erg|
t2:s:final|table2|17|naːs|nose|
t2:z:initial|table2|17|zindagi|life|
t2:z:medial|table2|17|qaziː|judge|
t2:z:final|table2|17|meːz|table|
t2:ʂ:initial|table2|17|ʂinga|horn|
t2:ʂ:medial|table2|17|deːʂoː|see (simple past)|
t2:ʂ:final|table2|17|baːriʂ|year|
t2:ʃ:initial|table2|17|ʃaŋko|wood|
t2:ʃ:medial|table2|17|uːʃiː|wind|
t2:ʃ:final|table2|17|biʃ|twenty|
t2:x:initial|table2|17|xalaka|people|
t2:x:medial|table2|17|vaxti|time|
t2:x:final|table2|17|xwax|good|
t2:ɣ:medial|table2|17|paːɣas|clean|
t2:h:initial|table2|17|hino|be (prs.msg)|
t2:r:initial|table2|17|rateː|on|
t2:r:medial|table2|17|taːri|star|
t2:r:final|table2|17|t͡ʃoːr|four|
t2:ɽ:medial|table2|17|bowɽi|paternal uncle|
t2:ɽ:final|table2|17|doːɽ|yesterday|
t2:ɬ:initial|table2|17|ɬɑː|three|
t2:ɬ:medial|table2|17|paːɬu|leaf|
t2:ɬ:final|table2|17|gaːɬ|skin|
t2:l:initial|table2|17|lɑː|this|
t2:l:medial|table2|17|alo ‘be (pst.msg)||
t2:l:final|table2|17|bal|good|
t2:v:initial|table2|17|vaxti|time|
t2:v:medial|table2|17|laːvu|child/small|
t2:v:final|table2|17|ǰandraːv|snake|
t2:j:initial|table2|17|jiːnuː|liver|
t2:j:medial|table2|17|diːja|both|
t2:j:final|table2|17|jeːj|mother|
t2:m:initial|table2|17|miʃa|husband|
t2:m:medial|table2|17|kirmi|worm|
t2:m:final|table2|17|naːm|name|
t2:n:initial|table2|17|naːs|nose|
t2:n:medial|table2|17|jiːnuː|liver|
t2:n:final|table2|17|ban|close|
t2:ɳ:medial|table2|17|aɳɖoː|egg|
t2:ɳ:final|table2|17|beːɳ|sister|
t4:i:1|table4|18|jiːnuː|liver|phoneme /i/
t4:i:2|table4|18|miʃa|husband|phoneme /i/
t4:e:1|table4|18|be|we|phoneme /e/
t4:e:2|table4|18|hine:|be (mpl)|phoneme /e/
t4:ɛ:1|table4|18|dɛʃ|ten|phoneme /ɛ/
t4:ɛ:2|table4|18|hinɛ|be (fpl)|phoneme /ɛ/
t4:a:1|table4|18|jak|one|phoneme /a/
t4:a:2|table4|18|mat͡siɳ|fish|phoneme /a/
t4:aː:1|table4|18|taːri|star|phoneme /aː/
t4:aː:2|table4|18|kitaːb|book|phoneme /aː/
t4:ɔ:1|table4|18|ʂo|six|phoneme /ɔ/
t4:ɔ:2|table4|18|bowɽi|paternal uncle|phoneme /ɔ/
t4:o:1|table4|18|goːš|house|phoneme /o/
t4:o:2|table4|18|t͡ʃoːr|four|phoneme /o/
t4:u:1|table4|18|suːri|sun|phoneme /u/
t4:u:2|table4|18|t͡ʃut͡ʃuː|breast|phoneme /u/
phon:CV:1|phonotactics|19|haː.ɖu|bone|syllable structure CV
phon:CVC:1|phonotactics|19|daːn.du|tooth|syllable structure CVC
phon:CCV(C):1|phonotactics|19|brɑː|brother|syllable structure CCV(C)
phon:CCV(C):2|phonotactics|19|grɑːm|village|syllable structure CCV(C)
phon:CVCC:1|phonotactics|19|pʰaːnt|path|syllable structure CVCC
phon:V:1|phonotactics|19|uː.ʃiː|wind|syllable structure V
t6:Nominative:1sg:1|t6|24|ma||Nominative 1sg
t6:Nominative:2sg:1|t6|24|tu||Nominative 2sg
t6:Nominative:1pl:1|t6|24|be||Nominative 1pl
t6:Nominative:2pl:1|t6|24|tu||Nominative 2pl
t6:Accusative:1sg:1|t6|24|ma||Accusative 1sg
t6:Accusative:2sg:1|t6|24|tu||Accusative 2sg
t6:Accusative:1pl:1|t6|24|asoo||Accusative 1pl
t6:Accusative:2pl:1|t6|24|tusoo||Accusative 2pl
t6:Ergative/Genitive:1sg:1|t6|24|mi||Ergative/Genitive 1sg
t6:Ergative/Genitive:2sg:1|t6|24|či||Ergative/Genitive 2sg
t6:Ergative/Genitive:1pl:1|t6|24|asi||Ergative/Genitive 1pl
t6:Ergative/Genitive:2pl:1|t6|24|tusi||Ergative/Genitive 2pl
t6:Postpositional:1sg:1|t6|24|ma||Postpositional 1sg
t6:Postpositional:2sg:1|t6|24|tu||Postpositional 2sg
t6:Postpositional:1pl:1|t6|24|ason||Postpositional 1pl
t6:Postpositional:2pl:1|t6|24|tuson||Postpositional 2pl
t7:nom:prox.det.sg:1|t7|25|la||nom prox.det.sg
t7:nom:prox.det.pl:1|t7|25|le||nom prox.det.pl
t7:nom:prox.pron.sg:1|t7|25|la||nom prox.pron.sg
t7:nom:prox.pron.pl:1|t7|25|le||nom prox.pron.pl
t7:nom:rem.det.sg:1|t7|25|se||nom rem.det.sg
t7:nom:rem.det.pl:1|t7|25|se||nom rem.det.pl
t7:nom:rem.pron.sg:1|t7|25|se||nom rem.pron.sg
t7:nom:rem.pron.pl:1|t7|25|se||nom rem.pron.pl
t7:acc:prox.det.sg:1|t7|25|la||acc prox.det.sg
t7:acc:prox.det.pl:1|t7|25|lena||acc prox.det.pl
t7:acc:prox.pron.sg:1|t7|25|lasee||acc prox.pron.sg
t7:acc:prox.pron.pl:1|t7|25|lena||acc prox.pron.pl
t7:acc:rem.det.sg:1|t7|25|ta||acc rem.det.sg
t7:acc:rem.det.pl:1|t7|25|tena||acc rem.det.pl
t7:acc:rem.pron.sg:1|t7|25|tasee||acc rem.pron.sg
t7:acc:rem.pron.pl:1|t7|25|tena||acc rem.pron.pl
t7:erg:prox.det.sg:1|t7|25|li||erg prox.det.sg
t7:erg:prox.det.pl:1|t7|25|lini||erg prox.det.pl
t7:erg:prox.det.pl:2|t7|25|(leni)||erg prox.det.pl
t7:erg:prox.pron.sg:1|t7|25|li||erg prox.pron.sg
t7:erg:prox.pron.pl:1|t7|25|lini||erg prox.pron.pl
t7:erg:prox.pron.pl:2|t7|25|(leni)||erg prox.pron.pl
t7:erg:rem.det.sg:1|t7|25|ti||erg rem.det.sg
t7:erg:rem.det.pl:1|t7|25|tini||erg rem.det.pl
t7:erg:rem.det.pl:2|t7|25|(teni)||erg rem.det.pl
t7:erg:rem.pron.sg:1|t7|25|ti||erg rem.pron.sg
t7:erg:rem.pron.pl:1|t7|25|tini||erg rem.pron.pl
t7:erg:rem.pron.pl:2|t7|25|(teni)||erg rem.pron.pl
t7:gen:prox.det.sg:1|t7|25|(lesi)||gen prox.det.sg
t7:gen:prox.det.pl:1|t7|25|(leni)||gen prox.det.pl
t7:gen:prox.pron.sg:1|t7|25|(lesi)||gen prox.pron.sg
t7:gen:prox.pron.pl:1|t7|25|(leni)||gen prox.pron.pl
t7:gen:rem.det.sg:1|t7|25|(tesi)||gen rem.det.sg
t7:gen:rem.det.pl:1|t7|25|tini||gen rem.det.pl
t7:gen:rem.det.pl:2|t7|25|(teni)||gen rem.det.pl
t7:gen:rem.pron.sg:1|t7|25|(tesi)||gen rem.pron.sg
t7:gen:rem.pron.pl:1|t7|25|tini||gen rem.pron.pl
t7:gen:rem.pron.pl:2|t7|25|(teni)||gen rem.pron.pl
t8:dat:prox.det.sg:1|t8|26|la||dat prox.det.sg
t8:dat:prox.det.pl:1|t8|26|lena||dat prox.det.pl
t8:dat:prox.pron.sg:1|t8|26|lase||dat prox.pron.sg
t8:dat:prox.pron.pl:1|t8|26|lena||dat prox.pron.pl
t8:dat:rem.det.sg:1|t8|26|ta||dat rem.det.sg
t8:dat:rem.det.pl:1|t8|26|tena||dat rem.det.pl
t8:dat:rem.pron.sg:1|t8|26|tase||dat rem.pron.sg
t8:dat:rem.pron.pl:1|t8|26|tena||dat rem.pron.pl
t8:dat:prox.det.sg:2|t8|26|lase||dat prox.det.sg
t8:dat:prox.pron.sg:2|t8|26|lasi||dat prox.pron.sg
t8:dat:rem.det.sg:2|t8|26|tasi||dat rem.det.sg
t8:dat:rem.det.pl:2|t8|26|teno||dat rem.det.pl
t8:dat:rem.pron.sg:2|t8|26|taseṭe||dat rem.pron.sg
t8:dat:rem.pron.pl:2|t8|26|teno||dat rem.pron.pl
t8:dat:prox.det.sg:3|t8|26|lasi||dat prox.det.sg
t8:dat:prox.pron.sg:3|t8|26|laseṭe||dat prox.pron.sg
t8:dat:rem.pron.sg:3|t8|26|taṭe||dat rem.pron.sg
t8:dat:rem.pron.pl:3|t8|26|tenoṭe||dat rem.pron.pl
t8:postp:prox.det.sg:1|t8|26|la||postp prox.det.sg
t8:postp:prox.det.pl:1|t8|26|lena||postp prox.det.pl
t8:postp:prox.pron.sg:1|t8|26|lase||postp prox.pron.sg
t8:postp:prox.pron.pl:1|t8|26|lena||postp prox.pron.pl
t8:postp:rem.det.sg:1|t8|26|ta||postp rem.det.sg
t8:postp:rem.det.pl:1|t8|26|tena||postp rem.det.pl
t8:postp:rem.pron.sg:1|t8|26|ta||postp rem.pron.sg
t8:postp:rem.pron.pl:1|t8|26|tene||postp rem.pron.pl
t8:postp:prox.det.sg:2|t8|26|lase||postp prox.det.sg
t8:postp:prox.pron.sg:2|t8|26|laa||postp prox.pron.sg
t8:postp:rem.det.sg:2|t8|26|tase||postp rem.det.sg
t8:postp:rem.pron.sg:2|t8|26|tase||postp rem.pron.sg
t8:postp:rem.pron.sg:3|t8|26|tasi||postp rem.pron.sg
t9:1|table9|28|yak|1|composition 1
t9:2|table9|28|du|2|composition 2
t9:3|table9|28|ɬaa|3|composition 3
t9:4|table9|28|čoor|4|composition 4
t9:5|table9|28|paanǰ|5|composition 5
t9:6|table9|28|ṣo|6|composition 6
t9:7|table9|28|saat|7|composition 7
t9:8|table9|28|aaš|8|composition 8
t9:9|table9|28|nu|9|composition 9
t9:10|table9|28|deš|10|composition 10
t9:11|table9|28|yekaaš|11|composition 11
t9:12|table9|28|baaš|12|composition 12
t9:13|table9|28|troyiš|13|composition 13
t9:14|table9|28|čadiš|14|composition 14
t9:15|table9|28|panǰiš|15|composition 15
t9:16|table9|28|ṣuṛaš|16|composition 16
t9:17|table9|28|satiyaš|17|composition 17
t9:18|table9|28|aštiyaš|18|composition 18
t9:19|table9|28|uṛiš|19|composition 19
t9:20|table9|28|biš|20|composition 20
t9:21|table9|28|yakaan biš|21|composition 1 + 20
t9:22|table9|28|duwaan biš|22|composition 2 + 20
t9:23|table9|28|ɬaawaan biš|23|composition 3 + 20
t9:24|table9|28|čuraan biš|24|composition 4 + 20
t9:25|table9|28|paanǰaan biš|25|composition 5 + 20
t9:26|table9|28|ṣuwaan biš|26|composition 6 + 20
t9:27|table9|28|saataan biš|27|composition 7 + 20
t9:28|table9|28|aašaan biš|28|composition 8 + 20
t9:29|table9|28|nuwaan biš|29|composition 9 + 20
t9:30|table9|28|dešaan biš|30|composition 10 + 20
t9:31|table9|28|yakaašaan biš|31|composition 11 + 20
t9:32|table9|28|baašaan biš|32|composition 12 + 20
t9:33|table9|28|troyišaan biš|33|composition 13 + 20
t9:34|table9|28|čadišaan biš|34|composition 14 + 20
t9:35|table9|28|panǰišaan biš|35|composition 15 + 20
t9:36|table9|28|ṣuṛešaan biš|36|composition 16 + 20
t9:37|table9|28|satiyaašaan biš|37|composition 17 + 20
t9:38|table9|28|aštiyašaan biš|38|composition 18 + 20
t9:39|table9|28|uṛišaan biš|39|composition 19 + 20
t9:40|table9|28|dubiša|40|composition 2 x 20
t9:50|table9|28|dešaan dubiša|50|composition 10 + (2 x 20)
t9:60|table9|28|ɬaabiša|60|composition 3 x 20
t9:70|table9|28|dešaan ɬaabiša|70|composition 10 + (3 x 20)
t9:100|table9|28|paanǰbiša|100|composition 5 x 20
t9:110|table9|28|dešaan paanǰbiša|110|composition 10 x (5 x 20)
t9:120|table9|28|ṣubiša|120|composition 6 x 20
t10:1(-il):to do:ipfv:1|table10|32|thaan-|to do|ipfv stem (m)
t10:1(-il):to do:ipfv:2|table10|32|theen-|to do|ipfv stem (f)
t10:1(-il):to do:pfv:1|table10|32|thil-|to do|pfv stem
t10:1(-il):to kill:ipfv:1|table10|32|moraan-|to kill|ipfv stem (m)
t10:1(-il):to kill:ipfv:2|table10|32|moreen-|to kill|ipfv stem (f)
t10:1(-il):to kill:pfv:1|table10|32|moril-|to kill|pfv stem
t10:2(-al):to eat:ipfv:1|table10|32|khuwaan-|to eat|ipfv stem
t10:2(-al):to eat:pfv:1|table10|32|khaal-|to eat|pfv stem
t10:2(-al):to cook:ipfv:1|table10|32|pačowaan-|to cook|ipfv stem
t10:2(-al):to cook:pfv:1|table10|32|pačoaal-|to cook|pfv stem
t10:3(-t):to give:ipfv:1|table10|32|daan-|to give|ipfv stem
t10:3(-t):to give:pfv:1|table10|32|dit-|to give|pfv stem
t10:3(-t):to sleep:ipfv:1|table10|32|suaan-|to sleep|ipfv stem (m)
t10:3(-t):to sleep:ipfv:2|table10|32|sueen-|to sleep|ipfv stem (f)
t10:3(-t):to sleep:pfv:1|table10|32|sot-|to sleep|pfv stem
t10:4(suppletive):to come:ipfv:1|table10|32|yaan-|to come|ipfv stem (m)
t10:4(suppletive):to come:ipfv:2|table10|32|yeen-|to come|ipfv stem (f)
t10:4(suppletive):to come:pfv:1|table10|32|wol-|to come|pfv stem
t10:4(suppletive):to go:ipfv:1|table10|32|baan-|to go|ipfv stem
t10:4(suppletive):to go:pfv:1|table10|32|g-|to go|pfv stem
t11:PresentImperfective:1|table11|33|thaan-u|do.ipfv-m.sg|TMA category PresentImperfective
t11:PresentImperfective:2|table11|33|pašaan-oo|see.ipfv-m.sg|TMA category PresentImperfective
t11:PastImperfective:1|table11|33|thaan-al-oo|do.ipfv-pst-m.sg|TMA category PastImperfective
t11:PastImperfective:2|table11|33|baan-al-e|go/become.ipfv-pst-f.pl|TMA category PastImperfective
t11:PastPerfective:1|table11|33|moril-oo|kill.pfv-m.sg|TMA category PastPerfective
t11:PastPerfective:2|table11|33|khaal-oo|eat.pfv-m.sg|TMA category PastPerfective
t11:Perfect:1|table11|33|nilbel-ee-n-ee|grow.pfv-m.pl-prs-m.pl|TMA category Perfect
t11:Perfect:2|table11|33|khaal-oo-n-oo|eat.pfv-m.sg-prs-m.sg|TMA category Perfect
t11:Pluperfect:1|table11|33|deš-aal-oo|see.pfv-pst-m.sg|TMA category Pluperfect
t11:Pluperfect:2|table11|33|men-aal-oo|say.pfv-pst-m.sg|TMA category Pluperfect
t11:Future:1|table11|33|y-om-oo|come-fut-m.sg|TMA category Future
t11:Future:2|table11|33|th-omn-ee|do-fut-m.pl|TMA category Future
t11:Imperative:1|table11|33|čoor-ee|disturb(?)-imp|TMA category Imperative
t11:Imperative:2|table11|33|d-ee|give-imp|TMA category Imperative
t14:1:1|table14|42|hinu|is|cognate row 1
t14:1:2|table14|42|alu|was|cognate row 1 (bracketed alternate)
t14:2:1|table14|42|baanu|becomes|cognate row 2
t14:2:2|table14|42|bilo|became|cognate row 2 (bracketed alternate)
t14:3:1|table14|42|thaanu|does|cognate row 3
t14:3:2|table14|42|thilo|did|cognate row 3 (bracketed alternate)
t14:4:1|table14|42|baanu|goes|cognate row 4
t14:4:2|table14|42|go|went|cognate row 4 (bracketed alternate)
t14:5:1|table14|42|daano|gives|cognate row 5
t14:5:2|table14|42|dito|gave|cognate row 5 (bracketed alternate)
t14:6:1|table14|42|baabu|father|cognate row 6
t14:7:1|table14|42|yeey|mother|cognate row 7
t14:8:1|table14|42|ma|1.sg|cognate row 8
t14:9:1|table14|42|tu|2.sg|cognate row 9
t14:10:1|table14|42|be|1.pl|cognate row 10
t14:11:1|table14|42|yak|one|cognate row 11
t14:12:1|table14|42|duu|two|cognate row 12
t14:13:1|table14|42|ɬaa|three|cognate row 13
ex2a:t1:w1|interlinear|19|leew-i|little-f.sg|example (2)a line 1
ex2a:t1:w2|interlinear|19|pu-yee|girl-obl|example (2)a line 1
ex2b:t1:w1|interlinear|19|čur|four|example (2)b line 1
ex2b:t1:w2|interlinear|19|yon-e|month-pl|example (2)b line 1
ex2c:t1:w1|interlinear|19|le|det.prox.pl.nom|example (2)c line 1
ex2c:t1:w2|interlinear|19|xalaka|people|example (2)c line 1
ex6a:t1:w1|interlinear|20|se|det.rem.nom|example (6)a line 1; 56_FR_170403
ex6a:t1:w2|interlinear|20|gooš|house|example (6)a line 1; 56_FR_170403
ex6a:t1:w3|interlinear|20|šubaaṇ-u|beautiful-m.sg|example (6)a line 1; 56_FR_170403
ex6a:t1:w4|interlinear|20|hin-u|be.prs-m.sg|example (6)a line 1; 56_FR_170403
ex6b:t1:w1|interlinear|20|goš-ee|house-obl|example (6)b line 1; 14_HR_000519
ex6b:t1:w2|interlinear|20|muškani|in.front.of|example (6)b line 1; 14_HR_000519
ex6b:t1:w3|interlinear|20|ek|one|example (6)b line 1; 14_HR_000519
ex6b:t1:w4|interlinear|20|nil-i|green-f.sg|example (6)b line 1; 14_HR_000519
ex6b:t1:w5|interlinear|20|drab|grass|example (6)b line 1; 14_HR_000519
ex6b:t1:w6|interlinear|20|hin-i|be.prs-f.sg|example (6)b line 1; 14_HR_000519
ex6b:t1:w7|interlinear|20|[…]||example (6)b line 1; 14_HR_000519
ex10a:t1:w1|interlinear|22|maanuṣ|man(nom.sg)|example (10)a line 1
ex10a:t1:w2|interlinear|22|maanuṣ-a|man-nom.pl|example (10)a line 1
ex10a:t1:w3|interlinear|22|maanuṣ-ee|man-obl.sg|example (10)a line 1
ex10a:t1:w4|interlinear|22|maanuṣ-u|man-obl.pl|example (10)a line 1
ex11a:t1:w1|interlinear|22|pu|boy(nom.sg)|example (11)a line 1
ex11a:t1:w2|interlinear|22|ǰitak-a|boy-nom.pl|example (11)a line 1
ex11a:t1:w3|interlinear|22|pi-yee|boy-obl.sg|example (11)a line 1
ex11a:t1:w4|interlinear|22|ǰitak-u|boy-obl.pl|example (11)a line 1
ex12:t1:w1|interlinear|22|laaw-u|little-m.sg|example (12) line 1; 51_FR_170405
ex12:t1:w2|interlinear|22|pu|boy(nom)|example (12) line 1; 51_FR_170405
ex12:t1:w3|interlinear|22|buṣaag-u|hungry-m.sg|example (12) line 1; 51_FR_170405
ex12:t1:w4|interlinear|22|gooš|house(nom)|example (12) line 1; 51_FR_170405
ex12:t1:w5|interlinear|22|daǰaan-u|burn.ipfv-m.sg|example (12) line 1; 51_FR_170405
ex14a:t1:w1|interlinear|22|maanuṣ-ee|man-obl|example (14)a line 1; 51_FR_170405
ex14a:t1:w2|interlinear|22|inčeṛi|bear(f.nom)|example (14)a line 1; 51_FR_170405
ex14a:t1:w3|interlinear|22|deeš-i|see.pfv-f.sg|example (14)a line 1; 51_FR_170405
ex14b:t1:w1|interlinear|22|inčeṛi-yee|bear(f)-obl|example (14)b line 1; 51_FR_170405
ex14b:t1:w2|interlinear|22|maanuṣ-ee|man-obl|example (14)b line 1; 51_FR_170405
ex14b:t1:w3|interlinear|22|biyaal-u|frighten.pfv-m.sg|example (14)b line 1; 51_FR_170405
ex15:t1:w1|interlinear|22|pu-yee|girl-obl|example (15) line 1; 51_FR_170405
ex15:t1:w2|interlinear|22|pi-yee|boy-obl|example (15) line 1; 51_FR_170405
ex15:t1:w3|interlinear|22|piyaanil-u|know.pfv-m.sg|example (15) line 1; 51_FR_170405
ex16:t1:w1|interlinear|23|pi-yee|boy-obl|example (16) line 1; 51_FR_170405
ex16:t1:w2|interlinear|23|poo-yee|girl-obl|example (16) line 1; 51_FR_170405
ex16:t1:w3|interlinear|23|ṭee|to|example (16) line 1; 51_FR_170405
ex16:t1:w4|interlinear|23|agil-u|look.pfv-m.sg|example (16) line 1; 51_FR_170405
ex18:t1:w1|interlinear|23|se|3sg.rem.nom|example (18) line 1; 36_S_100213
ex18:t1:w2|interlinear|23|dwi|other|example (18) line 1; 36_S_100213
ex18:t1:w3|interlinear|23|gooš-ee|room-obl|example (18) line 1; 36_S_100213
ex18:t1:w4|interlinear|23|hin-i|be.prs-f.sg|example (18) line 1; 36_S_100213
ex19:t1:w1|interlinear|23|ɬeṛ-u|woman-pl.obl|example (19) line 1; 51_FR_170405
ex19:t1:w2|interlinear|23|meez-aan|table-abl|example (19) line 1; 51_FR_170405
ex19:t1:w3|interlinear|23|sum|soil|example (19) line 1; 51_FR_170405
ex19:t1:w4|interlinear|23|paaɣas|clean|example (19) line 1; 51_FR_170405
ex19:t1:w5|interlinear|23|til-u|do.pfv-m.sg|example (19) line 1; 51_FR_170405
ex20:t1:w1|interlinear|23|pi-yee|boy-obl|example (20) line 1; 51_FR_170405
ex20:t1:w2|interlinear|23|ǰandraaw-ee|snake-obl|example (20) line 1; 51_FR_170405
ex20:t1:w3|interlinear|23|ratee|on|example (20) line 1; 51_FR_170405
ex20:t1:w4|interlinear|23|šaank-ee|stick-obl|example (20) line 1; 51_FR_170405
ex20:t1:w5|interlinear|23|dee|with|example (20) line 1; 51_FR_170405
ex20:t1:w6|interlinear|23|sarsari|?|example (20) line 1; 51_FR_170405
ex20:t1:w7|interlinear|23|ṣaaṭ|?|example (20) line 1; 51_FR_170405
ex20:t1:w8|interlinear|23|dit-i|give.pfv-f.sg|example (20) line 1; 51_FR_170405
ex21:t1:w1|interlinear|24|tu|2sg.nom|example (21) line 1; 36_S_100213
ex21:t1:w2|interlinear|24|lasee|3sg.prox.acc|example (21) line 1; 36_S_100213
ex21:t1:w3|interlinear|24|piyonaan-o|know.ipfv-m.sg|example (21) line 1; 36_S_100213
ex22:t1:w1|interlinear|24|tu|2pl.nom|example (22) line 1; 36_S_100213
ex22:t1:w2|interlinear|24|kanee|where|example (22) line 1; 36_S_100213
ex22:t1:w3|interlinear|24|beeṭ-ee-n-ee|sit.pfv-m.pl-prs-m.pl|example (22) line 1; 36_S_100213
ex23:t1:w1|interlinear|24|dooṛ|yesterday|example (23) line 1; 36_S_100213
ex23:t1:w2|interlinear|24|ta|det.rem.sg.nom|example (23) line 1; 36_S_100213
ex23:t1:w3|interlinear|24|piyee|boy|example (23) line 1; 36_S_100213
ex23:t1:w4|interlinear|24|ma|1sg.acc|example (23) line 1; 36_S_100213
ex23:t1:w5|interlinear|24|deeṣ-oo|see.pfv-m.sg|example (23) line 1; 36_S_100213
ex24:t1:w1|interlinear|24|asi|1pl.erg|example (24) line 1; 36_S_100213
ex24:t1:w2|interlinear|24|tasee|3sg.rem.acc|example (24) line 1; 36_S_100213
ex24:t1:w3|interlinear|24|moril-oo|kill.pfv-m.sg|example (24) line 1; 36_S_100213
ex25:t1:w1|interlinear|24|či|2sg.erg|example (25) line 1; 36_S_100213
ex25:t1:w2|interlinear|24|asi|1pl.gen|example (25) line 1; 36_S_100213
ex25:t1:w3|interlinear|24|gooš|house|example (25) line 1; 36_S_100213
ex25:t1:w4|interlinear|24|deeṣ-oo|see.pfv-m.sg|example (25) line 1; 36_S_100213
ex26:t1:w1|interlinear|25|ti|3sg.rem.erg|example (26) line 1; 36_S_100213
ex26:t1:w2|interlinear|25|la|det.prox.sg.obl|example (26) line 1; 36_S_100213
ex26:t1:w3|interlinear|25|kitaab|book|example (26) line 1; 36_S_100213
ex26:t1:w4|interlinear|25|tuṭee|2sg.dat|example (26) line 1; 36_S_100213
ex26:t1:w5|interlinear|25|dit-oo|give.pfv-m.sg|example (26) line 1; 36_S_100213
ex27:t1:w1|interlinear|25|ti|3sg.rem.erg|example (27) line 1; 36_S_100213
ex27:t1:w2|interlinear|25|la|det.prox.sg.obl|example (27) line 1; 36_S_100213
ex27:t1:w3|interlinear|25|kitaab|book|example (27) line 1; 36_S_100213
ex27:t1:w4|interlinear|25|tu|2sg.postp|example (27) line 1; 36_S_100213
ex27:t1:w5|interlinear|25|ṭee|to|example (27) line 1; 36_S_100213
ex27:t1:w6|interlinear|25|dit-oo|give.pfv-m.sg|example (27) line 1; 36_S_100213
ex28a:t1:w1|interlinear|26|la|det.sg.prox.nom|example (28)a line 1; 56_FR_170403
ex28a:t1:w2|interlinear|26|aŋguri|finger|example (28)a line 1; 56_FR_170403
ex28a:t1:w3|interlinear|26|ǰaleen-i|hurt.ipfv-f.sg|example (28)a line 1; 56_FR_170403
ex28b:t1:w1|interlinear|26|la|3sg.prox.nom|example (28)b line 1; 36_S_100213
ex28b:t1:w2|interlinear|26|laadee|here|example (28)b line 1; 36_S_100213
ex28b:t1:w3|interlinear|26|beeṭ-oo-n-oo|sit.pfv-m.sg-prs-m.sg|example (28)b line 1; 36_S_100213
ex29:t1:w1|interlinear|26|se|3sg.rem.nom|example (29) line 1
ex29:t1:w2|interlinear|26|kraam|work|example (29) line 1
ex29:t1:w3|interlinear|26|thaan-u|do.ipfv-m.sg|example (29) line 1
ex30:t1:w1|interlinear|26|se|3sg.rem.nom|example (30) line 1; 46_FS_100213
ex30:t1:w2|interlinear|26|riŋɡeen-i|cry.ipfv-f.sg|example (30) line 1; 46_FS_100213
ex31:t1:w1|interlinear|26|či|2sg.erg|example (31) line 1; 36_S_100213
ex31:t1:w2|interlinear|26|dooṛ|yesterday|example (31) line 1; 36_S_100213
ex31:t1:w3|interlinear|26|tasee|3sg.rem.acc|example (31) line 1; 36_S_100213
ex31:t1:w4|interlinear|26|deeṣ-oo|see.pfv-m.sg|example (31) line 1; 36_S_100213
ex32:t1:w1|interlinear|26|ti|3sg.rem.erg|example (32) line 1; 36_S_100213
ex32:t1:w2|interlinear|26|gašeyṭe|why|example (32) line 1; 36_S_100213
ex32:t1:w3|interlinear|26|tusoo|2pl.acc|example (32) line 1; 36_S_100213
