Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Raw_Form,Raw_Gloss_German,English_Gloss,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Key,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-28,2026-08-28,p40:e14,17,40,ariíno,inner,inside; inner,installed_form,ariíno,,buddruss-shina1996:p40:e14,source derives this from arú,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 14]",9bb595d7f78f2e1de64a6ac4106551422c5284a2b862865e3e28e69cc4c6a8b0
2026-08-28,2026-08-28,p40:e15,17,40,arú,innen,inside,installed_form,arú,,buddruss-shina1996:p40:e15,dialect comparison and Turner 357 are tentative,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 15]",977813b85afec79d121d583d16553c25701e90679343d9454a00d7dec876596e
2026-08-28,2026-08-28,p40:e16,17,40,ášpo,Pferd,horse,installed_form,ášpo,920,buddruss-shina1996:p40:e16,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 16]",4e0d95f0e9f5d29305bb940de25bd70342a2d44352608bcb41f0aca6c16427ea
2026-08-28,2026-08-28,p40:e17,17,40,ay-,hineinstecken (Eisen ins Feuer),put into (iron into fire),installed_form,ay-,,buddruss-shina1996:p40:e17,source marks the word obsolete and its exact meaning uncertain,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 17]",7c6aab3ae2df4d106f50dfde297aabc2e47a0a86bc7154d7b7f3affeb7d315d8
2026-08-28,2026-08-28,p40:e18,17,40,azaló,Eingeweide,entrails,installed_form,azaló,1182,buddruss-shina1996:p40:e18,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 18]",4dfbb33e53e7ea83d0b021d84bed3e36cd256bd9ccbf69e8a9ec0c06794e07d2
2026-08-28,2026-08-28,p40:e19,17,40,b-,werden,become,installed_form,b-,,buddruss-shina1996:p40:e19,"Turner 9416 and 9552 are both printed, so no single link is imposed",full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 19]",bb387c48053484d3a87d523a8ddbb507a4b1eea595eae3f388c67dc979413080
2026-08-28,2026-08-28,p40:e20,17,40,baábo,Vater,father,installed_form,baábo,9209,buddruss-shina1996:p40:e20,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 20]",1629f93d2af4c79845f96ff7937f81f230bb55521f4ee96259db935099151e72
2026-08-28,2026-08-28,p40:e21,17,40,báagan,Scheitel,parting of the hair,installed_form,báagan,,buddruss-shina1996:p40:e21,source etymology is explicitly tentative,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 21]",0aab7c13ace7b5c6684addfe61f5c81af80572b5af258f1729b61a4d0ee11042
2026-08-28,2026-08-28,p40:e22,17,40,báai-báari,zwölfschichtig; Name einer gelben Blume,twelve-layered; name of a yellow flower,installed_form,báai-báari,,buddruss-shina1996:p40:e22,"Turner 6658 belongs to the numeral component, not the compound as a whole",full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 40, glossary entry 22]",21d5a64dbc7b40432f6ef1b00a473d3c26db6bd46ff166ec663e041a2a04b7cf
2026-08-28,2026-08-28,p41:e01,18,41,báakur,Ziegenstall,goat pen,installed_form,báakur,,buddruss-shina1996:p41:e01,Burushaski comparison and Turner analysis are tentative,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 01]",0e75c3384dc4b8f095ee19289072ddf5a7bd443b53ea638e1211d2b978414495
2026-08-28,2026-08-28,p41:e02,18,41,bal,das Hängen,hanging,installed_form,bal,,buddruss-shina1996:p41:e02,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 02]",44ff214df971a645178a6e95b2bd2904bf2967960d755dd4b9158e499601551f
2026-08-28,2026-08-28,p41:e03,18,41,báali,Seil,rope,installed_form,báali,11572,buddruss-shina1996:p41:e03,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 03]",1dd3e981566f79dbde7b472846239b478fd8b63f57f9a29ba62412b64c5d8ef6
2026-08-28,2026-08-28,p41:e04,18,41,balóos,Steintopf,stone pot,installed_form,balóos,,buddruss-shina1996:p41:e04,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 04]",d3f8fc4a44685db548482522ca542ea0e03ae9589ed6d840d3d6ee5e59e25c35
2026-08-28,2026-08-28,p41:e05,18,41,bambá,Wasserhahn,water tap,installed_form,bambá,,buddruss-shina1996:p41:e05,ultimately Portuguese through Hindi-Urdu,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 05]",0301ed5c55f0f2f611ae3b47a6fc46d22aecdf8262dea60dd21db5b9077d9cc2
2026-08-28,2026-08-28,p41:e06,18,41,báari,"Falte, Schicht",fold; layer,installed_form,báari,,buddruss-shina1996:p41:e06,Punjabi comparison and Turner 11547 are questioned,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 06]",9edee3c32816fb5acf706236446cd0cad4eb261f40087e453cb01cb29519a991
2026-08-28,2026-08-28,p41:e07,18,41,ban-,(Kleider) anziehen,put on (clothes),installed_form,ban-,9139,buddruss-shina1996:p41:e07,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 07]",3a35d2389504e47a0e22d1e4eb8954a952ec4ba18febd6bd965017af6c29ced9
2026-08-28,2026-08-28,p41:e08,18,41,baš-,"tönen, reden",sound; speak,installed_form,baš-,11589,buddruss-shina1996:p41:e08,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 08]",b1721ad7ca8756cc5b989d541cf54becd937a92c547f01633f9063f20d6bfd5a
2026-08-28,2026-08-28,p41:e09,18,41,bat,Reisgericht,rice dish,installed_form,bat,9331,buddruss-shina1996:p41:e09,homonym 1 on this page,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 09]",f2e97f8fe12b1cccd20d9d96f4ab83c5103f1d12e487a5ba32931599eb51036c
2026-08-28,2026-08-28,p41:e10,18,41,báato,offen,open,installed_form,báato,12196,buddruss-shina1996:p41:e10,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 10]",e27841cfa8e79bcfeac91c28a519ad82c1faeb54bfb9fa11856372ede5f55661
2026-08-28,2026-08-28,p41:e11,18,41,bat,Stein,stone,installed_form,bat,11348,buddruss-shina1996:p41:e11,homonym 2 on this page,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 11]",1f8523c168c8c338e13dbf455e7e43f7ba67d070bf64958f7e00fa6a5e269091
2026-08-28,2026-08-28,p41:e12,18,41,bay-,sitzen,sit,installed_form,bay-,2245,buddruss-shina1996:p41:e12,source explicitly rejects Turner 11435,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 12]",a949d17cfad17ce8552952d616fb2005e47d8e9d93a97ba21391c2fad3b22dec
2026-08-28,2026-08-28,p41:e13,18,41,bií,zwanzig,twenty,installed_form,bií,11616,buddruss-shina1996:p41:e13,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 13]",56e6bb6746fe6664e8048eac7ee9841f1fbf93cfefb34347af7b1324e9d891a9
2026-08-28,2026-08-28,p41:e14,18,41,biléen,Arznei; Schießpulver,medicine; gunpowder,installed_form,biléen,11892,buddruss-shina1996:p41:e14,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 14]",12dd06e4707d04eb514143883c7e55767b57f79d1e06b7c0c28477ef93cec4e1
2026-08-28,2026-08-28,p41:e15,18,41,biš,Gift,poison,installed_form,biš,11968,buddruss-shina1996:p41:e15,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 15]",c2c09ee9575165f2df2a9eb34ce5a57f82f490bf020d8b203c6d3ab89475ef74
2026-08-28,2026-08-28,p41:e16,18,41,boč,Umarmung,embrace,installed_form,boč,,buddruss-shina1996:p41:e16,source discusses a Shina comparison but gives no direct etymon,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 16]",6f19adde8a873fc398c40d056d2bb88580558cfb27ef4cfddfbac0340db857cc
2026-08-28,2026-08-28,p41:e17,18,41,bói,Hauptbalken der Decke,main roof beam,installed_form,bói,,buddruss-shina1996:p41:e17,Turner 11182 and 11403 are alternatives,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 17]",48ea0132a055f7f56997b16b1e81931bbed0e79fea2bfc01042fa1bbe51aceee
2026-08-28,2026-08-28,p41:e18,18,41,buj-,gehen,go,installed_form,buj-,,buddruss-shina1996:p41:e18,Turner 12225 and questioned 11208 are alternatives,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 18]",dbfa2e6dc370867d9f9046b3e492ac200afdf3358a05f3178decb9d553f4d188
2026-08-28,2026-08-28,p41:e19,18,41,búto,ganz,whole; all,installed_form,búto,9568,buddruss-shina1996:p41:e19,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 19]",326d7f0aa8da141bb474016f69dbbffa7b2116f16a825a34d5e75692b5895dae
2026-08-28,2026-08-28,p41:e20,18,41,čak th-,hacken,hoe; chop,installed_form,čak th-,,buddruss-shina1996:p41:e20,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 20]",186bf512a8babeab7f857bedd4f6ee437f69779dc6fedd37035abe3414ddf3e5
2026-08-28,2026-08-28,p41:e21,18,41,čakaán d-,die Beine spreizen; große Schritte machen,spread the legs; take large steps,installed_form,čakaán d-,,buddruss-shina1996:p41:e21,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 21]",d790dd0f1346ba2e3502d726fd2f707c364b678d711cec0c2d27093d3f7b27ee
2026-08-28,2026-08-28,p41:e22,18,41,čamraáto,"biegsam, elastisch",flexible; elastic,installed_form,čamraáto,,buddruss-shina1996:p41:e22,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 22]",1130d8f707ef30954c906088a9ac75513a1fc52f217fa3168bac8b0b0b7b978d
2026-08-28,2026-08-28,p41:e23,18,41,čar-,weiden,graze,installed_form,čar-,4686,buddruss-shina1996:p41:e23,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 23]",9e3a25ea83f2bd2bd7b64aefd10d45c9dff0e774482c4dc1d21338449adf24ff
2026-08-28,2026-08-28,p41:e24,18,41,čáar,vier,four,installed_form,čáar,4655,buddruss-shina1996:p41:e24,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 24]",3f46fe2542e26a90fb1105325d25934bbacf615b5b98ee6fc3feea3fd5b4ecc5
2026-08-28,2026-08-28,p41:e25,18,41,čičóoro,Span,wood shaving,installed_form,čičóoro,,buddruss-shina1996:p41:e25,first printed alternate,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 25]",ff9a9fc7638be77184da9b64aab7c3ea1655771ada8b92d975914bebc04faa21
2026-08-28,2026-08-28,p41:e25,18,41,čučóoro,Span,wood shaving,installed_form,čučóoro,,buddruss-shina1996:p41:e25:v2,second printed alternate; Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 25]",3d4cdc8fbf56e029b81ff691e40c7331a83abf350d5554ff12b5015dd0ffaece
2026-08-28,2026-08-28,p41:e26,18,41,čilím,Wasserpfeife,water pipe; hookah,installed_form,čilím,,buddruss-shina1996:p41:e26,Hindi-Persian loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 26]",a0d2d647ad70243f572dfd53d7eac8f8e82563be71b0a214463f5cf1264ddd86
2026-08-28,2026-08-28,p41:e27,18,41,čímar,Eisen,iron,installed_form,čímar,14496,buddruss-shina1996:p41:e27,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 27]",3872217c7cbc1562f79639b3b56cce8e8e2231bcd7256f2475274a1f5328eaed
2026-08-28,2026-08-28,p41:e28,18,41,čhal,Zicklein,kid; young goat,installed_form,čhal,4963,buddruss-shina1996:p41:e28,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 28]",1191173c70b3f86bc6322d84c4e8cb46b4e315680b241258a1e9d2c70834cc76
2026-08-28,2026-08-28,p41:e29,18,41,čháar,Bergklippe,mountain cliff,installed_form,čháar,,buddruss-shina1996:p41:e29,Burushaski and Khowar comparisons,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 41, glossary entry 29]",31627d9a5d2ba30be0eb1646fe2c0c0913dac2328f315d2d05431227beac6693
2026-08-28,2026-08-28,p42:e01,19,42,čhijóoṭ,Schatten,shadow; shade,installed_form,čhijóoṭ,5027,buddruss-shina1996:p42:e01,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 01]",dd9cd8fc6849951ffce001409b759f0dd0e980d96154fe8f3650d94034832350
2026-08-28,2026-08-28,p42:e02,19,42,čhii~ṣ,Berg,mountain,installed_form,čhii~ṣ,,buddruss-shina1996:p42:e02,printed nasal vowel normalized to source-profile ~ notation; Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 02]",2669f2e95d57d9f273d1b9acfa9df55acd9ceb760676899d838beb812173799c
2026-08-28,2026-08-28,p42:e03,19,42,c̣akáai,Waage,scales; balance,installed_form,c̣akáai,5714,buddruss-shina1996:p42:e03,Burushaski comparison also printed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 03]",1cd29353902e63682e4af66627a8a01cf07233a66e95866d22d05975a12c163b
2026-08-28,2026-08-28,p42:e04,19,42,c̣aloó,"Lampe, Fackel",lamp; torch,installed_form,c̣aloó,,buddruss-shina1996:p42:e04,Turner 8766 and 8711 are alternatives,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 04]",e666179be13297fac4490ce843874e115f389b499399b78e44aef82161cb6e70
2026-08-28,2026-08-28,p42:e05,19,42,c̣iín,Hirse,millet,installed_form,c̣iín,14708,buddruss-shina1996:p42:e05,source explicitly rejects Turner 4842,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 05]",e9f7ea0db3265d5d26edfbbfd21796c71419c2f6af7faebd5302a2837ccafcba
2026-08-28,2026-08-28,p42:e06,19,42,c̣uk,Stickerei,embroidery,installed_form,c̣uk,,buddruss-shina1996:p42:e06,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 06]",5f248ee1741e2811209596b9c5cdaf6c4b2080b0cccab13cb5857fc79e96bb43
2026-08-28,2026-08-28,p42:e07,19,42,c̣hawáaṭi,Kürbiskalebasse als Melkgefäß,gourd used as a milking vessel,installed_form,c̣hawáaṭi,,buddruss-shina1996:p42:e07,derivational comparison only,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 07]",fa32f72d55b1370a5e5d7ed8d2d051e9547a0d7d4e054ac7c57c5bc72452974f
2026-08-28,2026-08-28,p42:e08,19,42,c̣heéc,Feld,field,installed_form,c̣heéc,3735,buddruss-shina1996:p42:e08,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 08]",015957cd303cca9e22abdcefaa905b739d913bcad74d109c8186b4af80fd9e2a
2026-08-28,2026-08-28,p42:e09,19,42,c̣hile,Kleider,clothes,installed_form,c̣hile,,buddruss-shina1996:p42:e09,source explicitly rejects apparent Sanskrit/Tamil resemblance,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 09]",17c120c5d10429acf39a867e7dfaa445a6fe82a9dc85eec8a1b6cf3e2701f917
2026-08-28,2026-08-28,p42:e10,19,42,d-,"geben; schlagen, werfen",give; strike; throw,installed_form,d-,,buddruss-shina1996:p42:e10,Turner 6141/45 is not a single resolvable CDIAL id,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 10]",c567ff529afb853b55d0363eea17230cb36d473a6ccd6069c5b237cb2881014d
2026-08-28,2026-08-28,p42:e11,19,42,dadií,Großmutter,grandmother,installed_form,dadií,6261,buddruss-shina1996:p42:e11,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 11]",d5cb81b75d1847f5f1e889759af761227459df6cc1ff69a9d440a9415f5b774d
2026-08-28,2026-08-28,p42:e12,19,42,dáado,Großvater,grandfather,installed_form,dáado,6261,buddruss-shina1996:p42:e12,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 12]",4ace739fca3a8bcfd00c1762f0f8d3ea2de3e822b448e0b2833828b9e5091b40
2026-08-28,2026-08-28,p42:e13,19,42,dai,zehn,ten,installed_form,dai,6227,buddruss-shina1996:p42:e13,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 13]",e3ed97e70d1ebe5c922c99c7df6c73f1ac4591bfbf3d0bcc1068efea1c9957d4
2026-08-28,2026-08-28,p42:e14,19,42,dáai,Bart,beard,installed_form,dáai,6250,buddruss-shina1996:p42:e14,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 14]",efd073987422760b7112cf1ea293aa20173369dfa915b468cd087077fbb0979d
2026-08-28,2026-08-28,p42:e15,19,42,dar,Tür,door,installed_form,dar,6651,buddruss-shina1996:p42:e15,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 15]",600548907784fbc8a8147041763e6bad700d5e8a91b545341b23e322232a83f9
2026-08-28,2026-08-28,p42:e16,19,42,darbáti,Schwelle,threshold,installed_form,darbáti,,buddruss-shina1996:p42:e16,source analysis is disputed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 16]",ddfea38b1f3bc9c21fbe10a12649365f78ddd1c7df419af3f014eed0a8a95705
2026-08-28,2026-08-28,p42:e17,19,42,dar dar b-,"zittern, klopfen (Herz)",tremble; beat (heart),installed_form,dar dar b-,,buddruss-shina1996:p42:e17,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 17]",999247e57bb4806b9ff93e2a9803787bbfdf15a422f82c97261254944c85c8a6
2026-08-28,2026-08-28,p42:e18,19,42,darú,draußen,outside,installed_form,darú,6651,buddruss-shina1996:p42:e18,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 18]",ff99cacac9e60d400aef8daa7321cf6d17baad7dfbbd2b78563852e00626aa8c
2026-08-28,2026-08-28,p42:e19,19,42,dauloók,Unterwelt; hell,underworld; bright,installed_form,dauloók,,buddruss-shina1996:p42:e19,Burushaski comparison and Turner 6540 are indirect,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 19]",b5d15de53c4a274a1474bdd21d1f7cd7b02a5212afc952b16a8cc94839d5c46b
2026-08-28,2026-08-28,p42:e20,19,42,dií,Tochter,daughter,installed_form,dií,6481,buddruss-shina1996:p42:e20,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 20]",d458fb8cbd85a1f55f0ddb97d5cbea292dd93055a0fadff9d94cd92bb29ff122
2026-08-28,2026-08-28,p42:e21,19,42,dii~ẓ,Erdgrube für Getreidevorräte,underground grain-storage pit,installed_form,dii~ẓ,,buddruss-shina1996:p42:e21,printed nasal vowel normalized to source-profile ~ notation; Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 21]",610392b9ed29ecabf6b47f706aadc5089aa08c44459b08761c61140189249d3d
2026-08-28,2026-08-28,p42:e22,19,42,don,Zahn,tooth,installed_form,don,6152,buddruss-shina1996:p42:e22,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 22]",87fd00b5948823437775ee900b9cd8f394b9128a17a829c981c7f6af8488f99e
2026-08-28,2026-08-28,p42:e23,19,42,dóono,Ochse,ox,installed_form,dóono,6273,buddruss-shina1996:p42:e23,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 23]",4b181c8969bde48822a2385812c2ce49c9b0f60c313f5f7d210ca610144ea9b5
2026-08-28,2026-08-28,p42:e24,19,42,doón,Kopftuch der Frauen,women's headscarf,installed_form,doón,,buddruss-shina1996:p42:e24,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 24]",a0b34af654e5c5e450bc94afdb8b0be42f1acb84a60b8ec4ec919723e332afa1
