Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,2,h,Noimail Gutchagram,ta,installed,,siltripura2011:i003:h:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,2,j,Robertpara,ta,installed,,siltripura2011:i003:j:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,2,k,Bethanipara,ta,installed,,siltripura2011:i003:k:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,2,l,Katchaptali,ta,installed,,siltripura2011:i003:l:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,d,Lombapara,tal,installed,,siltripura2011:i003:d:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,i,Beltolipara,tal,installed,,siltripura2011:i003:i:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,m,Laiphu Karbaripara,tal,installed,,siltripura2011:i003:m:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,n,Krishna Dayalpara,tal,installed,,siltripura2011:i003:n:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,o,Jarichandrapara,tal,installed,,siltripura2011:i003:o:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,p,Doluchara,tal,installed,,siltripura2011:i003:p:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,q,Satchari Tripura Basti,tal,installed,,siltripura2011:i003:q:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,r,Khumulung,tal,installed,,siltripura2011:i003:r:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,s,Barbakpur,tal,installed,,siltripura2011:i003:s:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,3,t,Oldlankar,tal,installed,,siltripura2011:i003:t:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,4,u,Gajni,dʒadʒoŋ,installed,,siltripura2011:i003:u:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,4,v,Nagar Sontosh,dʒadʒoŋ,installed,,siltripura2011:i003:v:1
kim-kim-sangma-ahmad2011tripura,82,0,3,moon,5,w,Nalchapra,tʃaŋ ɨi ̯,installed,,siltripura2011:i003:w:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,1,0,Bangla,taɾa,installed,,siltripura2011:i004:0:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,t,Oldlankar,athɔkkhrɔi ̯,installed,,siltripura2011:i004:t:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,s,Barbakpur,athukguri,installed,,siltripura2011:i004:s:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,q,Satchari Tripura Basti,athukiri,installed,,siltripura2011:i004:q:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,r,Khumulung,athukiri,installed,,siltripura2011:i004:r:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,a,Boro Pharangsia,athukrɔi ̯,installed,,siltripura2011:i004:a:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,b,Choto Madhuk,athukrɔi ̯,installed,,siltripura2011:i004:b:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,j,Robertpara,athukrɔi ̯,installed,,siltripura2011:i004:j:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,k,Bethanipara,athukrɔi ̯,installed,,siltripura2011:i004:k:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,l,Katchaptali,athukrɔi ̯,installed,,siltripura2011:i004:l:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,2,p,Doluchara,athukurui ̯,installed,,siltripura2011:i004:p:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,o,Jarichandrapara,handoguɾi,installed,,siltripura2011:i004:o:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,d,Lombapara,handugiɾi,installed,,siltripura2011:i004:d:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,f,Tongpaipara,handugiɾi,installed,,siltripura2011:i004:f:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,h,Noimail Gutchagram,handugiɾi,installed,,siltripura2011:i004:h:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,i,Beltolipara,handukguɾi,installed,,siltripura2011:i004:i:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,e,Pakkhipara,handukhiɾi,installed,,siltripura2011:i004:e:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,m,Laiphu Karbaripara,handukhiɾi,installed,,siltripura2011:i004:m:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,n,Krishna Dayalpara,hantukuɾi,installed,,siltripura2011:i004:n:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,c,Dolchari,ʂandugiɾi,installed,,siltripura2011:i004:c:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,3,g,Mildhanpara,ʂantokɪɾi,installed,,siltripura2011:i004:g:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,4,u,Gajni,aʃki,installed,,siltripura2011:i004:u:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,4,w,Nalchapra,askui ̯,installed,,siltripura2011:i004:w:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,5,v,Nagar Sontosh,aʃikhi,installed,,siltripura2011:i004:v:1
kim-kim-sangma-ahmad2011tripura,82,0,4,star,5,u,Gajni,aʃki,installed,,siltripura2011:i004:u:2
kim-kim-sangma-ahmad2011tripura,82,0,4,star,6,s,Barbakpur,athukguri,installed,,siltripura2011:i004:s:2
kim-kim-sangma-ahmad2011tripura,82,0,4,star,6,i,Beltolipara,handukguɾi,installed,,siltripura2011:i004:i:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,1,0,Bangla,mɛgh,installed,,siltripura2011:i005:0:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,b,Choto Madhuk,dʒumoi ̯,installed,,siltripura2011:i005:b:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,l,Katchaptali,dʒumoi ̯,installed,,siltripura2011:i005:l:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,a,Boro Pharangsia,dʒuŋmoi ̯,installed,,siltripura2011:i005:a:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,j,Robertpara,dʒuŋmoi ̯,installed,,siltripura2011:i005:j:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,k,Bethanipara,dʒuŋmoi ̯,installed,,siltripura2011:i005:k:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,c,Dolchari,tʃoŋmui ̯,installed,,siltripura2011:i005:c:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,e,Pakkhipara,tʃʊmʊi ̯,installed,,siltripura2011:i005:e:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,f,Tongpaipara,tʃʊmʊi ̯,installed,,siltripura2011:i005:f:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,m,Laiphu Karbaripara,tʃʊmʊi ̯,installed,,siltripura2011:i005:m:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,n,Krishna Dayalpara,tʃʊmʊi ̯,installed,,siltripura2011:i005:n:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,d,Lombapara,tʃumui ̯,installed,,siltripura2011:i005:d:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,h,Noimail Gutchagram,tʃumui ̯,installed,,siltripura2011:i005:h:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,i,Beltolipara,tʃumui ̯,installed,,siltripura2011:i005:i:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,o,Jarichandrapara,tʃumui ̯,installed,,siltripura2011:i005:o:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,r,Khumulung,tʃumui ̯,installed,,siltripura2011:i005:r:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,t,Oldlankar,tʃuŋmoi ̯,installed,,siltripura2011:i005:t:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,g,Mildhanpara,tʃuŋmui ̯,installed,,siltripura2011:i005:g:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,2,q,Satchari Tripura Basti,tʃuŋmui ̯,installed,,siltripura2011:i005:q:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,3,s,Barbakpur,watui ̯ɾomkha,installed,,siltripura2011:i005:s:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,4,u,Gajni,gadɨla,installed,,siltripura2011:i005:u:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,4,v,Nagar Sontosh,gadla,installed,,siltripura2011:i005:v:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,4,w,Nalchapra,gadʒɨla,installed,,siltripura2011:i005:w:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,a,Boro Pharangsia,dʒuŋmoi ̯,installed,,siltripura2011:i005:a:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,j,Robertpara,dʒuŋmoi ̯,installed,,siltripura2011:i005:j:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,k,Bethanipara,dʒuŋmoi ̯,installed,,siltripura2011:i005:k:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,c,Dolchari,tʃoŋmui ̯,installed,,siltripura2011:i005:c:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,e,Pakkhipara,tʃʊmʊi ̯,installed,,siltripura2011:i005:e:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,f,Tongpaipara,tʃʊmʊi ̯,installed,,siltripura2011:i005:f:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,m,Laiphu Karbaripara,tʃʊmʊi ̯,installed,,siltripura2011:i005:m:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,n,Krishna Dayalpara,tʃʊmʊi ̯,installed,,siltripura2011:i005:n:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,d,Lombapara,tʃumui ̯,installed,,siltripura2011:i005:d:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,h,Noimail Gutchagram,tʃumui ̯,installed,,siltripura2011:i005:h:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,i,Beltolipara,tʃumui ̯,installed,,siltripura2011:i005:i:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,o,Jarichandrapara,tʃumui ̯,installed,,siltripura2011:i005:o:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,r,Khumulung,tʃumui ̯,installed,,siltripura2011:i005:r:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,p,Doluchara,tʃuŋbui ̯,installed,,siltripura2011:i005:p:1
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,g,Mildhanpara,tʃuŋmui ̯,installed,,siltripura2011:i005:g:2
kim-kim-sangma-ahmad2011tripura,82,1,5,cloud,5,q,Satchari Tripura Basti,tʃuŋmui ̯,installed,,siltripura2011:i005:q:2
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,1,0,Bangla,bɾɪʃʈi,installed,,siltripura2011:i006:0:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,o,Jarichandrapara,jatoi ̯,installed,,siltripura2011:i006:o:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,c,Dolchari,watəi ̯,installed,,siltripura2011:i006:c:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,e,Pakkhipara,watəi ̯,installed,,siltripura2011:i006:e:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,f,Tongpaipara,watəi ̯,installed,,siltripura2011:i006:f:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,i,Beltolipara,watəi ̯,installed,,siltripura2011:i006:i:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,m,Laiphu Karbaripara,watəi ̯,installed,,siltripura2011:i006:m:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,a,Boro Pharangsia,watɔi ̯,installed,,siltripura2011:i006:a:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,b,Choto Madhuk,watɔi ̯,installed,,siltripura2011:i006:b:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,g,Mildhanpara,watɔi ̯,installed,,siltripura2011:i006:g:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,j,Robertpara,watɔi ̯,installed,,siltripura2011:i006:j:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,k,Bethanipara,watɔi ̯,installed,,siltripura2011:i006:k:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,l,Katchaptali,watɔi ̯,installed,,siltripura2011:i006:l:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,n,Krishna Dayalpara,watɔi ̯,installed,,siltripura2011:i006:n:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,p,Doluchara,watɔi ̯,installed,,siltripura2011:i006:p:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,t,Oldlankar,watɔi ̯,installed,,siltripura2011:i006:t:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,h,Noimail Gutchagram,watʊi ̯,installed,,siltripura2011:i006:h:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,r,Khumulung,watʊi ̯,installed,,siltripura2011:i006:r:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,d,Lombapara,watui ̯,installed,,siltripura2011:i006:d:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,q,Satchari Tripura Basti,watui ̯,installed,,siltripura2011:i006:q:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,2,s,Barbakpur,watui ̯,installed,,siltripura2011:i006:s:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,3,u,Gajni,mɨk̚kha,installed,,siltripura2011:i006:u:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,3,v,Nagar Sontosh,muk̚kha,installed,,siltripura2011:i006:v:1
kim-kim-sangma-ahmad2011tripura,82,1,6,rain,4,w,Nalchapra,raŋ,installed,,siltripura2011:i006:w:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,0,v,Nagar Sontosh,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,1,0,Bangla,ɾɔŋdhɔnu,installed,,siltripura2011:i007:0:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,1,s,Barbakpur,ɾɔŋdhɔnu,installed,,siltripura2011:i007:s:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,2,a,Boro Pharangsia,tɔit̯ʃɔŋgli,installed,,siltripura2011:i007:a:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,2,b,Choto Madhuk,tɔit̯ʃɔŋgli,installed,,siltripura2011:i007:b:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,2,j,Robertpara,tɔit̯ʃɔŋgli,installed,,siltripura2011:i007:j:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,2,k,Bethanipara,tɔit̯ʃɔŋgli,installed,,siltripura2011:i007:k:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,2,l,Katchaptali,tɔit̯ʃɔŋgli,installed,,siltripura2011:i007:l:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,3,c,Dolchari,tʃokləiŋ̯ bakləiŋ̯,installed,,siltripura2011:i007:c:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,4,w,Nalchapra,tʃɛŋroŋ,installed,,siltripura2011:i007:w:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,4,t,Oldlankar,tʃɔŋlɛiŋ̯ (tɔin̯ uŋmo),installed,,siltripura2011:i007:t:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,4,r,Khumulung,tʃokrɛŋ (tʊin̯ uŋgo),installed,,siltripura2011:i007:r:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,4,q,Satchari Tripura Basti,tʃokrɛŋ (tuin̯ uŋgo),installed,,siltripura2011:i007:q:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,5,f,Tongpaipara,tʃoklipani,installed,,siltripura2011:i007:f:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,5,h,Noimail Gutchagram,tʃuklipani (tɔin̯ uŋu),installed,,siltripura2011:i007:h:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,6,g,Mildhanpara,tʃupritɔin̯ ɨŋgɨ,installed,,siltripura2011:i007:g:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,7,e,Pakkhipara,totɛkɛlɛŋ,installed,,siltripura2011:i007:e:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,8,n,Krishna Dayalpara,tɔid̯ ʒoŋgol,installed,,siltripura2011:i007:n:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,9,o,Jarichandrapara,toi ̯ʈʃuklok,installed,,siltripura2011:i007:o:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,A,p,Doluchara,doŋgoi ̯(tuin̯ uŋgɔ),installed,,siltripura2011:i007:p:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,t,Oldlankar,tʃɔŋlɛiŋ̯ (tɔin̯ uŋmo),installed,,siltripura2011:i007:t:2
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,d,Lombapara,tʃoklɛŋ,installed,,siltripura2011:i007:d:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,m,Laiphu Karbaripara,tʃoklɛŋ,installed,,siltripura2011:i007:m:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,i,Beltolipara,tʃoklɛŋ (tʊin̯ ʊ),installed,,siltripura2011:i007:i:1
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,r,Khumulung,tʃokrɛŋ (tʊin̯ uŋgo),installed,,siltripura2011:i007:r:2
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,B,q,Satchari Tripura Basti,tʃokrɛŋ (tuin̯ uŋgo),installed,,siltripura2011:i007:q:2
kim-kim-sangma-ahmad2011tripura,83,0,7,rainbow,C,u,Gajni,ʃundaɾi,installed,,siltripura2011:i007:u:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,1,0,Bangla,bataʃ,installed,,siltripura2011:i008:0:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,o,Jarichandrapara,nəbət,installed,,siltripura2011:i008:o:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,f,Tongpaipara,noba,installed,,siltripura2011:i008:f:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,d,Lombapara,nobar,installed,,siltripura2011:i008:d:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,i,Beltolipara,nobar,installed,,siltripura2011:i008:i:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,m,Laiphu Karbaripara,nobar,installed,,siltripura2011:i008:m:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,p,Doluchara,nobar,installed,,siltripura2011:i008:p:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,q,Satchari Tripura Basti,nobar,installed,,siltripura2011:i008:q:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,r,Khumulung,nobar,installed,,siltripura2011:i008:r:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,e,Pakkhipara,nobat̚,installed,,siltripura2011:i008:e:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,r,Khumulung,nogbar,installed,,siltripura2011:i008:r:2
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,s,Barbakpur,nokbar,installed,,siltripura2011:i008:s:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,a,Boro Pharangsia,nou̯ba,installed,,siltripura2011:i008:a:1
kim-kim-sangma-ahmad2011tripura,83,0,8,wind,2,b,Choto Madhuk,nou̯ba,installed,,siltripura2011:i008:b:1
