Bshk,4471,gā̀,grass,,,,gawri
Bshk,3995,gā̀næ̀rí,weed,,,,gawri
Bshk,3968,gā̀ṛā́,grass field,,,,gawri
Bshk,4147,gā́y,cow,,,,gawri
Bshk,4054,gǽdà,donkey,,,,gawri
Bshk,4054,gǽdèy,she-donkey,,,,gawri
Bshk,4424,gæ᷆̀n,"big, chief",,,,gawri
Bshk,3993,gǽnánt ̀,(he) is counting,,,,gawri
Bshk,4354,gæ̀ṇánt,(he) is binding,,,,gawri
Bshk,4109+9268,gǽŋǽrbū́ṭ ̀,spider,,,,gawri
Bshk,4321,gḗl ̀,bread,,,,gawri
Bshk,4516,gē̌r,mare,,,,gawri
Bshk,4236,gìánt,(he) is bringing,,,,gawri
Bshk,4236,gìnánt,(he) is taking,,,,gawri
Bshk,4474,gíránt,"(he) is turning, walking",,,,gawri
Bshk,4255,gó ̀,"ox, bull",,,,gawri
Bshk,4287,gõ̀m,wheat,,,,gawri
Bshk,4516,gõ̌r,horse,,,,gawri
Bshk,4214,gúlu᷄́s,wrist,,,,gawri
Bshk,4190,gùn,bow string (made from animal tendons),,,,gawri
Bshk,4345,gū́r ̀,brown,,,,gawri
Bshk,4225,gū́t ̀,feces,,,,gawri
Bshk,14000,hæ᷆̀l,plough,,,,gawri
Bshk,13990,hǽlā́r ̀,wasp,,,,gawri
Bshk,14164,hæ̀ma᷄́n,"snow season, winter",,,,gawri
Bshk,629,hæ̀rgél,jaw,,,,gawri
Bshk,13952,hæ̌ṛ,bones,,,,gawri
Bshk,14021,hæ̀sánt,(he) is laughing,,,,gawri
Bshk,14023,hē̌s,laugh,,,,gawri
Bshk,14039,hḕt,elephant,,,,gawri
Bshk,1577,hìdā́n,rainbow,,,,gawri
Bshk,14151,híkúkùr,heart,,,,gawri
Bshk,14151,híkúr ̀,heart,,,,gawri
Bshk,13992,hílī́l ̀,turmeric,,,,gawri
Bshk,14096,hǐm,snow,,,,gawri
Bshk,14100,hìmā́l,avalanche,,,,gawri
Bshk,9416,hòánt,(he) is becoming,,,,gawri
Bshk,9416,hòbá̃,"can be, is possible",,,,gawri
Bshk,14135,hu᷆̀l,big wooden door bolt (trad.),,,,gawri
Bshk,14148,hùlùk,sweat,,,,gawri
Bshk,2445,i᷄́ʦ̣,bear,,,,gawri
Bshk,2485,íˈkæ̀,eleven,,,,gawri
Bshk,1187,íncík ̀,darkness,,,,gawri
Bshk,13734,i᷄́s,woman,,,,gawri
Bshk,13913,íśpó,sister,,,,gawri
Bshk,2512,ī́r ̀,"sheep, ewe",,,,gawri
Bshk,5213,jā́l ̀,"web, net",,,,gawri
Bshk,5193,jā́nā̀̃,(he) knows,,,,gawri
Bshk,5198,jǽmā̀ɬ,bridegroom,,,,gawri
Bshk,9664,jæ̀ū̀ɬ,brother's son,,,,gawri
Bshk,9661,jǣ̌,brother,,,,gawri
Bshk,5082,jéŋ,lower leg,,,,gawri
Bshk,5177,jéŋæ᷄́l,partridge,,,,gawri
Bshk,5228,jíb,tongue,,,,gawri
Bshk,9570,jī́j,birch,,,,gawri
Bshk,10437,júā́r,maize,,,,gawri
Bshk,12064,júk ̀,kidney,,,,gawri
Bshk,10512,jū̀ī̀̃,louse,,,,gawri
Bshk,2830,kán,ear,,,,gawri
Bshk,13627,ka᷄́n,shoulder,,,,gawri
Bshk,2668,káṇ,thorn,,,,gawri
Bshk,2993,kā́k ̀,crow,,,,gawri
Bshk,3084,kā́l,year,,,,gawri
Bshk,3023,kā́n ̀,arrow,,,,gawri
Bshk,2680,kā́ṇ,water channel,,,,gawri
Bshk,3078,kā́r ̀,work,,,,gawri
Bshk,2860,kā́ṭḗr ̀,a kind of knife,,,,gawri
Bshk,2929,kǽlḗc ̀,spoon,,,,gawri
Bshk,2814,kǽr,do! (imp.),,,,gawri
Bshk,2814,kǽránt,(he) is doing,,,,gawri
Bshk,2629,kǽréy,bracelet,,,,gawri
Bshk,2645,kǽṭṓ ̀,pieces of cattle (plur.),,,,gawri
Bshk,2645,kǽṭṓr ̀,buffalo calf,,,,gawri
Bshk,2826,kǣ́̃ʦ̣,she-bear,,,,gawri
Bshk,2588,kécæ̀l,armpit,,,,gawri
Bshk,2598,kéŋ,comb,,,,gawri
Bshk,3792,kʰǎn,mountain,,,,gawri
Bshk,3865,kʰā̌nt,(he) is eating,,,,gawri
Bshk,3848,kʰæ̀læ᷄́r,skin bag,,,,gawri
Bshk,3819,kʰæ̀ru᷄́ṣ,"rough, rugged",,,,gawri
Bshk,3865,kʰē̌nt,(she) is eating,,,,gawri
Bshk,3916,kʰē̌r,field,,,,gawri
Bshk,3911,kʰìn,heel,,,,gawri
Bshk,3929,kʰòjā́nt,"(he) is informing, notifying",,,,gawri
Bshk,3832,kʰṑr,left,,,,gawri
Bshk,3931,kʰō̌ṭ,"embers, coal",,,,gawri
Bshk,3906,kʰùr,"leg, foot",,,,gawri
Bshk,3219,kícír ̀,she-dog,,,,gawri
Bshk,2998,ki᷄́k,pupil of eye,,,,gawri
Bshk,3208,kíki᷄́r,chicken,,,,gawri
Bshk,3202,ki᷄́l,"pill, bullet",,,,gawri
Bshk,3181,kílā́r,cheese,,,,gawri
Bshk,3770,kíṛkǽy,window,,,,gawri
Bshk,3451,kíṣæ᷄́n,black,,,,gawri
Bshk,3218,kócér ̀,"clothing, dress",,,,gawri
Bshk,3533,kṓl ̀,crooked,,,,gawri
Bshk,3523,kṓmæ᷆̀l,soft,,,,gawri
Bshk,3519,kṓpǽr ̀,"(top of) head, chief, big man",,,,gawri
Bshk,3018,kṓr ̀,big stone,,,,gawri
Bshk,2648,kṓrā̀ṭ,bowl used for making bread,,,,gawri
Bshk,3219,kúcúr ̀,male dog,,,,gawri
Bshk,3208,kúkúr ̀,"rooster, chicken",,,,gawri
Bshk,3285,kúlìʦ̣,span from thumb to forefinger,,,,gawri
Bshk,3225,kúnjéy,key,,,,gawri
Bshk,3243,ku᷄́ṭ,"angle, knee",,,,gawri
Bshk,6628,la᷄́ʦ̣,grape,,,,gawri
Bshk,10910,la᷄́j,"modesty, shame",,,,gawri
Bshk,10930,la᷄́ɬ,bad,,,,gawri
Bshk,10917,láṇ,penis,,,,gawri
Bshk,10946,lát,has found it (masc.),,,,gawri
Bshk,6119,lā́ʦ̣ìm,right,,,,gawri
Bshk,9326,lā́kènt,(she) is bleating,,,,gawri
Bshk,4368,lā́m ̀,village,,,,gawri
Bshk,10904,lā́ŋ,foot bridge,,,,gawri
Bshk,11117,lā̀śá,something very small,,,,gawri
Bshk,10991,lā́ṭ ̀,plant,,,,gawri
Bshk,6613,læ̀kánt,(he) is pulling,,,,gawri
Bshk,10990,lǣ̀śím,garlic,,,,gawri
Bshk,11169,léìʦ̣,pheasant,,,,gawri
Bshk,10991,lḗṭ ̀,small plant,,,,gawri
Bshk,6343,lī̀ʦ̣,span from thumb to little finger,,,,gawri
Bshk,6368,lī́g,long,,,,gawri
Bshk,11120,lṓ,deodar,,,,gawri
Bshk,11072,lṑk,small,,,,gawri
Bshk,10978,lṓn,salt,,,,gawri
Bshk,11165,lṓù,red,,,,gawri
Bshk,11072,lùku᷄́ṭ,small,,,,gawri
Bshk,11072,lùkùṭór,children,,,,gawri
Bshk,11096,lúma᷄́ṭ,tail,,,,gawri
Bshk,11053,lúmā́y ̀,fox,,,,gawri
Bshk,11082,lúnánt,(he) is reaping,,,,gawri
Bshk,2892,ɬám,"job, work",,,,gawri
Bshk,5617,ɬa᷄́q,rotten,,,,gawri
Bshk,5994,ɬā́ ̀,three,,,,gawri
Bshk,3582,ɬǽyǣ́rànt,(he) is selling,,,,gawri
Bshk,5943,ɬi᷄́ʦ̣,thirst,,,,gawri
Bshk,5941a,ɬíʦ̣ā́g,thirsty,,,,gawri
Bshk,3418,ɬíkæ᷄́l,chameleon,,,,gawri
Bshk,5912,ɬī́,third,,,,gawri
Bshk,10104,má,month,,,,gawri
Bshk,9735,mán,kind of bread (no longer made),,,,gawri
Bshk,9839,mánánt,(he) is churning,,,,gawri
Bshk,9746,mánā́k ̀,frog,,,,gawri
Bshk,10055,mā́m ̀,mother's father,,,,gawri
Bshk,10044,mā́n ̀,"skin bag or tyre; raft floating on
skins",,,,gawri
Bshk,9796,mā́rā́ʦ̣ ̀,mulberry,,,,gawri
Bshk,9982,mā́s,meat,,,,gawri
Bshk,10323,mǽ,fat,,,,gawri
Bshk,9840,mǽdā̀n,churning stick,,,,gawri
Bshk,9742,mǽdæ̀l,thigh,,,,gawri
Bshk,9973,mǽī̀ʦ̣,buffalo,,,,gawri
Bshk,9810,mǽī́m,middle,,,,gawri
Bshk,9767,mǽī̀n,buttermilk,,,,gawri
Bshk,9882,mǽkæ᷄́r,male monkey,,,,gawri
Bshk,9882,mǽki᷄́r,she-monkey,,,,gawri
Bshk,9899,mæ᷄́l,dirt,,,,gawri
Bshk,9732,mæ᷄́n,"neck, back",,,,gawri
Bshk,9826,mǽnànt,(he) is saying,,,,gawri
Bshk,9828,mǽnùʦ̣,men,,,,gawri
Bshk,9878,mǽránt,(he) is dying,,,,gawri
Bshk,9875,mæ̀rcìkǽy,chilli,,,,gawri
Bshk,9758,mǽʦìn,fish,,,,gawri
Bshk,9804,mǽy,in,,,,gawri
Bshk,986,mǣ̌,we,,,,gawri
Bshk,10066,mǣ̂r,kill! (imp.),,,,gawri
Bshk,10066,mǣ́rànt,(he) is killing,,,,gawri
Bshk,9989,mḗʦ̣ ̀,honey,,,,gawri
Bshk,9990,mḗʦ̣ḕr,bee,,,,gawri
Bshk,10001,mḗś ̀,mother's sister,,,,gawri
Bshk,9828,mī́ś ̀,man,,,,gawri
Bshk,10009,mṓṭ ̀,mother's brother,,,,gawri
Bshk,10374,mṑṭū̀,now,,,,gawri
Bshk,10181,múcā́nt ̀,(he) is loosening,,,,gawri
Bshk,10174,mu᷄́k,face,,,,gawri
Bshk,10257,múl,price,,,,gawri
Bshk,10198,múŋ,kind of pulse,,,,gawri
Bshk,10278,múr,(he) died,,,,gawri
Bshk,10310,múṛā̀l,ram,,,,gawri
Bshk,10221,mu᷄́t,fist,,,,gawri
Bshk,10323,múyú,brain,,,,gawri
Bshk,10234,mū́ɬ ̀,urine,,,,gawri
Bshk,10258,mū̂ṣ,mouse,,,,gawri
Bshk,6914,na᷄́k,fingernail,,,,gawri
Bshk,6926,na᷄́n,naked,,,,gawri
Bshk,7039,nā᷄́g,snake,,,,gawri
Bshk,7067,nā́m ̀,name,,,,gawri
Bshk,7047,nā́r,root,,,,gawri
Bshk,6983,næ᷄́m,new,,,,gawri
Bshk,6943,næ᷄́n,river,,,,gawri
Bshk,7580,nǽṭànt,(he) is playing,,,,gawri
Bshk,7090,nǽzṓr ̀,nose,,,,gawri
Bshk,6966,níánt,(he) is taking away,,,,gawri
Bshk,7136,níæ᷆̀r,near,,,,gawri
Bshk,7479,níkā́nt,(he) is coming out,,,,gawri
Bshk,7563,nī́l ̀,blue,,,,gawri
Bshk,7200,nī́n ̀,sleep,,,,gawri
Bshk,6984,no᷄́m,nine,,,,gawri
Bshk,2339,óbèl,boiling,,,,gawri
Bshk,773,óṛā́l ̀,"flood, landslide",,,,gawri
Bshk,867,ótʰā̀r,trad. footwear,,,,gawri
Bshk,855,ṓś ̀,ice,,,,gawri
Bshk,7654,pácǽl ̀,"ripe, ready",,,,gawri
Bshk,7964,páláŋ,bed,,,,gawri
Bshk,7638,pám,wool,,,,gawri
Bshk,7785,pán,path,,,,gawri
Bshk,7732,pát,"behind, back, open",,,,gawri
Bshk,7655,pa᷄́̃j,five,,,,gawri
Bshk,7654,pā́cā̀nt,(he) is cooking,,,,gawri
Bshk,7627,pā́kʰèl,wing,,,,gawri
Bshk,8130,pā́lā́ ̀,green,,,,gawri
Bshk,2302,pā́nǽy,sandal,,,,gawri
Bshk,9089,pā́p ̀,father's sister's husband,,,,gawri
Bshk,8139,pā́ṣ ̀,"cowdung, manure",,,,gawri
Bshk,8142,pā́ṣànt,(he) is grinding,,,,gawri
Bshk,7636,pǽʦ̣ìn,"flying animal; includes bats,
excludes insects, chicken",,,,gawri
Bshk,7733,pæ᷄́ɬ,leaves,,,,gawri
Bshk,8051,pǽnæ᷆̀r,white,,,,gawri
Bshk,7934,pǽpæ᷄́r,large maize bread,,,,gawri
Bshk,8906,pǽrā̀r,wound,,,,gawri
Bshk,7843,pǽrḗn ̀,sieve,,,,gawri
Bshk,8134,pǽśā́nt,(he) is showing,,,,gawri
Bshk,8965,pǽśkā́l ̀,"rainy season, monsoon",,,,gawri
Bshk,7948,pǽṣú,rib,,,,gawri
Bshk,7987,pǽyā̀l,shepherd,,,,gawri
Bshk,9089,pḗp ̀,father's sister,,,,gawri
Bshk,9090,pʰa᷆̀p,lung,,,,gawri
Bshk,9072,pʰā̌l,ploughshare,,,,gawri
Bshk,9108,pʰā̌n,foam,,,,gawri
Bshk,9085,pʰi᷆̀t,mosquito,,,,gawri
Bshk,9042,pʰī̌,shoulder,,,,gawri
Bshk,13858,pʰòṭā́nt,(he) is breaking,,,,gawri
Bshk,13858,pʰóṭǽl ̀,broken,,,,gawri
Bshk,9083,pʰǔŋ,moustache,,,,gawri
Bshk,9085,pʰùt,fly,,,,gawri
Bshk,8152,pícʰæ᷆̀l,smooth,,,,gawri
Bshk,8201,pílìl,ant,,,,gawri
Bshk,8188,píɬí,father's brother,,,,gawri
Bshk,8168,pín,calf of the leg,,,,gawri
Bshk,8253,pi᷄́r,bark of tree,,,,gawri
Bshk,8298,píśī́r ̀,cat,,,,gawri
Bshk,8181,pi᷄́t,bladder,,,,gawri
Bshk,8399,pō̂,"son, boy",,,,gawri
Bshk,8700,pō̂-hù,(he) understood,,,,gawri
Bshk,8416,pṓɬ ̀,son's son,,,,gawri
Bshk,8209,púánt,(he) is drinking,,,,gawri
Bshk,8265,pu᷄́ɬ,son,,,,gawri
Bshk,8283,púrā̀n,"old, ancient",,,,gawri
Bshk,8336,púræ̀l,full,,,,gawri
Bshk,10539,ra᷄́t,blood,,,,gawri
Bshk,10679,rā́j,"king, prince",,,,gawri
Bshk,10198,rā́múŋ,bean,,,,gawri
Bshk,10680,rā́n ̀,good,,,,gawri
Bshk,10702,rā̀t,night,,,,gawri
Bshk,10616,rǽná̃,(he) beats,,,,gawri
Bshk,10763,rḕtæ̀,tomorrow,,,,gawri
Bshk,10734,ríŋànt,(he) is crying,,,,gawri
Bshk,10752,rī́d ̀,"brass, copper",,,,gawri
Bshk,10641,rō̂,"song, poem",,,,gawri
Bshk,10856,rṓṣ ̀,"anger, fury",,,,gawri
Bshk,13585,sá,bridge,,,,gawri
Bshk,13173,sa᷄́m,"flat, plain",,,,gawri
Bshk,13331,sáṇ ̀,male buffalo,,,,gawri
Bshk,13139,sa᷄́t,seven,,,,gawri
Bshk,12769,sā̂,breath,,,,gawri
Bshk,13290,sā̂r,morning,,,,gawri
Bshk,13871,sā́rén ̀,wife's sister,,,,gawri
Bshk,13112,se᷄́c,truth,,,,gawri
Bshk,13401,sídæ̀,straight,,,,gawri
Bshk,13461,sígi᷄́r,cleaning of body (after a wet dream),,,,gawri
Bshk,13386,sígít ̀,sand,,,,gawri
Bshk,13444,sī́ánt,(he) is sewing,,,,gawri
Bshk,13574,sī́r ̀,sun,,,,gawri
Bshk,12357,sṓé,rabbit,,,,gawri
Bshk,13544,súæ᷆̀r,"pig, swine",,,,gawri
Bshk,13460,súgàr,easy,,,,gawri
Bshk,13551,súí̃,"needle, injection",,,,gawri
Bshk,13493,súm,"earth, soil",,,,gawri
Bshk,13481,sū́n ̀,dream,,,,gawri
Bshk,13548,sū́̃ʦ̣ ̀,straight,,,,gawri
Bshk,12370,śá ̀,green-leaf vegetable,,,,gawri
Bshk,12352,śál,spear,,,,gawri
Bshk,12326,śân,roof,,,,gawri
Bshk,12293,śā́pʰìr,wolf,,,,gawri
Bshk,12329,śā́réy,autumn,,,,gawri
Bshk,12767,śā́śùr,wife's brother,,,,gawri
Bshk,12349,śǽlá,"wood, stick",,,,gawri
Bshk,12331,śǽrà,mountain goat,,,,gawri
Bshk,12323,śǣ́n ̀,"bed, charpai",,,,gawri
Bshk,12897,śéni᷄́ś,small pair of tongs,,,,gawri
Bshk,12264,śéŋ,throat,,,,gawri
Bshk,12664,śḗm ̀,spleen,,,,gawri
Bshk,12487,śídæ᷄́l,cold,,,,gawri
Bshk,12576,śílánt,it is hurting (masc. sing.),,,,gawri
Bshk,12743,śíle᷄́ṭ,ladder,,,,gawri
Bshk,12559,śíśánt,(it) is drying,,,,gawri
Bshk,12559,śíśǽl ̀,dried,,,,gawri
Bshk,12707,śi᷄́ṭ,"house, home",,,,gawri
Bshk,12547,śī̃ś,breath,,,,gawri
Bshk,12415,śṓlì,rice in the field,,,,gawri
Bshk,12618,śṓrúṇ,orphan,,,,gawri
Bshk,12548,śúk ̀,dried,,,,gawri
Bshk,12541,śúmǽín ̀,light blue,,,,gawri
Bshk,12753,śúśúr ̀,wife's father,,,,gawri
Bshk,12575,śū́l ̀,pain,,,,gawri
Bshk,13085,ṣájánt,(he) is being hit,,,,gawri
Bshk,13085,ṣā́nt,(he) is putting on,,,,gawri
Bshk,12717,ṣǣ́r ̀,blind,,,,gawri
Bshk,13085,ṣē̂t,has put something (fem.) on,,,,gawri
Bshk,12583,ṣíŋ,horn,,,,gawri
Bshk,12600,ṣíṣǽl ̀,local butter,,,,gawri
Bshk,12497,ṣī́ṣ ̀,maize ear,,,,gawri
Bshk,12803,ṣó,six,,,,gawri
Bshk,12518,ṣúmúr ̀,nose,,,,gawri
Bshk,5618,ta᷄́ʦ̣,kind of hoe,,,,gawri
Bshk,5679,ta᷄́t,hot,,,,gawri
Bshk,5766,tā́ní ̀,own; kin,,,,gawri
Bshk,5798,tā́r ̀,star,,,,gawri
Bshk,5718,tækṛa,"brave, strong",,,,gawri
Bshk,5735,tǽl,put! (imp.),,,,gawri
Bshk,5958,tæ᷄́l,oil,,,,gawri
Bshk,5738,tǽléy,sole of foot; palm of hand,,,,gawri
Bshk,5637,tǽlu᷄́n,rice,,,,gawri
Bshk,5684,tǽpíjǽl ̀,"warm, hot",,,,gawri
Bshk,5706,tǽrbél ̀,sword,,,,gawri
Bshk,5618,te᷄́ṣ,small hoe used for cutting wood,,,,gawri
Bshk,5647,tḗ,and,,,,gawri
Bshk,5731,ti᷄́l,palm of hand,,,,gawri
Bshk,5860,tín,navel,,,,gawri
Bshk,5839,tī́n ̀,sharp,,,,gawri
Bshk,5979,tṓlànt,(he) is weighing,,,,gawri
Bshk,14573,tú,you (sing.),,,,gawri
Bshk,13747,tʰē̌r,"arm, hand",,,,gawri
Bshk,6097,tʰī̀k,saliva,,,,gawri
Bshk,13774,tʰǔn,"pillar, post",,,,gawri
Bshk,5481,ṭép ̀,cap,,,,gawri
Bshk,5427,ṭʰěŋ,small axe,,,,gawri
Bshk,5427,ṭʰǒŋ,axe,,,,gawri
Bshk,5458,ṭi᷄́k,"button, ring",,,,gawri
Bshk,5481,ṭóp ̀,pakol,,,,gawri
Bshk,5466,ṭúkí ̀,cloth,,,,gawri
Bshk,13577,ʦáṛa᷄́k,road,,,,gawri
Bshk,13445,ʦʰìs,lead (metal),,,,gawri
Bshk,2417,úbáj,guts,,,,gawri
Bshk,1658,úcu᷆̀ṭ,"few, some",,,,gawri
Bshk,1962,úgu᷄́r,heavy,,,,gawri
Bshk,2093,u᷄́j,lie,,,,gawri
Bshk,2056,u᷄́l,otter,,,,gawri
Bshk,2389,úṣu᷄́n,hot,,,,gawri
Bshk,1804,útʰæ̀l,steep,,,,gawri
Bshk,1869,u᷄́ʦ,"spring, fountain",,,,gawri
Bshk,1921,ū́ ̀,water,,,,gawri
Bshk,2387,ū́ṭ ̀,camel,,,,gawri
Bshk,992,yá,I,,,,gawri
Bshk,10412,yál,water mill,,,,gawri
Bshk,10452,yǎnt,(he) is coming,,,,gawri
Bshk,10394,yæ᷄́n,liver,,,,gawri
Bshk,10453,yḗl ̀,co-wife,,,,gawri
