Line_ID	Item	Gloss	PDF_Page	Printed_Page	Column	Line_Order	Similarity_Group	Manual_Transcription	Bracket_Codes	Printed_Status_Text	Line_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
i147-l05	147	wall of house	72	65	left	5	5	kɨn ruʔ	p		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l01	148	pillow	72	65	left	1	1	kʰodam	deio		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l02	148	pillow	72	65	left	2	1	kʰokʰam	n		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l03	148	pillow	72	65	left	3	1	kʰudam	a		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l04	148	pillow	72	65	left	4	2	balɪʃ	0fghjklm		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l05	148	pillow	72	65	left	5	2	balus	b		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l06	148	pillow	72	65	left	6	2	baluʃ	c		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i148-l07	148	pillow	72	65	left	7	3	kʰonkʰlɪʔ	p		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i149-l01	149	blanket	72	65	left	1	0		p	no entry	source_blank	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i149-l02	149	blanket	72	65	left	2	1	kɔmbol	0abcdefghijklmno		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l01	150	ring (on finger)	72	65	left	1	1	aŋdi	f		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l02	150	ring (on finger)	72	65	left	2	1	aŋti	0aghilmo		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l03	150	ring (on finger)	72	65	left	3	1	antʰi	bc		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l04	150	ring (on finger)	72	65	left	4	2	aŋgoti	dn		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l05	150	ring (on finger)	72	65	left	5	2	aŋguti	e		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l06	150	ring (on finger)	72	65	left	6	3	suluʔ	p		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i150-l07	150	ring (on finger)	72	65	left	7	3	sulutei̯	jk		attested	high		manual visual inspection of the 300-dpi rendered pages; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
