Line_ID	Item	Gloss	PDF_Page	Printed_Page	Column	Line_Order	Similarity_Group	Manual_Transcription	Bracket_Codes	Printed_Status_Text	Line_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
i016-l11	16	mud	54	47	left	11	6	kada	0		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i016-l12	16	mud	54	47	left	12	7	pɛk	ghno		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l01	17	dust	54	47	left	1	0		f	no entry	source_blank	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l02	17	dust	54	47	left	2	1	dɨmut	p		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l03	17	dust	54	47	left	3	2	hapu	b		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l04	17	dust	54	47	left	4	2	haputʼ	c		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l05	17	dust	54	47	left	5	3	hantʃiŋ	d		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l06	17	dust	54	47	left	6	4	haʔadula	e		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l07	17	dust	54	47	left	7	4	hadula	m		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l08	17	dust	54	47	left	8	4	hagundula	a		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l09	17	dust	54	47	left	9	5	hantʃʰɛŋ	i		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l10	17	dust	54	47	left	10	6	mɛŋpɨrpʰu	jk		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l11	17	dust	54	47	left	11	7	habukʰu	l		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i017-l12	17	dust	54	47	left	12	8	dʰula	0ghno		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i018-l01	18	stone	54	47	left	1	1	loŋtʰai̯	bc		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i018-l02	18	stone	54	47	left	2	1	roŋtʰai̯	eflm		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i018-l03	18	stone	54	47	left	3	1	roŋtʰi	adghino		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i018-l04	18	stone	54	47	left	4	2	mao̯	jkp		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i018-l05	18	stone	54	47	left	5	3	patʰor	0		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l01	19	sand	54	47	right	1	1	haŋtʃʰɛŋ	ao		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l02	19	sand	54	47	right	2	1	haŋʔtʃɛŋ	efgm		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l03	19	sand	54	47	right	3	1	haŋtʃɛŋ	n		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l04	19	sand	54	47	right	4	1	haŋtʃʰɛŋ	i		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l05	19	sand	54	47	right	5	1	hantʃiŋ	d		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l06	19	sand	54	47	right	6	1	hatʃɛŋ	cl		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l07	19	sand	54	47	right	7	2	haŋtʃʰɛŋ	ao		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l08	19	sand	54	47	right	8	2	haŋtʃɛŋ	n		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l09	19	sand	54	47	right	9	2	haŋtʃʰɛŋ	i		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l10	19	sand	54	47	right	10	2	hantʃiŋ	d		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l11	19	sand	54	47	right	11	2	hasɛŋ	b		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l12	19	sand	54	47	right	12	2	hatʃɛŋ	cl		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l13	19	sand	54	47	right	13	3	dulabali	h		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l14	19	sand	54	47	right	14	4	ɖʒia̯p	j		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l15	19	sand	54	47	right	15	4	ɖʒiɛp	k		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l16	19	sand	54	47	right	16	5	bali	0		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i019-l17	19	sand	54	47	right	17	6	ɖʒmia̯k	p		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i020-l01	20	gold	54	47	right	1	1	kʰsiar	p		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i020-l02	20	gold	54	47	right	2	1	ksɛr	jk		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
i020-l03	20	gold	54	47	right	3	2	ʃona	0abcdefghilmno		attested	high		manual visual inspection of the 300-dpi rendered page; small IPA marks rechecked in targeted 1200-dpi crops	2026-08-29	hand-keyed-from-rendered-source; OCR-PDF-text-legacy-not-copied-or-used-to-verify
