koda_krishnupur,,ʃiŋgi,sun,,ʃiŋgi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:koda_krishnupur:1
mundari_karimpur,,ʃiŋgi,sun,,ʃiŋgi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:mundari_karimpur:1
mundari_nijpara,,siŋgi,sun,,siŋgi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:mundari_nijpara:1
santali_rautnagar,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_rautnagar:1
santali_paharpur,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_paharpur:1
mahali_abirpara,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:mahali_abirpara:1
santali_patichora,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_patichora:1
santali_jabri,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_jabri:1
mahali_pachondor,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:mahali_pachondor:1
kol_babudaing,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:kol_babudaing:1
santali_rashidpur,,ʈʃando,sun,,ʈʃando,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_rashidpur:1
santali_rajarampur,,ʈʃandu,sun,,ʈʃandu,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_rajarampur:1
mahali_matindor,,ʈʃandu,sun,,ʈʃandu,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:mahali_matindor:1
koda_kundang,,ʈʃandu,sun,,ʈʃandu,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:koda_kundang:1
santali_bodobelghoria,,ʈʃandu,sun,,ʈʃandu,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:2:santali_bodobelghoria:1
santali_paharpur,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_paharpur:1
mahali_abirpara,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mahali_abirpara:1
santali_patichora,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_patichora:1
santali_jabri,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_jabri:1
mahali_pachondor,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mahali_pachondor:1
kol_babudaing,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:kol_babudaing:1
santali_rashidpur,,ʈʃando,moon,,ʈʃando,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_rashidpur:1
santali_rajarampur,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_rajarampur:1
santali_rautnagar,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_rautnagar:1
mundari_nijpara,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mundari_nijpara:1
mahali_matindor,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mahali_matindor:1
mundari_begunbari,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mundari_begunbari:1
koda_kundang,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:koda_kundang:1
santali_bodobelghoria,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:santali_bodobelghoria:1
mundari_karimpur,,ʈʃandu,moon,,ʈʃandu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:mundari_karimpur:1
koda_krishnupur,,ʈʃandup,moon,,ʈʃandup,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:3:koda_krishnupur:1
santali_rajarampur,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_rajarampur:1
santali_rautnagar,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_rautnagar:1
mundari_nijpara,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mundari_nijpara:1
santali_paharpur,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_paharpur:1
mahali_abirpara,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mahali_abirpara:1
mahali_matindor,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mahali_matindor:1
santali_patichora,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_patichora:1
santali_jabri,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_jabri:1
mundari_begunbari,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mundari_begunbari:1
mahali_pachondor,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mahali_pachondor:1
koda_kundang,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:koda_kundang:1
kol_babudaing,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:kol_babudaing:1
koda_krishnupur,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:koda_krishnupur:1
santali_bodobelghoria,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_bodobelghoria:1
mundari_karimpur,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:mundari_karimpur:1
santali_rashidpur,,ipil,star,,ipil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:4:santali_rashidpur:1
santali_bodobelghoria,,ɾɨmɪl,cloud,,ɾɨmɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_bodobelghoria:1
koda_kundang,,ɾimbil,cloud,,ɾimbil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:koda_kundang:1
koda_krishnupur,,ɾimbil,cloud,,ɾimbil,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:koda_krishnupur:1
santali_rajarampur,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_rajarampur:1
santali_rautnagar,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_rautnagar:1
mundari_nijpara,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mundari_nijpara:1
santali_paharpur,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_paharpur:1
mahali_abirpara,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mahali_abirpara:1
mahali_matindor,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mahali_matindor:1
santali_patichora,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_patichora:1
santali_jabri,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_jabri:1
mundari_begunbari,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mundari_begunbari:1
mahali_pachondor,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mahali_pachondor:1
mundari_karimpur,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:mundari_karimpur:1
santali_rashidpur,,ɾimɪl,cloud,,ɾimɪl,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:santali_rashidpur:1
kol_babudaing,,badɾi,cloud,,badɾi,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:5:kol_babudaing:1
mundari_nijpara,,da.aʔ,rain,,da.aʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mundari_nijpara:1
mundari_begunbari,,da.aʔ,rain,,da.aʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mundari_begunbari:1
koda_krishnupur,,da.aʔ,rain,,da.aʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:koda_krishnupur:1
santali_rajarampur,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_rajarampur:1
santali_rautnagar,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_rautnagar:1
santali_paharpur,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_paharpur:1
mahali_abirpara,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mahali_abirpara:1
mahali_matindor,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mahali_matindor:1
santali_patichora,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_patichora:1
santali_jabri,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_jabri:1
mahali_pachondor,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mahali_pachondor:1
koda_kundang,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:koda_kundang:1
kol_babudaing,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:kol_babudaing:1
santali_bodobelghoria,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_bodobelghoria:1
santali_rashidpur,,daʔ,rain,,daʔ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:santali_rashidpur:1
mundari_karimpur,,daʔa,rain,,daʔa,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:6:mundari_karimpur:1
mundari_nijpara,,ramdhanu,rainbow,,ramdhanu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mundari_nijpara:1
mundari_karimpur,,ramdhanu,rainbow,,ramdhanu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mundari_karimpur:1
mahali_abirpara,,ramdhanuk,rainbow,,ramdhanuk,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mahali_abirpara:1
koda_kundang,,ramdhanuk,rainbow,,ramdhanuk,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:koda_kundang:1
mahali_pachondor,,rɔŋdhanuk,rainbow,,rɔŋdhanuk,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mahali_pachondor:1
santali_bodobelghoria,,rɔŋdhɔnu,rainbow,,rɔŋdhɔnu,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_bodobelghoria:1
santali_jabri,,ramlɔkhon,rainbow,,ramlɔkhon,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_jabri:1
santali_rajarampur,,ramlɔkhon a,rainbow,,ramlɔkhon a,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_rajarampur:1
santali_rashidpur,,ramlɔkhon a,rainbow,,ramlɔkhon a,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_rashidpur:1
santali_rautnagar,,ramlɔkhon aʔ,rainbow,,ramlɔkhon aʔ,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_rautnagar:1
santali_paharpur,,ramlɔkhon aʔ,rainbow,,ramlɔkhon aʔ,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_paharpur:1
santali_patichora,,ramlɔkhon aʔ,rainbow,,ramlɔkhon aʔ,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:santali_patichora:1
kol_babudaing,,rɔmguntha,rainbow,,rɔmguntha,lexical-similarity-group:3,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:kol_babudaing:1
mundari_begunbari,,rurbiŋ,rainbow,,rurbiŋ,lexical-similarity-group:4,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mundari_begunbari:1
mahali_matindor,,aʔʃar,rainbow,,aʔʃar,lexical-similarity-group:5,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:7:mahali_matindor:1
santali_rajarampur,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_rajarampur:1
santali_rautnagar,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_rautnagar:1
santali_paharpur,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_paharpur:1
mahali_abirpara,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mahali_abirpara:1
santali_patichora,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_patichora:1
santali_jabri,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_jabri:1
mahali_pachondor,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mahali_pachondor:1
kol_babudaing,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:kol_babudaing:1
santali_bodobelghoria,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_bodobelghoria:1
santali_rashidpur,,hɔj,wind,,hɔj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:santali_rashidpur:1
mundari_begunbari,,hɔjo,wind,,hɔjo,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mundari_begunbari:1
mahali_matindor,,hoj,wind,,hoj,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mahali_matindor:1
mundari_nijpara,,hojo,wind,,hojo,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mundari_nijpara:1
mundari_karimpur,,hojo,wind,,hojo,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:mundari_karimpur:1
koda_kundang,,hawa,wind,,hawa,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:koda_kundang:1
koda_krishnupur,,hawa,wind,,hawa,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:8:koda_krishnupur:1
mundari_karimpur,,biɖʒili,lightning,,biɖʒili,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:mundari_karimpur:1
santali_rajarampur,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_rajarampur:1
santali_rautnagar,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_rautnagar:1
mundari_nijpara,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:mundari_nijpara:1
santali_paharpur,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_paharpur:1
mahali_abirpara,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:mahali_abirpara:1
mahali_matindor,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:mahali_matindor:1
santali_patichora,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_patichora:1
santali_jabri,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_jabri:1
mahali_pachondor,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:mahali_pachondor:1
koda_kundang,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:koda_kundang:1
kol_babudaing,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:kol_babudaing:1
koda_krishnupur,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:koda_krishnupur:1
santali_bodobelghoria,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_bodobelghoria:1
santali_rashidpur,,biɖʒli,lightning,,biɖʒli,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 82],,,santali-cluster:9:santali_rashidpur:1
mundari_begunbari,,ɾimɪl ʃadi,thunder,,ɾimɪl ʃadi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mundari_begunbari:1
mundari_nijpara,,ɾimɪl sadi,thunder,,ɾimɪl sadi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mundari_nijpara:1
santali_paharpur,,ɾimɪl sadi,thunder,,ɾimɪl sadi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_paharpur:1
mundari_karimpur,,ɾimɪl sadi,thunder,,ɾimɪl sadi,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mundari_karimpur:1
santali_rashidpur,,rimɪl ʃadɛ,thunder,,rimɪl ʃadɛ,lexical-similarity-group:1,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_rashidpur:1
santali_rajarampur,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_rajarampur:1
santali_rautnagar,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_rautnagar:1
santali_paharpur,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_paharpur:2
mahali_abirpara,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mahali_abirpara:1
mahali_matindor,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mahali_matindor:1
santali_patichora,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_patichora:1
santali_jabri,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_jabri:1
mahali_pachondor,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:mahali_pachondor:1
santali_bodobelghoria,,hudur,thunder,,hudur,lexical-similarity-group:2,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:santali_bodobelghoria:1
kol_babudaing,,garɖʒok,thunder,,garɖʒok,lexical-similarity-group:3,kim-kim-ahmad-sangma2010santali-cluster[p. 83],,,santali-cluster:10:kol_babudaing:1
