OSi,979,at,weapon,,,,"paranavitana[p. 431 (printed p. 423), col. 2]",,,,,,,noun
OSi,,att,self,,,,"paranavitana[p. 431 (printed p. 423), col. 2]",,,,,,,noun
OSi,1217,at,"gained, obtained",,,,"paranavitana[p. 431 (printed p. 423), col. 2]",,,,,,,
OSi,,ta,of at! or atat,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,acc
OSi,,itat,[Skt. anta,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,noun
OSi,,itak,"indef, ofat! or atat",,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,nom
OSi,,atat- gāsu,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,ataț,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,dat
OSi,,atani,of ata!,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,instr
OSi,,atar,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,noun
OSi,,atara,[Skt. antara,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,noun
OSi,,ata-vāsi,disciple,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,atahi,of atat,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,loc
OSi,1511,atala,flat expanse of rock,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,noun
OSi,,atā,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,loc
OSi,,atin,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,instr
OSi,,atina,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,atini,,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,atira,in the midst of,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,noun
OSi,,attam,weapon,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,atni,"2, IIQ; 241",,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,instr
OSi,,atni,in the manner of one who has obtained his desire,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,instr
OSi,,atnen,"417. atl-pat}, cd. [cf. Dhpr. 331l, obtained",,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,instr
OSi,,atla,palm of the hand,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,at!-vațu,wings,,,,"paranavitana[p. 431 (printed p. 423), col. 3]",,,,,,,
OSi,,atl-saru,precious,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,
OSi,,athi,of at! [cf. Sov. 3 326,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,loc
OSi,,ad,today,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,adv
OSi,,ad,[Skt. ārdra,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,adj
OSi,,ada,,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,verb
OSi,,ada*,,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,verb
OSi,,ada’,having come,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,abs
OSi,642,adan,[Skt. ardana,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,adj
OSi,,adava,cs. of vada?,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,abs
OSi,,adaha,ha anc ad,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,verb
OSi,,aduna,,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,verb
OSi,,advay,"cs. of vada!, through #*adavayi",,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,abs
OSi,,adhikāri,superintendent,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,399,an,other,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,adj
OSi,,ana,"order, command",,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,,anadara,"disregard, disrespect",,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,,anana,pl. of an,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,acc
OSi,,anana’,face,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,,ananda,joy,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,406,ananmana,with one another,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,adv
OSi,,ani,to strike,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,verb
OSi,,aniyā,unjust,,,,"paranavitana[p. 432 (printed p. 424), col. 1]",,,,,,,noun
OSi,331,anurā,"love, affection, 25: t 338. . | anek, a, [an-+ek or indef. of ar F cf. Dhpr. 185], another",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun
OSi,,anoba,"not there, i.s elsewhere",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,adv
OSi,,anda,"l see andya—andvay, ändi ändiyen, and ändili",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,verb
OSi,,andili,handful See ändili,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun
OSi,,anduna,"to recognize; abs. cs., andunvay 284",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,verb
OSi,,andva,"cs. of vanda?, througt #andavā",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,abs
OSi,,andvay,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,andvā,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,anna,"sin. of an, through #anha",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,gen
OSi,,annaț,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,dat
OSi,,anhața,61r,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,anhi,sin. f. of an,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,loc
OSi,,annna,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,apa,"3, 4i",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,acc
OSi,,apaț,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,dat
OSi,,apața,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,apahata,,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,
OSi,,api,"646, 661r",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,nom
OSi,,apula,"to wash clothes; pr. pt. (a.), apulana",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,verb
OSi,,ab,cloud,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun
OSi,573,abara,sky,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun
OSi,,abara,to flutter,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,verb
OSi,,abaranņa,ornament,,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun
OSi,,abi,"woman, wife, damsel",,,,"paranavitana[p. 432 (printed p. 424), col. 2]",,,,,,,noun f
OSi,,abura,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,abula,"fluttered 187. Aboy, n. pr. [P. Agga-bodhi], cd. Aboy-nirind",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,part
OSi,,amadak,"cd., amadak-led, seed of the water-melon",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,amada-leda,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,amad-led,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,amata,"to call, address; 3rd sin. pr., amatayi",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,verb
OSi,571,amaya,"nectar, ambrosia",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,amuņ,"dam, in place-name",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,ambu,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,ambuyu,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,ambura,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,1045,ay,ror,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,part
OSi,,aya,person,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,ayat,[Skt. äyatta,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,adj
OSi,,ayadi,petition,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,part
OSi,,ayasa,fatigue,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,ař-yaha,"cd., unhappiness",,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,noun
OSi,,ayi,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,
OSi,,ayin,,,,,"paranavitana[p. 432 (printed p. 424), col. 3]",,,,,,,instr
OSi,,ayihapat,unhappiness,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ayut,of vet,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,abs
OSi,,ayuta,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ayutin,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ayun,Or acc. pl. of ay or var. (rel.),,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,gen
OSi,,ayuna,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ayuyun,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ayura,manner,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,noun
OSi,,aye,"sin, of ay or var",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,nom
OSi,,ayek,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,nom
OSi,,ayvan,pl. of ay or aya’ (rel.),,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,acc
OSi,,ayha,2nd sin. pt. of ye,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ar,there! 160,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,indecl
OSi,,arat,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,ara,"to ascend, mount",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,verb
OSi,,ara,"to take; abs., ara, see ara-gat, argat, arvanne, arvat, ala, ära, and ärä",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,verb
OSi,1297,araka,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,noun
OSi,,arakele,an official s title,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,noun
OSi,,ara?-gat,"inst., aragatni",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,part
OSi,,aratar,"rough 342. aran, arana!, s. [Skt. aranya",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,adj
OSi,,arama,pleasance,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,noun
OSi,,aramb,,,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,
OSi,,arāki,"protector, gen. pl aräkkan",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,noun
OSi,,arāy,"ofv'ara?, having directed 333",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,abs
OSi,,ariya,"to pleasi B597 740], interjection of calling with anger",,,,"paranavitana[p. 433 (printed p. 425), col. 1]",,,,,,,verb
OSi,,ar-gat,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,arbay,"for the sake of, due to",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,indecl
OSi,,arvanne,sin. of pr. pt. cs. (inf.) of vara,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,nom
OSi,,avuņa,[P. ãvunāti,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,verb
OSi,,arvat,cs. of vara?,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,conditional
OSi,,ala,[Skt. sam-vli,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,verb
OSi,1366,alala,love,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun
OSi,,alu,"illuminated, light, dawn; 52; cd., alu-yama [cf. Sdu., v. 103], 4alnā, pr. pt. (a.) of vala",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun
OSi,,av,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun
OSi,,ava,"sin. of at, ā1, or ay (rel.)",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,gen
OSi,,ava,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,conditional
OSi,,avan,"ọr gen. pl. of at, ã1, or ay (rel.) [cf. avan, Dhag. 90)",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,acc
OSi,1366,avala,"dalliance, loc. indef., avaleklhi",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun
OSi,,avaļa,"a. [Skt. đvrtaj, enveloped",,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,part
OSi,,avāj,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,abs
OSi,,avisara,a woman who goes to an assignment,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun f
OSi,5767,avu,sunshine,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,noun
OSi,,avuj,having come,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,abs
OSi,,avuja,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avujini,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avuju,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avujni,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avud,received,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avudin,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avyudu,,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,
OSi,,avula,[Skt. sar (or ā)-vVval; cÊ. 31 p Po 649,,,,"paranavitana[p. 433 (printed p. 425), col. 2]",,,,,,,verb
OSi,,ven,observing,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,instr
OSi,919,vhi,tears,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,loc
OSi,,ıS,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,isë,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,isat,[Skt. arńiśu,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asa,rum,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asaf,"vicinity, direction",,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asat,to heär,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,verb
OSi,,asañ,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,abs
OSi,,asa’,the quality that is relished,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asak,indef. of asat,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,acc
OSi,,asat,of vasat,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,conditional
OSi,,asatu,attached,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,adj
OSi,,asad,Lf. of asada,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asada,faithless one,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,noun
OSi,,asada-banda,faithless person,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asadaha,pl. of asada,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,nom
OSi,,asadin,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asadu,pl. of asad or asada,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,nom
OSi,,asadun,pl. of asad or asada,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,gen
OSi,,asaddani,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asadna,pl. of asad,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,gen
OSi,,asadni,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asad-bada,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asad-band,,,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asad-band-bava,"629. _ asamina, gd. of vasat, 66r",,,,"paranavitana[p. 433 (printed p. 425), col. 3]",,,,,,,
OSi,,asay,of vasat [cf. Dhag. 80 239,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,abs
OSi,,asaya,,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,,asayi,,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,1071,asar,"conduct, behaviour, 6o: See asarini",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asara,(1) vicinity,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,502,asara’,"nymph, See asaran",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun f
OSi,,asarak,"sin., indef. f. o asarat, companion",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,nom
OSi,,asarata,of asara! (3),,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,dat
OSi,,asaran,,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,gen
OSi,,asarann,,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,,asaraya,companionship,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asarini,of asar,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,instr
OSi,,asareya,,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,,asala,[Skt. õ&sanna,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asā,"of asat [cf, Kskh. X. 94)",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,abs
OSi,,asigi,sword-bearer,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,,asiri,"wonder, wonderful",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asut,displeasure,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asu’,"bound, captured, caught; cd., asu-kaļa?, made to be caught",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,adj
OSi,,asna,"seat; cd., huņ?-asna",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,adj
OSi,,asray,"association; cd., asray-kaļa?, attached",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,asvasa,"to console; vn, asväsili, consolation",,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,verb
OSi,,ast-vāsli,interjection expressing surprise,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,
OSi,,ahas,sky,,,,"paranavitana[p. 434 (printed p. 426), col. 1]",,,,,,,noun
OSi,,ali,a woman’s femali,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,noun f
OSi,,friend,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,ā,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,ā'-gaņan,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,ānaț,pl. of Āā! (rel.),,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,dat
OSi,,āma,"35. āmo, īst pl. pr. of ve? [ā and mo)",,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,conditional
OSi,,āyun,"pl. of Āā! (rel.), e.f. of ayun",,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,gen
OSi,,āyuna,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,āyunnahaț,"pl. of ā (rel,)",,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,dat
OSi,,āyuyun,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,āye,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,nom
OSi,,āvavunat,pl. of ā (rel.),,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,dat
OSi,,āven,"of ā (inf.), 66o. ä1, l.f. of yä or hä?, euphonically joined to preceding word, used as copula, e.g. vännä = väni-ä",,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,instr
OSi,,ā,her,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,acc
OSi,,āgā,"of aga! [cf, Dhag. 238), advent",,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,loc
OSi,,āgāni,of aga!,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,instr
OSi,114,āħga,body,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,noun
OSi,,āṅgahi,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,loc
OSi,,āṅgi,in accordance with,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,adv
OSi,,āñùge,of äñńga,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,loc
OSi,,āja,of vaja?,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,abs
OSi,,ājā,of vaja!,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,abs
OSi,,ājā,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,āt,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,
OSi,,āta,,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,verb
OSi,,āta,one person,,,,"paranavitana[p. 434 (printed p. 426), col. 2]",,,,,,,verb
OSi,,ātiyavun,pl. of ätit,,,,"paranavitana[p. 434 (printed p. 426), col. 3]",,,,,,,gen
