Ni,,ápaenkāmā,to make to cry,,ápaenkāmā,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 16, ID 63]",,,mundlay1996:60,,,,
Ni,,ápó,wood; to be lit,,ápó,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 17, ID 68]",,,mundlay1996:65,,,,
Ni,,ápokama,to light a fire,,ápokama,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 18, ID 69]",,,mundlay1996:66,,,,
Ni,,ārom,"to break, fall off (as of teeth)",,ārom,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 19, ID 82]",,,mundlay1996:79,,,,
Ni,,arom-kāmāy,to demolish,,arom-kāmāy,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 20, ID 83]",,,mundlay1996:80,,,,
Ni,,árthi,to cause to weep,,árthi,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 21, ID 85]",,,mundlay1996:82,,,,
Ni,,áto,to twist,,áto,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 22, ID 89]",,,nihali-database2026:mundlay:89,,,,
Ni,,átho,husband,,átho,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 23, ID 92]",,,mundlay1996:89,,,,
Ni,,āwār,house,,āwār,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 24, ID 96]",,"Mundlay: Marathi āvār 'compound area of a house,' Hindi āvār 'house'",mundlay1996:93,,,,loanword
Ni,,āwār-nitti,wife who was formerly someone else's wife,,āwār-nitti,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 25, ID 97]",,,nihali-database2026:mundlay:97,,,,
Ni,,āwar-ãthoka-bethey,spinster,,āwar-ãthoka-bethey,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 26, ID 98]",,,nihali-database2026:mundlay:98,,,,
Ni,,acar,end of a sari which is draped over the shoulders,,acar,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 27, ID 3]",,Mundlay: Hindi acal,mundlay1996:3,,,,loanword
Ni,,acci,dig,,acci,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 28, ID 4]",,,mundlay1996:4,,,,
Ni,,aɖawɖi,"suddenly, at once",,aɖawɖi,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 29, ID 7]",,,mundlay1996:7,,,,
Ni,,aɖé,to burn,,aɖé,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 30, ID 9]",,,mundlay1996:9,,,,
Ni,,adla-bedli-kamay,"to barter, exchange",,adla-bedli-kamay,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 31, ID 11]",,Mundlay: Marathi adlabadal (a noun),mundlay1996:11,,,,loanword
Ni,,aggari,train,,aggari,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 32, ID 14]",,Mundlay: Marathi āggāɖi,mundlay1996:14,,,,loanword
Ni,,agrí,"to shut, close",,agrí,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 33, ID 19]",,,mundlay1996:19,,,,
Ni,,agor,trap for catching animals in the forest,,agor,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 34, ID 18]",,,mundlay1996:18,,,,
Ni,,āji,sister-in-law,,āji,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 35, ID 23]",,,mundlay1996:23,,,,
Ni,,ajgar,python,,ajgar,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 36, ID 25]",,Mundlay: Marathi/Hindi ajgar,mundlay1996:25,,,,loanword
Ni,,ajmí,to vomit,,ajmí,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 37, ID 26]",,,nihali-database2026:mundlay:26,,,,
Ni,,pewŋki ajni,to vomit (bile),,pewŋki ajni,,"mundlay1996[p. 36];nihali-database2026[tab Mundlay, row 38, ID 1365]",,,nihali-database2026:mundlay:1365,,,,
Ni,,ajiw,"immediately, now",,ajiw,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 39, ID 24]",,"Mundlay: Marathi (dialectal) ajji ""presently""",mundlay1996:24,,,,loanword
Ni,,akāwā,name of a bush,,akāwā,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 40, ID 28]",,,mundlay1996:28,,,,
Ni,,ákā,to hang up on a line,,ákā,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 41, ID 27]",,Mundlay: Korku akhà-,mundlay1996:27,,,,loanword
Ni,,akhaɳɖā,finger,,akhaɳɖā,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 42, ID 29]",,"Mundlay: Marathi āŋgaʈhā ""thumb""",nihali-database2026:mundlay:29,,,,loanword
Ni,,akhuɳɖā,finger,,akhuɳɖā,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 43, ID 30]",,"Mundlay: Marathi āŋgaʈhā ""thumb""",nihali-database2026:mundlay:30,,,,loanword
Ni,,alāgo,separate,,alāgo,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 44, ID 37]",,Mundlay: Marathi/Hindi alāg 'separate',mundlay1996:38,,,,loanword
Ni,,alogo,a strip of bark used as a rope; a thin bamboo stick,,alogo,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 45, ID 38]",,,mundlay1996:39,,,,
Ni,,āmuso,new moon night,,āmuso,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 46, ID 40]",,"Mundlay: Marathi (dialectal) amuša, Sk. amāvāsyā",nihali-database2026:mundlay:40,,,,loanword
Ni,,ancho,to pick,,ancho,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 47, ID 43]",,,mundlay1996:44,,,,
Ni,,anchi,"to select, to pick",,anchi,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 48, ID 44]",,,mundlay1996:45,,,,
Ni,,angārko,upper garment of a man,,angārko,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 49, ID 58]",,Mundlay: Marathi angarkhā,mundlay1996:56,,,,loanword
Ni,,angulij,to bathe; bath,,angulij,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 50, ID 55]",,"Mundlay: Korku ãguluj, Marathi ānghoɭ, Marathi (dialectal) anguli, Sk. anga 'body'",mundlay1996:54,,,,loanword
Ni,,angloy basonki bethey,"puberty, lit 'not taking bath'",,angloy basonki bethey,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 51, ID 56]",,,nihali-database2026:mundlay:56,,,,
Ni,,angúb,to yawn,,angúb,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 52, ID 57]",,Mundlay: Korku angub,mundlay1996:55,,,,loanword
Ni,,anuij,to bend down (as of a branch),,anuij,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 53, ID 59]",,Mundlay: Korku anuj,mundlay1996:57,,,,loanword
Ni,,aparā,ritual impurity after death; mourning,,aparā,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 54, ID 64]",,,mundlay1996:61,,,,
Ni,,aphír,to fly,,aphír,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 55, ID 65]",,Mundlay: Korku aphir,mundlay1996:62,,,,loanword
Ni,,aphiri,fire-fly,,aphiri,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 56, ID 66]",,,mundlay1996:63,,,,
Ni,,ará,to examine closely,,ará,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 57, ID 72]",,,mundlay1996:69,,,,
Ni,,arāy,to see,,arāy,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 58, ID 78]",,,mundlay1996:75,,,,
Ni,,arāy,two and a half,,arāy,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 59, ID 77]",,"Mundlay: Hindi aɖhay, Hindi (dialectal) aray",nihali-database2026:mundlay:77,,,,loanword
Ni,,arāngá,stale; to become stale,,arāngá,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 60, ID 74]",,,mundlay1996:71,,,,
Ni,,arec,"to brush away into a pile on one side (dry leaves, etc.)",,arec,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 61, ID 79]",,,nihali-database2026:mundlay:79,,,,
Ni,,arki,to weave,,arki,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 62, ID 80]",,,mundlay1996:77,,,,
Ni,,ārno,"leave something behind one, when leaving a place",,ārno,,"mundlay1996[p. 18];nihali-database2026[tab Mundlay, row 63, ID 81]",,,mundlay1996:78,,,,
Ni,,asudi,to hang something on a line,,asudi,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 64, ID 90]",,,mundlay1996:87,,,,
Ni,,asud,to be flat on one's back in wrestling,,asud,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 65, ID 91]",,,mundlay1996:88,,,,
Ni,,awol,good,,awol,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 66, ID 99]",,Mundlay: Hindi/Marathi avval 'of high quality',mundlay1996:94,,,,loanword
Ni,,awolo,to cure,,awolo,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 67, ID 101]",,,mundlay1996:96,,,,
Ni,,ayin-te,gently,,ayin-te,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 68, ID 104]",,,mundlay1996:99,,,,
Ni,,abā,father,,abā,,"mundlay1996[p. 17];nihali-database2026[tab Mundlay, row 69, ID 1]",,"Mundlay: Marathi ābā ""term of address""",mundlay1996:1,,,,loanword
Ni,,bābā,paddy,,bābā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 70, ID 106]",,Mundlay: Korku baba,mundlay1996:101,,,,loanword
Ni,,bābā,mother's father,,bābā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 71, ID 107]",,Mundlay: Marathi (dialectal) bābā 'grandfather on father's side',nihali-database2026:mundlay:107,,,,loanword
Ni,,bādo,of a later origin,,bādo,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 72, ID 120]",,Mundlay: Hindi bād 'later',mundlay1996:111,,,,loanword
Ni,,bãe(n),to spread leaves on a roof; thatch,,bãe(n),,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 73, ID 185]",,,mundlay1996:173,,,,
Ni,,báki,trap; cheat,,báki,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 74, ID 147]",,,mundlay1996:137,,,,
Ni,,báka,dialectal variant of báki,,báka,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 75, ID 148]",,Mundlay: Korku bag,nihali-database2026:mundlay:148,,,,loanword
Ni,,baki-jeré,"to get caught (on a fish-hook, etc.)",,baki-jeré,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 76, ID 149]",,,nihali-database2026:mundlay:149,,,,
Ni,,báro,sing; a song,,báro,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 77, ID 168]",,,mundlay1996:157,,,,
Ni,,barsādo,rain,,barsādo,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 78, ID 169]",,Mundlay: Hindi barsāt,mundlay1996:158,,,,loanword
Ni,,barsādo dino,wet season,,barsādo dino,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 79, ID 170]",,,nihali-database2026:mundlay:170,,,,
Ni,,baure,one's own father,,baure,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 80, ID 161]",,,nihali-database2026:mundlay:161,,,,
Ni,,bāi,"woman, elder sister",,bāi,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 81, ID 129]",,Mundlay: Marathi bāi,mundlay1996:120,,,,loanword
Ni,,baika,"woman, sister",,baika,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 82, ID 130]",,"Mundlay: Marathi bayko 'wife, woman'",mundlay1996:121,,,,loanword
Ni,,báy,today,,báy,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 83, ID 184]",,,mundlay1996:172,,,,
Ni,,bābarā,an edible root,,bābarā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 84, ID 108]",,,mundlay1996:103,,,,
Ni,,bābur,a thorny tree,,bābur,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 85, ID 110]",,"Mundlay: Marathi (dialectal) babhur, Marathi babhuɭ",mundlay1996:105,,,,loanword
Ni,,bač(a)kā,"small boy, young one of an animal",,bač(a)kā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 86, ID 112]",,Mundlay: Hindi bacca,nihali-database2026:mundlay:112,,,,loanword
Ni,,bačkā kol,female dwarf,,bačkā kol,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 87, ID 115]",,,nihali-database2026:mundlay:115,,,,
Ni,,backā pasārā,narrow passage,,backā pasārā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 88, ID 116]",,,nihali-database2026:mundlay:116,,,,
Ni,,bačaka-re,one's own child,,bačaka-re,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 89, ID 113]",,,nihali-database2026:mundlay:113,,,,
Ni,,bačka-ri,one's own child (dialectal variant),,bačka-ri,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 90, ID 114]",,,nihali-database2026:mundlay:114,,,,
Ni,,baɖā,one,,baɖā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 91, ID 117]",,,mundlay1996:108,,,,
Ni,,badār,to scratch one's skin,,badār,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 92, ID 118]",,"Mundlay: Marathi bhadarɳe 'to shear, scrape'",mundlay1996:109,,,,loanword
Ni,,badrā,"cloud, sky",,badrā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 93, ID 123]",,"Mundlay: Hindi (dialectal) badri, Hindi bādal",mundlay1996:114,,,,loanword
Ni,,bagár,young one of a buffalo,,bagár,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 94, ID 124]",,,mundlay1996:115,,,,
Ni,,bage-bage,quickly,,bage-bage,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 95, ID 125]",,"Mundlay: Korku bage bage, Marathi (dialectal) bigi bigi 'quickly'",mundlay1996:116,,,,loanword
Ni,,bakán,"to leave, release, divorce, abandon, set free",,bakán,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 96, ID 138]",,"Mundlay: Korku bae 'leave, abandon', South Munda baɲ",mundlay1996:128,,,,loanword
Ni,,bakāy,to bear fruit; to be plentiful; to be in abundance,,bakāy,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 97, ID 146]",,,mundlay1996:136,,,,
Ni,,bakārā,he-goat,,bakārā,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 98, ID 139]",,Mundlay: Marathi bakɽā,nihali-database2026:mundlay:139,,,,loanword
Ni,,bakrā-kāv,lamb curry,,bakrā-kāv,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 99, ID 140]",,,mundlay1996:130,,,,
Ni,,bakko,palm of the hand,,bakko,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 100, ID 141]",,,mundlay1996:131,,,,
Ni,,bakko-koɖɖu-akhaɳɖa,thumb,,bakko-koɖɖu-akhaɳɖa,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 101, ID 142]",,,mundlay1996:132,,,,
Ni,,bakko-ko-mindi-jiki,wrist,,bakko-ko-mindi-jiki,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 102, ID 143]",,,nihali-database2026:mundlay:143,,,,
Ni,,bakko-tepre,"knuckles, dorsum of hand",,bakko-tepre,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 103, ID 144]",,,mundlay1996:134,,,,
Ni,,bakru,kid,,bakru,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 104, ID 145]",,,mundlay1996:135,,,,
Ni,,ballā,hill,,ballā,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 105, ID 150]",,Mundlay: Korku balla,nihali-database2026:mundlay:150,,,,loanword
Ni,,ballā-kaǰārki kheto,hill field,,ballā-kaǰārki kheto,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 106, ID 151]",,,nihali-database2026:mundlay:151,,,,
Ni,,bamāka,otherwise,,bamāka,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 107, ID 153]",,"Mundlay: Korku ban-ba-ken, lit. 'if not, then'",mundlay1996:141,,,,loanword
Ni,,bamāki,dialectal variation of bamāka,,bamāki,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 108, ID 154]",,,nihali-database2026:mundlay:154,,,,
Ni,,bamrā,wick,,bamrā,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 109, ID 157]",,,mundlay1996:145,,,,
Ni,,bambārā,dialectal variation of bamrā,,bambārā,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 110, ID 158]",,,nihali-database2026:mundlay:158,,,,
Ni,,bana,clothes,,bana,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 111, ID 159]",,"Mundlay: Marathi (dialectal) bāɳ, Marathi vāɳ",mundlay1996:147,,,,loanword
Ni,,barābor,together with,,barābor,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 112, ID 164]",,Mundlay: Marathi barobar,mundlay1996:153,,,,loanword
Ni,,bardo,sickle,,bardo,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 113, ID 167]",,,mundlay1996:156,,,,
Ni,,base,small,,base,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 114, ID 174]",,,mundlay1996:162,,,,
Ni,,base la,"little, small",,base la,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 115, ID 177]",,,mundlay1996:165,,,,
Ni,,basel,many' in one dialect,,basel,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 116, ID 178]",,,nihali-database2026:mundlay:178,,,,
Ni,,basel aɖɖo,shrub,,basel aɖɖo,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 117, ID 175]",,,mundlay1996:163,,,,
Ni,,base kol,younger wife,,base kol,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 118, ID 176]",,,mundlay1996:164,,,,
Ni,,batāme,thirst; to be thirsty,,batāme,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 119, ID 180]",,"Mundlay: Korku tam-, North Munda tetaŋ",mundlay1996:168,,,,loanword
Ni,,bātuko,mango,,bātuko,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 120, ID 182]",,"Mundlay: Marathi (dialectal) baʈhi, bitki for mango-stone",mundlay1996:170,,,,loanword
Ni,,baʈiʈa,big flies (houseflies),,baʈiʈa,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 121, ID 181]",,,mundlay1996:169,,,,
Ni,,bawan,wife's sister,,bawan,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 122, ID 183]",,Mundlay: Marathi bahiɳ 'sister',nihali-database2026:mundlay:183,,,,loanword
Ni,,bé,to give,,bé,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 123, ID 190]",,Mundlay: GRG bɛɖ-,mundlay1996:178,,,,loanword
Ni,,bédi,dialect variant of bédo,,bédi,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 124, ID 191]",,,nihali-database2026:mundlay:191,,,,
Ni,,bedo,"stick, wooden",,bedo,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 125, ID 193]",,,mundlay1996:181,,,,
Ni,,berí,to beat a drum,,berí,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 126, ID 206]",,"Mundlay: Marathi bheri 'a kind of drum', South Munda bad-, baq-",mundlay1996:194,,,,loanword
Ni,,béri,to use,,béri,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 127, ID 207]",,Mundlay: Ga. ba-,mundlay1996:195,,,,loanword
Ni,,beso,to whistle,,beso,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 128, ID 213]",,Mundlay: GR sɨq,mundlay1996:200,,,,loanword
Ni,,beddiso,opaque,,beddiso,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 129, ID 189]",,"Mundlay: be-diso; diso < Hindi dis 'to appear, see'",mundlay1996:177,,,,loanword
Ni,,bekki,"to sow, to reap",,bekki,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 130, ID 194]",,,mundlay1996:182,,,,
Ni,,bétki,to sow,,bétki,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 131, ID 215]",,,mundlay1996:202,,,,
Ni,,bela,"to mix (dough, etc.)",,bela,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 132, ID 195]",,Mundlay: Hindi belnā 'to roll out bread',mundlay1996:183,,,,loanword
Ni,,bendi,jungle,,bendi,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 133, ID 197]",,Mundlay: South Munda bir,mundlay1996:185,,,,loanword
Ni,,benga,unit of length between thumb and the small finger with hand stretched,,benga,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 134, ID 199]",,Mundlay: Marathi vengh,mundlay1996:187,,,,loanword
Ni,,be-nitto,blunt; not sharp,,be-nitto,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 135, ID 200]",,,mundlay1996:188,,,,
Ni,,niʈʈhó,to sharpen,,niʈʈhó,,"mundlay1996[p. 35];nihali-database2026[tab Mundlay, row 136, ID 1250]",,,mundlay1996:1206,,,,
Ni,,béra,near relatives,,béra,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 137, ID 202]",,Mundlay: Marathi (dialectal) beɖa,mundlay1996:190,,,,loanword
Ni,,beríy,to cut wood,,beríy,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 138, ID 204]",,,mundlay1996:192,,,,
Ni,,béri,to gather,,béri,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 139, ID 205]",,,mundlay1996:193,,,,
Ni,,beryay-re,madman,,beryay-re,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 140, ID 211]",,,mundlay1996:198,,,,
Ni,,berči,spear,,berči,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 141, ID 203]",,Mundlay: Marathi barči,mundlay1996:191,,,,loanword
Ni,,béthe,negative particle,,béthe,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 142, ID 218]",,,nihali-database2026:mundlay:218,,,,
Ni,,bethei,not,,bethei,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 143, ID 222]",,,nihali-database2026:mundlay:222,,,,
Ni,,bether,underneath,,bether,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 144, ID 223]",,Mundlay: Hindi bhitar,mundlay1996:208,,,,loanword
Ni,,bhetiri,"to cut, to chop wood",,bhetiri,,"mundlay1996[p. 23];nihali-database2026[tab Mundlay, row 145, ID 334]",,Mundlay: Sanskrit bhid 'cut',mundlay1996:303,,,,loanword
Ni,,beʈʈo,to die,,beʈʈo,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 146, ID 216]",,,mundlay1996:203,,,,
Ni,,bétto,to be destroyed by someone,,bétto,,"mundlay1996[p. 21];nihali-database2026[tab Mundlay, row 147, ID 217]",,,mundlay1996:204,,,,
Ni,,bhāgā,"big, much",,bhāgā,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 148, ID 292]",,,mundlay1996:271,,,,
Ni,,bhāgā dāi,elder brother,,bhāgā dāi,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 149, ID 295]",,Mundlay: Sanskrit dāyabhāga 'inheritance portion of the brothers',nihali-database2026:mundlay:295,,,,loanword
Ni,,bhāgā māy,grandmother,,bhāgā māy,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 150, ID 299]",,,nihali-database2026:mundlay:299,,,,
Ni,,bhānɖa,pot,,bhānɖa,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 151, ID 315]",,Mundlay: Marathi (dialectal) bhānɖa,nihali-database2026:mundlay:315,,,,loanword
Ni,,bhānɖa-kunɖā,pots and pans,,bhānɖa-kunɖā,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 152, ID 316]",,Mundlay: Marathi bhānɖi kunɖi,mundlay1996:287,,,,loanword
Ni,,dhāwči,name of a bird,,dhāwči,,"mundlay1996[p. 26];nihali-database2026[tab Mundlay, row 153, ID 571]",,,mundlay1996:535,,,,
Ni,,bhāwri,back,,bhāwri,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 154, ID 320]",,,mundlay1996:290,,,,
Ni,,bhagān,loudly,,bhagān,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 155, ID 301]",,,nihali-database2026:mundlay:301,,,,
Ni,,bhāgāʈa,ancestors,,bhāgāʈa,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 156, ID 300]",,"Mundlay: Marathi bhagat 'religious priest in the folk tradition who is possessed by ""ancestors""'",mundlay1996:272,,,,loanword
Ni,,bhagato,(white) magician,,bhagato,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 157, ID 306]",,,mundlay1996:278,,,,
Ni,,bhāgeli,long,,bhāgeli,,"mundlay1996[p. 22];nihali-database2026[tab Mundlay, row 158, ID 302]",,,mundlay1996:274,,,,
