kul,,ˈdʒoŋgʰə,leg,,ˈdʒoŋgʰə,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 11, Churla]",,,silkullu1985:chu:i011:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,peːr,foot,,peːr,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 12, Churla]",,,silkullu1985:chu:i012:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,kʰal,skin,,kʰal,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 13, Churla]",,,silkullu1985:chu:i013:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,ˈhəɖokə,bone,,ˈhəɖokə,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 14, Churla]",,,silkullu1985:chu:i014:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,kʰuːn,blood,,kʰuːn,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 15, Churla]",,,silkullu1985:chu:i015:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,bəŋgə,bangle,,bəŋgə,"Appendix C; Kullui; Churla/Lag Valley, Kullu Tehsil; 10 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet","blair2021kullu[Appendix C, printed p. 27, item 16, Churla]",,,silkullu1985:chu:i016:v1,,,,dialect:kul:sil-kullu-1985-churla:Churla
kul,,dʒɪsəm,body,,dʒɪsəm,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 1, Loren]",,,silkullu1985:lor:i001:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,ˈmʌɳɖɪ,head,,ˈmʌɳɖɪ,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 2, Loren]",,,silkullu1985:lor:i002:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,mʌɳɖə,face,,mʌɳɖə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 3, Loren]",,,silkullu1985:lor:i003:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,ˈteɳɖe,eye,,ˈteɳɖe,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 4, Loren]",,,silkullu1985:lor:i004:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,ˈakʰɪ,eye,,ˈakʰɪ,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 27, item 4, Loren]",,,silkullu1985:lor:i004:v2,silkullu1985:lor:i004:v1,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,kʰakʰ,mouth,,kʰakʰ,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 6, Loren]",,,silkullu1985:lor:i006:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,mũː,mouth,,mũː,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 27, item 6, Loren]",,,silkullu1985:lor:i006:v2,silkullu1985:lor:i006:v1,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,baː,arm,,baː,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 7, Loren]",,,silkullu1985:lor:i007:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,tʰuːl,palm,,tʰuːl,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 8, Loren]",,,silkullu1985:lor:i008:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,gʌtʰi,finger,,gʌtʰi,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 9, Loren]",,,silkullu1985:lor:i009:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,dʌɳɖə,belly,,dʌɳɖə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 10, Loren]",,,silkullu1985:lor:i010:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,petʰ,belly,,petʰ,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 27, item 10, Loren]",,,silkullu1985:lor:i010:v2,silkullu1985:lor:i010:v1,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,dʒidə,belly,,dʒidə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 27, item 10, Loren]",,,silkullu1985:lor:i010:v3,silkullu1985:lor:i010:v1,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,ˈdʒoŋgə,leg,,ˈdʒoŋgə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 11, Loren]",,,silkullu1985:lor:i011:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,peːr,foot,,peːr,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 12, Loren]",,,silkullu1985:lor:i012:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,kʰal,skin,,kʰal,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 13, Loren]",,,silkullu1985:lor:i013:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,həɖokə,bone,,həɖokə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 14, Loren]",,,silkullu1985:lor:i014:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,kʰuːn,blood,,kʰuːn,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 27, item 15, Loren]",,,silkullu1985:lor:i015:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,loː,blood,,loː,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 27, item 15, Loren]",,,silkullu1985:lor:i015:v2,silkullu1985:lor:i015:v1,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,bəŋgə,bangle,,bəŋgə,"Appendix C; Kullui; Loren/S. Kullu Valley, Kullu Tehsil; 10-11 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet","blair2021kullu[Appendix C, printed p. 27, item 16, Loren]",,,silkullu1985:lor:i016:v1,,,,dialect:kul:sil-kullu-1985-loren:Loren
kul,,deː,body,,deː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 1, Shalwar]",,,silkullu1985:sha:i001:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,purɪdʒ,body,,purɪdʒ,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 1, Shalwar]",,,silkullu1985:sha:i001:v2,silkullu1985:sha:i001:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,pɪkʊlə,head,,pɪkʊlə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 2, Shalwar]",,,silkullu1985:sha:i002:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,mʌɳɖə,head,,mʌɳɖə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 2, Shalwar]",,,silkullu1985:sha:i002:v2,silkullu1985:sha:i002:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,muː,face,,muː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 3, Shalwar]",,,silkullu1985:sha:i003:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,ətʃiː,eye,,ətʃiː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 4, Shalwar]",,,silkullu1985:sha:i004:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,naːk,nose,,naːk,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 5, Shalwar]",,,silkullu1985:sha:i005:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,ˈtʰotʰə,mouth,,ˈtʰotʰə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 6, Shalwar]",,,silkullu1985:sha:i006:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,baː,arm,,baː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 7, Shalwar]",,,silkullu1985:sha:i007:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,tʰəɳaːli,palm,,tʰəɳaːli,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 8, Shalwar]",,,silkullu1985:sha:i008:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,ˈgʌtʰiː,finger,,ˈgʌtʰiː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 9, Shalwar]",,,silkullu1985:sha:i009:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,dʌɳɖə,belly,,dʌɳɖə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 10, Shalwar]",,,silkullu1985:sha:i010:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,peːtʰ,belly,,peːtʰ,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 10, Shalwar]",,,silkullu1985:sha:i010:v2,silkullu1985:sha:i010:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,ˈdʒəŋgə,leg,,ˈdʒəŋgə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 11, Shalwar]",,,silkullu1985:sha:i011:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,tʃəkʰəːrə,foot,,tʃəkʰəːrə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 12, Shalwar]",,,silkullu1985:sha:i012:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,kʰapɽi,skin,,kʰapɽi,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 13, Shalwar]",,,silkullu1985:sha:i013:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,haɖokʰə,bone,,haɖokʰə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 14, Shalwar]",,,silkullu1985:sha:i014:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,loː,blood,,loː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 15, Shalwar]",,,silkullu1985:sha:i015:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,ˈbəŋgə,bangle,,ˈbəŋgə,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet","blair2021kullu[Appendix C, printed p. 28, item 16, Shalwar]",,,silkullu1985:sha:i016:v1,,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,bʌnd,bangle,,bʌnd,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 16, Shalwar]",,,silkullu1985:sha:i016:v2,silkullu1985:sha:i016:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,bəɖi,bangle,,bəɖi,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 16, Shalwar]",,,silkullu1985:sha:i016:v3,silkullu1985:sha:i016:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,kəŋgʊː,bangle,,kəŋgʊː,"Appendix C; Inner Seraji; Shalwar Village, Banjar Tehsil; 19 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 16, Shalwar]",,,silkullu1985:sha:i016:v4,silkullu1985:sha:i016:v1,,,dialect:kul:sil-kullu-1985-shalwar:Shalwar
kul,,dʌʈer,body,,dʌʈer,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 1, Chinninal]",,,silkullu1985:chi:i001:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,mʌɳɖə,head,,mʌɳɖə,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 2, Chinninal]",,,silkullu1985:chi:i002:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,muː,face,,muː,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 3, Chinninal]",,,silkullu1985:chi:i003:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,əkʰo,eye,,əkʰo,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 4, Chinninal]",,,silkullu1985:chi:i004:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,nak,nose,,nak,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 5, Chinninal]",,,silkullu1985:chi:i005:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,kʰakʰ,mouth,,kʰakʰ,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 6, Chinninal]",,,silkullu1985:chi:i006:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,baːdʒu,arm,,baːdʒu,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 7, Chinninal]",,,silkullu1985:chi:i007:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,tʰəɳaːl,palm,,tʰəɳaːl,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 8, Chinninal]",,,silkullu1985:chi:i008:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,oŋgʊliː,finger,,oŋgʊliː,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 9, Chinninal]",,,silkullu1985:chi:i009:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,dʌɳɖə,belly,,dʌɳɖə,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 10, Chinninal]",,,silkullu1985:chi:i010:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,toŋgə,leg,,toŋgə,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 11, Chinninal]",,,silkullu1985:chi:i011:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,tʃəː,foot,,tʃəː,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 12, Chinninal]",,,silkullu1985:chi:i012:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,tʃʌmbəɖi,skin,,tʃʌmbəɖi,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 13, Chinninal]",,,silkullu1985:chi:i013:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,əɖiː,bone,,əɖiː,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 14, Chinninal]",,,silkullu1985:chi:i014:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,kʰuːn,blood,,kʰuːn,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 15, Chinninal]",,,silkullu1985:chi:i015:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,bəŋgʊː,bangle,,bəŋgʊː,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet","blair2021kullu[Appendix C, printed p. 28, item 16, Chinninal]",,,silkullu1985:chi:i016:v1,,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,bəŋgə,bangle,,bəŋgə,"Appendix C; Inner Seraji; Chinninal Village, Banjar Tehsil; 18 April 1985; manual source-image transcription; OCR comparison only; prompt note: bracelet; source-marked slash alternative","blair2021kullu[Appendix C, printed p. 28, item 16, Chinninal]",,,silkullu1985:chi:i016:v2,silkullu1985:chi:i016:v1,,,dialect:kul:sil-kullu-1985-chinninal:Chinninal
kul,,deː,body,,deː,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 1, Shangarh]",,,silkullu1985:shg:i001:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,ˈmʊɳɖə,head,,ˈmʊɳɖə,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 2, Shangarh]",,,silkullu1985:shg:i002:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,muː,face,,muː,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 3, Shangarh]",,,silkullu1985:shg:i003:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,ətʃiː,eye,,ətʃiː,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 4, Shangarh]",,,silkullu1985:shg:i004:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,nak,nose,,nak,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 5, Shangarh]",,,silkullu1985:shg:i005:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,kʰakʰ,mouth,,kʰakʰ,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 6, Shangarh]",,,silkullu1985:shg:i006:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,ba,arm,,ba,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 7, Shangarh]",,,silkullu1985:shg:i007:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,tʰəɳaːl,palm,,tʰəɳaːl,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 8, Shangarh]",,,silkullu1985:shg:i008:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
kul,,gatʰi,finger,,gatʰi,"Appendix C; Inner Seraji; Shangarh, Banjar Tehsil; 20 April 1985; manual source-image transcription; OCR comparison only","blair2021kullu[Appendix C, printed p. 28, item 9, Shangarh]",,,silkullu1985:shg:i009:v1,,,,dialect:kul:sil-kullu-1985-shangarh:Shangarh
