Ni,,kaːyni-be,"to say, repeat",,kaːyni-be,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 16, ID 929]",,"Database editor: Hindi kahānī ""to tell"" / Marathi kayni ""to tell"" (Mundlay)",nagaraja2014-wiktionary:935,,,,loanword
Ni,,kaːki,father’s younger brother’s wife,,kaːki,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 17, ID 909]",,"Nagaraja: Hindi; Database editor: Hindi kākī ""aunt"" (Mundlay)",nagaraja2014-wiktionary:915,,,,loanword
Ni,,karela,bitter gourd,,karela,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 18, ID 880]",,"Nagaraja: Hindi; Database editor: Hindi karelā ""bitter gourd"" (Mundlay)",nagaraja2014-wiktionary:885,,,,loanword
Ni,,kattha,catechu,,kattha,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 19, ID 896]",,"Nagaraja: Hindi; Database editor: Hindi kattha ""catechu"" (Mundlay)",nagaraja2014-wiktionary:901,,,,loanword
Ni,,khabor maːnso,messenger,,khabor maːnso,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 20, ID 945]",,"Nagaraja: Hindi; Database editor: Hindi khabar ""news"" / IA manusya ""man""",nagaraja2014-wiktionary:951,,,,loanword
Ni,,ko(l)lya,"fuel, charcoal, jackal",,ko(l)lya,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 21, ID 1010]",,"Database editor: Hindi koyla ""charcoal"" (Mundlay)",nagaraja2014-wiktionary:1017,,,,loanword
Ni,,kubḍya,hunchback,,kubḍya,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 22, ID 1043]",,"Database editor: Hindi kubya ""hunchback"" (Mundlay)",nagaraja2014-wiktionary:1050,,,,loanword
Ni,,kudari,pickaxe – single sided,,kudari,Sound correspondence: odd b/c Nihali normally distinguishes length,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 23, ID 1046]",,"Nagaraja: Hindi/Dr.?; Database editor: Hindi kudārī ""hoe/mattock"" < PIA *kuddāla ""id.""",nagaraja2014-wiktionary:1053,,,,loanword uncertain
Ni,,mata-be,"to be intoxicated, get dizzy",,mata-be,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 24, ID 1116]",,"Nagaraja: IA/Dr.?; Database editor: Hindi mātā ""drunk"" < PIA mátta ""delighted, intoxicated"" (CDIAL 9750)",nagaraja2014-wiktionary:1123,,,,loanword uncertain
Ni,,pakka,"definite, good",,pakka,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 25, ID 1295]",,"Nagaraja: Hindi; Database editor: Hindi pakka ""definite"" (Mundlay)",nagaraja2014-wiktionary:1302,,,,loanword
Ni,,poːra tiwaːr,Pora festival,,poːra tiwaːr,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 26, ID 1397]",,Nagaraja: Hindi; Database editor: Hindi pora,nagaraja2014-wiktionary:1405,,,,loanword
Ni,,sirap,only,,sirap,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 27, ID 1534]",,"Nagaraja: Hindi; Database editor: Hindi sirph ""only"" (Mundlay)",nagaraja2014-wiktionary:1542,,,,loanword
Ni,,koːgon jeher,(old word) venom of snake,,koːgon jeher,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 28, ID 1033]",,"Database editor: Hindi zahar ""venom"" (Mundlay)",nagaraja2014-wiktionary:1040,,,,loanword
Ni,,acaːnak,all of a sudden,,acaːnak,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 29, ID 1]",,"Nagaraja: Hindi; Database editor: Hindi अचानक achaanak ""suddenly""",nagaraja2014-wiktionary:1,,,,loanword
Ni,,ajigaːr,python,,ajigaːr,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 30, ID 18]",,"Nagaraja: Hindi; Database editor: Hindi अजगर ajagar ""python""",nagaraja2014-wiktionary:18,,,,loanword
Ni,,aːṭho,eight,,aːṭho,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 31, ID 83]",,"Nagaraja: Hindi; Database editor: Hindi आठ aath ""eight""",nagaraja2014-wiktionary:83,,,,loanword
Ni,,aːdat,habit,,aːdat,Sound correspondence: øːV,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 32, ID 57]",,Nagaraja: Hindi; Database editor: Hindi आदत ādat 'habit',nagaraja2014-wiktionary:57,,,,loanword
Ni,,biḍi aːdha,one half,,biḍi aːdha,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 33, ID 242]",,Database editor: Hindi आधा ādha 'half',nagaraja2014-wiktionary:244,,,,loanword
Ni,,ulṭa,"up side down, opposite",,ulṭa,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 34, ID 1665]",,"Nagaraja: Hindi; Database editor: Hindi उल्टा ulʈa ""upside down""",nagaraja2014-wiktionary:1673,,,,loanword
Ni,,kaːkri,cucumber,,kaːkri,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 35, ID 910]",,"Nagaraja: Hindi; Database editor: Hindi ककड़ी kakaɽi ""cucumber""",nagaraja2014-wiktionary:916,,,,loanword
Ni,,kupra,"cloth, lady’s",,kupra,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 36, ID 1051]",,"Nagaraja: Hindi; Database editor: Hindi कपड़ा kapaɽa ""cloth""",nagaraja2014-wiktionary:1058,,,,loanword
Ni,,kemṭi-ki,to reduce (e.g. price),,kemṭi-ki,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 37, ID 934]",,"Nagaraja: Hindi; Database editor: Hindi कम kam ""less"" / Hindi kamtī ""less"" (Mundlay)",nagaraja2014-wiktionary:940,,,,loanword
Ni,,kemṭi,"less, a little, a few",,kemṭi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 38, ID 933]",,"Nagaraja: IA/Hindi; Database editor: Hindi कम kam ""less"" / Hindi kamtī ""less"" (Mundlay)",nagaraja2014-wiktionary:939,,,,loanword
Ni,,kemti,"less, a little, a few",,kemti,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 38, ID 933]",,"Nagaraja: IA/Hindi; Database editor: Hindi कम kam ""less"" / Hindi kamtī ""less"" (Mundlay)",nagaraja2014-wiktionary:939:v2,nagaraja2014-wiktionary:939,,,loanword
Ni,,kasay,butcher – (cattle),,kasay,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 39, ID 885]",,"Nagaraja: Hindi; Database editor: Hindi कसाई kasaee ""butcher""",nagaraja2014-wiktionary:890,,,,loanword
Ni,,kaːc,glass,,kaːc,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 40, ID 905]",,"Nagaraja: Hindi; Database editor: Hindi कांच kaanch ""glass"" / Marathi काच kāca",nagaraja2014-wiktionary:911,,,,loanword
Ni,,kimmat,price,,kimmat,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 41, ID 1005]",,"Nagaraja: Hindi; Database editor: Hindi कीमत keemaat ""price""",nagaraja2014-wiktionary:1012,,,,loanword
Ni,,kunji,key (of a lock),,kunji,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 42, ID 1050]",,"Nagaraja: IA; Database editor: Hindi कुंजी kunjee ""key""",nagaraja2014-wiktionary:1057,,,,loanword
Ni,,kaysi,scissor,,kaysi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 43, ID 903]",,"Nagaraja: Hindi; Database editor: Hindi कैंची kainchee ""scissors""",nagaraja2014-wiktionary:909,,,,loanword
Ni,,kohal,cuckoo,,kohal,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 44, ID 1015]",,"Nagaraja: Hindi; Database editor: Hindi कोयल koyal ""cuckoo""",nagaraja2014-wiktionary:1022,,,,loanword
Ni,,khaːṭa,sour,,khaːṭa,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 45, ID 965]",,"Nagaraja: Hindi; Database editor: Hindi खट्टा khaʈʈa ""sour""",nagaraja2014-wiktionary:971,,,,loanword
Ni,,khaːli,empty,,khaːli,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 46, ID 967]",,"Nagaraja: Hindi; Database editor: Hindi खाली khaalee ""empty""",nagaraja2014-wiktionary:973,,,,loanword
Ni,,kheːto,field (land),,kheːto,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 47, ID 974]",,"Nagaraja: Hindi; Database editor: Hindi खेत khet ""field""",nagaraja2014-wiktionary:980,,,,loanword
Ni,,gardan,neck,,gardan,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 48, ID 597]",,"Nagaraja: Hindi; Database editor: Hindi गरदन garadan ""neck""",nagaraja2014-wiktionary:599,,,,loanword
Ni,,gelti-jere,to commit mistake,,gelti-jere,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 49, ID 618]",,"Nagaraja: Hindi; Database editor: Hindi गलती galatee ""mistake""",nagaraja2014-wiktionary:620,,,,loanword
Ni,,gajre,carrot,,gajre,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 50, ID 591]",,"Nagaraja: Hindi; Database editor: Hindi गाजर gaajar ""carrot""",nagaraja2014-wiktionary:593,,,,loanword
Ni,,ga(ː)ra,cart (bullock),,ga(ː)ra,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 51, ID 605]",,"Nagaraja: Hindi; Database editor: Hindi गाड़ी gaɽi ""cart""",nagaraja2014-wiktionary:607,,,,loanword
Ni,,gaːṛi,cart (bullock),,gaːṛi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 51, ID 605]",,"Nagaraja: Hindi; Database editor: Hindi गाड़ी gaɽi ""cart""",nagaraja2014-wiktionary:607:v2,nagaraja2014-wiktionary:607,,,loanword
Ni,,gaːyab,to vanish,,gaːyab,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 52, ID 613]",,"Nagaraja: Hindi; Database editor: Hindi गायब gaayab ""vanish""",nagaraja2014-wiktionary:615,,,,loanword
Ni,,gaːl,cheek,,gaːl,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 53, ID 606]",,"Nagaraja: Hindi/IA; Database editor: Hindi गाल gaal ""cheek""",nagaraja2014-wiktionary:608,,,,loanword
Ni,,giru,red ochre,,giru,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 54, ID 656]",,"Nagaraja: Hindi; Database editor: Hindi गेरू geroo ""ochre"" / Marathi geru ""ochre"" (Mundlay)",nagaraja2014-wiktionary:659,,,,loanword
Ni,,genḍa,rhinoceros,,genḍa,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 55, ID 620]",,"Nagaraja: Hindi; Database editor: Hindi गैंडा gainɖa ""rhinoceros""",nagaraja2014-wiktionary:622,,,,loanword
Ni,,goːl,round,,goːl,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 56, ID 678]",,"Nagaraja: Hindi; Database editor: Hindi गोल gol ""round""",nagaraja2014-wiktionary:681,,,,loanword
Ni,,cakri oːra,whirlwind,,cakri oːra,Comment: #ORA,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 57, ID 309]",,"Nagaraja: Hindi; Database editor: Hindi चक्रवात chakravaat ""whirlwind""",nagaraja2014-wiktionary:311,,,,loanword
Ni,,phaṭaːkri cappal,slipper – female only,,phaṭaːkri cappal,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 58, ID 1368]",,Nagaraja: Hindi; Database editor: Hindi चप्पल chappal 'slipper',nagaraja2014-wiktionary:1376,,,,loanword
Ni,,cappal,slipper,,cappal,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 59, ID 315]",,"Nagaraja: Hindi; Database editor: Hindi चप्पल chappal ""slipper""",nagaraja2014-wiktionary:317,,,,loanword
Ni,,casma,eyeglass,,casma,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 60, ID 322]",,"Nagaraja: Hindi; Database editor: Hindi चश्मा chashma ""eyeglass""",nagaraja2014-wiktionary:324,,,,loanword
Ni,,caːko,wheel,,caːko,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 61, ID 334]",,"Nagaraja: Hindi; Database editor: Hindi चाक chaak ""wheel""",nagaraja2014-wiktionary:336,,,,loanword
Ni,,caːku,knife,,caːku,"Sound correspondence: Beine 1994ː120 tsaku ""knife""","nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 62, ID 337]",,"Nagaraja: Hindi; Database editor: Hindi चाकू chaakoo ""knife""",nagaraja2014-wiktionary:339,,,,loanword
Ni,,ciṭṭhi,letter,,ciṭṭhi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 63, ID 402]",,"Nagaraja: Hindi; Database editor: Hindi चिट्ठी chiʈʈhee ""letter""",nagaraja2014-wiktionary:404,,,,loanword
Ni,,coːle,"cooking local stove, oven",,coːle,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 64, ID 415]",,"Nagaraja: Hindi; Database editor: Hindi चूल्हा choolha ""stove""",nagaraja2014-wiktionary:417,,,,loanword
Ni,,cawḍa,broad,,cawḍa,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 65, ID 326]",,"Nagaraja: Hindi; Database editor: Hindi चौड़ा chauɽa ""broad""",nagaraja2014-wiktionary:328,,,,loanword
Ni,,chaːti,chest,,chaːti,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 66, ID 373]",,"Nagaraja: Hindi/IA; Database editor: Hindi छाती chhatee ""chest""",nagaraja2014-wiktionary:375,,,,loanword
Ni,,jakam/jekhmi,wound,,jakam/jekhmi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 67, ID 772]",,"Nagaraja: Hindi; Database editor: Hindi ज़ख्म zaakhm ""wound""",nagaraja2014-wiktionary:777,,,,loanword
Ni,,jango,rust (n.),,jango,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 68, ID 778]",,"Nagaraja: IA; Database editor: Hindi जंग jang ""rust""",nagaraja2014-wiktionary:783,,,,loanword
Ni,,jango peṭe(k)-be,to get rusted,,jango peṭe(k)-be,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 69, ID 779]",,"Database editor: Hindi जंग jang ""rust""",nagaraja2014-wiktionary:784,,,,loanword
Ni,,jebrya,jaw,,jebrya,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 70, ID 795]",,"Nagaraja: Hindi?; Database editor: Hindi जबड़ा jabaɽa ""jaw""",nagaraja2014-wiktionary:800,,,,loanword uncertain
Ni,,jawaːn,young,,jawaːn,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 71, ID 782]",,"Nagaraja: Hindi; Database editor: Hindi जवान javaan ""young""",nagaraja2014-wiktionary:787,,,,loanword
Ni,,jeher,poison,,jeher,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 72, ID 796]",,"Nagaraja: Hindi; Database editor: Hindi ज़हर zahar ""poison""",nagaraja2014-wiktionary:801,,,,loanword
Ni,,jaːn-,to know,,jaːn-,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 73, ID 792]",,"Nagaraja: Hindi; Database editor: Hindi जानना jaanana ""know""",nagaraja2014-wiktionary:797,,,,loanword
Ni,,jara,fever,,jara,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 74, ID 780]",,"Nagaraja: IA/Hindi; Database editor: Hindi जूड़ी jooɽee ""fever"" / Marathi jvar ""fever"" (Mundlay)",nagaraja2014-wiktionary:785,,,,loanword
Ni,,joːri,a pair,,joːri,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 75, ID 837]",,"Nagaraja: Hindi; Database editor: Hindi जोड़ा joda ""pair""",nagaraja2014-wiktionary:842,,,,loanword
Ni,,joːrki,loudly,,joːrki,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 76, ID 838]",,"Nagaraja: Hindi; Database editor: Hindi जोर जोर jor jor ""loudly""",nagaraja2014-wiktionary:843,,,,loanword
Ni,,taːgo jagṛa-,quarrel between two groups,,taːgo jagṛa-,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 77, ID 1583]",,"Nagaraja: Hindi; Database editor: Hindi झगड़ा jhagaɽa ""quarrel""",nagaraja2014-wiktionary:1591,,,,loanword
Ni,,jhanḍa,flag,,jhanḍa,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 78, ID 804]",,"Nagaraja: Hindi; Database editor: Hindi झंडा jhaɳɖa ""flag""",nagaraja2014-wiktionary:809,,,,loanword
Ni,,ṭakkara-be,to collide,,ṭakkara-be,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 79, ID 1624]",,"Nagaraja: Hindi; Database editor: Hindi टकराती takaraatee ""to collide""",nagaraja2014-wiktionary:1632,,,,loanword
Ni,,ṭakkara,challenge,,ṭakkara,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 80, ID 1623]",,"Database editor: Hindi टकराती takaraatee ""to collide""",nagaraja2014-wiktionary:1631,,,,loanword
Ni,,ḍhila(ː)y,loose,,ḍhila(ː)y,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 81, ID 503]",,"Nagaraja: Hindi; Database editor: Hindi ढीला ɖheela ""loose""",nagaraja2014-wiktionary:505,,,,loanword
Ni,,ṭaːmko,tobacco,,ṭaːmko,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 82, ID 1628]",,"Nagaraja: Hindi; Database editor: Hindi तंबाकू tambaakoo ""tobacco""",nagaraja2014-wiktionary:1636,,,,loanword
Ni,,takḍo,strength,,takḍo,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 83, ID 1572]",,"Nagaraja: Hindi; Database editor: Hindi ताकत taakat ""trouble"" / Marathi takad ""strength""",nagaraja2014-wiktionary:1580,,,,loanword
Ni,,takliːpo,trouble,,takliːpo,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 84, ID 1573]",,"Nagaraja: Hindi; Database editor: Hindi ताकत taakat ""trouble"" / Marathi takad ""strength""",nagaraja2014-wiktionary:1581,,,,loanword
Ni,,taːraːḍḍo,palm tree,,taːraːḍḍo,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 85, ID 1585]",,"Nagaraja: Hindi?; Database editor: Hindi ताड़ taaɖ ""palm""",nagaraja2014-wiktionary:1593,,,,loanword uncertain
Ni,,tisra,third,,tisra,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 86, ID 1608]",,"Nagaraja: Hindi; Database editor: Hindi तीसरा teesara ""third""",nagaraja2014-wiktionary:1616,,,,loanword
Ni,,tisrapaːr,afternoon,,tisrapaːr,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 87, ID 1609]",,"Nagaraja: Hindi; Database editor: Hindi तीसरा पहर teesara pahar ""early afternoon""",nagaraja2014-wiktionary:1617,,,,loanword
Ni,,teːjo,sharp,,teːjo,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 88, ID 1591]",,"Nagaraja: Hindi; Database editor: Hindi तेज़ tez ""sharp, fast""",nagaraja2014-wiktionary:1599,,,,loanword
Ni,,tel,oil,,tel,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 89, ID 1587]",,"Nagaraja: Hindi; Database editor: Hindi तेल tel ""oil""",nagaraja2014-wiktionary:1595,,,,loanword
Ni,,tiwaːr,festival,,tiwaːr,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 90, ID 1610]",,"Nagaraja: Hindi; Database editor: Hindi त्योहार tyohaar ""festival""",nagaraja2014-wiktionary:1618,,,,loanword
Ni,,thapṭi,clap,,thapṭi,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 91, ID 1598]",,Database editor: Hindi थपथपाना thapathaapana 'clap' / possibly under influence of Korku thapʈi 'jingling bells' (Nagaraja 1999),nagaraja2014-wiktionary:1606,,,,loanword uncertain
Ni,,thora,a little,,thora,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 92, ID 1602]",,"Nagaraja: Hindi; Database editor: Hindi थोड़ा thoɽa ""a little""",nagaraja2014-wiktionary:1610,,,,loanword
Ni,,dam,breath,,dam,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 93, ID 430]",,"Nagaraja: Hindi; Database editor: Hindi दम dam ""power""",nagaraja2014-wiktionary:432,,,,loanword
Ni,,darji,tailor,,darji,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 94, ID 433]",,"Nagaraja: Hindi; Database editor: Hindi दर्जी darjee ""tailor""",nagaraja2014-wiktionary:435,,,,loanword
Ni,,deccho,ten,,deccho,Source transcription annotation: (ḍ),"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 95, ID 466]",,"Nagaraja: Hindi; Database editor: Hindi दस das ""ten""",nagaraja2014-wiktionary:468,,,,loanword
Ni,,ḍhẽyã,curd,,ḍhẽyã,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 96, ID 501]",,"Nagaraja: Hindi; Database editor: Hindi दही ɖahee ""curd""; IA *dadhi / Marathi ɖhẽy ""curds"" (Mundlay)",nagaraja2014-wiktionary:503,,,,loanword
Ni,,dil jerey,"to wish, to be in love with",,dil jerey,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 97, ID 519]",,Database editor: Hindi दिल dil 'heart' + jerey 'become',nagaraja2014-wiktionary:521,,,,loanword
Ni,>6391,duːdo,milk,,duːdo,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 98, ID 556]",,"Nagaraja: Hindi; Database editor: Hindi दूध doodh ""milk"" / Marathi दूध ɖudha ""milk"" / IA dugdha ""milk"" (CDIAL 6391) / Marathi dud (Mundlay)",nagaraja2014-wiktionary:558,,,,loanword
Ni,>6391,duːdomenge,milk tooth,,duːdomenge,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 99, ID 557]",,"Database editor: Hindi दूध doodh ""milk"" / Marathi दूध ɖudha ""milk"" / IA dugdha ""milk"" (CDIAL 6391) / Marathi dud (Mundlay)",nagaraja2014-wiktionary:559,,,,loanword
Ni,,duːsra,second,,duːsra,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 100, ID 558]",,"Nagaraja: Hindi?; Database editor: Hindi दूसरा doosara ""second""",nagaraja2014-wiktionary:560,,,,loanword uncertain
Ni,,dherti ekhaːy,earthquake,,dherti ekhaːy,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 101, ID 499]",,"Nagaraja: Hindi; Database editor: Hindi धरती dharatee ""earth""",nagaraja2014-wiktionary:501,,,,loanword
Ni,,dharti,earth,,dharti,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 102, ID 487]",,"Nagaraja: Hindi/IA; Database editor: Hindi धरती dharatee ""earth""",nagaraja2014-wiktionary:489,,,,loanword
Ni,,dherti,earth,,dherti,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 102, ID 487]",,"Nagaraja: Hindi/IA; Database editor: Hindi धरती dharatee ""earth""",nagaraja2014-wiktionary:489:v2,nagaraja2014-wiktionary:489,,,loanword
Ni,,dherti,earth,,dherti,,"nagaraja2014[pp. 250–332];nihali-database2026[tab Nagaraja, row 103, ID 498]",,"Database editor: Hindi धरती dharatee ""earth""",nagaraja2014-wiktionary:500,,,,loanword
