mand,4627,cuā̀ṇ,heifer (which is old enough to be bulled),,,,patyal4,,,legacy:20220913-patyal:row:38,,,,
mand,12655,coā,dripping or pouring of water with vessels on transplanted plants,,,,patyal4,,,legacy:20220913-patyal:row:39,,,,
dog,12655,coā,,,,,patyal4,,,legacy:20220913-patyal:row:40,,,,
kgr,12655,coā,,,,,patyal4,,,legacy:20220913-patyal:row:41,,,,
mand,12972,chāṅgā,having six fingers or toes on each hand or foot,,,,patyal4,,,legacy:20220913-patyal:row:42,,,,
kgr,12972,chāṅgā,,,,,patyal4,,,legacy:20220913-patyal:row:43,,,,
dog,12972,śyāṅṅā,,,,,patyal4,,,legacy:20220913-patyal:row:44,,,,
mand,5239,jiu,"body, soul, life; mind, heart",,,,patyal4,,,legacy:20220913-patyal:row:45,,,,
dog,5239,jīb,,,,,patyal4,,,legacy:20220913-patyal:row:46,,,,
mand,5243,jīṇ,"living, livelihood, life",,,,patyal4,,,legacy:20220913-patyal:row:47,,,,
kgr,5243,jīṇ,,,,,patyal4,,,legacy:20220913-patyal:row:48,,,,
dog,5243,jīn,,,,,patyal4,,,legacy:20220913-patyal:row:49,,,,
mand,5300,jot,"light, eye-light; flame (sacred)",,,,patyal4,,,legacy:20220913-patyal:row:50,,,,
dog,5300,jot,,,,,patyal4,,,legacy:20220913-patyal:row:51,,,,
kgr,5300,jot,,,,,patyal4,,,legacy:20220913-patyal:row:52,,,,
mand,6611,jot,snow-covered high mountain,,,,patyal4,,,legacy:20220913-patyal:row:53,,,,
kgr,6611,jot,,,,,patyal4,,,legacy:20220913-patyal:row:54,,,,
kul,6611,jot,,,,,patyal4,,,legacy:20220913-patyal:row:55,,,,
cam,6611,jot,,,,,patyal4,,,legacy:20220913-patyal:row:56,,,,
mand,5244,jyūdā,"live, active or energetic; well-to-do",,,,patyal4,,,legacy:20220913-patyal:row:57,,,,
Ku,5244,jyū̃dā,,,,,patyal4,,,legacy:20220913-patyal:row:58,,,,
mand,5673,taūd,summer (season),,,,patyal4,,,legacy:20220913-patyal:row:59,,,,
kgr,5673,taũdī̆,,,,,patyal4,,,legacy:20220913-patyal:row:60,,,,
mand,6011,trāṇ,"strength, energy",,,,patyal4,,,legacy:20220913-patyal:row:61,,,,
dog,6011,trāṇ,,,,,patyal4,,,legacy:20220913-patyal:row:62,,,,
dog,6011,tāṇ,,,,,patyal4,,,legacy:20220913-patyal:row:63,,,,
mand,6074,trekhṛā,"group of three, triad",,,,patyal4,,,legacy:20220913-patyal:row:64,,,,
dog,6074,trekhṛā,,,,,patyal4,,,legacy:20220913-patyal:row:65,,,,
mand,1154,tvār,Sunday,,,,patyal4,,,legacy:20220913-patyal:row:66,,,,
kgr,1154,tvār,,,,,patyal4,,,legacy:20220913-patyal:row:67,,,,
kul,1154,tvār,,,,,patyal4,,,legacy:20220913-patyal:row:68,,,,
cam,1154,tvār,,,,,patyal4,,,legacy:20220913-patyal:row:69,,,,
bil,1154,tvār,,,,,patyal4,,,legacy:20220913-patyal:row:70,,,,
dog,1154,tār,,,,,patyal4,,,legacy:20220913-patyal:row:71,,,,
mand,6576,dójī,milk-seller,,,,patyal4,,,legacy:20220913-patyal:row:72,,,,
dog,6576,dódī,,,,,patyal4,,,legacy:20220913-patyal:row:73,,,,
mand,671,dhratā,midnight (time),,,,patyal4,,,legacy:20220913-patyal:row:74,,,,
mand,671,dhrattā,midnight (time),,,,patyal4,,,legacy:20220913-patyal:row:75,,,,
dog,671,drā̀ttā,,,,,patyal4,,,legacy:20220913-patyal:row:76,,,,
kgr,671,drā̀ttā,,,,,patyal4,,,legacy:20220913-patyal:row:77,,,,
bil,671,drā̀ttā,,,,,patyal4,,,legacy:20220913-patyal:row:78,,,,
mand,7606,nabed,offering of specially prepared food-stuff and fruits etc. made to an idol (especially in the Satyanarayana Kathā),,,,patyal4,,,legacy:20220913-patyal:row:79,,,,
dog,7606,nabed,,,,,patyal4,,,legacy:20220913-patyal:row:80,,,,
mand,7366,nimbaḷ,clear or spotless (day or sky),,,,patyal4,,,legacy:20220913-patyal:row:81,,,,
kgr,7366,nimbaḷ,,,,,patyal4,,,legacy:20220913-patyal:row:82,,,,
kgr,7366,nimmaḷ,,,,,patyal4,,,legacy:20220913-patyal:row:83,,,,
mand,7366,nimbaḷā,"clear, bright",,,,patyal4,,,legacy:20220913-patyal:row:84,,,,
dog,7366,nimblā,,,,,patyal4,,,legacy:20220913-patyal:row:85,,,,
mand,342,nuā̀r,"resemblance, appearance",,,,patyal4,,,legacy:20220913-patyal:row:86,,,,
dog,342,nuā̀r,,,,,patyal4,,,legacy:20220913-patyal:row:87,,,,
mand,13783a,nauṇ,(big) reservoir of water (usually with steps),,,,patyal4,,,legacy:20220913-patyal:row:88,,,,
dog,13783a,nauṇ,,,,,patyal4,,,legacy:20220913-patyal:row:89,,,,
kgr,13783a,nauṇ,,,,,patyal4,,,legacy:20220913-patyal:row:90,,,,
bil,13783a,nauṇ,,,,,patyal4,,,legacy:20220913-patyal:row:91,,,,
roh,13783a,naun,,,,,patyal4,,,legacy:20220913-patyal:row:92,,,,
mand,7746,pacchā-prā́uṇā,guests,,,,patyal4,,,legacy:20220913-patyal:row:93,,,,
kgr,7746,prā́uṇā-pacchā,,,,,patyal4,,,legacy:20220913-patyal:row:94,,,,
mand,2180,padrab,"violence, bad or nasty deed",,,,patyal4,,,legacy:20220913-patyal:row:95,,,,
mand,2180,padrabī,,,,,patyal4,,,legacy:20220913-patyal:row:96,,,,
dog,2180,padrab,,,,,patyal4,,,legacy:20220913-patyal:row:97,,,,
kgr,2180,padrab,,,,,patyal4,,,legacy:20220913-patyal:row:98,,,,
mand,7907,parū,last year,,,,patyal4,,,legacy:20220913-patyal:row:99,,,,
mand,7907,parkā,related to last year,,,,patyal4,,,legacy:20220913-patyal:row:100,,,,
mand,7907,parkṇā,related to last year,,,,patyal4,,,legacy:20220913-patyal:row:101,,,,
mand,7907,parkaṇā,related to last year,,,,patyal4,,,legacy:20220913-patyal:row:102,,,,
mand,8076,polṛā,shoe,,,,patyal4,,,legacy:20220913-patyal:row:103,,,,
mand,8076,polṛu,shoe (diminutive),,,,patyal4,,,legacy:20220913-patyal:row:104,,,,
mand,8076,polṛī,female shoe,,,,patyal4,,,legacy:20220913-patyal:row:105,,,,
kgr,8076,paurṛā,,,,,patyal4,,,legacy:20220913-patyal:row:106,,,,
kgr,8076,paurṛī,dim.,,,,patyal4,,,legacy:20220913-patyal:row:107,,,,
mand,8076,paullā,shoe (used in the abusive sense),,,,patyal4,,,legacy:20220913-patyal:row:108,,,,
dog,8076,paullā,,,,,patyal4,,,legacy:20220913-patyal:row:109,,,,
kgr,8076,paullā,,,,,patyal4,,,legacy:20220913-patyal:row:110,,,,
Ku,8076,paulā,,,,,patyal4,,,legacy:20220913-patyal:row:111,,,,
mand,7753,paĩḍā,"path, track",,,,patyal4,,,legacy:20220913-patyal:row:112,,,,
mand,7799t,prār,"the year before last, two years ago",,,,patyal4,,,legacy:20220913-patyal:row:113,,,,
mand,7799t,parār,"the year before last, two years ago",,,,patyal4,,,legacy:20220913-patyal:row:114,,,,
mand,7799t,p(a)rārkā,,,,,patyal4,,,legacy:20220913-patyal:row:115,,,,
mand,7799t,p(a)rārkṇā,,,,,patyal4,,,legacy:20220913-patyal:row:116,,,,
dog,7799t,p(a)rār,,,,,patyal4,,,legacy:20220913-patyal:row:117,,,,
kgr,7799t,p(a)rār,,,,,patyal4,,,legacy:20220913-patyal:row:118,,,,
mand,7843,priuṇ,sieve,,,,patyal4,,,legacy:20220913-patyal:row:119,,,,
mand,7843,priuṇi,small sieve,,,,patyal4,,,legacy:20220913-patyal:row:120,,,,
dog,7843,prūṇ,,,,,patyal4,,,legacy:20220913-patyal:row:121,,,,
mand,2301,pvādhā,"surname among the Brâhmanas, lit. a preceptor",,,,patyal4,,,legacy:20220913-patyal:row:122,,,,
dog,2301,pā́dā,,,,,patyal4,,,legacy:20220913-patyal:row:123,,,,
kgr,2301,pā́dā,,,,,patyal4,,,legacy:20220913-patyal:row:124,,,,
bil,2301,pā́dā,,,,,patyal4,,,legacy:20220913-patyal:row:125,,,,
mand,2301,padhyāṇī,wife of a pvādhā,,,,patyal4,,,legacy:20220913-patyal:row:126,,,,
mand,9047,phaṇḍar,"barren, not bearing (opposite of pregnant) (said only of animals)",,,,patyal4,,,legacy:20220913-patyal:row:127,,,,
mand,9047,phaṇḍryās,,,,,patyal4,,,legacy:20220913-patyal:row:128,,,,
dog,9047,pháṇḍar,,,,,patyal4,,,legacy:20220913-patyal:row:129,,,,
mand,11529,bā̃y,small reservoir of water with steps to fetch water,,,,patyal4,,,legacy:20220913-patyal:row:130,,,,
mand,11529,bā̃vṛī,,,,,patyal4,,,legacy:20220913-patyal:row:131,,,,
mand,11529,bā̃yṭḷu,,,,,patyal4,,,legacy:20220913-patyal:row:132,,,,
dog,11529,bā̃,,,,,patyal4,,,legacy:20220913-patyal:row:133,,,,
kgr,11529,bā̃,,,,,patyal4,,,legacy:20220913-patyal:row:134,,,,
bil,11529,bā̃,,,,,patyal4,,,legacy:20220913-patyal:row:135,,,,
mand,11466,but,"mostly used as a helping word in a sentence, sometimes it does not convey any sense, but might also mean 'but, and' etc",,,Perhaps < vā uta,patyal4,,,legacy:20220913-patyal:row:136,,,,
mand,11175,baĩ́j,bamboo,,,,patyal4,,,legacy:20220913-patyal:row:137,,,,
kgr,11175,baĩ́j,,,,,patyal4,,,legacy:20220913-patyal:row:138,,,,
dog,11175,bã́j,,,,,patyal4,,,legacy:20220913-patyal:row:139,,,,
mand,9660,bhrāuji,brother's wife,,,,patyal4,,,legacy:20220913-patyal:row:140,,,,
mand,9660,bhrāujī,brother's wife,,,,patyal4,,,legacy:20220913-patyal:row:141,,,,
dog,9660,pàrjāī,,,,,patyal4,,,legacy:20220913-patyal:row:142,,,,
kgr,9660,prā̀ujī̆,,,,,patyal4,,,legacy:20220913-patyal:row:143,,,,
P,9660,pàrjāī,,,,,patyal4,,,legacy:20220913-patyal:row:144,,,,
mand,10126,matrap,"friendship, good relation",,,,patyal4,,,legacy:20220913-patyal:row:145,,,,
mand,10126,mitrap,"friendship, good relation",,,,patyal4,,,legacy:20220913-patyal:row:146,,,,
kgr,10126,mitreccā,,,,,patyal4,,,legacy:20220913-patyal:row:147,,,,
mand,157,yāṇā,young (adj.),,,,patyal4,,,legacy:20220913-patyal:row:148,,,,
kgr,157,yāṇā,,,,,patyal4,,,legacy:20220913-patyal:row:149,,,,
kul,157,yāṇā,,,,,patyal4,,,legacy:20220913-patyal:row:150,,,,
mand,10551,racchyā,protection (especially from divine beings),,,,patyal4,,,legacy:20220913-patyal:row:151,,,,
kgr,10551,rachyā,,,,,patyal4,,,legacy:20220913-patyal:row:152,,,,
kgr,10551,racchyā,,,,,patyal4,,,legacy:20220913-patyal:row:153,,,,
dog,10551,rakkhyā,,,,,patyal4,,,legacy:20220913-patyal:row:154,,,,
mand,13919,sāk,relationship (by marriage),,,,patyal4,,,legacy:20220913-patyal:row:155,,,,
mand,13919,sāklā,,,,,patyal4,,,legacy:20220913-patyal:row:156,,,,
dog,13919,sāk,,,,,patyal4,,,legacy:20220913-patyal:row:157,,,,
mand,12774,setā,white,,,,patyal4,,,legacy:20220913-patyal:row:158,,,,
mand,13088,syāṇā,"old; sensible, clever, wise",,,,patyal4,,,legacy:20220913-patyal:row:159,,,,
dog,13088,syāṇā,,,,,patyal4,,,legacy:20220913-patyal:row:160,,,,
kgr,13088,syāṇā,,,,,patyal4,,,legacy:20220913-patyal:row:161,,,,
mand,13088,syaṇ,(master) cook (of a Brahmana caste),,,,patyal4,,,legacy:20220913-patyal:row:162,,,,
mand,13873,slī́ṇ,wife's brother's wife,,,,patyal4,,,legacy:20220913-patyal:row:163,,,,
S,13873,salejī,,,,,patyal4,,,legacy:20220913-patyal:row:164,,,,
mand,13610,svār,Monday,,,,patyal4,,,legacy:20220913-patyal:row:165,,,,
dog,13610,svār,,,,,patyal4,,,legacy:20220913-patyal:row:166,,,,
kgr,13610,svā̃r,,,,,patyal4,,,legacy:20220913-patyal:row:167,,,,
dog,13610,svār,,,,,patyal4,,,legacy:20220913-patyal:row:168,,,,
kgr,13610,svā̃r,,,,,patyal4,,,legacy:20220913-patyal:row:169,,,,
mand,e1,svāṛ,(enclosed) piece of land near the house (where normally vegetables etc. are grown),,,,patyal4,,,legacy:20220913-patyal:row:170,,,,
mand,e1,svāṛu,,,,,patyal4,,,legacy:20220913-patyal:row:171,,,,
kgr,e1,svāṛu,,,,,patyal4,,,legacy:20220913-patyal:row:172,,,,
mand,12393,srāp,curse,,,,patyal4,,,legacy:20220913-patyal:row:173,,,,
dog,12393,srāp,,,,,patyal4,,,legacy:20220913-patyal:row:174,,,,
kgr,12393,srāf,,,,,patyal4,,,legacy:20220913-patyal:row:175,,,,
mand,14105,hyā́ṇ,"mass of snow, avalanche (of snow only)",,,,patyal4,,,legacy:20220913-patyal:row:176,,,,
dog,565,ā̃s,day of the new moon,,,,patyal3,,,legacy:20220913-patyal:row:177,,,,
mand,565,vā̃s,,,,,patyal3,,,legacy:20220913-patyal:row:178,,,,
kgr,565,vā̃s,,,,,patyal3,,,legacy:20220913-patyal:row:179,,,,
bhal,565,avā̃s,,,,,patyal3,,,legacy:20220913-patyal:row:180,,,,
dog,9663,prā̀ppā,"brotherhood, fraternity",,,,patyal3,,,legacy:20220913-patyal:row:181,,,,
dog,9181,bākhṛī,"cow with a young calf, cow which yields milk for a short time",,,,patyal3,,,legacy:20220913-patyal:row:182,,,,
dog,13133,sakutar,co-wife's son,,,,patyal3,,,legacy:20220913-patyal:row:183,,,,
mand,13133,sakṇutru,co-wife's son (either from same or prev. husband),,,,patyal3,,,legacy:20220913-patyal:row:184,,,,
mand,13133,sakṇutrī,co-wife's daughter,,,,patyal3,,,legacy:20220913-patyal:row:185,,,,
dog,13130,sākaṇ,,,,,patyal3,,,legacy:20220913-patyal:row:186,,,,
mand,13130,saukaṇ,,,,,patyal3,,,legacy:20220913-patyal:row:187,,,,
kgr,13130,saukaṇ,,,,,patyal3,,,legacy:20220913-patyal:row:188,,,,
kgr,13873,sḷyā́,,,,,patyal3,,,legacy:20220913-patyal:row:189,,,,
dog,13873,salǽr,wife's brother's wife,,,,patyal3,,,legacy:20220913-patyal:row:190,,,,
dog,12642,sóā,summer (season),,,,patyal3,,,legacy:20220913-patyal:row:191,,,,
dog,12652,sokh,effect of immense summer season,,,,patyal3,,,legacy:20220913-patyal:row:192,,,,
kgr,12652,sokh,effect of immense summer season,,,,patyal3,,,legacy:20220913-patyal:row:193,,,,
mand,12652,sokh,thirst,,,,patyal3,,,legacy:20220913-patyal:row:194,,,,
mand,e2,ndhār,semi-liquid diet of moong or sagoo which is given to a patient,,,,patyal2,,,legacy:20220913-patyal:row:195,,,,
mand,e2,andhār,semi-liquid diet of moong or sagoo which is given to a patient,,,,patyal2,,,legacy:20220913-patyal:row:196,,,,
mand,1351,ijj,mother,,,,patyal2,,,legacy:20220913-patyal:row:197,,,,
mand,e3,kabarnā,"ugly, dirty, useless, ignoble (said of human beings)",,,,patyal2,,,legacy:20220913-patyal:row:198,,,,
mand,4125,gātrā,(woolen) girdle worn around the waist,,,,patyal2,,,legacy:20220913-patyal:row:199,,,,
mand,4125,gātrī,(woolen) girdle worn around the waist,,,,patyal2,,,legacy:20220913-patyal:row:200,,,,
mand,4141,gābh,calf (extended sense 'the state of being pregnant (used with reference to cattle)'),,,,patyal2,,,legacy:20220913-patyal:row:201,,,,
mand,e4,gāyab,"cow's product (viz., ghee, milk, curd, etc.)",,,,patyal2,,,legacy:20220913-patyal:row:202,,,,
mand,4336,goṭ,temporary pen for the herd of sheep and goats,,,,patyal2,,,legacy:20220913-patyal:row:203,,,,
mand,8152,ciphlā,"greasy, slippery",,,,patyal2,,,legacy:20220913-patyal:row:204,,,,
mand,5119,jaṇvās,wife (generally used in a contemptuous or abusive manner),,,,patyal2,,,legacy:20220913-patyal:row:205,,,,
kgr,5119,juṇās,,,,,patyal2,,,legacy:20220913-patyal:row:206,,,,
mand,13740,ṭhā̃vī̆,a person belonging to a particular caste who is a carpenter as well as a mason,,,,patyal2,,,legacy:20220913-patyal:row:207,,,,
mand,13740,ṭhā̃vaṇ,wife of ṭhā̃vī̆,,,,patyal2,,,legacy:20220913-patyal:row:208,,,,
mand,13697,thúā,tuft of wool or cotton,,,,patyal2,,,legacy:20220913-patyal:row:209,,,,
mand,6152,dā̃d,tooth,,,,patyal2,,,legacy:20220913-patyal:row:210,,,,
mand,e5,dãdvāḷ,"denture, teeth collectively",,,,patyal2,,,legacy:20220913-patyal:row:211,,,,
mand,6545,deī,term of address used by the wife for her husband's (elder) sister (real or cousin),,,,patyal2,,,legacy:20220913-patyal:row:212,,,,
kgr,6545,deī,term used by low-caste women for high-caste women,,,,patyal2,,,legacy:20220913-patyal:row:213,,,,
bil,6545,devā,term of address used by the wife for her husband's (elder) sister (real or cousin),,,,patyal2,,,legacy:20220913-patyal:row:214,,,,
mand,6877,dhiṇcā,milk and milk products,,,,patyal2,,,legacy:20220913-patyal:row:215,,,,
mand,125,ngār,"glowing charcoal, or (simply) charcoal",,,,patyal2,,,legacy:20220913-patyal:row:216,,,,
mand,125,ngārī,"glowing charcoal, or (simply) charcoal",,,,patyal2,,,legacy:20220913-patyal:row:217,,,,
mand,65,giṭṭhā,"fire-pan, hearth (permanent at one place)",,,,patyal2;patyal5,,,legacy:20220913-patyal:row:218,,,,
mand,48,khoḍ,walnut,,,,patyal2;patyal5,,,legacy:20220913-patyal:row:219,,,,
kgr,125,gār,,,,,patyal2,,,legacy:20220913-patyal:row:220,,,,
kgr,125,gāru,,,,,patyal2,,,legacy:20220913-patyal:row:221,,,,
mand,8437,prayāsā,"light, brightness",,,,patyal2,,,legacy:20220913-patyal:row:222,,,,
mand,8928,prāṇ,,,,,patyal2,,,legacy:20220913-patyal:row:223,,,,
mand,8973,prā́uṇā,,,,,patyal2,,,legacy:20220913-patyal:row:224,,,,
mand,4368,grã̄o,,,,,patyal2,,,legacy:20220913-patyal:row:225,,,,
mand,10010,malaúrā,"wife's husband's mother's brother, maternal uncle of wife or husband",,,,patyal2,,,legacy:20220913-patyal:row:226,,,,
kgr,10010,malaúrā,,,,,patyal2,,,legacy:20220913-patyal:row:227,,,,
bil,10010,malaúrā,,,,,patyal2,,,legacy:20220913-patyal:row:228,,,,
cam,10010,malaúrā,,,,,patyal2,,,legacy:20220913-patyal:row:229,,,,
mand,6263,dadaúrā,wife's or husband's paternal grandfather,,,,patyal2,,,legacy:20220913-patyal:row:230,,,,
mand,10279,maṛā,"corpse, dead man",,,,patyal2,,,legacy:20220913-patyal:row:231,,,,
mand,10278,muā,,,,,patyal2,,,legacy:20220913-patyal:row:232,,,,
mand,10264,mirg,leopard,,,,patyal2,,,legacy:20220913-patyal:row:233,,,,
kgr,10264,mirg,leopard,,,,patyal2,,,legacy:20220913-patyal:row:234,,,,
mand,10288,mritu,,,,,patyal2,,,legacy:20220913-patyal:row:235,,,,
mand,14152,hirdā,a proper name,,,,patyal2,,,legacy:20220913-patyal:row:236,,,,
mand,10746,rīs,envy,,,,patyal2,,,legacy:20220913-patyal:row:237,,,,
mand,10746,rislā,envious,,,,patyal2,,,legacy:20220913-patyal:row:238,,,,
mand,11968,bis,poison,,,,patyal2,,,legacy:20220913-patyal:row:239,,,,
mand,11968,bislā,poisonous,,,,patyal2,,,legacy:20220913-patyal:row:240,,,,
mand,9504,bhitar,inside,,,,patyal2,,,legacy:20220913-patyal:row:241,,,,
mand,9504,bhitarlā,insider,,,,patyal2,,,legacy:20220913-patyal:row:242,,,,
mand,1615,hirkh,jealousy,,,,patyal2,,,legacy:20220913-patyal:row:243,,,,
kgr,1615,hirkh,jealousy,,,,patyal2,,,legacy:20220913-patyal:row:244,,,,
mand,1615,hirkhlā,jealous,,,,patyal2,,,legacy:20220913-patyal:row:245,,,,
mand,11129,loy,light,,,,patyal2,,,legacy:20220913-patyal:row:246,,,,
mand,11129,loi,light,,,,patyal2,,,legacy:20220913-patyal:row:247,,,,
mand,11045,lī̀kh,(little) louse,,,,patyal2,,,legacy:20220913-patyal:row:248,,,,
mand,e6,satnājā,"(group of) seven kinds of grains, which is given to a Brähmana on the performance of some rite (like birthday, etc.)",,,,patyal2,,,legacy:20220913-patyal:row:249,,,,
kgr,e6,satnājā,"(group of) seven kinds of grains, which is given to a Brähmana on the performance of some rite (like birthday, etc.)",,,,patyal2,,,legacy:20220913-patyal:row:250,,,,
mand,13291,sabel,good time,,,,patyal2,,,legacy:20220913-patyal:row:251,,,,
mand,12369,saiṇī,a vegetable grower,,,,patyal2,,,legacy:20220913-patyal:row:252,,,,
mand,12369,sanyāṇī,wife of a saiṇī,,,,patyal2,,,legacy:20220913-patyal:row:253,,,,
mand,12369,saiṇ,,,,,patyal2,,,legacy:20220913-patyal:row:254,,,,
mand,12369,sāyaṇ,,,,,patyal2,,,legacy:20220913-patyal:row:255,,,,
P,12369,saiṇī,,,,,patyal2,,,legacy:20220913-patyal:row:256,,,,
dog,12369,saiṇī,,,,,patyal2,,,legacy:20220913-patyal:row:257,,,,
kgr,12369,saiṇī,,,,,patyal2,,,legacy:20220913-patyal:row:258,,,,
bang,12369,saiṇī,,,,,patyal2,,,legacy:20220913-patyal:row:259,,,,
H,12369,sainī,,,,,patyal2,,,legacy:20220913-patyal:row:260,,,,
mand,629,āgaḷ,wooden bars (for carrying the idols of the gods and goddesses on shoulders),,,,patyal5,,,legacy:20220913-patyal:row:261,,,,
mand,450,obrā,room,,,,patyal5,,,legacy:20220913-patyal:row:262,,,,
mand,450,obru,small room,,,,patyal5,,,legacy:20220913-patyal:row:263,,,,
kgr,450,obrī,inner room for storing valuables,,,,patyal5,,,legacy:20220913-patyal:row:264,,,,
bhat,450,obrī,inner room for keeping goods,,,,patyal5,,,legacy:20220913-patyal:row:265,,,,
bil,450,obrā,inner room for keeping food grains etc.,,,,patyal5,,,legacy:20220913-patyal:row:266,,,,
sirm,450,obrā,cow shed,,,,patyal5,,,legacy:20220913-patyal:row:267,,,,
mand,896,oṛ,sheep pen,,,,patyal5,,,legacy:20220913-patyal:row:268,,,,
kgr,896,oṛi,,,,,patyal5,,,legacy:20220913-patyal:row:269,,,,
mand,414,aukhā,"difficult, distressed",,,,patyal5,,,legacy:20220913-patyal:row:270,,,,
mand,414,aukhi,"difficulty, distress",,,,patyal5,,,legacy:20220913-patyal:row:271,,,,
kgr,414,aukhā,"difficult, distressed",,,,patyal5,,,legacy:20220913-patyal:row:272,,,,
kgr,414,aukhi,"difficulty, distress",,,,patyal5,,,legacy:20220913-patyal:row:273,,,,
mand,3128,kaṭhyāī̆,small (wooden or bamboo) bowl,,,,patyal5,,,legacy:20220913-patyal:row:274,,,,
mand,3550,kaṭhyār,"storehouse for keeping grains, granary",,,,patyal5,,,legacy:20220913-patyal:row:275,,,,
mand,3547,kaṭhyāḷā,keeper of granary,,,,patyal5,,,legacy:20220913-patyal:row:276,,,,
mand,3357,kabāṭ,bad or difficult path (through mountains and forests),,,,patyal5,,,legacy:20220913-patyal:row:277,,,,
mand,2902,kamīṇ,"(low — caste) meanial (professional) worker (such as carpenter, blacksmith, cobbler, etc.)",,,,patyal5,,,legacy:20220913-patyal:row:278,,,,
dog,2902,kamīṇ,,,,,patyal5,,,legacy:20220913-patyal:row:279,,,,
kgr,2902,kamīṇ,,,,,patyal5,,,legacy:20220913-patyal:row:280,,,,
kul,2902,kamīṇ,,,,,patyal5,,,legacy:20220913-patyal:row:281,,,,
sirm,2902,kamīṇ,,,,,patyal5,,,legacy:20220913-patyal:row:282,,,,
bhat,2902,kamīṇ,,,,,patyal5,,,legacy:20220913-patyal:row:283,,,,
bang,2902,kamīṇ,menial worker,,,,patyal5,,,legacy:20220913-patyal:row:284,,,,
