Zadj,9281,bɔndēsu,to hear,,bɔndesʊ,,zadjali,,,legacy:20220913-zadjali:row:36,,,,
Zadj,13905,summēsu,"to sleep, lie down",,sʊmmesʊ,,zadjali,,,legacy:20220913-zadjali:row:37,,,,
Zadj,9871,marēsu,to die,,maresʊ,,zadjali,,,legacy:20220913-zadjali:row:38,,,,
Zadj,10066,mārēsu,to kill,,maːresʊ,,zadjali,,,legacy:20220913-zadjali:row:39,,,,
Zadj,227,atēsu,to come,,atesʊ,,zadjali,,,legacy:20220913-zadjali:row:40,,,,
Zadj,2245,bɛhēsu,to sit,,bɛhesʊ,,zadjali,,,legacy:20220913-zadjali:row:41,,,,
Zadj,2426,pɛyēsu,to stand,,pɛjesʊ,,zadjali,,,legacy:20220913-zadjali:row:42,,,,
Zadj,6140,dēsu,to give,,desʊ,,zadjali,,,legacy:20220913-zadjali:row:43,,,,
Zadj,4724,tɔēsu,to say,,tɔesʊ,?,zadjali,,,legacy:20220913-zadjali:row:44,,,,
Zadj,13574,sēzza,sun,,sezza,,zadjali,,,legacy:20220913-zadjali:row:45,,,,
Zadj,4661,cān,moon,,tʃaːn,,zadjali,,,legacy:20220913-zadjali:row:46,,,,
Zadj,5798,tārɔ,star,,taːrɔ,,zadjali,,,legacy:20220913-zadjali:row:47,,,,
Zadj,8082,pānī,water,,paːni,,zadjali,,,legacy:20220913-zadjali:row:48,,,,
Zadj,10302,mī,rain,,mi,,zadjali,,,legacy:20220913-zadjali:row:49,,,,
Zadj,10247,mudkɔ,stone,,mʊdkɔ,?,zadjali,,,legacy:20220913-zadjali:row:50,,,,
Zadj,10816,rēka,sand,,reka,?,zadjali,,,legacy:20220913-zadjali:row:51,,,,
Zadj,6849,tɔh,smoke,,tɔh,,zadjali,,,legacy:20220913-zadjali:row:52,,,,
Zadj,5312,dērɔ,fire,,derɔ,? fortition,zadjali,,,legacy:20220913-zadjali:row:53,,,,
Zadj,3674,sār,ash,,saːr,,zadjali,,,legacy:20220913-zadjali:row:54,,,,
Zadj,6671,bāṛēsu,to burn,,baːɽesʊ,,zadjali,,,legacy:20220913-zadjali:row:55,,,,
Zadj,4118,gahaṛɔ,red,,gahaɽɔ,,zadjali,,,legacy:20220913-zadjali:row:56,,,,
Zadj,8233,pīṛɔ,yellow,,piɽɔ,,zadjali,,,legacy:20220913-zadjali:row:57,,,,
Zadj,6767,dahūṛɔ,white,,dahuɽɔ,,zadjali,,,legacy:20220913-zadjali:row:58,,,,
Zadj,3083,kārɔ,black,,kaːrɔ,,zadjali,,,legacy:20220913-zadjali:row:59,,,,
Zadj,10702,rāṭ,night,,raːʈ,,zadjali,,,legacy:20220913-zadjali:row:60,,,,
Zadj,3552,kɔsūvi,hot,,kɔsuwɪ,,zadjali,,,legacy:20220913-zadjali:row:61,,,,
Zadj,6983,navvi,new,,nawwɪ,,zadjali,,,legacy:20220913-zadjali:row:62,,,,
Zadj,4321,gɔ̄l,round,,gɔːl,,zadjali,,,legacy:20220913-zadjali:row:63,,,,
Zadj,12548,sukʰuvi,dry,,sʊkʰʊwɪ,,zadjali,,,legacy:20220913-zadjali:row:64,,,,
Zadj,7067,lālu,name,,laːlʊ,,zadjali,,,legacy:20220913-zadjali:row:65,,,,
