kul,,dui-bʰũija,two-storey,दूई-भूँइया,dui-bʰũija,,kullui-org[article 1200],,Origin: Derived from; Source: Kullui; Protoform: dui + bʰũi; Proto-meaning: two + floor,kullui:1200,,,,adj
kul,,pjaɳa,make drink,पियाणा,pjaɳa,,kullui-org[article 1684],,Origin: Derived from; Source: Kullui; Protoform: piɳa; Proto-meaning: drink,kullui:1684,,,,verb tr
kul,>7636,pantʃʰi,bird,पांछी,pantʃʰi,,kullui-org[article 1633],,Origin: Loanword from; Source: Jaunsari; Protoform: pāñcchī < OIA pakṣín ʻbirdʼ; Proto-meaning: 'birds (in general)'; Analysis: Hendriksen 1976: 112].Compensatory lenghtening of the vowel indicates a borrowing in NIA period.,kullui:1633,,,,noun f loanword
kul,10250,muɭi,radish,मूल़ी,muɭi,,kullui-org[article 541],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: mū́la; Proto-meaning: 'root',kullui:541,,,,noun f
kul,1716,ukəɭna,climb up,ऊकल़ना,ukəɭna,,kullui-org[article 1989],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *utkalati; Proto-meaning: 'goes out or up',kullui:1989,,,,verb intr
kul,3747,tsʰoɖɳa,leave,छ़ोडणा,tsʰoɖɳa,,kullui-org[article 1926],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: kṣōṭayati; Proto-meaning: 'throws'; Analysis: Here kṣ > ch everywhere in IA area.,kullui:1926,,,,verb tr
kul,10948,leɳa,1) take; 2) buy,लेणा,leɳa,,kullui-org[article 1504],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: lábhatē; Proto-meaning: 'catches, takes'; Analysis: Contamination with leɳa 'give'.",kullui:1504,,,,verb tr
kul,,ʃpanga,lie,शपांगा,ʃpanga,,kullui-org[article 799],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *śāpabhaṅga; Proto-meaning: 'oath breaking'; Analysis: The protoform is not attested in Turner's dictionary. The word looks like a borrowing from a language where compensatory lenghtening before shortened geminates happened in the beginning of the NIA period. Loss of aspiration happens irregularly.,kullui:799,,,,noun f
kul,,negi,village headman,नेगी,negi,,kullui-org[article 576],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: NEGÍ ਨੇਗੀ s. m. A headman in the household of a king or noble, (provincial).; Proto-meaning: Есть в хинди, панджаби, непали, семантически ближе к панджаби, происхождение неясно",kullui:576,,,,noun m
kul,,tʃah,tea,चाह,tʃah,,kullui-org[article 895],,Origin: Loanword from; Source: Chinese; Protoform: Chhâ; Proto-meaning: tea,kullui:895,,,,noun f loanword
kul,14000,hɔɭna,plough,हौल़ना,hɔɭna,,kullui-org[article 1364],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: halá; Proto-meaning: 'plough',kullui:1364,,,,verb tr
kul,9926,mɔtʰa,forehead,मौथा,mɔtʰa,,kullui-org[article 505],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: masta; Proto-meaning: 'head',kullui:505,,,,noun m
kul,,ɔg,fire,औग,ɔg,,kullui-org[article 1140],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: agní; Proto-meaning: fire,kullui:1140,,,,noun f
kul,>4605,tʃɔwda,fourteen,चौउदा,tʃɔwda,,kullui-org[article 907],,Origin: Loanword from; Source: Mandeali; Protoform: cəwdha < Old Indo-Aryan  cáturdaśa; Proto-meaning: 'fourteen',kullui:907,,,,num loanword
kul,10247,muɳɖi,head,मूंडी,muɳɖi,,kullui-org[article 542],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: mūrdhán; Proto-meaning: 'cranium, head, top, chief, beginning'",kullui:542,,,,noun f
kul,,tehrw̃a,thirteenth,तेहरुँआ,tehrw̃a,,kullui-org[article 840],,Origin: Derived from; Source: Kullui; Protoform: tehra; Proto-meaning: 'thirteen',kullui:840,,,,num ord
kul,,dzʰəɳaʈ,1) boredom; 2) bored,झ़णाट,dzʰəɳaʈ,,kullui-org[article 1228],,"Origin: Loanword from; Source: Arabic; Protoform: zaḥmat; Proto-meaning: Disquietude, indisposition (of body or mind); pain, affliction, trouble, sickness; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1228,,,,noun adj f loanword
kul,,bɛɽa bapu,father's elder brother,बैड़ा बापू,bɛɽa bapu,,kullui-org[article 1073],,Origin: Derived from; Source: Kullui; Protoform: bɛɽa + bapu; Proto-meaning: 'big' + 'father',kullui:1073,,,,noun m
kul,4090,gloʈa,cheek,गलोटा,gloʈa,,kullui-org[article 308],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *gallapuṭa; Proto-meaning: 'fold of cheek'; Analysis: Accent shift to the new long vowel in NIA period.,kullui:308,,,,noun m
kul,>13587,sena,army,सेना,sena,,kullui-org[article 756],,Origin: Loanword from; Source: Sanskrit; Protoform: sḗnā; Proto-meaning: 'army',kullui:756,,,,noun f loanword
kul,4726,ʃaj,mustard,शाय,ʃaj,,kullui-org[article 732],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: cavī; Proto-meaning: 'Piper chava',kullui:732,,,,noun f
kul,10456,dʒatʃ,1) feast; 2) fair,जाच,dʒatʃ,,kullui-org[article 227],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: yāˊtrā; Proto-meaning: 'journey', 'festival'",kullui:227,,,,noun f
kul,7136,niɽe,near,नीड़े,niɽe,,kullui-org[article 1617],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: nikaṭam; Proto-meaning: 'near',kullui:1617,,,,adv
kul,,pɛlək,eyelid,पैलक,pɛlək,,kullui-org[article 647],,Origin: Loanword from; Source: Persian; Protoform: palak; Proto-meaning: 'eyelid',kullui:647,,,,noun f loanword
kul,,bɛdəlɳa,1) change; 2) change; 3) turn (page),बैदलणा,bɛdəlɳa,,kullui-org[article 1064],,"Origin: Loanword from; Source: Arabic; Protoform: badal; Proto-meaning: 'Change, alteration; substitution; return, requital, retaliation'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1064,,,,verb tr loanword
kul,8599,pɽeʃəɳ,female neighbour,पड़ेशण,pɽeʃəɳ,,kullui-org[article 1689],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: prativēśya; Proto-meaning: 'neighbour'; Analysis: Cerebralization is irregular.,kullui:1689,,,,noun f
kul,9153,bɔkra,goat (male),बौकरा,bɔkra,,kullui-org[article 39],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: bárkara; Proto-meaning: 'goat',kullui:39,,,,noun m
kul,9060,pʰlar,1) special food for fast; 2) food consisting of fruits,फलार,pʰlar,,kullui-org[article 1671],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: phalāhāra; Proto-meaning: 'living on fruit'; Analysis: Loss of aspiration is not regular, but very common in Himachali.",kullui:1671,,,,noun m
kul,,swah,ash,सुआह,swah,,kullui-org[article 823],,"Origin: Loanword from; Source: Sanskrit; Protoform: svāhā; Proto-meaning: 'An exclamation used in offering oblation to the gods, personified as a wife of Agni'",kullui:823,,,,noun m loanword
kul,7020a,nuhari,breakfast,नुहारी,nuhari,,kullui-org[article 596],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: †*navāhāra; Proto-meaning: 'breakfast',kullui:596,,,,noun f
kul,,kaʈʰ-kuɳi,wooden-edged,काठ-कूणी,kaʈʰ-kuɳi,,kullui-org[article 1391],,Origin: Derived from; Source: Kullui; Protoform: kaʈʰ + kuɳi; Proto-meaning: 'wood' + 'edge',kullui:1391,,,,adj
kul,,əpradʰ,guilty,अपराध,əpradʰ,,kullui-org[article 257],,"Origin: Loanword from; Source: Sanskrit; Protoform: aparāddʰa; Proto-meaning: 'sinned, offended, having committed an offence, guilty, an offender, criminal'",kullui:257,,,,noun m loanword
kul,4057,gabʰru,child,गाभरू,gabʰru,,kullui-org[article 1302],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: garbharūpa; Proto-meaning: 'a youth'; Analysis: Compensatory lenghtening of the vowel indicates a borrowing in NIA period.,kullui:1302,,,,noun m
kul,4358,grɔ,thin bamboo,गरौ,grɔ,,kullui-org[article 312],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *grava; Proto-meaning: 'branch'?,kullui:312,,,,noun f pl
kul,13130,sɔwkəɳ,cowife,सौउकण,sɔwkəɳ,,kullui-org[article 1740],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: sapátnī; Proto-meaning: 'co-wife'; Analysis: Pk. jmg. savakkī- f. (< sapatknī- in Chambers manuscript of VS. J. Charpentier IF xxix 329 and MO xxvi 164), also kk < tn in aratní m. 'elbow' > arkʰəɳ",kullui:1740,,,,noun f
kul,2359,uɭu,owl,ऊल़ू,uɭu,,kullui-org[article 988],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: úlūka; Proto-meaning: 'owl'; Analysis: The MIA accent was regularly shifted to the left in NIA period after loss of the last vowel.,kullui:988,,,,noun m
kul,,bewra,1) foolish; 2) insane,बेउरा,bewra,,kullui-org[article 1062],,"Origin: Loanword from; Source: Persian; Protoform: bewāra; Proto-meaning: 'A foreigner, stranger; destitute; without rank or consideration'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1062,,,,adj loanword
kul,2413,uɳahʈ,fifty nine,उणाहट,uɳahʈ,,kullui-org[article 990],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: ūnaṣaṣṭi; Proto-meaning: 'fifty nine'; Analysis: Irregular changes (like weakening sibilants to h or zero) are attested among cardinal numerals since MIA period. Final aspiration loss is irregular. Lenghtening of the vowel may be explained by Two mora Rule.,kullui:990,,,,num
kul,2633,kɔɽtsʰi,ladle,कौड़छ़ी,kɔɽtsʰi,,kullui-org[article 378],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *kaṭacchu, kaḍacchaka; Proto-meaning: 'ladle'; Analysis: The MIA accent was regularly shifted to the first syllable in NIA period after shortening of the geminate.",kullui:378,,,,noun f
kul,5484,ʈulɳa,nod,टूलणा,ʈulɳa,,kullui-org[article 1976],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *ṭōll; Proto-meaning: ʻwanderʼ; Analysis: Cf. Nepali N. ṭol(h)inu 'to be doing nothing, look bewildered', ṭol(h)āunu 'to get puzzled', ṭol(h)o 'absent-minded person'. Vowel change in the MIA by two-mora rule (indicates a borrowing in MIA period)?",kullui:1976,,,,verb intr
kul,>12812,soɭa,sixteen,सोल़ा,soɭa,,kullui-org[article 792],,Origin: Loanword from; Source: Mandeali; Protoform: soːḷah < Old Indo-Aryan  ṣṓḍaśa; Proto-meaning: 'sixteen',kullui:792,,,,num loanword
kul,,nɛg,gem stone,नैग,nɛg,,kullui-org[article 1608],,Origin: Loanword from; Source: English; Protoform: nug; Proto-meaning: 'nug',kullui:1608,,,,noun m loanword
kul,3865,kʰaɳa¹,1) eat; 2) bite,खाणा,kʰaɳa¹,,kullui-org[article 1433],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: khā́dati; Proto-meaning: 'chews, bites'",kullui:1433,,,,verb tr
kul,,dʒəbab,answer,जबाब,dʒəbab,,kullui-org[article 1259],,"Origin: Loanword from; Source: Hindi; Protoform: javāb < Arab. jawāb 'An answer, reply'; Proto-meaning: 'answer'; Analysis: Palatal dʒ supposes a relatively new borrowing from Hindi. Palatal affricate supposes a relatively new borrowing.",kullui:1259,,,,noun m loanword
kul,,pɔndzw̃a,fifth,पौंज़ुँआ,pɔndzw̃a,,kullui-org[article 616],,Origin: Derived from; Source: Kullui; Protoform: pɔndz; Proto-meaning: 'five',kullui:616,,,,num ord
kul,,bɛlgəm,sputum,बैलगम,bɛlgəm,,kullui-org[article 62],,"Origin: Loanword from; Source: Arabic; Protoform: balg̣am; Proto-meaning: 'phlegm'; Analysis: Since Arabic borrowings mostly came through Persian, meaning and transcription are done by [Steingass 1892].",kullui:62,,,,noun m loanword
kul,,gʰɛɽi,1) timespan; 2) watch,घैड़ी,gʰɛɽi,,kullui-org[article 292],,"Origin: Loanword from; Source: Hindi; Protoform: ghaṛi < Old Indo-Aryan  ghaṭī; Proto-meaning: 'pot, water-clock, period of 24 minutes'",kullui:292,,,,noun f loanword
kul,>3779,kʰɛʈɳa,save money,खैटणा,kʰɛʈɳa,,kullui-org[article 1447],,"Origin: Loanword from; Source: Punjabi; Protoform: khaṭṭṇā < OIA khaṭṭáyati 'hides'; Proto-meaning: 'To earn, to gain, to acquire'; Analysis: Origilal Kullui form supposes a>ɔ, not a>ɛ.",kullui:1447,,,,verb tr loanword
kul,7073,narəngi,tangerine,नारंगी,narəngi,,kullui-org[article 1583],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: nāraṅgá; Proto-meaning: 'orange tree',kullui:1583,,,,noun f
kul,,pɛndza,foot,पैंज़ा,pɛndza,,kullui-org[article 651],,"Origin: Loanword from; Source: Persian; Protoform: panja; Proto-meaning: The palm of the hand with the five fingers, or the sole of the foot with the five toes",kullui:651,,,,noun m loanword
kul,5399,dzukɳa,beat up,ज़ूकणा,dzukɳa,,kullui-org[article 1250],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *jhukkati; Proto-meaning: 'stoops, breaks'; Analysis: Loss of aspiration is not regular, but very common in Himachali.",kullui:1250,,,,verb tr
kul,>12790,tʃʰahʈ,sixty six,छाहट,tʃʰahʈ,,kullui-org[article 925],,Origin: Loanword from; Source: Mandeali; Protoform: cheyaːṭh < Old Indo-Aryan   ṣaṭṣaṣṭi; Proto-meaning: 'sixty six',kullui:925,,,,num loanword
kul,,dzʰula,1) cradle; 2) swing,झ़ूला,dzʰula,,kullui-org[article 205],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *jhōlla; Proto-meaning: 'bag',kullui:205,,,,noun m
kul,,pərpotri,"great granddaughter, son's granddaughter",परपोतरी,pərpotri,,kullui-org[article 1654],,Origin: Derived from; Source: Kullui; Protoform: potri; Proto-meaning: 'son's daughter',kullui:1654,,,,noun f
kul,9331,boʈi,cook,बोटी,boʈi,,kullui-org[article 107],,"Origin: It is possible to hypothesize a connection with; Source: (supposed) OIA; Protoform: bhaktá; Proto-meaning: 'meal, food'",kullui:107,,,,noun m
kul,11027,laɭ,saliva,लाल़,laɭ,,kullui-org[article 1492],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: lālā; Proto-meaning: 'spittle, saliva'",kullui:1492,,,,noun f
kul,,ustra,razor,ऊसतरा,ustra,,kullui-org[article 2002],,"Origin: Loanword from; Source: Persian; Protoform: ustura; Proto-meaning: 'A razor'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:2002,,,,noun m loanword
kul,,nɔwi laɽi,bride,नौउई लाड़ी,nɔwi laɽi,,kullui-org[article 573],,Origin: Derived from; Source: Kullui; Protoform: nɔwa + laɽi; Proto-meaning: 'new' + 'wife',kullui:573,,,,noun
kul,>4638,tʃərundʒa,fifty four,चरूंजा,tʃərundʒa,,kullui-org[article 920],,Origin: Loanword from; Source: Mandeali; Protoform: crunjaːh < Old Indo-Aryan  cátuṣpañcāśat; Proto-meaning: 'fifty four',kullui:920,,,,num loanword
kul,3642,tʃʰɔɳ,moment,छौण,tʃʰɔɳ,,kullui-org[article 936],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kṣaṇa; Proto-meaning: 'the twinkling of an eye, moment, leisure'",kullui:936,,,,noun m
kul,,təswir,picture,तसुईर,təswir,,kullui-org[article 848],,"Origin: Loanword from; Source: Arabic; Protoform: taṣwīr; Proto-meaning: 'picture'; Analysis: Since Arabic borrowings mostly came through Persian, meaning and transcription are done by [Steingass 1892]. Cf. Hindi tasvīr.",kullui:848,,,,noun f loanword
kul,,daɳa-paɳi,food,दाणा-पाणी,daɳa-paɳi,,kullui-org[article 1150],,Origin: Derived from; Source: Kullui; Protoform: daɳa + paɳi; Proto-meaning: 'grain' + 'water',kullui:1150,,,,noun m
kul,,kila²,fortress,कीला,kila²,,kullui-org[article 421],,"Origin: Loanword from; Source: Arabic; Protoform: qal'a; Proto-meaning: 'castle, fort'; Analysis: Since Arabic borrowings mostly came through Persian (here qilʻa), meaning and transcription are done by [Steingass 1892].",kullui:421,,,,noun m loanword
