Sh,12196,báato,open,,,offen,"buddruss-shina1996[p. 41, glossary entry 10]",,Buddruss directly assigns this headword to Turner/CDIAL 12196.,buddruss-shina1996:p41:e10,,,,adj dialect:Sh:gil:Gilgit
Sh,11348,bat,stone,,,Stein,"buddruss-shina1996[p. 41, glossary entry 11]",,Buddruss directly assigns this headword to Turner/CDIAL 11348. homonym 2 on this page,buddruss-shina1996:p41:e11,,,,noun m dialect:Sh:gil:Gilgit
Sh,2245,bay-,sit,,,sitzen,"buddruss-shina1996[p. 41, glossary entry 12]",,Buddruss directly assigns this headword to Turner/CDIAL 2245. source explicitly rejects Turner 11435,buddruss-shina1996:p41:e12,,,,verb intr dialect:Sh:gil:Gilgit
Sh,11616,bií,twenty,,,zwanzig,"buddruss-shina1996[p. 41, glossary entry 13]",,Buddruss directly assigns this headword to Turner/CDIAL 11616.,buddruss-shina1996:p41:e13,,,,num dialect:Sh:gil:Gilgit
Sh,11892,biléen,medicine; gunpowder,,,Arznei; Schießpulver,"buddruss-shina1996[p. 41, glossary entry 14]",,Buddruss directly assigns this headword to Turner/CDIAL 11892.,buddruss-shina1996:p41:e14,,,,noun m dialect:Sh:gil:Gilgit
Sh,11968,biš,poison,,,Gift,"buddruss-shina1996[p. 41, glossary entry 15]",,Buddruss directly assigns this headword to Turner/CDIAL 11968.,buddruss-shina1996:p41:e15,,,,noun m dialect:Sh:gil:Gilgit
Sh,,boč,embrace,,,Umarmung,"buddruss-shina1996[p. 41, glossary entry 16]",,source discusses a Shina comparison but gives no direct etymon,buddruss-shina1996:p41:e16,,,,noun m dialect:Sh:gil:Gilgit
Sh,,bói,main roof beam,,,Hauptbalken der Decke,"buddruss-shina1996[p. 41, glossary entry 17]",,Turner 11182 and 11403 are alternatives,buddruss-shina1996:p41:e17,,,,noun m dialect:Sh:gil:Gilgit
Sh,,buj-,go,,,gehen,"buddruss-shina1996[p. 41, glossary entry 18]",,Turner 12225 and questioned 11208 are alternatives,buddruss-shina1996:p41:e18,,,,verb intr dialect:Sh:gil:Gilgit
Sh,9568,búto,whole; all,,,ganz,"buddruss-shina1996[p. 41, glossary entry 19]",,Buddruss directly assigns this headword to Turner/CDIAL 9568.,buddruss-shina1996:p41:e19,,,,adj dialect:Sh:gil:Gilgit
Sh,,čak th-,hoe; chop,,,hacken,"buddruss-shina1996[p. 41, glossary entry 20]",,Burushaski comparison,buddruss-shina1996:p41:e20,,,,verb tr dialect:Sh:gil:Gilgit
Sh,,čakaán d-,spread the legs; take large steps,,,die Beine spreizen; große Schritte machen,"buddruss-shina1996[p. 41, glossary entry 21]",,,buddruss-shina1996:p41:e21,,,,verb intr dialect:Sh:gil:Gilgit
Sh,,čamraáto,flexible; elastic,,,"biegsam, elastisch","buddruss-shina1996[p. 41, glossary entry 22]",,Burushaski comparison,buddruss-shina1996:p41:e22,,,,adj dialect:Sh:gil:Gilgit
Sh,4686,čar-,graze,,,weiden,"buddruss-shina1996[p. 41, glossary entry 23]",,Buddruss directly assigns this headword to Turner/CDIAL 4686.,buddruss-shina1996:p41:e23,,,,verb intr dialect:Sh:gil:Gilgit
Sh,4655,čáar,four,,,vier,"buddruss-shina1996[p. 41, glossary entry 24]",,Buddruss directly assigns this headword to Turner/CDIAL 4655.,buddruss-shina1996:p41:e24,,,,num dialect:Sh:gil:Gilgit
Sh,,čičóoro,wood shaving,,,Span,"buddruss-shina1996[p. 41, glossary entry 25]",,first printed alternate,buddruss-shina1996:p41:e25,,,,noun dialect:Sh:gil:Gilgit
Sh,,čučóoro,wood shaving,,,Span,"buddruss-shina1996[p. 41, glossary entry 25]",,second printed alternate; Burushaski comparison,buddruss-shina1996:p41:e25:v2,buddruss-shina1996:p41:e25,,,noun alternate dialect:Sh:gil:Gilgit
Sh,,čilím,water pipe; hookah,,,Wasserpfeife,"buddruss-shina1996[p. 41, glossary entry 26]",,Hindi-Persian loan,buddruss-shina1996:p41:e26,,,,noun m loanword dialect:Sh:gil:Gilgit
Sh,14496,čímar,iron,,,Eisen,"buddruss-shina1996[p. 41, glossary entry 27]",,Buddruss directly assigns this headword to Turner/CDIAL 14496.,buddruss-shina1996:p41:e27,,,,noun m dialect:Sh:gil:Gilgit
Sh,4963,čhal,kid; young goat,,,Zicklein,"buddruss-shina1996[p. 41, glossary entry 28]",,Buddruss directly assigns this headword to Turner/CDIAL 4963.,buddruss-shina1996:p41:e28,,,,noun m dialect:Sh:gil:Gilgit
Sh,,čháar,mountain cliff,,,Bergklippe,"buddruss-shina1996[p. 41, glossary entry 29]",,Burushaski and Khowar comparisons,buddruss-shina1996:p41:e29,,,,noun m dialect:Sh:gil:Gilgit
Sh,5027,čhijóoṭ,shadow; shade,,,Schatten,"buddruss-shina1996[p. 42, glossary entry 01]",,Buddruss directly assigns this headword to Turner/CDIAL 5027.,buddruss-shina1996:p42:e01,,,,noun f dialect:Sh:gil:Gilgit
Sh,,čhii~ṣ,mountain,,,Berg,"buddruss-shina1996[p. 42, glossary entry 02]",,printed nasal vowel normalized to source-profile ~ notation; Burushaski comparison,buddruss-shina1996:p42:e02,,,,noun f dialect:Sh:gil:Gilgit
Sh,5714,c̣akáai,scales; balance,,,Waage,"buddruss-shina1996[p. 42, glossary entry 03]",,Buddruss directly assigns this headword to Turner/CDIAL 5714. Burushaski comparison also printed,buddruss-shina1996:p42:e03,,,,noun f dialect:Sh:gil:Gilgit
Sh,,c̣aloó,lamp; torch,,,"Lampe, Fackel","buddruss-shina1996[p. 42, glossary entry 04]",,Turner 8766 and 8711 are alternatives,buddruss-shina1996:p42:e04,,,,noun m dialect:Sh:gil:Gilgit
Sh,14708,c̣iín,millet,,,Hirse,"buddruss-shina1996[p. 42, glossary entry 05]",,Buddruss directly assigns this headword to Turner/CDIAL 14708. source explicitly rejects Turner 4842,buddruss-shina1996:p42:e05,,,,noun f dialect:Sh:gil:Gilgit
Sh,,c̣uk,embroidery,,,Stickerei,"buddruss-shina1996[p. 42, glossary entry 06]",,Burushaski comparison,buddruss-shina1996:p42:e06,,,,noun f dialect:Sh:gil:Gilgit
Sh,,c̣hawáaṭi,gourd used as a milking vessel,,,Kürbiskalebasse als Melkgefäß,"buddruss-shina1996[p. 42, glossary entry 07]",,derivational comparison only,buddruss-shina1996:p42:e07,,,,noun dialect:Sh:gil:Gilgit
Sh,3735,c̣heéc,field,,,Feld,"buddruss-shina1996[p. 42, glossary entry 08]",,Buddruss directly assigns this headword to Turner/CDIAL 3735.,buddruss-shina1996:p42:e08,,,,noun m dialect:Sh:gil:Gilgit
Sh,,c̣hile,clothes,,,Kleider,"buddruss-shina1996[p. 42, glossary entry 09]",,source explicitly rejects apparent Sanskrit/Tamil resemblance,buddruss-shina1996:p42:e09,,,,noun pl dialect:Sh:gil:Gilgit
Sh,,d-,give; strike; throw,,,"geben; schlagen, werfen","buddruss-shina1996[p. 42, glossary entry 10]",,Turner 6141/45 is not a single resolvable CDIAL id,buddruss-shina1996:p42:e10,,,,verb tr dialect:Sh:gil:Gilgit
Sh,6261,dadií,grandmother,,,Großmutter,"buddruss-shina1996[p. 42, glossary entry 11]",,Buddruss directly assigns this headword to Turner/CDIAL 6261.,buddruss-shina1996:p42:e11,,,,noun f dialect:Sh:gil:Gilgit
Sh,6261,dáado,grandfather,,,Großvater,"buddruss-shina1996[p. 42, glossary entry 12]",,Buddruss directly assigns this headword to Turner/CDIAL 6261.,buddruss-shina1996:p42:e12,,,,noun m dialect:Sh:gil:Gilgit
Sh,6227,dai,ten,,,zehn,"buddruss-shina1996[p. 42, glossary entry 13]",,Buddruss directly assigns this headword to Turner/CDIAL 6227.,buddruss-shina1996:p42:e13,,,,num dialect:Sh:gil:Gilgit
Sh,6250,dáai,beard,,,Bart,"buddruss-shina1996[p. 42, glossary entry 14]",,Buddruss directly assigns this headword to Turner/CDIAL 6250.,buddruss-shina1996:p42:e14,,,,noun f dialect:Sh:gil:Gilgit
Sh,6651,dar,door,,,Tür,"buddruss-shina1996[p. 42, glossary entry 15]",,Buddruss directly assigns this headword to Turner/CDIAL 6651.,buddruss-shina1996:p42:e15,,,,noun m dialect:Sh:gil:Gilgit
Sh,,darbáti,threshold,,,Schwelle,"buddruss-shina1996[p. 42, glossary entry 16]",,source analysis is disputed,buddruss-shina1996:p42:e16,,,,noun dialect:Sh:gil:Gilgit
Sh,,dar dar b-,tremble; beat (heart),,,"zittern, klopfen (Herz)","buddruss-shina1996[p. 42, glossary entry 17]",,,buddruss-shina1996:p42:e17,,,,verb intr dialect:Sh:gil:Gilgit
Sh,6651,darú,outside,,,draußen,"buddruss-shina1996[p. 42, glossary entry 18]",,Buddruss directly assigns this headword to Turner/CDIAL 6651.,buddruss-shina1996:p42:e18,,,,adv spatial dialect:Sh:gil:Gilgit
Sh,,dauloók,underworld; bright,,,Unterwelt; hell,"buddruss-shina1996[p. 42, glossary entry 19]",,Burushaski comparison and Turner 6540 are indirect,buddruss-shina1996:p42:e19,,,,noun m dialect:Sh:gil:Gilgit
Sh,6481,dií,daughter,,,Tochter,"buddruss-shina1996[p. 42, glossary entry 20]",,Buddruss directly assigns this headword to Turner/CDIAL 6481.,buddruss-shina1996:p42:e20,,,,noun f dialect:Sh:gil:Gilgit
Sh,,dii~ẓ,underground grain-storage pit,,,Erdgrube für Getreidevorräte,"buddruss-shina1996[p. 42, glossary entry 21]",,printed nasal vowel normalized to source-profile ~ notation; Burushaski comparison,buddruss-shina1996:p42:e21,,,,noun m dialect:Sh:gil:Gilgit
Sh,6152,don,tooth,,,Zahn,"buddruss-shina1996[p. 42, glossary entry 22]",,Buddruss directly assigns this headword to Turner/CDIAL 6152.,buddruss-shina1996:p42:e22,,,,noun m dialect:Sh:gil:Gilgit
Sh,6273,dóono,ox,,,Ochse,"buddruss-shina1996[p. 42, glossary entry 23]",,Buddruss directly assigns this headword to Turner/CDIAL 6273.,buddruss-shina1996:p42:e23,,,,noun m dialect:Sh:gil:Gilgit
Sh,,doón,women's headscarf,,,Kopftuch der Frauen,"buddruss-shina1996[p. 42, glossary entry 24]",,Burushaski comparison,buddruss-shina1996:p42:e24,,,,noun f dialect:Sh:gil:Gilgit
Sh,6648,dúu,two,,,zwei,"buddruss-shina1996[p. 42, glossary entry 25]",,Buddruss directly assigns this headword to Turner/CDIAL 6648.,buddruss-shina1996:p42:e25,,,,num dialect:Sh:gil:Gilgit
Sh,,dub-,be unable,,,nicht können,"buddruss-shina1996[p. 42, glossary entry 26]",,source analysis is explicitly doubtful,buddruss-shina1996:p42:e26,,,,verb intr dialect:Sh:gil:Gilgit
Sh,5582,dáaki,back,,,Rücken,"buddruss-shina1996[p. 43, glossary entry 01]",,Buddruss directly assigns this headword to Turner/CDIAL 5582.,buddruss-shina1996:p43:e01,,,,noun f dialect:Sh:gil:Gilgit
Sh,5589,deér,belly; stomach,,,"Bauch, Magen","buddruss-shina1996[p. 43, glossary entry 02]",,Buddruss directly assigns this headword to Turner/CDIAL 5589.,buddruss-shina1996:p43:e02,,,,noun f dialect:Sh:gil:Gilgit
Sh,5551,dim,body,,,"Körper, Leib","buddruss-shina1996[p. 43, glossary entry 03]",,Buddruss directly assigns this headword to Turner/CDIAL 5551.,buddruss-shina1996:p43:e03,,,,noun m dialect:Sh:gil:Gilgit
Sh,,dóoko,pit,,,Grube,"buddruss-shina1996[p. 43, glossary entry 04]",,,buddruss-shina1996:p43:e04,,,,noun m dialect:Sh:gil:Gilgit
Sh,,dor,grain container in the mill,,,Kornbehälter in der Mühle,"buddruss-shina1996[p. 43, glossary entry 05]",,Turner 6740 is questioned,buddruss-shina1996:p43:e05,,,,noun m dialect:Sh:gil:Gilgit
Sh,,dudúro,teat,,,Euterzitze,"buddruss-shina1996[p. 43, glossary entry 06]",,Burushaski comparison,buddruss-shina1996:p43:e06,,,,noun dialect:Sh:gil:Gilgit
Sh,2462,ek,one,,,ein,"buddruss-shina1996[p. 43, glossary entry 07]",,Buddruss directly assigns this headword to Turner/CDIAL 2462.,buddruss-shina1996:p43:e07,,,,num dialect:Sh:gil:Gilgit
Sh,,fakír,fakir,,,Fakir,"buddruss-shina1996[p. 43, glossary entry 08]",,Arabic loan,buddruss-shina1996:p43:e08,,,,noun loanword dialect:Sh:gil:Gilgit
Sh,4402,ga,and; also,,,und; auch,"buddruss-shina1996[p. 43, glossary entry 09]",,Buddruss directly assigns this headword to Turner/CDIAL 4402.,buddruss-shina1996:p43:e09,,,,conj dialect:Sh:gil:Gilgit
Sh,3949,gachíi,branch,,,Zweig,"buddruss-shina1996[p. 43, glossary entry 10]",,Buddruss directly assigns this headword to Turner/CDIAL 3949.,buddruss-shina1996:p43:e10,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gagúi,round grinding stone,,,runder Mahlstein,"buddruss-shina1996[p. 43, glossary entry 11]",,first printed alternate,buddruss-shina1996:p43:e11,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gugúi,round grinding stone,,,runder Mahlstein,"buddruss-shina1996[p. 43, glossary entry 11]",,second printed alternate; Burushaski relationship unclear,buddruss-shina1996:p43:e11:v2,buddruss-shina1996:p43:e11,,,noun f alternate dialect:Sh:gil:Gilgit
Sh,,gal,rope bridge,,,Seilbrücke,"buddruss-shina1996[p. 43, glossary entry 12]",,Burushaski comparison,buddruss-shina1996:p43:e12,,,,noun f dialect:Sh:gil:Gilgit
Sh,,galaáṭi,melon,,,Melone,"buddruss-shina1996[p. 43, glossary entry 13]",,Burushaski comparison,buddruss-shina1996:p43:e13,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gaan,leg,,,Bein,"buddruss-shina1996[p. 43, glossary entry 14]",,Burushaski comparison,buddruss-shina1996:p43:e14,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gápi,reins,,,Zügel,"buddruss-shina1996[p. 43, glossary entry 15]",,Burushaski comparison,buddruss-shina1996:p43:e15,,,,noun f dialect:Sh:gil:Gilgit
Sh,,garáki,mill regulating stick,,,Regulierstab in der Mühle,"buddruss-shina1996[p. 43, glossary entry 16]",,Burushaski comparison,buddruss-shina1996:p43:e16,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gáti b-,come together,,,zusammenkommen,"buddruss-shina1996[p. 43, glossary entry 17]",,Turner 4353 is only a tentative comparison,buddruss-shina1996:p43:e17,,,,verb intr dialect:Sh:gil:Gilgit
Sh,4126,gáaye,songs,,,Lieder,"buddruss-shina1996[p. 43, glossary entry 18]",,Buddruss directly assigns this headword to Turner/CDIAL 4126.,buddruss-shina1996:p43:e18,,,,noun pl dialect:Sh:gil:Gilgit
Sh,4236,gin-,take,,,nehmen,"buddruss-shina1996[p. 43, glossary entry 19]",,Buddruss directly assigns this headword to Turner/CDIAL 4236.,buddruss-shina1996:p43:e19,,,,verb tr dialect:Sh:gil:Gilgit
Sh,4161,giri,rock,,,Fels,"buddruss-shina1996[p. 43, glossary entry 20]",,Buddruss directly assigns this headword to Turner/CDIAL 4161.,buddruss-shina1996:p43:e20,,,,noun f dialect:Sh:gil:Gilgit
Sh,,góo,cow,,,Kuh,"buddruss-shina1996[p. 43, glossary entry 21]",,Turner 4093 and 4255 are alternatives,buddruss-shina1996:p43:e21,,,,noun f dialect:Sh:gil:Gilgit
Sh,4336,goóṭ,house,,,Haus,"buddruss-shina1996[p. 43, glossary entry 22]",,Buddruss directly assigns this headword to Turner/CDIAL 4336.,buddruss-shina1996:p43:e22,,,,noun m dialect:Sh:gil:Gilgit
Sh,,gui,flame,,,Flamme,"buddruss-shina1996[p. 43, glossary entry 23]",,,buddruss-shina1996:p43:e23,,,,noun f dialect:Sh:gil:Gilgit
Sh,4190,guúni,thread,,,Faden,"buddruss-shina1996[p. 43, glossary entry 24]",,Buddruss directly assigns this headword to Turner/CDIAL 4190.,buddruss-shina1996:p43:e24,,,,noun f dialect:Sh:gil:Gilgit
Sh,,gunóo,seed,,,Same(nkorn),"buddruss-shina1996[p. 43, glossary entry 25]",,Burushaski comparison,buddruss-shina1996:p43:e25,,,,noun m dialect:Sh:gil:Gilgit
Sh,1009,hagaái,sky,,,Himmel,"buddruss-shina1996[p. 43, glossary entry 26]",,Buddruss directly assigns this headword to Turner/CDIAL 1009.,buddruss-shina1996:p43:e26,,,,noun f dialect:Sh:gil:Gilgit
Sh,125,hagáar,fire,,,Feuer,"buddruss-shina1996[p. 43, glossary entry 27]",,Buddruss directly assigns this headword to Turner/CDIAL 125.,buddruss-shina1996:p43:e27,,,,noun m dialect:Sh:gil:Gilgit
Sh,135,hagúi,finger; toe,,,Finger,"buddruss-shina1996[p. 43, glossary entry 28]",,Buddruss directly assigns this headword to Turner/CDIAL 135.,buddruss-shina1996:p43:e28,,,,noun f dialect:Sh:gil:Gilgit
Sh,,hagúl,cover; sheath,,,Hülle; Schwertscheide,"buddruss-shina1996[p. 43, glossary entry 29]",,printed cross-reference to agúl; installed as its variant,buddruss-shina1996:p43:e29,buddruss-shina1996:p40:e04,,,noun m dialect:Sh:gil:Gilgit
Sh,13990,haliẓo,yellow,,,gelb,"buddruss-shina1996[p. 44, glossary entry 01]",,Buddruss directly assigns this headword to Turner/CDIAL 13990.,buddruss-shina1996:p44:e01,,,,adj dialect:Sh:gil:Gilgit
Sh,,haloól,nest; web; lair,,,Nest; Netz; Lager,"buddruss-shina1996[p. 44, glossary entry 02]",,source reconstruction is questioned,buddruss-shina1996:p44:e02,,,,noun m dialect:Sh:gil:Gilgit
Sh,9416,han,is; are,,,ist; sind,"buddruss-shina1996[p. 44, glossary entry 03]",,Buddruss directly assigns this headword to Turner/CDIAL 9416. historical derivation and Turner assignment printed together,buddruss-shina1996:p44:e03,,,,verb intr dialect:Sh:gil:Gilgit
Sh,14024,hat,hand,,,Hand,"buddruss-shina1996[p. 44, glossary entry 04]",,Buddruss directly assigns this headword to Turner/CDIAL 14024.,buddruss-shina1996:p44:e04,,,,noun m dialect:Sh:gil:Gilgit
Sh,,hin,snow,,,Schnee,"buddruss-shina1996[p. 44, glossary entry 05]",,four alternative Turner numbers are printed,buddruss-shina1996:p44:e05,,,,noun m dialect:Sh:gil:Gilgit
Sh,,Hindustáan,Hindustan,,,Hindustan,"buddruss-shina1996[p. 44, glossary entry 06]",,,buddruss-shina1996:p44:e06,,,,proper-noun spatial dialect:Sh:gil:Gilgit
Sh,,hun,high; above,,,hoch,"buddruss-shina1996[p. 44, glossary entry 07]",,first printed alternate; Turner 2426 is questioned,buddruss-shina1996:p44:e07,,,,adv spatial dialect:Sh:gil:Gilgit
Sh,,húun,high; above,,,hoch,"buddruss-shina1996[p. 44, glossary entry 07]",,second printed alternate,buddruss-shina1996:p44:e07:v2,buddruss-shina1996:p44:e07,,,adv spatial alternate dialect:Sh:gil:Gilgit
Sh,,insáan,human being,,,Mensch,"buddruss-shina1996[p. 44, glossary entry 08]",,Arabic through Urdu,buddruss-shina1996:p44:e08,,,,noun loanword dialect:Sh:gil:Gilgit
Sh,13924,ispáawo,sweet; tasty,,,"süß, schmackhaft","buddruss-shina1996[p. 44, glossary entry 09]",,Buddruss directly assigns this headword to Turner/CDIAL 13924.,buddruss-shina1996:p44:e09,,,,adj dialect:Sh:gil:Gilgit
Sh,,jak,people,,,Leute,"buddruss-shina1996[p. 44, glossary entry 10]",,source discusses tatsama versus Hindi loan analysis,buddruss-shina1996:p44:e10,,,,noun pl dialect:Sh:gil:Gilgit
Sh,,jaláali,long hair,,,langes Haar,"buddruss-shina1996[p. 44, glossary entry 11]",,Burushaski comparison,buddruss-shina1996:p44:e11,,,,noun f dialect:Sh:gil:Gilgit
Sh,,jamáat,family,,,Familie,"buddruss-shina1996[p. 44, glossary entry 12]",,Persian/Arabic comparison,buddruss-shina1996:p44:e12,,,,noun pl loanword dialect:Sh:gil:Gilgit
Sh,,jangál,forest,,,Wald,"buddruss-shina1996[p. 44, glossary entry 13]",,Hindi-Urdu loan,buddruss-shina1996:p44:e13,,,,noun m loanword dialect:Sh:gil:Gilgit
Sh,,január,living being,,,Lebewesen,"buddruss-shina1996[p. 44, glossary entry 14]",,Persian loan,buddruss-shina1996:p44:e14,,,,noun m loanword dialect:Sh:gil:Gilgit
Sh,,jaráape,socks,,,Socken,"buddruss-shina1996[p. 44, glossary entry 15]",,Persian loan,buddruss-shina1996:p44:e15,,,,noun pl loanword dialect:Sh:gil:Gilgit
Sh,5391,jil b-,rise (celestial body),,,aufgehen (Gestirne),"buddruss-shina1996[p. 44, glossary entry 16]",,Buddruss directly assigns this headword to Turner/CDIAL 5391.,buddruss-shina1996:p44:e16,,,,verb intr dialect:Sh:gil:Gilgit
Sh,5228,jip,tongue,,,Zunge,"buddruss-shina1996[p. 44, glossary entry 17]",,Buddruss directly assigns this headword to Turner/CDIAL 5228.,buddruss-shina1996:p44:e17,,,,noun f dialect:Sh:gil:Gilgit
