PauriBareli,,munɖ,head,,munɖ,Appendix C.3 lexical-similarity category 5,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Bareli Pauri-Mandvi]",,,silbareli2018:g002:sil-bareli-2018-bareli-pauri-mandvi:i1,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,muɳɖ,head,,muɳɖ,Appendix C.3 lexical-similarity category 5,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Bareli Pauri-Khadki]",,,silbareli2018:g002:sil-bareli-2018-bareli-pauri-khadki:i1,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-khadki:Khadki
Nimadi,,mɑth̪ɑ,head,,mɑth̪ɑ,Appendix C.3 lexical-similarity category 1,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Nimadi-Khargone]",,,silbareli2018:g002:sil-bareli-2018-nimadi-khargone:i1,,,,dialect:Nimadi:sil-bareli-2018-nimadi-khargone:Khargone
Nimadi,,mɑth̪o,head,,mɑth̪o,Appendix C.3 lexical-similarity category 1,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Nimadi-Awlia]",,,silbareli2018:g002:sil-bareli-2018-nimadi-awlia:i1,,,,dialect:Nimadi:sil-bareli-2018-nimadi-awlia:Awlia
Nimadi,,mɑth̪ɑ,head,,mɑth̪ɑ,Appendix C.3 lexical-similarity category 1,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Nimadi-Ashapur]",,,silbareli2018:g002:sil-bareli-2018-nimadi-ashapur:i1,,,,dialect:Nimadi:sil-bareli-2018-nimadi-ashapur:Ashapur
Khandesi,,ɖokʌ,head,,ɖokʌ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 2, Ahirani-Dhule]",,,silbareli2018:g002:sil-bareli-2018-ahirani-dhule:i1,,,,dialect:Khandesi:sil-bareli-2018-ahirani-dhule:Dhule
RathwiBareli,,dz̪ɦ̪ʌʈa,hair,,dz̪ɦ̪ʌʈa,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi Pauri-Amalwadi]",,,silbareli2018:g003:sil-bareli-2018-rathwi-pauri-amalwadi:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,kesː̪,hair,,kesː̪,Appendix C.3 lexical-similarity category 3,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi Pauri-Segwi]",,,silbareli2018:g003:sil-bareli-2018-rathwi-pauri-segwi:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,dʒɦɔʈɑ,hair,,dʒɦɔʈɑ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi Bareli-Tharadpura]",,,silbareli2018:g003:sil-bareli-2018-rathwi-bareli-tharadpura:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-tharadpura:Tharadpura
RathwiBareli,,dʒɦoʈɑ,hair,,dʒɦoʈɑ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi Bareli-Udainagar]",,,silbareli2018:g003:sil-bareli-2018-rathwi-bareli-udainagar:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-udainagar:Udainagar
RathwiBareli,,dʒɦoʈu,hair,,dʒɦoʈu,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi Bareli-Chiklia]",,,silbareli2018:g003:sil-bareli-2018-rathwi-bareli-chiklia:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-bareli-chiklia:Chiklia
RathwiBareli,,dʒɦɔʈɑ,hair,,dʒɦɔʈɑ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi-Chenpur]",,,silbareli2018:g003:sil-bareli-2018-rathwi-chenpur:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-chenpur:Chenpur
RathwiBareli,,dʒɦɔʈɑ,hair,,dʒɦɔʈɑ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Rathwi-Dongargaon]",,,silbareli2018:g003:sil-bareli-2018-rathwi-dongargaon:i1,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-dongargaon:Dongargaon
Bhilali,,dʒohʈɑ,hair,,dʒohʈɑ,Appendix C.3 lexical-similarity category 4,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Bodugam]",,,silbareli2018:g003:sil-bareli-2018-bhilali-bodugam:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-bodugam:Bodugam
Bhili,,kɑnjɑ,hair,,kɑnjɑ,Appendix C.3 lexical-similarity category 11,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhili-Punyawat]",,,silbareli2018:g003:sil-bareli-2018-bhili-punyawat:i1,,,,dialect:Bhili:sil-bareli-2018-bhili-punyawat:Punyawat
Bhili,,bɑbɾu,hair,,bɑbɾu,Appendix C.3 lexical-similarity category 10,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhili-Anjhera]",,,silbareli2018:g003:sil-bareli-2018-bhili-anjhera:i1,,,,dialect:Bhili:sil-bareli-2018-bhili-anjhera:Anjhera
Bhilali,,bɑbrɑ,hair,,bɑbrɑ,Appendix C.3 lexical-similarity category 10,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Anjhera]",,,silbareli2018:g003:sil-bareli-2018-bhilali-anjhera:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-anjhera:Anjhera
Bhilali,,bɑbrɑ,hair,,bɑbrɑ,Appendix C.3 lexical-similarity category 10,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Mandwi]",,,silbareli2018:g003:sil-bareli-2018-bhilali-mandwi:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-mandwi:Mandwi
Bhilali,,kɑnjɑ,hair,,kɑnjɑ,Appendix C.3 lexical-similarity category 11,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Mandwi]",,,silbareli2018:g003:sil-bareli-2018-bhilali-mandwi:i2,,,,dialect:Bhilali:sil-bareli-2018-bhilali-mandwi:Mandwi
Bhilali,,khes,hair,,khes,Appendix C.3 lexical-similarity category 3,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Navalpura]",,,silbareli2018:g003:sil-bareli-2018-bhilali-navalpura:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-navalpura:Navalpura
Bhilali,,khes,hair,,khes,Appendix C.3 lexical-similarity category 3,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Agar]",,,silbareli2018:g003:sil-bareli-2018-bhilali-agar:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-agar:Agar
Bhilali,,kɑnjɑ,hair,,kɑnjɑ,Appendix C.3 lexical-similarity category 11,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Agar]",,,silbareli2018:g003:sil-bareli-2018-bhilali-agar:i2,,,,dialect:Bhilali:sil-bareli-2018-bhilali-agar:Agar
Bhilali,,kɑnjɑ,hair,,kɑnjɑ,Appendix C.3 lexical-similarity category 11,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Udaigadh]",,,silbareli2018:g003:sil-bareli-2018-bhilali-udaigadh:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-udaigadh:Udaigadh
Bhilali,,kɑnjɑ,hair,,kɑnjɑ,Appendix C.3 lexical-similarity category 11,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhilali-Kattivada]",,,silbareli2018:g003:sil-bareli-2018-bhilali-kattivada:i1,,,,dialect:Bhilali:sil-bareli-2018-bhilali-kattivada:Kattivada
Bhilali,,bɑl,hair,,bɑl,Appendix C.3 lexical-similarity category 2,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Parya Bhilali-Bhorwada]",,,silbareli2018:g003:sil-bareli-2018-parya-bhilali-bhorwada:i1,,,,dialect:Bhilali:sil-bareli-2018-parya-bhilali-bhorwada:Bhorwada
Bhili,,lɛʈiɑ,hair,,lɛʈiɑ,Appendix C.3 lexical-similarity category 1,"varkey-vunnamatla2018bareli[Appendix C.3, printed p. 80, item 3, Bhili-Piplia]",,,silbareli2018:g003:sil-bareli-2018-bhili-piplia:i1,,,,dialect:Bhili:sil-bareli-2018-bhili-piplia:Piplia
