thar,2588,kach,armpit,,,,thari
thar,2592,kacho,underwear,,,,thari
thar,2619,kachḇo,tortoise,,,,thari
thar,2648,kaṭorī,small metal bowl,,,,thari
thar,2648,kaṭoro,small metal bowl,,,,thari
thar,,kaḍ̠hā̃,when,,,,thari
thar,,kaḍ̠hī̃,when,,,,thari
thar,2858,katar,"scissors, diameter",,m,,thari
thar,2858,katarnī,manicures,,,,thari
thar,3070,katī,eighth month of īndian year,,,,thari
thar,2704,kathā,story,,,,thari
thar,2830,kan,ear,,,,thari
thar,2680,kaṇṭhī,"goitre, necklace, ring around neck",,f,,thari
thar,2680,kaṇṭhlo,"ornament for neck, necklace",,m,,thari
thar,2877,kapā,cotton,,,,thari
thar,2877,kapāsyo,cotton plant,,,,thari
thar,2744,kapāṛ,forehead,,,,thari
thar,2871,kapṛo,cloth,,,,thari
thar,2892,kam,work,,,,thari
thar,2764,kamar,"lotus, lilly",,f,,thari
thar,2771,kamlryo,blanket,,,,thari
thar,2930,karāī,wrist,,,,thari
thar,2638,kaṛāhī,big frying pan,,,,thari
thar,2629,kaṛī,anklet,,,,thari
thar,2814,kare,"for, due to",,postp,,thari
thar,3061,karelo,bitter gourd,,,,thari
thar,2629,kaṛo,bolt,,,,thari
thar,2629,kaṛokū̃ṭo,latch,,,,thari
thar,2629,karḍ̠oṛo,armlet,,,,thari
thar,2920,karsyo,metal vessel,,,,thari
thar,3637,kaṛhī,curry,,,,thari
thar,2927,kal,"hook, machine",,f,,thari
thar,2934,kalī,bud,,,,thari
thar,3341,kalīvāro,pot-tinner,,,,thari
thar,3103,kalejo,liver,,,,thari
thar,2592,kaso,belt,,,? or from [2908],thari
thar,2993,kā̃gṛo,crow,,,,thari
thar,3015,kā̃cyā,lose drawers,,,,thari
thar,2576,kā̃jhī,"bronze, bell-metal",,m,,thari
thar,2576,kā̃syā,cymbals,,,,thari
thar,2574,kā,or,,,?,thari
thar,2998,kākī,father's brother's wife,,,,thari
thar,2998,kāko,father's brother,,,,thari
thar,2998,kākṛo,uvula,,,,thari
thar,3007,kāc,glass,,,,thari
thar,2622,kājar,lamp black,,,,thari
thar,3121,kāṭhorī,saddle,,,,thari
thar,3236,kāṭhkuṭo,woodpecker,,,,thari
thar,3019,kāṇī,one-eyed,,,,thari
thar,2871,kāpaṛ,cloth,,,,thari
thar,2880,kāphūr,camphor,,,,thari
thar,3078,kāraj,work,,,perhaps ardhatatsama,thari
thar,3100,kārīg,watermelon,,,,thari
thar,3637,kāṛho,decoction,,,,thari
thar,3104,kāl,yesterday,,,,thari
thar,3037,kāvaṛ,"irritation, anger",,f,,thari
thar,3037,kāvaṛvāro,angry,,,,thari
thar,11225,kiḍo,how big,,,,thari
thar,3167,kitā,how many,,,,thari
thar,1564,kith,where,,,,thari
thar,3259,kino,"bad, deformed",,adj,?,thari
thar,3418,kiriṛī,lizard,,,,thari
thar,3498,kiroṛ,crore,,,,thari
thar,3164,kī̃,"how, why",,adv,,thari
thar,3164,kī,what,,,,thari
thar,3193,kīṛī,ant,,,,thari
thar,3193,kīṛo,"insect, worm",,m,,thari
thar,3226,kũj,arbour,,,,thari
thar,3898,kũḍ,corner,,,,thari
thar,3310,kũbhar,potter,,,,thari
thar,3303,kuār,bride,,,,thari
thar,3303,kuārī,maiden,,, adj",,thari
thar,3303,kuāro,bachelor,,, adj",,thari
thar,3208,kukaṛ,cock,,,,thari
thar,3208,kukṛī,hen,,,,thari
thar,3208,kukṛyo,chicken,,,,thari
thar,3893,kũhṭo,"bolt, hook",,m,,thari
thar,3275,kuto,dog,,,,thari
thar,3275,kutī,dog,,,,thari
thar,3264,kuno,earthen cooking pot,,,,thari
thar,3301,kuḇo,hunchback,,, adj",,thari
thar,3268,kurkā̃,earrings,,,,thari
thar,3730,kurpo,small scraper,,,,thari
thar,3730,kurpho,scraper,,,,thari
thar,3232,kuṛh,"stable, rectangular hut",,f,,thari
thar,3225,kū̃cī,key,,,,thari
thar,3264,kū̃ḍī,flowerpot,,,,thari
thar,3395,kūṛ,lie,,,,thari
thar,3395,kūṛo,liar,,,,thari
thar,3473,kesar,saffron,,,,thari
thar,2574,keh,someone,,,?,thari
thar,2574,kehṛo,"which, who",,pronoun,,thari
thar,2574,keho,"which, who",,pronoun,,thari
thar,3483,koil,cuckoo,,,,thari
thar,2967,koī,someone,,,,thari
thar,3614,koṭh,invitation,,,,thari
thar,3286,koḍ̠ar,spade,,,,thari
thar,2740,koḍ̠,shell,,,,thari
thar,2740,koḍ̠ī,small shell,,,,thari
thar,2575,koṇ,who,,,,thari
thar,3511,kothrī,bag,,,,thari
thar,3936,kopro,split coconut,,,,thari
thar,3535,korī,weaver,,,,thari
thar,3535,korīṛo,spider,,,,thari
thar,3530,koṛī,pack of 20 things,,,,thari
thar,2641,koṛo,bitter,,,,thari
thar,3373,koṛyo,leper,,, adj",,thari
thar,3371,koṛh,leprosy,,,,thari
thar,3419,kyāṛī,nape,,,,thari
thar,3498,kroṛ,crore,,,,thari
thar,3763,khãgh,cough,,,,thari
thar,3800,khãḍ̠,sugar,,,,thari
thar,3828,khajūr,date-palm,,,,thari
thar,3781,khaṭ,cot,,,,thari
thar,3777,khaṭo,sour,,,,thari
thar,3790,khaḍ̠,ditch,,,,thari
thar,3647,khatrī,washerman,,,,thari
thar,2721,khatho,blanket,,,,thari
thar,3769,khar,oilcake,,,,thari
thar,3851,kharaṛ,grinding-stone,,,,thari
thar,3834,kharo,threshing floor,,,,thari
thar,3848,khal,skin,,,,thari
thar,3852,khavo,shoulder,,,,thari
thar,3854,khasar,"itch, eczema",,f,,thari
thar,2985,khastūrī,musk,,,,thari
thar,3854,khasro,measles,,,,thari
thar,3777,khāṭyo,curry,,,,thari
thar,3873,khāṇ,mine,,,,thari
thar,3648,khāto,department,,,,thari
thar,3808,khādī,khadi,,,,thari
thar,3867,khāno,food,,,,thari
thar,3832,khābiryo,left-handed,,,,thari
thar,3849,khārī,channel,,,,thari
thar,3674,khāro,saltish,,,,thari
thar,3880,khic,"brew, gruel",,m,,thari
thar,3880,khicṇī,cooked rice,,,,thari
thar,3763,khīghāro,"mucus, phlegm",,m,,thari
thar,3880,khīcyo,porridge,,,,thari
thar,3202,khīlī,peg,,,,thari
thar,3202,khīlo,nail,,,,thari
thar,3724,khubī,mushroom,,,,thari
thar,3251,khuḍ,room,,,?,thari
thar,3906,khuṛ,hoof,,,,thari
thar,3730,khurpī,scraper,,,,thari
thar,3730,khurpī,poker,,,,thari
thar,3906,khuṛī,heel,,,,thari
thar,3945,khulyoro,open,,,,thari
thar,4174,khū̃jo,pocket,,,?,thari
thar,3898,khūṇo,corner,,,,thari
thar,3735,khetar,"farm, field",,m,,thari
thar,3735,khetrī,harvest,,,,thari
thar,3918,khel,"play, ski",,m,,thari
thar,3924,khes,cotton coverlet,,,,thari
thar,3931,khoṭo,wicked,,,,thari
thar,3936,khopo,leather hood,,,,thari
thar,3936,khoprī,skull,,,,thari
thar,3607,khor,lap,,,,thari
thar,3960,gãjo,bald,,,,thari
thar,4350,gãṭh,"boil, knot",,f,,thari
thar,4350,gãṭhā,measles,,,,thari
thar,4153,gac,"more, many, much",,adj,,thari
thar,3959,gajī,foam,,,,thari
thar,4140,gajar,carrot,,,,thari
thar,3986,gaḍ,castle,,,,thari
thar,3986,gaḍh,"fort, fortress",,m,,thari
thar,4054,gaḍ̠ah,donkey,,,,thari
thar,4054,gaḍ̠hī,donkey,,,,thari
thar,5279,ganāt,mother-in-law of son or daughter,,,ardhatatsama,thari
thar,5279,ganātī,relative,,,,thari
thar,3969,garā,hail,,,,thari
thar,4347a,garḍho,old,,,,thari
thar,3974,gaṛḇaṛ,confusion,,,,thari
thar,4089,galo,cheek,,,,thari
thar,4293,gavār,cowherd,,,,thari
thar,4368,gā̃,village,,,,thari
