beine_oar,,mundˑ,head,,mundˑ,,"beine2017bhatri[p. 10, item 2, site OAR]",,,beine-bhatri:OAR:2:1,,,,
beine_ocu,,mu̽ndˑc̠,head,,mu̽ndˑc̠,,"beine2017bhatri[p. 10, item 2, site OCU]",,,beine-bhatri:OCU:2:1,,,,
beine_hbh,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site HBH]",,,beine-bhatri:HBH:2:1,,,,
beine_bau,,mu̽dˑe̠,head,,mu̽dˑe̠,,"beine2017bhatri[p. 10, item 2, site BAU]",,,beine-bhatri:BAU:2:1,,,,
beine_bsa,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site BSA]",,,beine-bhatri:BSA:2:1,,,,
beine_bje,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site BJE]",,,beine-bhatri:BJE:2:1,,,,
beine_bkp,,mu̽ndˑe̠,head,,mu̽ndˑe̠,,"beine2017bhatri[p. 10, item 2, site BKP]",,,beine-bhatri:BKP:2:1,,,,
beine_bum,,mu̽dˑa,head,,mu̽dˑa,,"beine2017bhatri[p. 10, item 2, site BUM]",,,beine-bhatri:BUM:2:1,,,,
beine_bcb,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site BCB]",,,beine-bhatri:BCB:2:1,,,,
beine_ban,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site BAN]",,,beine-bhatri:BAN:2:1,,,,
beine_bar,,mu̽dˑ,head,,mu̽dˑ,,"beine2017bhatri[p. 10, item 2, site BAR]",,,beine-bhatri:BAR:2:1,,,,
beine_bag,,mu̽d,head,,mu̽d,,"beine2017bhatri[p. 10, item 2, site BAG]",,,beine-bhatri:BAG:2:1,,,,
beine_oar,,sendˑi,hair,,sendˑi,,"beine2017bhatri[p. 10, item 3, site OAR]",,,beine-bhatri:OAR:3:1,,,,
beine_ocu,,balˑe̠,hair,,balˑe̠,,"beine2017bhatri[p. 10, item 3, site OCU]",,,beine-bhatri:OCU:3:1,,,,
beine_hbh,,kes,hair,,kes,,"beine2017bhatri[p. 10, item 3, site HBH]",,,beine-bhatri:HBH:3:1,,,,
beine_bau,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BAU]",,,beine-bhatri:BAU:3:1,,,,
beine_bsa,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BSA]",,,beine-bhatri:BSA:3:1,,,,
beine_bje,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BJE]",,,beine-bhatri:BJE:3:1,,,,
beine_bkp,,bale̠,hair,,bale̠,,"beine2017bhatri[p. 10, item 3, site BKP]",,,beine-bhatri:BKP:3:1,,,,
beine_bum,,kes,hair,,kes,,"beine2017bhatri[p. 10, item 3, site BUM]",,,beine-bhatri:BUM:3:1,,,,
beine_bcb,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BCB]",,,beine-bhatri:BCB:3:1,,,,
beine_ban,,kes,hair,,kes,,"beine2017bhatri[p. 10, item 3, site BAN]",,,beine-bhatri:BAN:3:1,,,,
beine_bar,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BAR]",,,beine-bhatri:BAR:3:1,,,,
beine_bag,,bal,hair,,bal,,"beine2017bhatri[p. 10, item 3, site BAG]",,,beine-bhatri:BAG:3:1,,,,
beine_oar,,mu̽k,face,,mu̽k,,"beine2017bhatri[p. 10, item 4, site OAR]",,,beine-bhatri:OAR:4:1,,,,
beine_ocu,,mu̽ha,face,,mu̽ha,,"beine2017bhatri[p. 10, item 4, site OCU]",,,beine-bhatri:OCU:4:1,,,,
beine_hbh,,mu̽.̩,face,,mu̽.̩,,"beine2017bhatri[p. 10, item 4, site HBH]",,,beine-bhatri:HBH:4:1,,,,
beine_bau,,mu̽,face,,mu̽,,"beine2017bhatri[p. 10, item 4, site BAU]",,,beine-bhatri:BAU:4:1,,,,
beine_bsa,,mu̽,face,,mu̽,,"beine2017bhatri[p. 10, item 4, site BSA]",,,beine-bhatri:BSA:4:1,,,,
beine_bje,,mu̽e̠,face,,mu̽e̠,,"beine2017bhatri[p. 10, item 4, site BJE]",,,beine-bhatri:BJE:4:1,,,,
beine_bkp,,mu̽he̠,face,,mu̽he̠,,"beine2017bhatri[p. 10, item 4, site BKP]",,,beine-bhatri:BKP:4:1,,,,
beine_bum,,mu̽ha,face,,mu̽ha,,"beine2017bhatri[p. 10, item 4, site BUM]",,,beine-bhatri:BUM:4:1,,,,
beine_bcb,,tⁿv̠mnˑa,face,,tⁿv̠mnˑa,,"beine2017bhatri[p. 10, item 4, site BCB]",,,beine-bhatri:BCB:4:1,,,,
beine_ban,,mu̽,face,,mu̽,,"beine2017bhatri[p. 10, item 4, site BAN]",,,beine-bhatri:BAN:4:1,,,,
beine_bar,,mu̽,face,,mu̽,,"beine2017bhatri[p. 10, item 4, site BAR]",,,beine-bhatri:BAR:4:1,,,,
beine_bag,,tⁿv̠mna,face,,tⁿv̠mna,,"beine2017bhatri[p. 10, item 4, site BAG]",,,beine-bhatri:BAG:4:1,,,,
beine_oar,,anki,eye,,anki,,"beine2017bhatri[p. 10, item 5, site OAR]",,,beine-bhatri:OAR:5:1,,,,
beine_ocu,,akhi,eye,,akhi,,"beine2017bhatri[p. 10, item 5, site OCU]",,,beine-bhatri:OCU:5:1,,,,
beine_hbh,,ai̽k,eye,,ai̽k,,"beine2017bhatri[p. 10, item 5, site HBH]",,,beine-bhatri:HBH:5:1,,,,
beine_bau,,a̽ki,eye,,a̽ki,,"beine2017bhatri[p. 10, item 5, site BAU]",,,beine-bhatri:BAU:5:1,,,,
beine_bsa,,a̽ki,eye,,a̽ki,,"beine2017bhatri[p. 10, item 5, site BSA]",,,beine-bhatri:BSA:5:1,,,,
beine_bje,,aki,eye,,aki,,"beine2017bhatri[p. 10, item 5, site BJE]",,,beine-bhatri:BJE:5:1,,,,
beine_bkp,,a̽khi,eye,,a̽khi,,"beine2017bhatri[p. 10, item 5, site BKP]",,,beine-bhatri:BKP:5:1,,,,
beine_bum,,akhi,eye,,akhi,,"beine2017bhatri[p. 10, item 5, site BUM]",,,beine-bhatri:BUM:5:1,,,,
beine_bcb,,a̽ki,eye,,a̽ki,,"beine2017bhatri[p. 10, item 5, site BCB]",,,beine-bhatri:BCB:5:1,,,,
beine_ban,,aki,eye,,aki,,"beine2017bhatri[p. 10, item 5, site BAN]",,,beine-bhatri:BAN:5:1,,,,
beine_bar,,a̽ki,eye,,a̽ki,,"beine2017bhatri[p. 10, item 5, site BAR]",,,beine-bhatri:BAR:5:1,,,,
beine_bag,,akhi,eye,,akhi,,"beine2017bhatri[p. 10, item 5, site BAG]",,,beine-bhatri:BAG:5:1,,,,
beine_oar,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site OAR]",,,beine-bhatri:OAR:6:1,,,,
beine_ocu,,kanˑo,ear,,kanˑo,,"beine2017bhatri[p. 10, item 6, site OCU]",,,beine-bhatri:OCU:6:1,,,,
beine_hbh,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site HBH]",,,beine-bhatri:HBH:6:1,,,,
beine_bau,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BAU]",,,beine-bhatri:BAU:6:1,,,,
beine_bsa,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BSA]",,,beine-bhatri:BSA:6:1,,,,
beine_bje,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BJE]",,,beine-bhatri:BJE:6:1,,,,
beine_bkp,,kan.̩o,ear,,kan.̩o,,"beine2017bhatri[p. 10, item 6, site BKP]",,,beine-bhatri:BKP:6:1,,,,
beine_bum,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BUM]",,,beine-bhatri:BUM:6:1,,,,
beine_bcb,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BCB]",,,beine-bhatri:BCB:6:1,,,,
beine_ban,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BAN]",,,beine-bhatri:BAN:6:1,,,,
beine_bar,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BAR]",,,beine-bhatri:BAR:6:1,,,,
beine_bag,,kan,ear,,kan,,"beine2017bhatri[p. 10, item 6, site BAG]",,,beine-bhatri:BAG:6:1,,,,
beine_oar,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site OAR]",,,beine-bhatri:OAR:7:1,,,,
beine_ocu,,nakho,nose,,nakho,,"beine2017bhatri[p. 11, item 7, site OCU]",,,beine-bhatri:OCU:7:1,,,,
beine_hbh,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site HBH]",,,beine-bhatri:HBH:7:1,,,,
beine_bau,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BAU]",,,beine-bhatri:BAU:7:1,,,,
beine_bsa,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BSA]",,,beine-bhatri:BSA:7:1,,,,
beine_bje,,nake̠,nose,,nake̠,,"beine2017bhatri[p. 11, item 7, site BJE]",,,beine-bhatri:BJE:7:1,,,,
beine_bkp,,nake̠,nose,,nake̠,,"beine2017bhatri[p. 11, item 7, site BKP]",,,beine-bhatri:BKP:7:1,,,,
beine_bum,,nakhe̠,nose,,nakhe̠,,"beine2017bhatri[p. 11, item 7, site BUM]",,,beine-bhatri:BUM:7:1,,,,
beine_bcb,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BCB]",,,beine-bhatri:BCB:7:1,,,,
beine_ban,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BAN]",,,beine-bhatri:BAN:7:1,,,,
beine_bar,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BAR]",,,beine-bhatri:BAR:7:1,,,,
beine_bag,,nak,nose,,nak,,"beine2017bhatri[p. 11, item 7, site BAG]",,,beine-bhatri:BAG:7:1,,,,
beine_oar,,tˑondˑ,mouth,,tˑondˑ,,"beine2017bhatri[p. 11, item 8, site OAR]",,,beine-bhatri:OAR:8:1,,,,
beine_ocu,,patˑ.̩i,mouth,,patˑ.̩i,,"beine2017bhatri[p. 11, item 8, site OCU]",,,beine-bhatri:OCU:8:1,,,,
beine_hbh,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site HBH]",,,beine-bhatri:HBH:8:1,,,,
beine_bau,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site BAU]",,,beine-bhatri:BAU:8:1,,,,
beine_bsa,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site BSA]",,,beine-bhatri:BSA:8:1,,,,
beine_bje,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site BJE]",,,beine-bhatri:BJE:8:1,,,,
beine_bkp,,tu̽dˑe̠,mouth,,tu̽dˑe̠,,"beine2017bhatri[p. 11, item 8, site BKP]",,,beine-bhatri:BKP:8:1,,,,
beine_bum,,tⁿondˑe̠,mouth,,tⁿondˑe̠,,"beine2017bhatri[p. 11, item 8, site BUM]",,,beine-bhatri:BUM:8:1,,,,
beine_bcb,,to̽d,mouth,,to̽d,,"beine2017bhatri[p. 11, item 8, site BCB]",,,beine-bhatri:BCB:8:1,,,,
beine_ban,,to̽dˑ,mouth,,to̽dˑ,,"beine2017bhatri[p. 11, item 8, site BAN]",,,beine-bhatri:BAN:8:1,,,,
beine_bar,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site BAR]",,,beine-bhatri:BAR:8:1,,,,
beine_bag,,tˑo̽dˑ,mouth,,tˑo̽dˑ,,"beine2017bhatri[p. 11, item 8, site BAG]",,,beine-bhatri:BAG:8:1,,,,
beine_oar,,dant,teeth,,dant,,"beine2017bhatri[p. 11, item 9, site OAR]",,,beine-bhatri:OAR:9:1,,,,
beine_ocu,,dⁿantⁿo,teeth,,dⁿantⁿo,,"beine2017bhatri[p. 11, item 9, site OCU]",,,beine-bhatri:OCU:9:1,,,,
beine_hbh,,dat,teeth,,dat,,"beine2017bhatri[p. 11, item 9, site HBH]",,,beine-bhatri:HBH:9:1,,,,
beine_bau,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BAU]",,,beine-bhatri:BAU:9:1,,,,
beine_bsa,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BSA]",,,beine-bhatri:BSA:9:1,,,,
beine_bje,,dⁿe̠tⁿ,teeth,,dⁿe̠tⁿ,,"beine2017bhatri[p. 11, item 9, site BJE]",,,beine-bhatri:BJE:9:1,,,,
beine_bkp,,dⁿa̽nntⁿe̠,teeth,,dⁿa̽nntⁿe̠,,"beine2017bhatri[p. 11, item 9, site BKP]",,,beine-bhatri:BKP:9:1,,,,
beine_bum,,dⁿa̽tⁿe̠,teeth,,dⁿa̽tⁿe̠,,"beine2017bhatri[p. 11, item 9, site BUM]",,,beine-bhatri:BUM:9:1,,,,
beine_bcb,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BCB]",,,beine-bhatri:BCB:9:1,,,,
beine_ban,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BAN]",,,beine-bhatri:BAN:9:1,,,,
beine_bar,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BAR]",,,beine-bhatri:BAR:9:1,,,,
beine_bag,,dⁿatⁿ,teeth,,dⁿatⁿ,,"beine2017bhatri[p. 11, item 9, site BAG]",,,beine-bhatri:BAG:9:1,,,,
beine_oar,,zib,tongue,,zib,,"beine2017bhatri[p. 11, item 10, site OAR]",,,beine-bhatri:OAR:10:1,,,,
beine_ocu,,dʒ̩ibhe̠,tongue,,dʒ̩ibhe̠,,"beine2017bhatri[p. 11, item 10, site OCU]",,,beine-bhatri:OCU:10:1,,,,
beine_hbh,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site HBH]",,,beine-bhatri:HBH:10:1,,,,
beine_bau,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BAU]",,,beine-bhatri:BAU:10:1,,,,
beine_bsa,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BSA]",,,beine-bhatri:BSA:10:1,,,,
beine_bje,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BJE]",,,beine-bhatri:BJE:10:1,,,,
beine_bkp,,dʒ̩ibe̠,tongue,,dʒ̩ibe̠,,"beine2017bhatri[p. 11, item 10, site BKP]",,,beine-bhatri:BKP:10:1,,,,
beine_bum,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BUM]",,,beine-bhatri:BUM:10:1,,,,
beine_bcb,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BCB]",,,beine-bhatri:BCB:10:1,,,,
beine_ban,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BAN]",,,beine-bhatri:BAN:10:1,,,,
beine_bar,,dʒ̩ib,tongue,,dʒ̩ib,,"beine2017bhatri[p. 11, item 10, site BAR]",,,beine-bhatri:BAR:10:1,,,,
beine_bag,,zib,tongue,,zib,,"beine2017bhatri[p. 11, item 10, site BAG]",,,beine-bhatri:BAG:10:1,,,,
beine_oar,,dud,breast,,dud,,"beine2017bhatri[p. 11, item 11, site OAR]",,,beine-bhatri:OAR:11:1,,,,
beine_ocu,,dⁿudⁿe̠,breast,,dⁿudⁿe̠,,"beine2017bhatri[p. 11, item 11, site OCU]",,,beine-bhatri:OCU:11:1,,,,
beine_hbh,,momo,breast,,momo,,"beine2017bhatri[p. 11, item 11, site HBH]",,,beine-bhatri:HBH:11:1,,,,
beine_bje,,dⁿudⁿe̠,breast,,dⁿudⁿe̠,,"beine2017bhatri[p. 11, item 11, site BJE]",,,beine-bhatri:BJE:11:1,,,,
beine_bkp,,dⁿudⁿe̠,breast,,dⁿudⁿe̠,,"beine2017bhatri[p. 11, item 11, site BKP]",,,beine-bhatri:BKP:11:1,,,,
beine_bum,,dⁿudⁿ,breast,,dⁿudⁿ,,"beine2017bhatri[p. 11, item 11, site BUM]",,,beine-bhatri:BUM:11:1,,,,
beine_bcb,,dⁿudⁿh,breast,,dⁿudⁿh,,"beine2017bhatri[p. 11, item 11, site BCB]",,,beine-bhatri:BCB:11:1,,,,
beine_ban,,dⁿudⁿ,breast,,dⁿudⁿ,,"beine2017bhatri[p. 11, item 11, site BAN]",,,beine-bhatri:BAN:11:1,,,,
beine_bar,,dⁿudⁿ,breast,,dⁿudⁿ,,"beine2017bhatri[p. 11, item 11, site BAR]",,,beine-bhatri:BAR:11:1,,,,
beine_bag,,dⁿudⁿ,breast,,dⁿudⁿ,,"beine2017bhatri[p. 11, item 11, site BAG]",,,beine-bhatri:BAG:11:1,,,,
beine_oar,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site OAR]",,,beine-bhatri:OAR:12:1,,,,
beine_ocu,,petⁿto,belly,,petⁿto,,"beine2017bhatri[p. 11, item 12, site OCU]",,,beine-bhatri:OCU:12:1,,,,
beine_hbh,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site HBH]",,,beine-bhatri:HBH:12:1,,,,
beine_bau,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BAU]",,,beine-bhatri:BAU:12:1,,,,
beine_bsa,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BSA]",,,beine-bhatri:BSA:12:1,,,,
beine_bje,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BJE]",,,beine-bhatri:BJE:12:1,,,,
beine_bkp,,petˑe̠,belly,,petˑe̠,,"beine2017bhatri[p. 11, item 12, site BKP]",,,beine-bhatri:BKP:12:1,,,,
beine_bum,,petˑĥ,belly,,petˑĥ,,"beine2017bhatri[p. 11, item 12, site BUM]",,,beine-bhatri:BUM:12:1,,,,
beine_bcb,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BCB]",,,beine-bhatri:BCB:12:1,,,,
beine_ban,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BAN]",,,beine-bhatri:BAN:12:1,,,,
beine_bar,,petˑ,belly,,petˑ,,"beine2017bhatri[p. 11, item 12, site BAR]",,,beine-bhatri:BAR:12:1,,,,
beine_bag,,petˑĥ,belly,,petˑĥ,,"beine2017bhatri[p. 11, item 12, site BAG]",,,beine-bhatri:BAG:12:1,,,,
beine_oar,,atˑ,arm,,atˑ,,"beine2017bhatri[p. 11, item 13, site OAR]",,,beine-bhatri:OAR:13:1,,,,
beine_ocu,,hatˑo,arm,,hatˑo,,"beine2017bhatri[p. 11, item 13, site OCU]",,,beine-bhatri:OCU:13:1,,,,
beine_hbh,,hat,arm,,hat,,"beine2017bhatri[p. 11, item 13, site HBH]",,,beine-bhatri:HBH:13:1,,,,
beine_bau,,hatⁿ,arm,,hatⁿ,,"beine2017bhatri[p. 11, item 13, site BAU]",,,beine-bhatri:BAU:13:1,,,,
beine_bsa,,hatⁿ,arm,,hatⁿ,,"beine2017bhatri[p. 11, item 13, site BSA]",,,beine-bhatri:BSA:13:1,,,,
beine_bje,,atⁿ,arm,,atⁿ,,"beine2017bhatri[p. 11, item 13, site BJE]",,,beine-bhatri:BJE:13:1,,,,
beine_bkp,,hatⁿe̠,arm,,hatⁿe̠,,"beine2017bhatri[p. 11, item 13, site BKP]",,,beine-bhatri:BKP:13:1,,,,
beine_bum,,dˑenˑa,arm,,dˑenˑa,,"beine2017bhatri[p. 11, item 13, site BUM]",,,beine-bhatri:BUM:13:1,,,,
beine_bcb,,hatⁿ,arm,,hatⁿ,,"beine2017bhatri[p. 11, item 13, site BCB]",,,beine-bhatri:BCB:13:1,,,,
beine_ban,,atⁿ,arm,,atⁿ,,"beine2017bhatri[p. 11, item 13, site BAN]",,,beine-bhatri:BAN:13:1,,,,
beine_bar,,ba̽ha,arm,,ba̽ha,,"beine2017bhatri[p. 11, item 13, site BAR]",,,beine-bhatri:BAR:13:1,,,,
beine_bag,,hatⁿ,arm,,hatⁿ,,"beine2017bhatri[p. 11, item 13, site BAG]",,,beine-bhatri:BAG:13:1,,,,
beine_oar,,kompur,elbow,,kompur,,"beine2017bhatri[p. 11, item 14, site OAR]",,,beine-bhatri:OAR:14:1,,,,
beine_ocu,,koini,elbow,,koini,,"beine2017bhatri[p. 11, item 14, site OCU]",,,beine-bhatri:OCU:14:1,,,,
beine_hbh,,kohni,elbow,,kohni,,"beine2017bhatri[p. 11, item 14, site HBH]",,,beine-bhatri:HBH:14:1,,,,
beine_bau,,koe̠ni,elbow,,koe̠ni,,"beine2017bhatri[p. 11, item 14, site BAU]",,,beine-bhatri:BAU:14:1,,,,
beine_bsa,,koe̠ni,elbow,,koe̠ni,,"beine2017bhatri[p. 11, item 14, site BSA]",,,beine-bhatri:BSA:14:1,,,,
beine_bje,,koe̠ni,elbow,,koe̠ni,,"beine2017bhatri[p. 11, item 14, site BJE]",,,beine-bhatri:BJE:14:1,,,,
beine_bkp,,koe̠ni,elbow,,koe̠ni,,"beine2017bhatri[p. 11, item 14, site BKP]",,,beine-bhatri:BKP:14:1,,,,
beine_bum,,koe̠.̩ni,elbow,,koe̠.̩ni,,"beine2017bhatri[p. 11, item 14, site BUM]",,,beine-bhatri:BUM:14:1,,,,
beine_bcb,,kv̠ûni,elbow,,kv̠ûni,,"beine2017bhatri[p. 11, item 14, site BCB]",,,beine-bhatri:BCB:14:1,,,,
beine_ban,,kohoni,elbow,,kohoni,,"beine2017bhatri[p. 11, item 14, site BAN]",,,beine-bhatri:BAN:14:1,,,,
beine_bar,,ko.̩ni,elbow,,ko.̩ni,,"beine2017bhatri[p. 11, item 14, site BAR]",,,beine-bhatri:BAR:14:1,,,,
beine_bag,,ko.̩c̠ni,elbow,,ko.̩c̠ni,,"beine2017bhatri[p. 11, item 14, site BAG]",,,beine-bhatri:BAG:14:1,,,,
beine_oar,,podom,palm,,podom,,"beine2017bhatri[p. 11, item 15, site OAR]",,,beine-bhatri:OAR:15:1,,,,
beine_ocu,,tolˑohato,palm,,tolˑohato,,"beine2017bhatri[p. 11, item 15, site OCU]",,,beine-bhatri:OCU:15:1,,,,
beine_hbh,,he̠trˑi,palm,,he̠trˑi,,"beine2017bhatri[p. 11, item 15, site HBH]",,,beine-bhatri:HBH:15:1,,,,
beine_bau,,pe̠dⁿe̠m,palm,,pe̠dⁿe̠m,,"beine2017bhatri[p. 11, item 15, site BAU]",,,beine-bhatri:BAU:15:1,,,,
beine_bsa,,atⁿe̠ri,palm,,atⁿe̠ri,,"beine2017bhatri[p. 11, item 15, site BSA]",,,beine-bhatri:BSA:15:1,,,,
beine_bje,,pe̠dⁿe̠m,palm,,pe̠dⁿe̠m,,"beine2017bhatri[p. 11, item 15, site BJE]",,,beine-bhatri:BJE:15:1,,,,
beine_bkp,,pe̠dⁿe̠me̠,palm,,pe̠dⁿe̠me̠,,"beine2017bhatri[p. 11, item 15, site BKP]",,,beine-bhatri:BKP:15:1,,,,
beine_bum,,pe̠dⁿe̠m,palm,,pe̠dⁿe̠m,,"beine2017bhatri[p. 11, item 15, site BUM]",,,beine-bhatri:BUM:15:1,,,,
beine_bcb,,pv̠dⁿv̠m,palm,,pv̠dⁿv̠m,,"beine2017bhatri[p. 11, item 15, site BCB]",,,beine-bhatri:BCB:15:1,,,,
beine_ban,,atⁿrˑi,palm,,atⁿrˑi,,"beine2017bhatri[p. 11, item 15, site BAN]",,,beine-bhatri:BAN:15:1,,,,
beine_bar,,hatⁿrˑi,palm,,hatⁿrˑi,,"beine2017bhatri[p. 11, item 15, site BAR]",,,beine-bhatri:BAR:15:1,,,,
beine_bag,,pv̠dⁿv̠m,palm,,pv̠dⁿv̠m,,"beine2017bhatri[p. 11, item 15, site BAG]",,,beine-bhatri:BAG:15:1,,,,
beine_oar,,anˑtˑi,finger,,anˑtˑi,,"beine2017bhatri[p. 12, item 16, site OAR]",,,beine-bhatri:OAR:16:1,,,,
beine_ocu,,anˑɡuti,finger,,anˑɡuti,,"beine2017bhatri[p. 12, item 16, site OCU]",,,beine-bhatri:OCU:16:1,,,,
beine_hbh,,andˑki,finger,,andˑki,,"beine2017bhatri[p. 12, item 16, site HBH]",,,beine-bhatri:HBH:16:1,,,,
beine_bau,,anˑtˑi,finger,,anˑtˑi,,"beine2017bhatri[p. 12, item 16, site BAU]",,,beine-bhatri:BAU:16:1,,,,
beine_bsa,,a̽dˑki,finger,,a̽dˑki,,"beine2017bhatri[p. 12, item 16, site BSA]",,,beine-bhatri:BSA:16:1,,,,
beine_bje,,anˑɡti,finger,,anˑɡti,,"beine2017bhatri[p. 12, item 16, site BJE]",,,beine-bhatri:BJE:16:1,,,,
beine_bkp,,anˑɡuthi,finger,,anˑɡuthi,,"beine2017bhatri[p. 12, item 16, site BKP]",,,beine-bhatri:BKP:16:1,,,,
beine_bum,,a̽dˑki,finger,,a̽dˑki,,"beine2017bhatri[p. 12, item 16, site BUM]",,,beine-bhatri:BUM:16:1,,,,
beine_bcb,,a̽dˑki,finger,,a̽dˑki,,"beine2017bhatri[p. 12, item 16, site BCB]",,,beine-bhatri:BCB:16:1,,,,
